timestamps,X,Y,Z,Marker0
1749791214.185,-4.127,1.675,-3.708,0
1749791214.185,-3.671,1.622,-3.821,0
1749791214.244,-3.604,1.368,-3.970,0
1749791214.244,-3.447,1.645,-4.090,0
1749791214.244,-3.566,1.765,-4.180,0
1749791214.311,-3.282,1.652,-4.165,0
1749791214.311,-3.200,1.750,-3.731,0
1749791214.311,-3.305,1.794,-3.649,0
1749791214.364,-3.305,1.720,-3.641,0
1749791214.364,-3.021,1.600,-3.873,0
1749791214.364,-3.058,1.540,-3.611,0
1749791214.409,-2.826,1.054,-3.604,0
1749791214.409,-2.751,1.488,-3.866,0
1749791214.409,-2.796,1.555,-3.424,0
1749791214.470,-2.400,1.667,-3.193,0
1749791214.470,-2.983,1.458,-3.088,0
1749791214.470,-2.886,1.368,-3.013,0
1749791214.530,-2.781,1.473,-2.953,0
1749791214.530,-2.961,1.181,-3.125,0
1749791214.530,-2.565,1.166,-3.604,0
1749791214.593,-2.340,1.122,-3.738,0
1749791214.593,-2.565,1.331,-3.948,0
1749791214.593,-2.535,1.376,-4.037,0
1749791214.637,-2.617,1.503,-3.551,0
1749791214.637,-3.036,1.024,-3.439,0
1749791214.637,-3.036,1.181,-3.163,0
1749791214.698,-3.544,1.398,-3.043,0
1749791214.698,-3.776,1.413,-3.641,0
1749791214.698,-3.342,1.750,-3.679,0
1749791214.755,-2.849,1.391,-3.694,0
1749791214.755,-2.445,1.279,-3.679,0
1749791214.755,-2.931,1.144,-3.880,0
1749791214.816,-3.596,1.151,-3.252,0
1749791214.816,-3.013,1.286,-2.968,0
1749791214.816,-3.103,1.054,-2.991,0
1749791214.865,-3.178,1.279,-3.394,0
1749791214.865,-2.789,1.286,-3.574,0
1749791214.865,-2.759,1.293,-3.828,0
1749791214.921,-3.058,1.032,-4.037,0
1749791214.921,-2.819,0.628,-4.277,0
1749791214.921,-3.335,0.897,-4.239,0
1749791214.979,-3.918,1.099,-4.172,0
1749791214.979,-3.282,1.316,-3.813,0
1749791214.979,-3.013,1.062,-3.768,0
1749791215.040,-2.871,1.129,-3.843,0
1749791215.040,-2.692,1.293,-3.708,0
1749791215.040,-2.864,1.450,-3.723,0
1749791215.084,-2.849,1.009,-3.798,0
1749791215.084,-3.021,1.219,-3.514,0
1749791215.084,-3.110,1.017,-3.551,0
1749791215.149,-3.237,1.323,-3.551,0
1749791215.149,-2.998,1.450,-3.604,0
1749791215.149,-3.110,1.727,-3.619,0
1749791215.206,-2.976,1.436,-3.671,0
1749791215.206,-2.841,1.959,-3.783,0
1749791215.206,-2.587,2.153,-3.551,0
1749791215.254,-3.095,1.765,-3.073,0
1749791215.254,-2.916,1.824,-3.380,0
1749791215.254,-2.976,1.458,-3.297,0
1749791215.310,-2.729,1.637,-3.245,0
1749791215.310,-2.729,1.637,-3.245,0
1749791215.310,-2.632,1.406,-2.998,0
1749791215.310,-2.849,1.383,-3.118,0
1749791215.370,-2.894,1.600,-3.275,0
1749791215.370,-3.036,1.488,-3.806,0
1749791215.370,-2.804,1.473,-3.753,0
1749791215.436,-1.570,1.794,-3.350,0
1749791215.436,-1.271,1.787,-3.088,0
1749791215.436,-0.202,1.765,-2.894,0
1749791215.477,-0.718,2.026,-3.103,0
1749791215.477,-1.293,2.064,-4.142,0
1749791215.477,-2.071,1.929,-4.546,0
1749791215.540,-3.051,2.617,-4.516,0
1749791215.540,-3.708,2.931,-4.322,0
1749791215.540,-4.082,2.437,-3.828,0
1749791215.595,-4.479,1.406,-2.953,0
1749791215.595,-4.688,0.807,-2.460,0
1749791215.595,-5.705,-0.090,-2.819,0
1749791215.657,-6.131,-0.150,-3.260,0
1749791215.657,-5.451,0.194,-4.591,0
1749791215.657,-4.867,0.979,-5.682,0
1749791215.719,-4.337,1.510,-6.467,0
1749791215.719,-3.761,1.884,-6.288,0
1749791215.719,-3.140,1.862,-5.346,0
1749791215.764,-2.340,1.144,-4.374,0
1749791215.764,-1.824,0.912,-3.312,0
1749791215.764,-1.892,1.032,-2.632,0
1749791215.821,-2.557,1.458,-2.445,0
1749791215.821,-2.325,1.981,-2.370,0
1749791215.821,-2.811,2.609,-2.572,0
1749791215.879,-2.841,3.021,-3.088,0
1749791215.879,-2.550,2.923,-3.484,0
1749791215.879,-2.527,2.213,-3.723,0
1749791215.939,-2.520,2.445,-3.551,0
1749791215.939,-2.617,2.355,-3.230,0
1749791215.939,-2.475,2.176,-3.305,0
1749791215.991,-2.654,1.428,-3.237,0
1749791215.991,-2.908,0.987,-3.036,0
1749791215.991,-2.467,0.845,-2.908,0
1749791216.044,-2.310,0.673,-2.931,0
1749791216.044,-2.161,0.658,-3.125,0
1749791216.044,-2.101,1.009,-3.051,0
1749791216.105,-2.221,1.346,-2.901,0
1749791216.105,-2.340,1.264,-3.170,0
1749791216.105,-2.632,1.249,-3.537,0
1749791216.165,-2.804,1.473,-3.918,0
1749791216.165,-2.908,1.637,-3.723,0
1749791216.165,-3.170,1.974,-3.596,0
1749791216.210,-3.275,1.847,-3.948,0
1749791216.210,-2.871,1.540,-3.963,0
1749791216.210,-3.215,1.548,-3.903,0
1749791216.272,-3.208,1.705,-3.798,0
1749791216.272,-3.417,1.622,-3.679,0
1749791216.272,-3.611,0.000,-3.477,0
1749791216.333,-3.417,2.153,-3.768,0
1749791216.333,-3.350,2.221,-3.806,0
1749791216.333,-3.619,2.101,-3.656,0
1749791216.378,-3.649,1.779,-3.723,0
1749791216.378,-2.953,1.869,-3.559,0
1749791216.378,-3.125,1.376,-3.507,0
1749791216.436,-2.908,1.204,-3.589,0
1749791216.436,-3.260,1.271,-3.380,0
1749791216.436,-3.237,1.331,-3.335,0
1749791216.496,-3.110,1.301,-3.297,0
1749791216.496,-3.260,1.084,-3.469,0
1749791216.496,-2.983,1.271,-3.895,0
1749791216.556,-2.759,1.286,-4.112,0
1749791216.556,-2.579,0.935,-4.172,0
1749791216.556,-2.385,0.718,-3.492,0
1749791216.615,-3.073,0.882,-3.634,0
1749791216.615,-3.544,0.837,-3.267,0
1749791216.615,-3.305,1.316,-2.901,0
1749791216.659,-3.230,1.510,-3.148,0
1749791216.659,-3.140,1.765,-3.335,0
1749791216.659,-2.946,1.473,-3.888,0
1749791216.720,-2.766,1.368,-3.866,0
1749791216.720,-3.185,1.279,-3.492,0
1749791216.720,-3.282,1.622,-3.589,0
1749791216.779,-3.559,1.660,-3.447,0
1749791216.779,-3.282,1.974,-3.394,0
1749791216.779,-3.200,1.555,-3.664,0
1749791216.840,-3.051,1.436,-3.716,0
1749791216.840,-2.976,1.480,-3.910,0
1749791216.840,-2.856,1.585,-4.150,0
1749791216.888,-2.864,1.787,-3.783,0
1749791216.888,-2.953,1.637,-3.514,0
1749791216.888,-3.021,1.346,-3.170,0
1749791216.945,-3.133,1.338,-3.036,0
1749791216.945,-3.297,1.204,-3.140,0
1749791216.945,-3.088,0.994,-3.522,0
1749791217.006,-2.894,1.465,-3.305,0
1749791217.006,-2.849,1.174,-3.641,0
1749791217.006,-3.140,1.323,-3.701,0
1749791217.065,-2.991,1.346,-3.821,0
1749791217.065,-2.923,1.503,-3.447,0
1749791217.065,-3.110,1.353,-3.297,0
1749791217.112,-2.849,1.331,-3.447,0
1749791217.112,-2.729,1.234,-3.738,0
1749791217.112,-2.983,1.488,-3.492,0
1749791217.171,-2.826,1.630,-3.140,0
1749791217.171,-2.953,1.383,-3.424,0
1749791217.171,-3.290,1.196,-3.297,0
1749791217.229,-3.634,1.637,-3.664,0
1749791217.229,-4.000,1.727,-3.903,0
1749791217.229,-3.649,1.637,-4.329,0
1749791217.290,-3.065,1.622,-4.105,0
1749791217.290,-2.572,1.301,-3.671,0
1749791217.290,-2.460,1.211,-3.394,0
1749791217.335,-3.058,1.465,-3.193,101
1749791217.335,-2.774,1.151,-2.632,0
1749791217.335,-2.856,1.084,-2.512,0
1749791217.397,-2.527,1.256,-2.819,0
1749791217.397,-2.722,1.249,-3.409,0
1749791217.397,-2.512,1.323,-4.030,0
1749791217.457,-2.490,0.994,-4.606,0
1749791217.457,-2.460,0.957,-4.314,0
1749791217.457,-2.946,0.972,-3.940,0
1749791217.503,-3.708,0.972,-3.679,0
1749791217.503,-4.000,1.376,-3.335,0
1749791217.503,-3.559,1.548,-3.178,0
1749791217.559,-3.394,1.615,-3.036,0
1749791217.559,-3.110,1.802,-3.649,0
1749791217.559,-2.811,1.503,-4.037,0
1749791217.620,-3.394,1.787,-4.082,0
1749791217.620,-3.380,1.735,-4.553,0
1749791217.620,-2.841,1.009,-4.202,0
1749791217.684,-1.854,-0.202,-3.178,0
1749791217.684,-1.779,0.576,-2.303,0
1749791217.684,-3.701,2.176,-2.251,0
1749791217.727,-4.733,2.834,-3.544,0
1749791217.727,-3.955,3.746,-3.611,0
1749791217.727,-3.933,5.286,-4.052,0
1749791217.786,-3.365,5.809,-4.808,0
1749791217.786,-3.036,5.054,-4.703,0
1749791217.786,-2.789,3.544,-4.037,0
1749791217.845,-3.125,1.413,-3.260,0
1749791217.845,-3.821,-0.591,-4.000,0
1749791217.845,-4.494,-2.079,-5.563,0
1749791217.906,-3.424,-3.821,-6.206,0
1749791217.906,-1.727,-3.985,-5.309,0
1749791217.906,-1.099,-2.707,-3.469,0
1749791217.966,-1.877,-1.174,-2.191,0
1749791217.966,-3.178,-0.733,-1.286,0
1749791217.966,-3.716,-1.062,-2.086,0
1749791218.014,-3.679,-1.166,-3.267,0
1749791218.014,-3.581,-0.060,-4.643,0
1749791218.014,-3.208,2.811,-5.458,0
1749791218.070,-2.624,5.316,-5.839,0
1749791218.070,-2.101,6.034,-5.391,0
1749791218.070,-2.976,4.366,-4.277,0
1749791218.132,-3.933,3.694,-2.722,0
1749791218.132,-4.875,3.978,-0.897,0
1749791218.132,-4.329,4.381,0.830,0
1749791218.177,-4.823,4.942,0.112,0
1749791218.177,-5.839,5.189,-3.327,0
1749791218.177,-5.869,4.187,-6.355,0
1749791218.236,-4.202,4.187,-8.210,0
1749791218.236,-2.774,4.082,-8.075,0
1749791218.236,-2.086,3.679,-6.460,0
1749791218.298,-2.206,1.832,-4.112,0
1749791218.298,-1.271,-0.591,-1.667,0
1749791218.298,-0.329,-1.286,0.628,0
1749791218.343,-0.583,-0.860,1.391,0
1749791218.343,-1.548,0.030,0.336,0
1749791218.343,-2.243,-0.277,-1.899,0
1749791218.400,-2.385,-1.450,-4.299,0
1749791218.400,-1.869,-2.079,-5.593,0
1749791218.400,-1.914,-2.437,-6.408,0
1749791218.459,-2.624,-1.368,-6.243,0
1749791218.459,-3.619,0.471,-4.972,0
1749791218.459,-4.112,1.353,-3.484,0
1749791218.523,-3.978,-0.060,-2.789,0
1749791218.523,-4.120,-0.322,-2.542,0
1749791218.523,-4.366,0.740,-2.422,0
1749791218.582,-2.908,1.899,-1.817,0
1749791218.582,-2.759,4.695,-1.234,0
1749791218.582,-3.903,8.015,-1.869,0
1749791218.629,-4.389,9.555,-3.903,0
1749791218.629,-4.060,8.823,-5.084,0
1749791218.629,-3.350,6.116,-5.974,0
1749791218.684,-3.634,2.923,-6.841,0
1749791218.684,-4.337,1.286,-7.178,0
1749791218.684,-4.052,-0.135,-6.445,0
1749791218.744,-2.445,-1.189,-4.666,0
1749791218.744,-0.882,-1.929,-2.168,0
1749791218.744,-1.600,-2.452,-0.665,0
1749791218.805,-2.587,-2.355,-0.381,0
1749791218.805,-3.439,-1.936,-0.695,0
1749791218.805,-2.998,-1.697,-2.146,0
1749791218.854,-2.265,-0.905,-3.880,0
1749791218.854,-1.832,0.546,-5.144,0
1749791218.854,-1.413,1.966,-5.966,0
1749791218.925,-1.226,2.594,-5.615,0
1749791218.925,-2.116,3.417,-4.434,0
1749791218.925,-3.103,3.641,-2.774,0
1749791218.971,-3.200,3.574,-1.959,0
1749791218.971,-3.148,1.480,-1.465,0
1749791218.971,-4.000,0.860,-2.056,0
1749791219.030,-4.718,0.867,-2.370,0
1749791219.030,-3.103,1.211,-2.101,0
1749791219.030,-2.191,3.312,-1.488,0
1749791219.075,-2.542,6.019,-2.512,0
1749791219.075,-3.462,7.888,-4.823,0
1749791219.075,-3.140,7.522,-6.355,0
1749791219.137,-1.839,4.426,-6.774,0
1749791219.137,-1.951,0.232,-6.079,0
1749791219.137,-3.215,-3.043,-4.912,0
1749791219.194,-4.957,-2.983,-3.282,0
1749791219.194,-4.823,-0.740,-1.936,0
1749791219.194,-2.707,-0.561,-1.099,0
1749791219.254,-0.269,-1.308,-0.793,0
1749791219.254,-0.150,-1.510,-0.613,0
1749791219.254,-1.510,-1.144,-1.286,0
1749791219.300,-2.624,-0.090,-2.295,0
1749791219.300,-2.744,0.561,-3.327,0
1749791219.300,-2.617,1.293,-4.426,0
1749791219.360,-2.116,1.630,-5.204,0
1749791219.360,-2.662,2.041,-5.421,0
1749791219.360,-3.768,3.193,-5.256,0
1749791219.424,-4.890,4.023,-4.643,0
1749791219.424,-5.495,3.753,-3.925,0
1749791219.424,-5.600,3.484,-3.499,0
1749791219.469,-5.002,2.826,-3.522,0
1749791219.469,-4.142,2.849,-3.499,0
1749791219.469,-3.738,3.043,-3.499,0
1749791219.525,-3.611,2.587,-3.566,0
1749791219.525,-3.095,1.974,-3.731,0
1749791219.525,-3.237,1.129,-3.963,0
1749791219.586,-2.968,0.546,-3.798,0
1749791219.586,-2.901,0.658,-3.589,0
1749791219.586,-2.490,0.314,-3.372,0
1749791219.646,-2.490,0.127,-3.522,0
1749791219.646,-2.602,0.052,-3.267,0
1749791219.646,-2.512,0.172,-3.357,0
1749791219.707,-2.168,0.015,-3.103,0
1749791219.707,-2.535,0.224,-2.714,0
1749791219.707,-2.923,0.449,-2.699,0
1749791219.754,-3.237,0.359,-2.819,0
1749791219.754,-3.215,0.583,-3.110,0
1749791219.754,-3.469,0.994,-3.866,0
1749791219.809,-3.394,1.129,-4.486,0
1749791219.809,-2.961,1.308,-4.486,0
1749791219.809,-3.051,1.615,-4.194,0
1749791219.870,-3.409,1.211,-4.344,0
1749791219.870,-3.634,1.331,-3.836,0
1749791219.870,-3.589,1.189,-3.694,0
1749791219.931,-3.671,1.122,-3.708,0
1749791219.931,-3.574,1.092,-3.821,0
1749791219.931,-3.641,1.129,-3.843,0
1749791219.989,-3.148,0.650,-4.381,0
1749791219.989,-2.669,0.157,-4.651,0
1749791219.989,-2.624,0.112,-4.052,0
1749791220.034,-2.744,0.292,-3.746,0
1749791220.034,-3.036,0.598,-3.776,0
1749791220.034,-2.422,1.054,-3.290,0
1749791220.095,-2.684,1.099,-2.834,0
1749791220.095,-2.303,1.510,-2.684,0
1749791220.095,-2.303,1.346,-2.535,0
1749791220.156,-2.617,1.398,-2.624,0
1749791220.156,-2.550,1.151,-3.036,0
1749791220.156,-2.572,1.271,-3.193,0
1749791220.200,-2.908,1.286,-3.335,0
1749791220.200,-2.871,1.054,-4.000,0
1749791220.200,-3.282,1.293,-3.686,0
1749791220.262,-3.200,1.092,-3.783,0
1749791220.262,-2.729,1.002,-3.888,0
1749791220.262,-3.013,0.867,-3.753,0
1749791220.320,-3.006,0.935,-3.836,0
1749791220.320,-3.006,0.935,-3.836,0
1749791220.320,-3.051,1.413,-3.641,0
1749791220.320,-2.886,1.174,-3.409,0
1749791220.380,-3.051,1.301,-3.125,0
1749791220.380,-3.051,1.129,-3.469,0
1749791220.380,-2.849,1.092,-3.544,0
1749791220.426,-2.557,1.032,-3.088,0
1749791220.426,-2.602,0.994,-3.155,0
1749791220.426,-2.826,1.211,-2.916,0
1749791220.485,-2.647,1.712,-3.103,0
1749791220.485,-3.013,1.697,-3.297,0
1749791220.485,-3.140,1.936,-3.387,0
1749791220.548,-3.065,1.959,-3.223,0
1749791220.548,-2.849,2.280,-3.424,0
1749791220.548,-2.804,3.088,-3.783,0
1749791220.593,-2.699,3.043,-3.985,0
1749791220.593,-1.959,3.133,-3.843,0
1749791220.593,-1.966,3.611,-3.327,0
1749791220.649,-2.744,3.118,-2.789,0
1749791220.649,-2.998,2.879,-2.393,0
1749791220.649,-3.200,2.692,-2.303,0
1749791220.710,-3.208,2.191,-2.729,0
1749791220.710,-2.931,2.026,-3.230,0
1749791220.710,-2.781,2.236,-3.671,0
1749791220.771,-2.991,2.303,-3.873,0
1749791220.771,-2.587,1.996,-3.851,0
1749791220.771,-2.684,1.817,-3.484,0
1749791220.846,-2.744,1.540,-3.447,0
1749791220.846,-3.312,1.705,-3.252,0
1749791220.846,-3.193,1.869,-3.051,0
1749791220.877,-2.759,2.049,-3.372,0
1749791220.877,-2.766,1.832,-3.148,0
1749791220.877,-2.886,1.794,-3.589,0
1749791220.936,-3.163,1.196,-3.604,0
1749791220.936,-2.669,0.464,-3.447,0
1749791220.936,-2.856,0.037,-3.357,0
1749791220.997,-2.834,0.307,-3.409,0
1749791220.997,-2.834,0.179,-3.469,0
1749791220.997,-2.819,0.135,-4.052,0
1749791221.057,-2.774,0.172,-3.933,0
1749791221.057,-2.849,0.404,-3.851,0
1749791221.057,-2.737,0.307,-3.626,0
1749791221.102,-2.983,0.658,-3.484,0
1749791221.102,-2.961,1.062,-3.372,0
1749791221.102,-3.245,1.518,-3.125,0
1749791221.160,-2.834,1.458,-3.432,0
1749791221.160,-3.103,1.794,-3.544,0
1749791221.160,-3.193,1.413,-3.851,0
1749791221.219,-3.118,1.211,-4.277,0
1749791221.219,-2.849,1.533,-3.910,0
1749791221.219,-2.961,1.465,-3.866,0
1749791221.279,-2.983,1.368,-3.783,0
1749791221.279,-2.938,1.323,-3.589,0
1749791221.279,-3.065,1.308,-3.454,0
1749791221.325,-2.983,1.159,-3.514,201
1749791221.325,-2.998,1.480,-3.140,0
1749791221.325,-3.200,1.690,-2.983,0
1749791221.388,-3.522,1.585,-3.380,0
1749791221.388,-3.417,1.720,-3.551,0
1749791221.388,-3.200,1.338,-3.604,0
1749791221.447,-2.983,1.338,-3.432,0
1749791221.447,-2.879,0.987,-3.402,0
1749791221.447,-3.372,1.017,-3.402,0
1749791221.505,-3.275,1.473,-3.619,0
