timestamps,X,Y,Z,Marker0
1749788593.478,0.149,0.003,0.972,0
1749788593.478,0.148,0.001,0.972,0
1749788593.538,0.149,0.001,0.972,0
1749788593.538,0.154,0.001,0.974,0
1749788593.538,0.153,-0.001,0.971,0
1749788593.582,0.151,-0.002,0.977,0
1749788593.582,0.152,-0.002,0.980,0
1749788593.582,0.150,-0.005,0.977,0
1749788593.648,0.151,-0.007,0.978,0
1749788593.648,0.151,-0.003,0.972,0
1749788593.648,0.150,-0.005,0.967,0
1749788593.702,0.153,0.003,0.973,0
1749788593.702,0.154,0.007,0.973,0
1749788593.702,0.155,0.004,0.976,0
1749788593.764,0.156,-0.000,0.975,0
1749788593.764,0.153,0.003,0.973,0
1749788593.764,0.155,0.002,0.971,0
1749788593.809,0.154,0.001,0.968,0
1749788593.809,0.150,-0.001,0.976,0
1749788593.809,0.151,-0.005,0.981,0
1749788593.867,0.154,0.002,0.978,0
1749788593.867,0.152,0.004,0.972,0
1749788593.867,0.152,0.001,0.977,0
1749788593.933,0.150,0.005,0.975,0
1749788593.933,0.147,0.008,0.976,0
1749788593.933,0.146,0.007,0.977,0
1749788593.987,0.149,0.006,0.970,0
1749788593.987,0.150,0.004,0.970,0
1749788593.987,0.151,0.001,0.968,0
1749788594.032,0.150,-0.004,0.972,0
1749788594.032,0.147,-0.003,0.973,0
1749788594.032,0.146,-0.001,0.976,0
1749788594.093,0.147,0.006,0.979,0
1749788594.093,0.148,0.004,0.978,0
1749788594.093,0.147,0.004,0.972,0
1749788594.154,0.149,0.003,0.973,0
1749788594.154,0.151,0.003,0.972,0
1749788594.154,0.151,0.001,0.974,0
1749788594.213,0.151,0.005,0.973,0
1749788594.213,0.150,0.002,0.970,0
1749788594.213,0.153,0.000,0.974,0
1749788594.259,0.151,-0.001,0.972,0
1749788594.259,0.157,-0.003,0.975,0
1749788594.259,0.153,-0.004,0.973,0
1749788594.333,0.155,-0.001,0.975,0
1749788594.333,0.154,0.001,0.976,0
1749788594.333,0.151,0.005,0.979,0
1749788594.379,0.153,0.004,0.969,0
1749788594.379,0.154,0.007,0.973,0
1749788594.379,0.155,0.004,0.967,0
1749788594.439,0.154,0.004,0.974,0
1749788594.439,0.156,-0.002,0.974,0
1749788594.439,0.154,-0.003,0.978,0
1749788594.487,0.156,0.007,0.979,0
1749788594.487,0.155,0.006,0.972,0
1749788594.487,0.160,0.007,0.975,0
1749788594.543,0.159,0.007,0.974,0
1749788594.543,0.157,0.005,0.972,0
1749788594.543,0.154,0.003,0.973,0
1749788594.603,0.154,0.003,0.974,0
1749788594.603,0.152,-0.002,0.978,0
1749788594.603,0.154,-0.005,0.978,0
1749788594.664,0.151,-0.002,0.980,0
1749788594.664,0.153,-0.000,0.974,0
1749788594.664,0.154,0.001,0.976,0
1749788594.708,0.152,0.002,0.971,0
1749788594.708,0.149,0.007,0.973,0
1749788594.708,0.148,0.003,0.971,0
1749788594.785,0.151,0.002,0.968,0
1749788594.785,0.149,-0.002,0.966,0
1749788594.785,0.152,-0.003,0.967,0
1749788594.828,0.153,-0.003,0.974,0
1749788594.828,0.150,-0.001,0.974,0
1749788594.828,0.156,-0.003,0.975,0
1749788594.902,0.152,-0.002,0.978,0
1749788594.902,0.149,0.006,0.975,0
1749788594.902,0.151,0.009,0.976,0
1749788594.933,0.148,0.010,0.977,0
1749788594.933,0.151,0.014,0.971,0
1749788594.933,0.153,0.011,0.971,0
1749788594.994,0.152,0.001,0.969,0
1749788594.994,0.155,-0.002,0.973,0
1749788594.994,0.156,-0.001,0.977,0
1749788595.058,0.154,-0.001,0.976,0
1749788595.058,0.159,0.003,0.974,0
1749788595.058,0.156,0.003,0.972,0
1749788595.100,0.156,0.002,0.972,0
1749788595.100,0.159,0.006,0.979,0
1749788595.100,0.156,0.006,0.973,0
1749788595.157,0.156,0.005,0.974,0
1749788595.157,0.149,0.000,0.973,0
1749788595.157,0.151,-0.000,0.972,0
1749788595.219,0.155,0.002,0.974,0
1749788595.219,0.153,0.001,0.974,0
1749788595.219,0.149,0.001,0.970,0
1749788595.279,0.152,-0.004,0.973,0
1749788595.279,0.153,0.000,0.975,0
1749788595.279,0.156,0.005,0.974,0
1749788595.328,0.156,0.007,0.979,0
1749788595.328,0.154,0.005,0.981,0
1749788595.328,0.153,0.011,0.974,0
1749788595.383,0.153,0.006,0.966,0
1749788595.383,0.154,0.001,0.968,0
1749788595.383,0.153,0.001,0.972,0
1749788595.444,0.152,0.002,0.978,0
1749788595.444,0.153,-0.003,0.981,0
1749788595.444,0.152,0.005,0.981,0
1749788595.504,0.152,0.005,0.971,0
1749788595.504,0.152,0.002,0.972,0
1749788595.504,0.150,0.003,0.968,0
1749788595.563,0.149,0.003,0.972,0
1749788595.563,0.153,-0.001,0.973,0
1749788595.563,0.150,-0.001,0.971,0
1749788595.614,0.151,0.001,0.968,0
1749788595.614,0.149,0.002,0.971,0
1749788595.614,0.153,0.002,0.967,0
1749788595.667,0.151,0.004,0.977,0
1749788595.667,0.154,0.004,0.979,0
1749788595.667,0.156,0.004,0.979,0
1749788595.728,0.155,0.003,0.978,0
1749788595.728,0.153,0.004,0.975,0
1749788595.728,0.152,0.003,0.972,0
1749788595.787,0.151,0.004,0.974,0
1749788595.787,0.152,0.003,0.975,0
1749788595.787,0.155,0.001,0.973,0
1749788595.847,0.155,0.007,0.971,0
1749788595.847,0.154,0.005,0.968,0
1749788595.847,0.154,0.007,0.971,0
1749788595.899,0.155,0.002,0.976,0
1749788595.899,0.157,0.008,0.978,0
1749788595.899,0.152,0.005,0.974,0
1749788595.954,0.153,0.008,0.974,0
1749788595.954,0.150,0.003,0.967,0
1749788595.954,0.148,0.001,0.978,0
1749788596.012,0.155,0.001,0.975,0
1749788596.012,0.157,-0.003,0.972,0
1749788596.012,0.154,0.003,0.973,0
1749788596.057,0.156,0.007,0.973,0
1749788596.057,0.159,0.006,0.976,0
1749788596.057,0.157,0.004,0.977,0
1749788596.118,0.159,0.005,0.975,0
1749788596.118,0.161,0.004,0.976,0
1749788596.118,0.158,0.003,0.974,0
1749788596.180,0.157,0.002,0.973,0
1749788596.180,0.157,-0.002,0.974,0
1749788596.180,0.154,0.001,0.975,0
1749788596.225,0.157,-0.000,0.973,0
1749788596.225,0.156,0.000,0.978,0
1749788596.225,0.157,0.002,0.977,0
1749788596.283,0.153,0.007,0.973,0
1749788596.283,0.157,0.007,0.969,0
1749788596.283,0.155,0.002,0.968,0
1749788596.344,0.156,-0.003,0.968,0
1749788596.344,0.153,-0.005,0.970,0
1749788596.344,0.156,-0.002,0.973,0
1749788596.404,0.159,0.002,0.974,0
1749788596.404,0.157,0.002,0.971,0
1749788596.404,0.158,-0.000,0.973,0
1749788596.452,0.156,-0.000,0.980,0
1749788596.452,0.157,0.000,0.981,0
1749788596.452,0.154,0.003,0.979,0
1749788596.508,0.154,0.003,0.973,0
1749788596.508,0.151,0.004,0.970,0
1749788596.508,0.154,0.001,0.968,0
1749788596.567,0.152,0.003,0.971,0
1749788596.567,0.149,0.003,0.974,0
1749788596.567,0.152,0.009,0.977,0
1749788596.629,0.153,0.005,0.975,0
1749788596.629,0.154,0.007,0.975,0
1749788596.629,0.152,0.006,0.978,0
1749788596.687,0.149,0.009,0.974,0
1749788596.687,0.153,0.011,0.973,0
1749788596.687,0.154,0.013,0.972,0
1749788596.740,0.155,0.007,0.968,0
1749788596.795,0.156,-0.001,0.969,0
1749788596.795,0.160,-0.002,0.968,0
1749788596.795,0.157,-0.003,0.974,0
1749788596.852,0.160,-0.001,0.976,0
1749788596.852,0.166,-0.002,0.973,0
1749788596.852,0.166,0.000,0.976,0
1749788596.912,0.168,-0.004,0.977,0
1749788596.912,0.165,-0.004,0.975,0
1749788596.912,0.164,0.001,0.978,0
1749788596.960,0.161,0.001,0.976,0
1749788596.960,0.159,0.002,0.977,0
1749788596.960,0.157,-0.005,0.979,0
1749788597.023,0.157,-0.007,0.979,0
1749788597.023,0.150,-0.002,0.982,0
1749788597.023,0.148,-0.001,0.980,0
1749788597.078,0.144,0.009,0.973,0
1749788597.078,0.142,0.013,0.971,0
1749788597.078,0.141,0.014,0.967,0
1749788597.123,0.145,0.008,0.966,0
1749788597.123,0.145,-0.001,0.964,0
1749788597.123,0.149,-0.006,0.967,0
1749788597.183,0.147,-0.004,0.967,0
1749788597.183,0.148,-0.001,0.976,0
1749788597.183,0.148,0.001,0.975,0
1749788597.243,0.149,0.006,0.976,0
1749788597.243,0.152,0.005,0.973,0
1749788597.243,0.150,0.005,0.975,0
1749788597.306,0.153,0.008,0.974,0
1749788597.306,0.154,0.005,0.969,0
1749788597.306,0.150,-0.001,0.968,0
1749788597.351,0.151,0.002,0.971,0
1749788597.351,0.155,0.002,0.972,0
1749788597.351,0.150,0.003,0.973,0
1749788597.414,0.152,0.007,0.971,0
1749788597.414,0.153,0.006,0.972,0
1749788597.414,0.155,0.003,0.976,0
1749788597.467,0.154,-0.003,0.981,0
1749788597.467,0.156,0.000,0.981,0
1749788597.467,0.154,-0.003,0.978,0
1749788597.530,0.156,-0.006,0.977,0
1749788597.530,0.149,-0.001,0.976,0
1749788597.530,0.150,-0.000,0.976,0
1749788597.581,0.146,0.001,0.972,0
1749788597.581,0.150,0.004,0.972,0
1749788597.581,0.148,0.001,0.972,0
1749788597.632,0.148,0.000,0.971,0
1749788597.632,0.148,-0.003,0.974,0
1749788597.632,0.144,0.001,0.976,0
1749788597.693,0.149,0.009,0.976,0
1749788597.693,0.153,0.003,0.974,0
1749788597.693,0.151,0.007,0.975,0
1749788597.752,0.153,0.007,0.974,0
1749788597.752,0.153,0.006,0.970,0
1749788597.752,0.154,0.003,0.969,0
1749788597.814,0.153,0.001,0.971,0
1749788597.814,0.153,-0.005,0.977,0
1749788597.814,0.154,-0.006,0.980,0
1749788597.862,0.154,-0.003,0.980,0
1749788597.862,0.156,0.001,0.973,0
1749788597.862,0.150,-0.000,0.973,0
1749788597.917,0.152,0.002,0.973,0
1749788597.917,0.154,0.003,0.977,0
1749788597.917,0.153,0.001,0.974,0
1749788597.979,0.149,0.002,0.975,0
1749788597.979,0.151,0.005,0.974,0
1749788597.979,0.149,0.007,0.971,0
1749788598.023,0.148,0.004,0.971,0
1749788598.023,0.149,0.008,0.970,0
1749788598.023,0.147,0.004,0.977,0
1749788598.083,0.150,0.002,0.979,0
1749788598.083,0.154,0.002,0.980,0
1749788598.083,0.150,0.005,0.981,0
1749788598.147,0.150,0.004,0.977,0
1749788598.147,0.150,0.004,0.972,0
1749788598.147,0.149,0.001,0.968,0
1749788598.202,0.149,0.000,0.972,0
1749788598.202,0.149,-0.000,0.969,0
1749788598.202,0.156,0.003,0.971,0
1749788598.247,0.150,0.002,0.971,0
1749788598.247,0.149,0.008,0.974,0
1749788598.247,0.150,0.009,0.969,0
1749788598.309,0.152,0.009,0.972,0
1749788598.309,0.153,-0.001,0.979,0
1749788598.309,0.157,-0.006,0.979,0
1749788598.367,0.155,-0.007,0.978,0
1749788598.367,0.154,0.002,0.976,0
1749788598.367,0.155,0.004,0.975,0
1749788598.432,0.152,0.004,0.972,0
1749788598.432,0.154,0.004,0.970,0
1749788598.432,0.154,-0.001,0.970,0
1749788598.475,0.156,0.003,0.974,0
1749788598.475,0.159,0.003,0.976,0
1749788598.475,0.159,0.001,0.979,0
1749788598.533,0.152,0.004,0.971,0
1749788598.533,0.159,0.006,0.972,0
1749788598.533,0.160,0.003,0.971,0
1749788598.595,0.154,-0.001,0.972,0
1749788598.595,0.153,-0.004,0.975,0
1749788598.595,0.157,-0.007,0.979,0
1749788598.653,0.155,-0.001,0.975,0
1749788598.653,0.154,0.003,0.974,0
1749788598.653,0.153,0.001,0.972,0
1749788598.703,0.149,-0.004,0.974,0
1749788598.703,0.149,0.002,0.974,0
1749788598.703,0.151,0.003,0.969,0
1749788598.759,0.149,0.005,0.970,0
1749788598.759,0.152,0.006,0.969,0
1749788598.759,0.152,0.007,0.974,0
1749788598.818,0.151,0.008,0.971,0
1749788598.818,0.152,0.008,0.974,0
1749788598.818,0.154,0.008,0.971,0
1749788598.878,0.156,0.004,0.977,0
1749788598.878,0.157,0.004,0.976,0
1749788598.878,0.156,0.004,0.979,0
1749788598.923,0.154,0.006,0.976,0
1749788598.923,0.158,0.004,0.976,0
1749788598.923,0.155,0.003,0.970,0
1749788598.987,0.154,0.003,0.968,0
1749788598.987,0.156,0.007,0.970,0
1749788598.987,0.162,0.002,0.968,0
1749788599.046,0.159,0.002,0.973,0
1749788599.046,0.158,0.003,0.974,0
1749788599.046,0.157,-0.000,0.978,0
1749788599.103,0.159,-0.006,0.973,0
1749788599.103,0.163,-0.003,0.971,0
1749788599.103,0.163,-0.004,0.974,0
1749788599.148,0.162,-0.004,0.980,0
1749788599.148,0.161,-0.001,0.977,0
1749788599.148,0.161,0.002,0.976,0
1749788599.208,0.160,0.001,0.975,0
1749788599.208,0.159,0.000,0.968,0
1749788599.208,0.154,-0.003,0.970,0
1749788599.285,0.154,-0.007,0.971,0
1749788599.285,0.156,-0.002,0.978,0
1749788599.285,0.156,0.005,0.975,0
1749788599.315,0.159,0.009,0.974,0
1749788599.315,0.156,0.005,0.973,0
1749788599.315,0.156,0.009,0.973,0
1749788599.373,0.160,0.013,0.970,0
1749788599.373,0.158,0.009,0.972,0
1749788599.373,0.157,0.007,0.971,0
1749788599.433,0.161,0.002,0.972,0
1749788599.433,0.157,-0.000,0.978,0
1749788599.433,0.155,0.002,0.978,0
1749788599.493,0.159,0.003,0.976,0
1749788599.493,0.156,-0.001,0.976,0
1749788599.493,0.155,0.001,0.974,0
1749788599.555,0.156,0.006,0.973,0
1749788599.555,0.154,0.005,0.974,0
1749788599.555,0.160,-0.000,0.970,0
1749788599.599,0.156,-0.002,0.969,0
1749788599.599,0.160,-0.000,0.971,0
1749788599.599,0.161,0.003,0.976,0
1749788599.657,0.160,-0.001,0.974,0
1749788599.657,0.159,0.003,0.977,0
1749788599.657,0.160,0.001,0.978,0
1749788599.717,0.159,0.003,0.976,0
1749788599.717,0.152,0.002,0.972,0
1749788599.717,0.152,0.004,0.971,0
1749788599.778,0.155,0.002,0.971,0
1749788599.778,0.156,-0.001,0.975,0
1749788599.778,0.153,0.001,0.972,0
1749788599.836,0.154,-0.001,0.975,0
1749788599.836,0.154,-0.001,0.976,0
1749788599.836,0.154,-0.002,0.970,0
1749788599.883,0.155,0.000,0.975,0
1749788599.883,0.155,0.000,0.971,0
1749788599.883,0.156,0.000,0.974,0
1749788599.945,0.156,0.001,0.976,0
1749788599.945,0.157,0.004,0.974,0
1749788599.945,0.158,0.004,0.976,0
1749788600.003,0.155,0.001,0.972,0
1749788600.003,0.152,0.004,0.978,0
1749788600.003,0.160,0.001,0.970,0
1749788600.048,0.155,0.004,0.974,0
1749788600.048,0.155,0.002,0.970,0
1749788600.048,0.152,0.006,0.973,0
1749788600.124,0.155,0.003,0.972,0
1749788600.124,0.152,-0.001,0.972,0
1749788600.124,0.157,0.005,0.975,0
1749788600.167,0.161,0.004,0.975,0
1749788600.167,0.165,-0.004,0.976,0
1749788600.167,0.166,-0.005,0.978,0
1749788600.230,0.164,-0.003,0.978,0
1749788600.230,0.159,0.003,0.975,0
1749788600.230,0.154,0.006,0.976,0
1749788600.274,0.148,0.007,0.976,0
1749788600.274,0.150,0.010,0.975,0
1749788600.274,0.143,0.009,0.975,0
1749788600.333,0.148,0.012,0.973,0
1749788600.333,0.147,0.007,0.966,0
1749788600.333,0.151,-0.004,0.968,0
1749788600.399,0.150,-0.006,0.972,0
1749788600.399,0.151,-0.006,0.975,0
1749788600.399,0.156,-0.009,0.971,0
1749788600.454,0.157,-0.011,0.973,0
1749788600.454,0.158,-0.008,0.974,0
1749788600.454,0.153,0.001,0.974,0
1749788600.499,0.156,0.005,0.973,0
1749788600.499,0.153,0.006,0.969,0
1749788600.499,0.156,0.011,0.971,0
1749788600.575,0.160,0.008,0.974,0
1749788600.575,0.160,0.006,0.976,0
1749788600.575,0.162,0.001,0.978,0
1749788600.618,0.164,-0.002,0.974,0
1749788600.618,0.159,-0.005,0.976,0
1749788600.618,0.159,-0.002,0.978,0
1749788600.681,0.156,-0.003,0.981,0
1749788600.681,0.157,-0.002,0.979,0
1749788600.681,0.155,-0.003,0.977,0
1749788600.725,0.154,-0.002,0.973,0
1749788600.725,0.155,-0.001,0.972,0
1749788600.725,0.150,0.003,0.973,0
1749788600.783,0.147,0.004,0.973,0
1749788600.783,0.146,0.010,0.969,0
1749788600.783,0.146,0.010,0.968,0
1749788600.843,0.145,0.008,0.966,0
1749788600.843,0.145,0.013,0.971,0
1749788600.843,0.146,0.003,0.965,0
1749788600.903,0.149,0.008,0.968,0
1749788600.903,0.151,0.001,0.970,0
1749788600.903,0.153,-0.001,0.977,0
1749788600.964,0.156,0.004,0.969,0
1749788600.964,0.158,0.001,0.972,0
1749788600.964,0.158,0.005,0.973,0
1749788601.009,0.164,0.009,0.978,0
1749788601.009,0.168,0.006,0.980,0
1749788601.009,0.164,0.006,0.975,0
1749788601.069,0.162,0.003,0.971,0
1749788601.069,0.166,-0.001,0.968,0
1749788601.069,0.164,-0.007,0.968,0
1749788601.128,0.162,-0.012,0.974,0
1749788601.128,0.163,-0.010,0.981,0
1749788601.128,0.161,-0.007,0.980,0
1749788601.180,0.158,0.003,0.979,0
1749788601.180,0.159,0.007,0.975,0
1749788601.180,0.159,0.008,0.976,0
1749788601.238,0.157,0.008,0.976,0
1749788601.238,0.152,0.009,0.971,0
1749788601.238,0.153,0.005,0.972,0
1749788601.294,0.151,0.002,0.970,0
1749788601.294,0.153,0.001,0.971,0
1749788601.294,0.152,0.003,0.966,0
1749788601.352,0.153,0.001,0.969,0
1749788601.352,0.149,0.004,0.969,0
1749788601.352,0.153,0.002,0.972,0
1749788601.399,0.157,0.004,0.979,0
1749788601.399,0.154,0.007,0.977,0
1749788601.399,0.159,0.005,0.976,0
1749788601.460,0.154,0.003,0.974,0
1749788601.460,0.156,0.004,0.968,0
1749788601.460,0.159,0.003,0.971,0
1749788601.523,0.160,0.001,0.971,0
1749788601.523,0.161,0.004,0.971,0
1749788601.523,0.163,0.002,0.967,0
1749788601.566,0.164,0.003,0.974,0
1749788601.566,0.168,-0.001,0.977,0
1749788601.566,0.167,0.001,0.981,0
1749788601.624,0.170,0.004,0.980,0
1749788601.624,0.169,0.004,0.980,0
1749788601.624,0.167,0.012,0.977,0
1749788601.683,0.160,0.008,0.971,0
1749788601.683,0.164,0.009,0.973,0
1749788601.683,0.162,0.007,0.973,0
1749788601.744,0.158,0.007,0.974,0
1749788601.806,0.161,0.005,0.967,0
1749788601.806,0.159,0.001,0.972,0
1749788601.806,0.164,0.009,0.976,0
1749788601.850,0.164,0.007,0.974,0
1749788601.850,0.164,0.008,0.975,0
1749788601.850,0.164,0.010,0.972,0
1749788601.909,0.161,0.009,0.965,0
1749788601.909,0.163,0.006,0.967,0
1749788601.909,0.164,0.003,0.972,0
1749788601.968,0.162,-0.001,0.976,0
1749788601.968,0.165,-0.007,0.977,0
1749788601.968,0.162,-0.003,0.976,0
1749788602.028,0.159,0.003,0.973,0
1749788602.028,0.160,0.005,0.971,0
1749788602.028,0.155,0.001,0.972,0
1749788602.079,0.156,0.004,0.970,0
1749788602.079,0.161,0.005,0.974,0
1749788602.079,0.156,-0.000,0.970,0
1749788602.132,0.159,-0.004,0.971,0
1749788602.132,0.162,-0.001,0.970,0
1749788602.132,0.161,0.001,0.973,0
1749788602.192,0.165,0.005,0.971,0
1749788602.192,0.163,0.006,0.977,0
1749788602.192,0.163,0.005,0.974,0
1749788602.253,0.162,0.009,0.976,0
1749788602.253,0.158,0.006,0.974,0
1749788602.253,0.161,0.006,0.972,0
1749788602.298,0.162,0.009,0.970,0
1749788602.298,0.164,0.009,0.969,0
1749788602.298,0.160,0.008,0.969,0
1749788602.361,0.163,0.007,0.969,0
1749788602.361,0.163,0.004,0.971,0
1749788602.361,0.166,0.005,0.973,0
1749788602.418,0.165,0.005,0.974,0
1749788602.418,0.167,0.008,0.977,0
1749788602.418,0.168,0.006,0.972,0
1749788602.467,0.167,0.008,0.972,0
1749788602.467,0.169,0.006,0.976,0
1749788602.467,0.169,0.006,0.974,0
1749788602.523,0.167,0.005,0.976,0
1749788602.523,0.166,0.002,0.978,0
1749788602.523,0.166,0.003,0.967,0
1749788602.583,0.164,0.006,0.967,0
1749788602.583,0.162,0.005,0.967,0
1749788602.583,0.161,0.007,0.969,0
1749788602.646,0.158,0.002,0.968,0
1749788602.646,0.157,0.007,0.971,0
1749788602.646,0.162,0.011,0.975,0
1749788602.691,0.163,0.011,0.973,0
1749788602.691,0.166,0.010,0.972,0
1749788602.691,0.168,0.009,0.976,0
1749788602.749,0.167,0.006,0.975,0
1749788602.749,0.170,0.006,0.970,0
1749788602.749,0.164,0.002,0.972,0
1749788602.808,0.168,0.001,0.971,0
1749788602.808,0.167,-0.001,0.969,0
1749788602.808,0.168,-0.001,0.974,0
1749788602.868,0.169,0.005,0.974,0
1749788602.868,0.169,0.008,0.970,0
1749788602.868,0.168,0.005,0.975,0
1749788602.932,0.166,0.008,0.969,0
1749788602.932,0.170,0.010,0.973,0
1749788602.932,0.169,0.008,0.968,0
1749788602.976,0.171,0.002,0.971,0
1749788602.976,0.175,0.002,0.972,0
1749788602.976,0.171,0.006,0.974,0
1749788603.033,0.169,0.005,0.971,0
1749788603.033,0.170,0.010,0.974,0
1749788603.033,0.166,0.006,0.973,0
1749788603.095,0.166,0.008,0.975,0
1749788603.095,0.165,0.011,0.975,0
1749788603.095,0.164,0.012,0.976,0
1749788603.139,0.167,0.010,0.972,0
1749788603.139,0.161,0.010,0.970,0
1749788603.139,0.163,0.009,0.970,0
1749788603.203,0.164,0.004,0.969,0
1749788603.203,0.166,0.003,0.973,0
1749788603.203,0.163,-0.001,0.972,0
1749788603.273,0.166,0.000,0.968,0
1749788603.273,0.165,0.002,0.966,0
1749788603.273,0.164,0.003,0.970,0
1749788603.318,0.171,0.005,0.973,0
1749788603.318,0.167,0.008,0.980,0
1749788603.318,0.167,0.008,0.980,0
1749788603.378,0.167,0.004,0.980,0
1749788603.378,0.164,0.002,0.971,0
1749788603.378,0.164,0.004,0.970,0
1749788603.424,0.159,-0.001,0.966,0
1749788603.424,0.161,0.000,0.967,0
1749788603.424,0.162,0.003,0.967,0
1749788603.487,0.161,0.004,0.967,0
1749788603.487,0.165,0.014,0.969,0
1749788603.487,0.169,0.015,0.972,0
1749788603.531,0.169,0.011,0.972,0
1749788603.531,0.173,0.017,0.974,0
1749788603.531,0.170,0.007,0.973,0
1749788603.588,0.169,0.002,0.971,0
1749788603.588,0.173,-0.003,0.971,0
1749788603.588,0.169,-0.003,0.974,0
1749788603.649,0.167,-0.005,0.979,0
1749788603.649,0.166,-0.002,0.977,0
1749788603.649,0.163,0.002,0.977,0
1749788603.710,0.163,0.005,0.971,0
1749788603.710,0.160,0.005,0.975,0
1749788603.710,0.159,0.007,0.969,0
1749788603.771,0.159,0.008,0.970,0
1749788603.771,0.161,0.002,0.971,0
1749788603.771,0.162,-0.002,0.972,0
1749788603.815,0.164,-0.001,0.968,0
1749788603.815,0.161,-0.002,0.969,0
1749788603.815,0.164,0.000,0.974,0
1749788603.874,0.165,0.003,0.974,0
1749788603.874,0.166,0.004,0.972,0
1749788603.874,0.165,0.004,0.972,0
1749788603.932,0.161,0.004,0.973,0
1749788603.932,0.161,0.006,0.972,0
1749788603.932,0.161,0.007,0.978,0
1749788603.993,0.160,0.010,0.975,0
1749788603.993,0.159,0.006,0.969,0
1749788603.993,0.156,0.006,0.972,0
1749788604.056,0.161,0.002,0.967,0
1749788604.056,0.159,0.003,0.973,0
1749788604.056,0.160,0.005,0.970,0
1749788604.100,0.158,0.004,0.970,0
1749788604.100,0.161,0.006,0.972,0
