-1.2695e-05,-1.123e-05,-1.416e-05,-1.9042999999999997e-05,-1.7578e-05,-1.7578e-05,-1.2207e-05,-6.836e-06,-1.123e-05,-1.6601999999999998e-05,-1.6601999999999998e-05,-1.4648e-05,-1.416e-05,-1.8066e-05,-1.8066e-05,-1.8066e-05,-2.0995999999999997e-05,-2.0507999999999997e-05,-2.0507999999999997e-05,-1.9530999999999996e-05,-1.6601999999999998e-05,-1.3672e-05,-1.6601999999999998e-05,-1.8554999999999998e-05,-2.0019999999999998e-05,-2.1972999999999998e-05,-1.9042999999999997e-05,-1.6601999999999998e-05,-1.7578e-05,-2.0019999999999998e-05,-2.2949e-05,-2.1484e-05,-2.0507999999999997e-05,-1.9530999999999996e-05,-1.9042999999999997e-05,-2.0995999999999997e-05,-2.1972999999999998e-05,-2.1972999999999998e-05,-2.3437999999999998e-05,-2.3925999999999998e-05,-2.0507999999999997e-05,-1.8066e-05,-2.0995999999999997e-05,-2.2460999999999997e-05,-2.4902e-05,-2.8808999999999998e-05,-2.7344e-05,-2.4902e-05,-2.7832e-05,-2.9297e-05,-2.832e-05,-2.8808999999999998e-05,-2.7832e-05,-2.9785e-05,-2.9297e-05,-2.5390999999999998e-05,-2.7344e-05,-2.5879e-05,-2.1484e-05,-1.9530999999999996e-05,-2.1972999999999998e-05,-2.0995999999999997e-05,-2.1484e-05,-2.2949e-05,-2.1972999999999998e-05,-2.3925999999999998e-05,-2.3437999999999998e-05,-2.3925999999999998e-05,-2.0019999999999998e-05,-1.6601999999999998e-05,-1.709e-05,-1.6601999999999998e-05,-1.5625e-05,-1.9530999999999996e-05,-2.1484e-05,-1.8554999999999998e-05,-1.9042999999999997e-05,-2.3925999999999998e-05,-2.6855e-05,-2.2949e-05,-2.1972999999999998e-05,-3.418e-05,-4.0039e-05,-3.418e-05,-3.3691e-05,-3.5645e-05,-3.3203e-05,-3.125e-05,-2.832e-05,-2.2460999999999997e-05,-2.4902e-05,-2.6855e-05,-2.7344e-05,-2.9297e-05,-2.3925999999999998e-05,-2.4414e-05,-2.7832e-05,-2.7344e-05,-2.7344e-05,-2.6855e-05,-2.832e-05,-3.2226999999999995e-05,-3.1738e-05,-3.5156e-05,-3.6621e-05,-3.0762e-05,-2.832e-05,-3.2715e-05,-3.3203e-05,-3.2226999999999995e-05,-3.5645e-05,-3.6621e-05,-3.2715e-05,-2.7344e-05,-2.6367e-05,-3.0762e-05,-3.3203e-05,-3.5645e-05,-3.5156e-05,-3.4668e-05,-3.418e-05,-3.3203e-05,-3.418e-05,-3.6133e-05,-3.3203e-05,-3.1738e-05,-3.7109e-05,-3.5645e-05,-3.8085999999999994e-05,-4.0527e-05,-3.3691e-05,-3.418e-05,-3.9551e-05,-4.0527e-05,-3.5645e-05,-3.3691e-05,-3.5645e-05,-3.4668e-05,-3.418e-05,-3.1738e-05,-3.2226999999999995e-05,-3.0273e-05,-2.6367e-05,-2.3437999999999998e-05,-2.1972999999999998e-05,-2.5879e-05,-2.5879e-05,-2.832e-05,-3.125e-05,-3.0762e-05,-2.7344e-05,-3.0762e-05,-3.2715e-05,-2.9297e-05,-3.0762e-05,-2.832e-05,-2.1972999999999998e-05,-2.7344e-05,-3.418e-05,-3.3691e-05,-3.3203e-05,-2.9785e-05,-2.7344e-05,-3.0762e-05,-3.1738e-05,-2.9785e-05,-2.7832e-05,-2.6367e-05,-2.7832e-05,-2.7344e-05,-2.5879e-05,-2.7832e-05,-2.8808999999999998e-05,-2.9297e-05,-3.0273e-05,-2.6855e-05,-2.6367e-05,-3.0273e-05,-2.832e-05,-2.9297e-05,-2.9785e-05,-2.5879e-05,-2.7832e-05,-3.0273e-05,-2.7832e-05,-2.5390999999999998e-05,-2.4414e-05,-3.125e-05,-3.6133e-05,-3.125e-05,-3.0762e-05,-2.7344e-05,-2.5879e-05,-3.125e-05,-3.0762e-05,-2.9785e-05,-2.832e-05,-2.7832e-05,-3.0273e-05,-2.8808999999999998e-05,-2.6367e-05,-2.7832e-05,-2.5390999999999998e-05,-2.1972999999999998e-05,-2.832e-05,-2.6367e-05,-2.4414e-05,-2.7832e-05,-2.4902e-05,-2.6855e-05,-3.2715e-05,-3.0273e-05,-2.4902e-05,-2.6855e-05,-2.832e-05,-2.9785e-05,-3.2226999999999995e-05,-3.3203e-05,-3.0273e-05,-2.832e-05,-3.125e-05,-3.0273e-05,-2.6367e-05,-3.0273e-05,-3.5156e-05,-3.418e-05,-3.125e-05,-3.125e-05,-2.9297e-05,-3.0273e-05,-3.0273e-05,-2.7832e-05,-2.832e-05,-2.8808999999999998e-05,-2.6855e-05,-2.9297e-05,-3.3691e-05,-3.2715e-05,-3.125e-05,-2.9297e-05,-2.6855e-05,-2.3925999999999998e-05,-2.0995999999999997e-05,-2.4902e-05,-2.6367e-05,-1.9042999999999997e-05,-1.2695e-05,-1.5625e-05,-2.0019999999999998e-05,-2.4414e-05,-2.6855e-05,-2.7344e-05,-2.8808999999999998e-05,-3.2715e-05,-2.9785e-05,-2.3437999999999998e-05,-2.6367e-05,-2.7344e-05,-2.4902e-05,-2.7344e-05,-2.9785e-05,-2.9297e-05,-2.6855e-05,-2.2460999999999997e-05,-2.2949e-05,-2.6367e-05,-2.6855e-05,-2.1972999999999998e-05,-2.1484e-05,-2.6855e-05,-2.7344e-05,-3.0273e-05,-2.832e-05,-2.2460999999999997e-05,-2.1484e-05,-2.4902e-05,-2.9297e-05,-2.6367e-05,-2.6855e-05,-2.9297e-05,-2.7344e-05,-2.7344e-05,-2.5879e-05,-2.0019999999999998e-05,-1.7578e-05,-2.4414e-05,-2.6855e-05,-2.5879e-05,-3.125e-05,-3.2715e-05,-2.2949e-05,-2.1484e-05,-2.2460999999999997e-05,-1.9042999999999997e-05,-2.0995999999999997e-05,-2.6855e-05,-2.9297e-05,-2.5879e-05,-2.0995999999999997e-05,-2.0019999999999998e-05,-1.709e-05,-1.8554999999999998e-05,-2.2949e-05,-2.3437999999999998e-05,-2.2949e-05,-2.3437999999999998e-05,-2.4414e-05,-2.2949e-05,-2.0019999999999998e-05,-2.3925999999999998e-05,-2.7344e-05,-2.2949e-05,-2.4902e-05,-2.5879e-05,-2.0507999999999997e-05,-2.5390999999999998e-05,-3.0762e-05,-2.7832e-05,-2.7832e-05,-3.0762e-05,-3.1738e-05,-2.6855e-05,-2.2460999999999997e-05,-2.0995999999999997e-05,-2.2949e-05,-3.0762e-05,-3.418e-05,-3.1738e-05,-3.1738e-05,-3.125e-05,-3.0273e-05,-2.7344e-05,-2.832e-05,-3.1738e-05,-2.7832e-05,-2.5390999999999998e-05,-2.2949e-05,-2.2949e-05,-1.9530999999999996e-05,-1.7578e-05,-2.1484e-05,-2.3925999999999998e-05,-2.2949e-05,-1.8554999999999998e-05,-2.0995999999999997e-05,-2.7832e-05,-2.6367e-05,-2.3925999999999998e-05,-2.2460999999999997e-05,-2.6367e-05,-2.5390999999999998e-05,-2.3925999999999998e-05,-2.3925999999999998e-05,-2.0019999999999998e-05,-2.0995999999999997e-05,-2.4414e-05,-2.2949e-05,-2.2949e-05,-2.4902e-05,-2.1972999999999998e-05,-2.0995999999999997e-05,-2.0995999999999997e-05,-1.9042999999999997e-05,-2.5879e-05,-2.8808999999999998e-05,-2.0019999999999998e-05,-2.0019999999999998e-05,-2.2460999999999997e-05,-1.7578e-05,-1.4648e-05,-1.9530999999999996e-05,-2.5879e-05,-2.7344e-05,-2.3925999999999998e-05,-2.5390999999999998e-05,-2.3925999999999998e-05,-2.1972999999999998e-05,-2.3437999999999998e-05,-1.8554999999999998e-05,-1.6113e-05,-2.0995999999999997e-05,-2.2949e-05,-2.6367e-05,-2.5390999999999998e-05,-1.9042999999999997e-05,-1.8554999999999998e-05,-2.2460999999999997e-05,-2.3925999999999998e-05,-2.0995999999999997e-05,-1.8066e-05,-1.8066e-05,-1.9530999999999996e-05,-2.5879e-05,-2.6855e-05,-2.4414e-05,-2.2949e-05,-1.9530999999999996e-05,-2.1484e-05,-2.3925999999999998e-05,-2.3437999999999998e-05,-2.2949e-05,-2.0019999999999998e-05,-1.9530999999999996e-05,-2.0995999999999997e-05,-1.8554999999999998e-05,-2.3925999999999998e-05,-2.5879e-05,-2.5879e-05,-2.1484e-05,-2.0995999999999997e-05,-2.2949e-05,-1.4648e-05,-9.277e-06,-1.3184e-05,-1.6113e-05,-1.8066e-05,-2.0019999999999998e-05,-1.8554999999999998e-05,-1.8066e-05,-1.6113e-05,-1.1718999999999999e-05,-7.812e-06,-1.2207e-05,-1.5137e-05,-1.6601999999999998e-05,-1.7578e-05,-1.4648e-05,-1.3672e-05,-1.709e-05,-2.0995999999999997e-05,-1.8066e-05,-1.5625e-05,-1.7578e-05,-1.709e-05,-1.5137e-05,-1.5137e-05,-1.7578e-05,-2.1972999999999998e-05,-2.0995999999999997e-05,-2.3925999999999998e-05,-2.7344e-05,-2.832e-05,-2.7832e-05,-2.2949e-05,-2.3437999999999998e-05,-2.8808999999999998e-05,-2.832e-05,-2.5879e-05,-2.7832e-05,-2.6855e-05,-2.8808999999999998e-05,-2.6367e-05,-2.3437999999999998e-05,-2.7832e-05,-2.4902e-05,-1.9042999999999997e-05,-1.8554999999999998e-05,-2.4414e-05,-2.832e-05,-2.6367e-05,-2.4414e-05,-2.5390999999999998e-05,-2.5879e-05,-2.1484e-05,-2.0019999999999998e-05,-2.0019999999999998e-05,-2.0995999999999997e-05,-2.0995999999999997e-05,-1.9530999999999996e-05,-1.9530999999999996e-05,-1.8554999999999998e-05,-1.6113e-05,-2.0019999999999998e-05,-2.0019999999999998e-05,-1.8066e-05,-2.2949e-05,-2.4414e-05,-2.1972999999999998e-05,-2.0507999999999997e-05,-2.2949e-05,-2.3437999999999998e-05,-2.3925999999999998e-05,-2.4414e-05,-2.5390999999999998e-05,-2.2460999999999997e-05,-1.5137e-05,-1.3672e-05,-1.9042999999999997e-05,-2.3437999999999998e-05,-2.1972999999999998e-05,-1.7578e-05,-1.9530999999999996e-05,-2.2460999999999997e-05,-2.4902e-05,-2.1972999999999998e-05,-2.0019999999999998e-05,-2.6367e-05,-2.7832e-05,-2.8808999999999998e-05,-2.6855e-05,-2.6367e-05,-2.7832e-05,-2.1484e-05,-1.9042999999999997e-05,-2.1484e-05,-2.9297e-05,-3.0762e-05,-2.8808999999999998e-05,-3.1738e-05,-2.9297e-05,-3.125e-05,-3.0762e-05,-2.7344e-05,-2.8808999999999998e-05,-2.9785e-05,-3.0273e-05,-2.5879e-05,-2.6855e-05,-2.3925999999999998e-05,-1.5137e-05,-1.9530999999999996e-05,-2.1484e-05,-1.9042999999999997e-05,-1.8554999999999998e-05,-2.0019999999999998e-05,-2.4414e-05,-2.4902e-05,-2.2949e-05,-2.1972999999999998e-05,-2.4902e-05,-3.125e-05,-3.0273e-05,-2.9785e-05,-2.9297e-05,-2.4414e-05,-2.2460999999999997e-05,-2.2949e-05,-2.2949e-05,-2.2460999999999997e-05,-2.4902e-05,-2.1484e-05,-2.1972999999999998e-05,-2.8808999999999998e-05,-3.5156e-05,-3.2226999999999995e-05,-2.4902e-05,-2.832e-05,-3.2715e-05,-2.8808999999999998e-05,-2.9297e-05,-3.418e-05,-3.3203e-05,-2.7832e-05,-2.7832e-05,-3.0273e-05,-2.5879e-05,-2.3437999999999998e-05,-2.6855e-05,-3.3203e-05,-3.3203e-05,-2.8808999999999998e-05,-3.3691e-05,-3.0762e-05,-2.3925999999999998e-05,-2.5390999999999998e-05,-2.7832e-05,-2.8808999999999998e-05,-2.9297e-05,-3.125e-05,-3.5645e-05,-3.3691e-05,-3.2226999999999995e-05,-3.2715e-05,-3.2715e-05,-3.2715e-05,-2.4902e-05,-2.5879e-05,-2.9297e-05,-2.4902e-05,-2.3437999999999998e-05,-2.3925999999999998e-05,-2.4414e-05,-2.5879e-05,-2.5879e-05,-2.1484e-05,-2.0995999999999997e-05,-2.6367e-05,-2.832e-05,-2.2460999999999997e-05,-1.9530999999999996e-05,-2.0995999999999997e-05,-2.2460999999999997e-05,-2.4902e-05,-2.7344e-05,-2.9785e-05,-2.4902e-05,-2.3925999999999998e-05,-2.4414e-05,-1.9042999999999997e-05,-2.2949e-05,-2.1972999999999998e-05,-2.1972999999999998e-05,-2.3925999999999998e-05,-2.1972999999999998e-05,-2.7344e-05,-3.2715e-05,-3.125e-05,-2.8808999999999998e-05,-2.6855e-05,-2.2949e-05,-2.3925999999999998e-05,-2.9297e-05,-2.9297e-05,-2.4414e-05,-2.0019999999999998e-05,-2.1484e-05,-2.6855e-05,-2.7344e-05,-2.7344e-05,-3.2226999999999995e-05,-3.125e-05,-2.6367e-05,-2.832e-05,-3.125e-05,-2.9785e-05,-2.6367e-05,-2.4414e-05,-2.2949e-05,-2.3925999999999998e-05,-2.6855e-05,-2.7832e-05,-2.6855e-05,-2.2460999999999997e-05,-2.8808999999999998e-05,-3.418e-05,-2.6855e-05,-2.5390999999999998e-05,-2.4902e-05,-2.3925999999999998e-05,-1.9530999999999996e-05,-1.9530999999999996e-05,-2.3437999999999998e-05,-2.4414e-05,-2.6367e-05,-2.2949e-05,-1.9042999999999997e-05,-2.1484e-05,-2.4414e-05,-2.6367e-05,-2.6855e-05,-2.3925999999999998e-05,-2.4414e-05,-2.1484e-05,-2.1484e-05,-2.5390999999999998e-05,-2.5390999999999998e-05,-2.2949e-05,-2.8808999999999998e-05,-3.3691e-05,-3.125e-05,-2.5879e-05,-2.7832e-05,-3.125e-05,-2.9297e-05,-3.0273e-05,-2.8808999999999998e-05,-2.4414e-05,-2.5390999999999998e-05,-2.7344e-05,-2.6367e-05,-2.5390999999999998e-05,-2.3925999999999998e-05,-2.5879e-05,-2.5879e-05,-2.2949e-05,-2.3925999999999998e-05,-2.3925999999999998e-05,-2.5879e-05,-2.5879e-05,-2.1484e-05,-2.1972999999999998e-05,-2.6367e-05,-2.6855e-05,-2.3437999999999998e-05,-2.4414e-05,-2.7344e-05,-2.1484e-05,-2.2460999999999997e-05,-2.832e-05,-2.3925999999999998e-05,-1.7578e-05,-1.6601999999999998e-05,-2.2460999999999997e-05,-2.3437999999999998e-05,-2.0995999999999997e-05,-1.8066e-05,-1.5625e-05,-1.5137e-05,-1.6113e-05,-2.0995999999999997e-05,-2.0507999999999997e-05,-1.7578e-05,-1.8554999999999998e-05,-2.0995999999999997e-05,-2.2949e-05,-2.1972999999999998e-05,-2.1484e-05,-2.4414e-05,-2.0995999999999997e-05,-1.8554999999999998e-05,-2.4414e-05,-2.4414e-05,-1.4648e-05,-1.3672e-05,-1.7578e-05,-1.2207e-05,-1.3184e-05,-1.9530999999999996e-05,-2.4414e-05,-2.5390999999999998e-05,-2.2949e-05,-2.2949e-05,-2.5390999999999998e-05,-2.6855e-05,-1.9530999999999996e-05,-1.5137e-05,-1.6113e-05,-1.5137e-05,-1.709e-05,-2.1484e-05,-2.5390999999999998e-05,-2.0507999999999997e-05,-1.2695e-05,-1.6113e-05,-1.709e-05,-1.8066e-05,-2.3437999999999998e-05,-2.1484e-05,-1.709e-05,-1.9530999999999996e-05,-2.4902e-05,-2.3925999999999998e-05,-2.0995999999999997e-05,-2.3925999999999998e-05,-2.3925999999999998e-05,-2.0507999999999997e-05,-2.0995999999999997e-05,-2.1972999999999998e-05,-2.1484e-05,-2.0507999999999997e-05,-1.8554999999999998e-05,-1.5625e-05,-1.5137e-05,-1.9042999999999997e-05,-2.2949e-05,-2.6367e-05,-2.7344e-05,-2.2949e-05,-2.0019999999999998e-05,-1.8554999999999998e-05,-1.3672e-05,-1.709e-05,-2.0995999999999997e-05,-2.0019999999999998e-05,-1.9530999999999996e-05,-2.1484e-05,-2.2949e-05,-2.3437999999999998e-05,-2.0019999999999998e-05,-1.5625e-05,-1.5625e-05,-1.7578e-05,-1.8554999999999998e-05,-1.8554999999999998e-05,-1.8066e-05,-1.6601999999999998e-05,-2.0507999999999997e-05,-2.5390999999999998e-05,-2.4902e-05,-2.2949e-05,-2.1972999999999998e-05,-2.0019999999999998e-05,-2.2949e-05,-2.2949e-05,-1.6113e-05,-1.7578e-05,-1.6601999999999998e-05,-1.4648e-05,-1.6113e-05,-1.416e-05,-1.0742e-05,-1.416e-05,-1.7578e-05,-1.4648e-05,-1.0742e-05,-6.836e-06,-5.858999999999999e-06,-6.347999999999999e-06,-7.812e-06,-7.324e-06,-5.371e-06,-1.0742e-05,-1.4648e-05,-1.3184e-05,-1.3672e-05,-1.3672e-05,-1.0253999999999999e-05,-7.812e-06,-4.883e-06,-3.418e-06,-1.953e-06,-5.858999999999999e-06,-1.4648e-05,-1.3672e-05,-1.0742e-05,-1.2207e-05,-1.4648e-05,-1.709e-05,-1.416e-05,-1.7578e-05,-1.6113e-05,-1.123e-05,-1.0253999999999999e-05,-8.300999999999999e-06,-1.2207e-05,-1.3672e-05,-9.277e-06,-5.371e-06,-3.418e-06,-4.883e-06,-6.347999999999999e-06,-6.347999999999999e-06,-6.836e-06,-7.812e-06,-1.0742e-05,-1.0742e-05,-9.277e-06,-1.3184e-05,-1.416e-05,-8.789e-06,-2.93e-06,-3.906e-06,-4.883e-06,-6.347999999999999e-06,-2.4409999999999996e-06,-4.879999999999999e-07,-2.4409999999999996e-06,-4.883e-06,-1.953e-06,-1.465e-06,-3.906e-06,-2.93e-06,-3.418e-06,-4.883e-06,-8.789e-06,-8.789e-06,-6.347999999999999e-06,-4.883e-06,-4.3949999999999994e-06,-5.371e-06,-4.3949999999999994e-06,-5.858999999999999e-06,-4.883e-06,-9.77e-07,0.0,-2.4409999999999996e-06,-5.858999999999999e-06,-6.836e-06,-4.3949999999999994e-06,-7.324e-06,-1.1718999999999999e-05,-1.0253999999999999e-05,-9.766e-06,-1.2207e-05,-9.766e-06,-1.0742e-05,-1.2695e-05,-7.324e-06,-1.953e-06,-4.879999999999999e-07,-9.77e-07,-4.3949999999999994e-06,-6.836e-06,-3.906e-06,-9.77e-07,-7.324e-06,-1.5625e-05,-1.4648e-05,-1.0742e-05,-5.371e-06,-3.906e-06,-5.371e-06,-4.883e-06,4.879999999999999e-07,1.953e-06,-2.4409999999999996e-06,-4.3949999999999994e-06,-5.858999999999999e-06,-8.300999999999999e-06,-1.2695e-05,-1.0253999999999999e-05,-1.3672e-05,-1.6113e-05,-1.3184e-05,-1.7578e-05,-2.1484e-05,-2.0019999999999998e-05,-1.3184e-05,-1.123e-05,-1.9530999999999996e-05,-1.8554999999999998e-05,-1.709e-05,-1.5137e-05,-1.4648e-05,-1.7578e-05,-1.6113e-05,-1.4648e-05,-1.5137e-05,-1.9042999999999997e-05,-2.3437999999999998e-05,-1.8066e-05,-1.5137e-05,-1.8554999999999998e-05,-1.7578e-05,-1.8066e-05,-2.0995999999999997e-05,-2.1484e-05,-1.7578e-05,-1.6113e-05,-1.6113e-05,-1.9042999999999997e-05,-2.2949e-05,-1.8066e-05,-2.0507999999999997e-05,-2.2949e-05,-2.3437999999999998e-05,-2.3437999999999998e-05,-1.5625e-05,-1.416e-05,-1.5625e-05,-1.4648e-05,-1.1718999999999999e-05,-1.123e-05,-1.5625e-05,-1.7578e-05,-1.5625e-05,-1.5137e-05,-1.4648e-05,-1.2207e-05,-1.416e-05,-1.3672e-05,-1.5137e-05,-1.9042999999999997e-05,-2.0019999999999998e-05,-2.5390999999999998e-05,-2.3437999999999998e-05,-1.8554999999999998e-05,-1.8066e-05,-1.3672e-05,-1.7578e-05,-2.4414e-05,-1.9042999999999997e-05,-1.6601999999999998e-05,-2.1484e-05,-1.9042999999999997e-05,-2.0019999999999998e-05,-2.3925999999999998e-05,-2.2949e-05,-1.9530999999999996e-05,-2.3925999999999998e-05,-2.7832e-05,-2.7832e-05,-2.832e-05,-2.4414e-05,-2.1972999999999998e-05,-2.0995999999999997e-05,-2.2949e-05,-2.5879e-05,-2.5390999999999998e-05,-2.7344e-05,-2.6855e-05,-2.2460999999999997e-05,-2.1972999999999998e-05,-2.2949e-05,-2.7832e-05,-2.5390999999999998e-05,-2.7344e-05,-3.125e-05,-2.7344e-05,-2.832e-05,-2.7832e-05,-2.1972999999999998e-05,-2.0995999999999997e-05,-2.4414e-05,-2.5390999999999998e-05,-2.3437999999999998e-05,-2.0019999999999998e-05,-1.8554999999999998e-05,-1.9530999999999996e-05,-1.8554999999999998e-05,-2.2949e-05,-2.832e-05,-2.7832e-05,-2.4902e-05,-2.0507999999999997e-05,-2.0019999999999998e-05,-2.2460999999999997e-05,-2.4414e-05,-2.6855e-05,-2.5390999999999998e-05,-2.4902e-05,-2.6367e-05,-2.4414e-05,-2.6855e-05,-2.7832e-05,-2.0019999999999998e-05,-1.9042999999999997e-05,-2.2460999999999997e-05,-2.4902e-05,-2.8808999999999998e-05,-2.7344e-05,-2.3437999999999998e-05,-2.1972999999999998e-05,-1.7578e-05,-1.8066e-05
