timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1749790848.109,-16.113,-28.320,-10.742,-7.324,0.000,0
1749790848.113,-17.090,-26.367,-14.648,-1.465,0.000,0
1749790848.117,-12.695,-24.902,-14.160,1.465,0.000,0
1749790848.121,-11.719,-24.414,-10.742,-3.418,0.000,0
1749790848.125,-15.625,-25.879,-15.625,-8.301,0.000,0
1749790848.129,-21.484,-25.391,-19.043,-9.277,0.000,0
1749790848.133,-19.531,-27.344,-15.625,-7.812,0.000,0
1749790848.136,-25.391,-30.273,-14.648,-13.184,0.000,0
1749790848.140,-33.203,-32.227,-16.113,-14.648,0.000,0
1749790848.144,-26.855,-33.203,-20.508,-12.207,0.000,0
1749790848.148,-27.344,-31.738,-19.043,-12.207,0.000,0
1749790848.152,-29.297,-30.273,-19.531,-9.766,0.000,0
1749790848.156,-28.320,-27.832,-21.973,-4.883,0.000,0
1749790848.160,-26.855,-27.832,-16.113,-4.395,0.000,0
1749790848.164,-23.438,-26.367,-11.230,-6.836,0.000,0
1749790848.168,-17.578,-23.926,-19.043,-9.277,0.000,0
1749790848.172,-13.184,-18.066,-21.484,-12.695,0.000,0
1749790848.176,-15.625,-20.996,-15.625,-13.672,0.000,0
1749790848.179,-18.555,-28.809,-20.508,-12.695,0.000,0
1749790848.183,-12.207,-31.250,-15.137,-10.254,0.000,0
1749790848.187,-11.719,-33.203,-17.090,-8.301,0.000,0
1749790848.191,-15.625,-29.785,-22.461,-6.836,0.000,0
1749790848.195,-14.648,-25.879,-16.602,-7.324,0.000,0
1749790848.199,-13.184,-27.344,-18.066,-7.812,0.000,0
1749790848.203,-13.672,-30.762,-25.391,-10.742,0.000,0
1749790848.207,-9.766,-27.832,-23.926,-16.113,0.000,0
1749790848.211,-7.324,-27.344,-21.973,-13.672,0.000,0
1749790848.215,-10.254,-29.785,-26.367,-15.137,0.000,0
1749790848.219,-7.812,-26.855,-26.855,-16.602,0.000,0
1749790848.222,-6.836,-25.391,-27.832,-14.648,0.000,0
1749790848.226,-5.859,-22.949,-25.879,-15.625,0.000,0
1749790848.230,-2.930,-20.508,-19.531,-9.766,0.000,0
1749790848.234,-6.836,-23.438,-17.090,-6.348,0.000,0
1749790848.238,-3.418,-25.391,-21.973,-12.207,0.000,0
1749790848.242,1.953,-20.508,-20.996,-10.254,0.000,0
1749790848.246,-1.953,-20.020,-18.066,-8.789,0.000,0
1749790848.250,-0.488,-22.461,-22.461,-10.742,0.000,0
1749790848.254,0.977,-21.484,-26.367,-7.324,0.000,0
1749790848.258,-3.418,-20.508,-23.438,-3.906,0.000,0
1749790848.261,-8.301,-20.508,-23.438,-10.254,0.000,0
1749790848.265,-8.789,-19.043,-22.949,-16.113,0.000,0
1749790848.269,-4.883,-20.020,-22.461,-10.254,0.000,0
1749790848.273,-2.441,-22.461,-23.438,-6.348,0.000,0
1749790848.277,-3.418,-20.508,-20.508,-3.418,0.000,0
1749790848.281,-1.953,-20.508,-21.484,-3.906,0.000,0
1749790848.285,-0.488,-22.461,-27.832,-8.301,0.000,0
1749790848.289,-1.953,-21.484,-27.344,-5.371,0.000,0
1749790848.293,-8.301,-25.879,-22.461,-5.859,0.000,0
1749790848.297,-14.160,-29.785,-19.531,-17.090,0.000,0
1749790848.301,-20.508,-33.691,-21.973,-21.484,0.000,0
1749790848.304,-21.484,-34.668,-21.973,-19.531,0.000,0
1749790848.308,-17.090,-28.320,-19.043,-17.578,0.000,0
1749790848.312,-26.367,-29.785,-26.855,-23.438,0.000,0
1749790848.316,-34.180,-34.180,-30.273,-25.391,0.000,0
1749790848.320,-23.438,-27.832,-26.855,-19.531,0.000,0
1749790848.324,-21.973,-25.391,-27.344,-20.508,0.000,0
1749790848.328,-18.555,-26.367,-24.902,-20.508,0.000,0
1749790848.332,-11.230,-26.855,-24.902,-20.996,0.000,0
1749790848.336,-16.602,-27.832,-28.809,-22.949,0.000,0
1749790848.340,-17.578,-26.855,-29.785,-21.973,0.000,0
1749790848.344,-15.625,-22.949,-24.902,-14.648,0.000,0
1749790848.347,-16.602,-24.902,-25.391,-11.230,0.000,0
1749790848.351,-15.137,-28.320,-28.809,-13.184,0.000,0
1749790848.355,-15.625,-30.273,-29.297,-15.137,0.000,0
1749790848.359,-22.949,-24.902,-29.297,-23.438,0.000,0
1749790848.363,-24.414,-22.461,-27.344,-25.391,0.000,0
1749790848.367,-15.625,-22.949,-24.414,-19.043,0.000,0
1749790848.371,-10.254,-19.043,-24.902,-19.043,0.000,0
1749790848.375,-9.766,-19.531,-20.508,-17.578,0.000,0
1749790848.379,-8.301,-24.902,-21.973,-13.672,0.000,0
1749790848.383,-1.953,-23.926,-25.391,-17.578,0.000,0
1749790848.386,0.488,-21.973,-26.367,-15.625,0.000,0
1749790848.390,-5.859,-24.902,-28.809,-12.695,0.000,0
1749790848.394,-4.883,-25.879,-29.297,-13.672,0.000,0
1749790848.398,-3.906,-23.438,-28.320,-10.254,0.000,0
1749790848.402,-8.301,-24.414,-24.902,-8.789,0.000,0
1749790848.406,-7.812,-29.297,-27.832,-12.207,0.000,0
1749790848.410,-15.137,-30.273,-33.203,-18.066,0.000,0
1749790848.414,-27.832,-29.785,-27.344,-23.438,0.000,0
1749790848.418,-31.250,-30.762,-31.250,-26.855,0.000,0
1749790848.422,-28.809,-33.691,-36.133,-23.926,0.000,0
1749790848.426,-25.879,-32.227,-34.180,-20.508,0.000,0
1749790848.429,-23.438,-27.344,-37.109,-18.555,0.000,0
1749790848.433,-17.578,-24.414,-33.203,-16.113,0.000,0
1749790848.437,-13.184,-24.414,-27.832,-9.766,0.000,0
1749790848.441,-12.695,-22.949,-32.227,-12.207,0.000,0
1749790848.445,-11.230,-21.973,-36.621,-16.602,0.000,0
1749790848.449,-8.301,-24.902,-34.180,-8.789,0.000,0
1749790848.453,-10.254,-27.344,-29.297,-8.301,0.000,0
1749790848.457,-12.207,-27.832,-27.344,-13.672,0.000,0
1749790848.461,-7.324,-26.367,-27.344,-15.137,0.000,0
1749790848.465,-3.906,-23.926,-27.344,-14.160,0.000,0
1749790848.469,-7.812,-28.320,-26.855,-15.625,0.000,0
1749790848.472,-10.254,-30.273,-25.391,-16.602,0.000,0
1749790848.476,-11.230,-25.879,-24.414,-17.090,0.000,0
1749790848.480,-9.766,-24.902,-25.879,-19.043,0.000,0
1749790848.484,-9.277,-27.344,-26.367,-16.602,0.000,0
1749790848.488,-9.277,-30.273,-24.902,-14.160,0.000,0
1749790848.492,-10.254,-28.809,-25.879,-18.066,0.000,0
1749790848.496,-12.207,-28.809,-30.273,-20.020,0.000,0
1749790848.500,-20.508,-34.180,-31.738,-18.555,0.000,0
1749790848.504,-19.531,-32.715,-27.832,-16.113,0.000,0
1749790848.508,-11.719,-27.344,-26.367,-14.648,0.000,0
1749790848.511,-12.207,-30.762,-26.855,-13.672,0.000,0
1749790848.515,-11.719,-34.180,-25.879,-9.766,0.000,0
1749790848.519,-6.348,-27.832,-22.949,-6.348,0.000,0
1749790848.523,-0.977,-20.996,-21.484,-6.836,0.000,0
1749790848.527,0.977,-21.484,-23.438,-6.348,0.000,0
1749790848.531,1.953,-24.414,-23.926,-2.441,0.000,0
1749790848.535,-2.930,-25.391,-24.902,-7.324,0.000,0
1749790848.539,-10.254,-22.461,-23.926,-18.066,0.000,0
1749790848.543,-9.766,-19.531,-20.996,-14.160,0.000,0
1749790848.547,-14.160,-26.367,-21.484,-12.695,0.000,0
1749790848.551,-23.438,-28.320,-23.438,-17.578,0.000,0
1749790848.554,-18.555,-23.926,-22.461,-17.578,0.000,0
1749790848.558,-13.184,-24.902,-20.020,-15.137,0.000,0
1749790848.562,-12.207,-24.414,-23.438,-12.695,0.000,0
1749790848.566,-13.672,-24.414,-23.926,-16.602,0.000,0
1749790848.570,-18.555,-27.832,-22.949,-20.020,0.000,0
1749790848.574,-20.508,-31.738,-26.855,-20.020,0.000,0
1749790848.578,-20.508,-29.297,-29.297,-24.414,0.000,0
1749790848.582,-20.020,-24.902,-30.273,-22.461,0.000,0
1749790848.586,-21.973,-27.832,-29.785,-20.508,0.000,0
1749790848.590,-12.695,-28.809,-31.738,-23.926,0.000,0
1749790848.594,-12.695,-25.879,-32.715,-24.414,0.000,0
1749790848.597,-20.508,-26.367,-31.738,-23.926,0.000,0
1749790848.601,-13.184,-21.484,-30.273,-17.090,0.000,0
1749790848.605,-13.672,-22.461,-32.227,-16.113,0.000,0
1749790848.609,-16.602,-25.879,-26.855,-14.648,0.000,0
1749790848.613,-13.672,-24.902,-23.926,-10.254,0.000,0
1749790848.617,-7.324,-24.902,-25.879,-6.348,0.000,0
1749790848.621,-3.906,-33.203,-28.809,-5.859,0.000,0
1749790848.625,-11.230,-34.180,-35.156,-11.719,0.000,0
1749790848.629,-14.648,-28.809,-30.273,-14.648,0.000,0
1749790848.633,-17.090,-33.203,-25.391,-15.137,0.000,0
1749790848.636,-20.508,-31.738,-27.344,-13.184,0.000,0
1749790848.640,-18.066,-28.809,-23.438,-9.766,0.000,0
1749790848.644,-11.230,-22.949,-19.531,-6.348,0.000,0
1749790848.648,-7.324,-21.973,-21.973,-3.906,0.000,0
1749790848.652,-2.930,-31.738,-26.367,-4.883,0.000,0
1749790848.656,-7.324,-30.762,-23.438,-2.930,0.000,0
1749790848.660,-14.160,-26.855,-21.973,-8.301,0.000,0
1749790848.664,-14.648,-29.297,-24.902,-12.207,0.000,0
1749790848.668,-12.695,-30.762,-25.391,-10.742,0.000,0
1749790848.672,-12.207,-29.297,-26.367,-13.672,0.000,0
1749790848.676,-17.578,-27.832,-27.344,-16.113,0.000,0
1749790848.679,-24.414,-25.391,-28.809,-16.602,0.000,0
1749790848.683,-23.438,-28.320,-25.879,-17.090,0.000,0
1749790848.687,-24.902,-28.320,-28.320,-19.531,0.000,0
1749790848.691,-26.855,-21.484,-28.320,-16.113,0.000,0
1749790848.695,-25.879,-22.461,-23.926,-11.719,0.000,0
1749790848.699,-20.508,-26.855,-21.973,-14.160,0.000,0
1749790848.703,-15.625,-24.414,-23.926,-15.137,0.000,0
1749790848.707,-15.137,-28.320,-26.367,-11.719,0.000,0
1749790848.711,-11.230,-33.203,-26.855,-14.648,0.000,0
1749790848.715,-15.625,-31.738,-27.832,-15.625,0.000,0
1749790848.719,-13.184,-35.156,-26.367,-11.719,0.000,0
1749790848.722,-12.207,-31.250,-27.832,-12.695,0.000,0
1749790848.726,-16.602,-27.344,-29.785,-16.113,0.000,0
1749790848.730,-10.254,-28.320,-30.273,-18.555,0.000,0
1749790848.734,-19.043,-26.855,-29.297,-20.508,0.000,0
1749790848.738,-27.832,-29.297,-26.855,-19.043,0.000,0
1749790848.742,-19.043,-29.785,-21.484,-14.160,0.000,0
1749790848.746,-16.602,-27.832,-21.973,-10.254,0.000,0
1749790848.750,-20.020,-30.762,-24.902,-12.695,0.000,0
1749790848.754,-19.531,-31.250,-22.461,-14.160,0.000,0
1749790848.758,-19.531,-26.367,-20.508,-12.695,0.000,0
1749790848.761,-18.066,-27.344,-21.484,-11.719,0.000,0
1749790848.765,-19.043,-32.227,-22.949,-16.602,0.000,0
1749790848.769,-22.461,-31.738,-25.391,-23.438,0.000,0
1749790848.773,-23.438,-26.855,-22.949,-20.020,0.000,0
1749790848.777,-15.137,-23.926,-17.090,-20.508,0.000,0
1749790848.781,-12.207,-24.902,-23.438,-23.438,0.000,0
1749790848.785,-19.043,-25.879,-33.203,-22.949,0.000,0
1749790848.789,-25.879,-26.855,-34.180,-28.320,0.000,0
1749790848.793,-30.273,-29.297,-28.320,-31.738,0.000,0
1749790848.797,-30.762,-32.227,-27.344,-29.785,0.000,0
1749790848.801,-34.668,-31.250,-29.297,-26.855,0.000,0
1749790848.804,-30.273,-25.879,-25.879,-21.973,0.000,0
1749790848.808,-25.391,-24.902,-26.367,-19.531,0.000,0
1749790848.812,-26.855,-24.902,-30.273,-17.090,0.000,0
1749790848.816,-28.809,-24.414,-30.762,-20.020,0.000,0
1749790848.820,-23.926,-21.973,-29.297,-23.926,0.000,0
1749790848.824,-22.949,-24.902,-28.809,-19.531,0.000,0
1749790848.828,-22.949,-26.855,-25.879,-18.555,0.000,0
1749790848.832,-18.066,-26.367,-26.367,-22.461,0.000,0
1749790848.836,-17.090,-28.320,-27.832,-18.555,0.000,0
1749790848.840,-18.066,-22.949,-25.879,-17.578,0.000,0
1749790848.844,-21.484,-21.484,-26.855,-22.461,0.000,0
1749790848.847,-25.879,-31.250,-23.438,-15.625,0.000,0
1749790848.851,-27.344,-36.621,-26.855,-17.090,0.000,0
1749790848.855,-28.809,-33.691,-32.227,-26.855,0.000,0
1749790848.859,-24.902,-33.691,-27.344,-24.902,0.000,0
1749790848.863,-25.391,-38.574,-26.855,-17.090,0.000,0
1749790848.867,-21.484,-33.691,-25.879,-14.160,0.000,0
1749790848.871,-17.090,-26.855,-24.414,-14.160,0.000,0
1749790848.875,-17.578,-27.832,-28.809,-15.625,0.000,0
1749790848.879,-15.625,-25.879,-28.809,-19.043,0.000,0
1749790848.883,-17.578,-27.832,-32.227,-21.973,0.000,0
1749790848.886,-18.555,-33.203,-30.762,-20.508,0.000,0
1749790848.890,-18.066,-33.203,-29.297,-17.090,0.000,0
1749790848.894,-17.090,-31.738,-32.715,-21.973,0.000,0
1749790848.898,-18.555,-33.203,-34.180,-25.879,0.000,0
1749790848.902,-14.648,-34.180,-33.203,-25.879,0.000,0
1749790848.906,-4.883,-31.250,-27.344,-22.949,0.000,0
1749790848.910,-13.672,-31.738,-25.879,-20.996,0.000,0
1749790848.914,-25.879,-31.250,-31.250,-25.879,0.000,0
1749790848.918,-21.484,-28.809,-30.762,-27.832,0.000,0
1749790848.922,-25.879,-30.762,-27.344,-29.785,0.000,0
1749790848.926,-28.320,-29.297,-27.832,-34.180,0.000,0
1749790848.929,-30.273,-30.273,-27.344,-36.133,0.000,0
1749790848.933,-27.832,-25.391,-24.414,-31.250,0.000,0
1749790848.937,-26.367,-22.949,-26.855,-30.273,0.000,0
1749790848.941,-29.785,-23.438,-30.762,-30.762,0.000,0
1749790848.945,-26.367,-20.996,-29.785,-29.785,0.000,0
1749790848.949,-26.367,-22.461,-30.273,-31.738,0.000,0
1749790848.953,-26.855,-28.320,0.000,-29.297,0.000,0
1749790848.957,-29.785,-29.297,0.000,-29.297,0.000,0
1749790848.961,-34.180,-24.414,0.000,-29.785,0.000,0
1749790848.965,-36.621,-26.367,0.000,-26.367,0.000,0
1749790848.969,-32.715,-33.691,0.000,-24.414,0.000,0
1749790848.972,-31.250,-31.738,0.000,-26.367,0.000,0
1749790848.976,-33.203,-27.344,0.000,-24.902,0.000,0
1749790848.980,-28.320,-29.785,0.000,-20.996,0.000,0
1749790848.984,-26.367,-32.715,0.000,-20.508,0.000,0
1749790848.988,-27.832,-34.668,0.000,-22.461,0.000,0
1749790848.992,-27.344,-30.273,0.000,-22.949,0.000,0
1749790848.996,-29.297,-25.879,0.000,-21.973,0.000,0
1749790849.000,-30.273,-27.832,-31.250,-20.996,0.000,0
1749790849.004,-28.320,-25.879,-26.855,-20.020,0.000,0
1749790849.008,-20.020,-24.414,-25.879,-20.996,0.000,0
1749790849.011,-22.949,-25.391,-25.879,-20.020,0.000,0
1749790849.015,-29.297,-26.367,-28.809,-18.555,0.000,0
1749790849.019,-29.297,-28.320,-33.203,-26.367,0.000,0
1749790849.023,-38.086,-30.273,-32.227,-30.273,0.000,0
1749790849.027,-36.133,-33.691,-27.832,-19.043,0.000,0
1749790849.031,-30.762,-34.668,-29.785,-14.160,0.000,0
1749790849.035,-28.320,-32.227,-30.273,-19.531,0.000,0
1749790849.039,-22.461,-33.203,-25.391,-20.996,0.000,0
1749790849.043,-28.320,-34.180,-25.879,-22.949,0.000,0
1749790849.047,-28.320,-30.273,-29.785,-19.043,0.000,0
1749790849.051,-26.855,-25.391,-30.273,-16.113,0.000,0
1749790849.054,-31.738,-27.344,-23.926,-22.461,0.000,0
1749790849.058,-25.879,-22.461,-23.438,-22.461,0.000,0
1749790849.062,-23.438,-22.461,-31.250,-18.555,0.000,0
1749790849.066,-23.926,-28.809,-33.203,-20.508,0.000,0
1749790849.070,-28.809,-26.855,-32.715,-26.855,0.000,0
1749790849.074,-25.879,-24.902,-35.156,-30.273,0.000,0
1749790849.078,-28.320,-26.367,-34.668,-29.297,0.000,0
1749790849.082,-37.109,-25.391,-31.250,-29.785,0.000,201
1749790849.086,-27.832,-24.902,-33.203,-24.902,0.000,0
1749790849.090,-18.555,-21.484,-32.715,-19.043,0.000,0
1749790849.093,-20.020,-19.043,-32.715,-24.414,0.000,0
1749790849.097,-17.578,-21.973,-32.715,-26.367,0.000,0
1749790849.101,-10.742,-19.043,-26.855,-21.484,0.000,0
1749790849.105,-18.066,-19.043,-23.438,-26.855,0.000,0
1749790849.109,-29.297,-26.855,-24.902,-32.715,0.000,0
1749790849.113,-29.785,-26.367,-29.297,-28.320,0.000,0
1749790849.117,-28.320,-24.902,-31.738,-25.879,0.000,0
1749790849.121,-31.250,-26.855,-31.250,-27.344,0.000,0
1749790849.125,-30.762,-26.367,-31.738,-27.344,0.000,0
1749790849.129,-21.973,-23.926,-29.297,-20.020,0.000,0
1749790849.132,-13.672,-23.926,-26.855,-17.578,0.000,0
1749790849.136,-15.137,-27.832,-26.855,-16.113,0.000,0
1749790849.140,-15.137,-29.297,-25.391,-12.207,0.000,0
1749790849.144,-14.648,-23.926,-25.879,-16.602,0.000,0
1749790849.148,-10.742,-22.949,-25.879,-15.625,0.000,0
1749790849.152,-15.137,-26.855,-26.367,-11.719,0.000,0
1749790849.156,-19.531,-23.926,-25.879,-13.184,0.000,0
1749790849.160,-8.301,-20.508,-22.461,-10.254,0.000,0
1749790849.164,-3.418,-20.508,-18.555,-6.836,0.000,0
1749790849.168,-10.742,-20.996,-22.461,-8.301,0.000,0
1749790849.172,-11.230,-21.973,-21.484,-8.789,0.000,0
1749790849.175,-7.812,-24.902,-17.578,-8.301,0.000,0
1749790849.179,-6.348,-29.785,-22.461,-9.277,0.000,0
1749790849.183,-7.812,-31.738,-24.902,-11.719,0.000,0
1749790849.187,-10.254,-33.203,-26.855,-12.207,0.000,0
1749790849.191,-12.207,-32.715,-26.855,-14.160,0.000,0
1749790849.195,-13.672,-27.832,-27.344,-15.625,0.000,0
1749790849.199,-17.090,-27.344,-33.691,-18.066,0.000,0
1749790849.203,-16.602,-30.273,-32.715,-15.625,0.000,0
1749790849.207,-9.766,-26.367,-28.809,-14.160,0.000,0
1749790849.211,-13.184,-17.090,-26.855,-20.020,0.000,0
1749790849.215,-14.648,-19.531,-24.902,-18.555,0.000,0
1749790849.218,-18.066,-24.414,-28.320,-17.090,0.000,0
1749790849.222,-24.414,-26.367,-29.785,-18.555,0.000,0
1749790849.226,-20.996,-24.414,-29.785,-20.508,0.000,0
1749790849.230,-18.555,-22.949,-30.762,-22.949,0.000,0
1749790849.234,0.000,-27.344,-33.203,-25.879,0.000,0
1749790849.238,0.000,-29.297,-29.297,-25.879,0.000,0
1749790849.242,0.000,-26.855,-29.785,-25.391,0.000,0
1749790849.246,0.000,-27.832,-29.785,-23.438,0.000,0
1749790849.250,0.000,-29.297,-25.879,-22.461,0.000,0
1749790849.254,0.000,-22.949,-24.414,-25.391,0.000,0
1749790849.258,0.000,-22.949,-26.855,-24.414,0.000,0
1749790849.261,0.000,-24.902,-29.785,-25.391,0.000,0
1749790849.265,0.000,-21.973,-27.832,-21.973,0.000,0
1749790849.269,0.000,-23.438,-30.273,-18.066,0.000,0
1749790849.273,0.000,-22.949,-32.227,-20.996,0.000,0
1749790849.277,0.000,-23.926,-27.344,-23.438,0.000,0
1749790849.281,-29.297,-25.391,-25.391,-20.508,0.000,0
1749790849.285,-28.809,-21.484,-30.762,-23.438,0.000,0
1749790849.289,-26.855,-20.020,-29.785,-26.855,0.000,0
1749790849.293,-25.391,-20.508,-24.902,-21.973,0.000,0
1749790849.297,-26.855,-24.414,-30.273,-23.438,0.000,0
1749790849.301,-18.066,-27.344,-31.738,-22.461,0.000,0
1749790849.304,-19.531,-23.438,-29.785,-18.066,0.000,0
1749790849.308,-32.715,-22.461,-27.832,-16.602,0.000,0
1749790849.312,-26.367,-27.344,-22.949,-10.742,0.000,0
1749790849.316,-20.996,-28.809,-21.484,-6.836,0.000,0
1749790849.320,-19.531,-26.367,-23.926,-6.348,0.000,0
1749790849.324,-17.090,-29.297,-26.367,-11.230,0.000,0
1749790849.328,-17.578,-29.785,-22.461,-9.766,0.000,0
1749790849.332,-16.602,-26.855,-21.484,-8.301,0.000,0
1749790849.336,-12.207,-31.250,-27.832,-12.207,0.000,0
1749790849.340,-13.672,-35.645,-30.762,-9.277,0.000,0
1749790849.343,-21.973,-31.738,-30.273,-11.719,0.000,0
1749790849.347,-25.879,-28.809,-30.273,-16.113,0.000,0
1749790849.351,-17.090,-24.414,-28.320,-14.160,0.000,0
1749790849.355,-12.207,-26.855,-28.809,-14.160,0.000,0
1749790849.359,-19.043,-33.691,-32.227,-22.949,0.000,0
1749790849.363,-34.180,-33.691,-33.203,-32.227,0.000,0
1749790849.367,-33.203,-36.621,-31.250,-27.344,0.000,0
1749790849.371,-30.273,-36.133,-32.227,-25.879,0.000,0
1749790849.375,-36.133,-29.785,-33.691,-30.762,0.000,0
1749790849.379,-30.273,-29.297,-32.227,-29.785,0.000,0
1749790849.383,-28.320,-25.391,-30.762,-29.785,0.000,0
1749790849.386,-28.809,-20.996,-30.273,-31.250,0.000,0
1749790849.390,-26.367,-22.461,-26.855,-25.879,0.000,0
1749790849.394,-24.414,-20.996,-23.926,-23.926,0.000,0
1749790849.398,-28.809,-22.949,-28.320,-25.879,0.000,0
1749790849.402,-28.809,-29.785,-29.785,-23.926,0.000,0
1749790849.406,-25.391,-28.320,-27.832,-18.555,0.000,0
1749790849.410,-27.832,-27.344,-30.762,-20.996,0.000,0
1749790849.414,-28.320,-29.297,-33.203,-24.414,0.000,0
1749790849.418,-24.414,-26.367,-34.668,-24.902,0.000,0
1749790849.422,-24.414,-28.320,-37.109,-29.785,0.000,0
1749790849.426,-19.531,-26.855,-35.645,-31.250,0.000,0
1749790849.429,-29.785,-23.438,-32.227,-30.273,0.000,0
1749790849.433,-40.527,-27.832,-33.203,-26.855,0.000,0
1749790849.437,-27.832,-29.297,-32.715,-23.926,0.000,0
1749790849.441,-25.391,-26.855,-32.227,-22.461,0.000,0
1749790849.445,-26.367,-27.832,-31.250,-21.973,0.000,0
1749790849.449,-17.090,-25.391,-28.320,-20.020,0.000,0
1749790849.453,-7.812,-22.949,-27.832,-17.578,0.000,0
1749790849.457,-17.090,-28.320,-30.273,-22.461,0.000,0
1749790849.461,-24.902,-26.367,-28.809,-20.020,0.000,0
1749790849.465,-18.555,-21.973,-28.320,-18.066,0.000,0
1749790849.468,-14.160,-25.391,-28.320,-18.555,0.000,0
1749790849.472,-13.184,-29.785,-24.902,-20.020,0.000,0
1749790849.476,-19.043,-26.855,-26.367,-22.949,0.000,0
1749790849.480,-16.602,-23.926,-27.344,-23.926,0.000,0
1749790849.484,-16.602,-27.344,-27.344,-25.879,0.000,0
1749790849.488,-22.461,-29.297,-27.832,-26.855,0.000,0
1749790849.492,-25.391,-30.762,-28.809,-27.344,0.000,0
1749790849.496,-31.250,-31.738,-27.832,-27.344,0.000,0
1749790849.500,-28.320,-28.320,-25.879,-29.297,0.000,0
1749790849.504,-25.879,-22.949,-25.879,-29.297,0.000,0
1749790849.507,-24.902,-24.414,-23.926,-28.320,0.000,0
1749790849.511,-21.484,-27.344,-27.832,-26.367,0.000,0
1749790849.515,0.000,-23.438,-32.227,-26.367,0.000,0
1749790849.519,0.000,-20.996,-31.250,-32.715,0.000,0
1749790849.523,0.000,-22.461,-29.297,-31.250,0.000,0
1749790849.527,0.000,-22.461,-28.320,-32.227,0.000,0
1749790849.531,0.000,-21.484,-27.832,-36.133,0.000,0
1749790849.535,0.000,-23.438,-24.902,-24.414,0.000,0
1749790849.539,0.000,-22.461,-27.344,-20.996,0.000,0
1749790849.543,0.000,-16.602,-29.297,-25.391,0.000,0
1749790849.547,0.000,-21.484,-25.879,-25.391,0.000,0
1749790849.550,0.000,-27.344,-29.297,-29.297,0.000,0
1749790849.554,0.000,-28.809,-30.762,-27.344,0.000,0
1749790849.558,0.000,-27.344,-26.855,-28.320,0.000,0
1749790849.562,-36.621,-24.414,-29.297,-35.156,0.000,0
1749790849.566,-31.250,-24.414,-31.738,-37.109,0.000,0
1749790849.570,-28.809,-26.367,-30.273,-39.062,0.000,0
1749790849.574,-38.574,-27.344,-30.273,-37.598,0.000,0
1749790849.578,-42.969,-24.414,-30.762,-31.250,0.000,0
1749790849.582,-43.457,-27.832,-25.391,-35.156,0.000,0
1749790849.586,-35.645,-27.344,-27.832,-39.062,0.000,0
1749790849.590,-33.691,-31.250,-33.203,-41.504,0.000,0
1749790849.593,-40.527,-34.668,-27.344,-38.574,0.000,0
1749790849.597,-31.250,-29.297,-25.879,-29.785,0.000,0
1749790849.601,-30.273,-25.879,-31.738,-33.203,0.000,0
1749790849.605,-35.645,-25.879,-34.180,-30.273,0.000,0
1749790849.609,-41.016,-26.855,-33.203,-29.785,0.000,0
1749790849.613,-43.945,-22.461,-33.203,-30.273,0.000,0
1749790849.617,-40.527,-21.484,-32.715,-30.762,0.000,0
1749790849.621,-41.016,-20.508,-31.250,-32.715,0.000,0
1749790849.625,-43.945,-19.531,-33.203,-31.250,0.000,0
1749790849.629,-43.457,-21.973,-32.715,-34.668,0.000,0
1749790849.633,-37.598,-20.996,-31.250,-34.180,0.000,0
1749790849.636,-44.922,-21.484,-27.832,-36.133,0.000,0
1749790849.640,-59.570,-29.297,-29.297,-35.645,0.000,0
1749790849.644,-60.059,-30.762,-32.715,-39.551,0.000,0
1749790849.648,-55.176,-26.367,-24.902,-45.410,0.000,0
1749790849.652,-54.688,-19.531,-19.531,-50.293,0.000,0
1749790849.656,-61.523,-15.137,-17.578,-63.965,0.000,0
1749790849.660,-70.312,-14.160,-15.625,-68.848,0.000,0
1749790849.664,-78.613,-11.719,-11.719,-72.754,0.000,0
1749790849.668,-90.332,-11.719,-3.418,-79.590,0.000,0
1749790849.672,-103.027,-14.648,2.441,-95.703,0.000,0
1749790849.675,-116.211,-15.137,5.859,-110.352,0.000,0
1749790849.679,-135.254,-11.719,13.184,-123.535,0.000,0
1749790849.683,-148.438,-11.719,18.555,-141.602,0.000,0
1749790849.687,-159.668,-13.672,16.602,-156.738,0.000,0
1749790849.691,-178.223,-10.254,20.020,-169.922,0.000,0
1749790849.695,-183.105,-6.836,26.367,-169.922,0.000,0
1749790849.699,-187.500,-4.883,25.879,-174.316,0.000,0
1749790849.703,-192.383,-2.441,21.973,-182.129,0.000,0
1749790849.707,-185.547,-1.953,24.414,-176.270,0.000,0
1749790849.711,-182.129,0.000,24.414,-174.805,0.000,0
1749790849.715,-175.293,5.371,17.578,-169.434,0.000,0
1749790849.718,-166.016,4.883,14.160,-160.156,0.000,0
1749790849.722,-164.551,1.465,12.207,-156.738,0.000,0
1749790849.726,-148.926,3.418,12.695,-141.602,0.000,0
1749790849.730,-123.047,1.953,9.277,-122.559,0.000,0
1749790849.734,-104.980,0.977,0.977,-113.281,0.000,0
1749790849.738,-97.656,5.371,-4.883,-100.586,0.000,0
1749790849.742,-83.008,3.906,-10.742,-91.309,0.000,0
1749790849.746,-68.359,3.418,-18.066,-83.984,0.000,0
1749790849.750,-70.312,2.930,-24.902,-76.172,0.000,0
1749790849.754,-59.082,-10.254,-25.879,-71.289,0.000,0
1749790849.758,-50.293,-17.578,-29.297,-59.570,0.000,0
1749790849.761,-46.875,-12.695,-30.762,-45.410,0.000,0
1749790849.765,-41.504,-18.555,-37.109,-35.645,0.000,0
