timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1749426478.694,-51.758,-34.668,-33.691,-68.359,0.000,0
1749426478.698,-44.922,-32.715,-31.250,-67.871,0.000,0
1749426478.702,-46.875,-29.785,-33.691,-62.500,0.000,0
1749426478.706,-47.363,-30.273,-38.574,-62.988,0.000,0
1749426478.710,-38.574,-24.902,-36.621,-60.547,0.000,0
1749426478.713,-35.156,-26.855,-35.645,-62.988,0.000,0
1749426478.717,-31.738,-30.762,-36.133,-65.918,0.000,0
1749426478.721,-31.738,-29.785,-37.598,-73.242,0.000,0
1749426478.725,-39.062,-34.180,-39.551,-82.520,0.000,0
1749426478.729,-33.203,-34.668,-36.621,-71.777,0.000,0
1749426478.733,-24.902,-34.180,-35.156,-63.477,0.000,0
1749426478.737,-42.480,-32.227,-34.668,-67.871,0.000,0
1749426478.741,-51.758,-32.227,-40.039,-68.359,0.000,0
1749426478.745,-42.969,-35.645,-46.387,-62.988,0.000,0
1749426478.749,-40.527,-31.738,-40.527,-64.941,0.000,0
1749426478.752,-36.621,-28.320,-34.180,-58.594,0.000,0
1749426478.756,-35.645,-29.785,-35.156,-55.176,0.000,0
1749426478.760,-33.691,-36.133,-40.039,-64.453,0.000,0
1749426478.764,-34.668,-36.133,-45.410,-61.035,0.000,0
1749426478.768,-28.320,-32.715,-41.504,-53.223,0.000,0
1749426478.772,-24.902,-32.715,-32.715,-49.805,0.000,0
1749426478.776,-34.668,-35.645,-33.691,-53.223,0.000,0
1749426478.780,-37.598,-29.297,-32.227,-50.781,0.000,0
1749426478.784,-35.645,-29.785,-32.227,-46.875,0.000,0
1749426478.788,-39.062,-36.133,-38.086,-54.688,0.000,0
1749426478.792,-35.645,-35.156,-39.062,-54.688,0.000,0
1749426478.795,-28.809,-30.762,-33.203,-47.852,0.000,0
1749426478.799,-28.809,-31.738,-34.180,-57.617,0.000,0
1749426478.803,-33.203,-40.039,-45.410,-73.242,0.000,0
1749426478.807,-41.504,-36.621,-42.480,-77.637,0.000,0
1749426478.811,-40.527,-29.297,-32.227,-68.848,0.000,0
1749426478.815,-35.156,-35.156,-35.645,-68.848,0.000,0
1749426478.819,-32.227,-39.062,-40.527,-77.148,0.000,0
1749426478.823,-31.250,-35.156,-37.598,-73.730,0.000,0
1749426478.827,-21.484,-32.227,-37.598,-69.824,0.000,0
1749426478.831,-18.555,-31.738,-37.109,-63.965,0.000,0
1749426478.834,-30.762,-36.133,-34.668,-53.711,0.000,0
1749426478.838,-43.457,-40.039,-35.645,-55.176,0.000,0
1749426478.842,-41.504,-37.598,-30.762,-59.570,0.000,0
1749426478.846,-40.039,-36.133,-27.344,-57.129,0.000,0
1749426478.850,-44.434,-37.109,-31.250,-59.570,0.000,0
1749426478.854,-46.875,-36.621,-30.762,-61.523,0.000,0
1749426478.858,-49.805,-36.621,-31.738,-54.688,0.000,0
1749426478.862,-43.457,-36.133,-34.180,-62.012,0.000,0
1749426478.866,-44.922,-32.227,-28.320,-67.871,0.000,0
1749426478.870,-51.758,-30.273,-25.879,-71.289,0.000,0
1749426478.874,-49.805,-31.738,-30.762,-74.707,0.000,0
1749426478.877,-46.387,-36.621,-30.762,-71.289,0.000,0
1749426478.881,-39.062,-32.227,-28.320,-71.289,0.000,0
1749426478.885,-40.527,-27.344,-29.785,-67.871,0.000,0
1749426478.889,-50.293,-32.715,-30.273,-72.266,0.000,0
1749426478.893,-49.316,-29.297,-27.832,-85.938,0.000,0
1749426478.897,-43.457,-31.738,-23.926,-79.590,0.000,0
1749426478.901,-43.457,-35.156,-26.367,-74.219,0.000,0
1749426478.905,-43.945,-35.645,-30.762,-71.289,0.000,0
1749426478.909,-42.969,-37.109,-33.203,-66.895,0.000,0
1749426478.913,-36.621,-36.133,-32.715,-59.570,0.000,0
1749426478.917,-33.691,-38.574,-30.762,-57.617,0.000,0
1749426478.920,-26.367,-35.645,-26.855,-66.895,0.000,0
1749426478.924,-19.043,-37.109,-29.785,-62.988,0.000,0
1749426478.928,-31.250,-37.109,-34.668,-64.453,0.000,0
1749426478.932,-46.875,-35.156,-30.273,-66.406,0.000,0
1749426478.936,-47.852,-34.668,-28.320,-61.523,0.000,0
1749426478.940,-50.781,-37.109,-26.855,-66.406,0.000,0
1749426478.944,-52.246,-40.039,-27.832,-71.289,0.000,0
1749426478.948,-53.711,-39.062,-33.691,-72.266,0.000,0
1749426478.952,-54.688,-35.156,-29.785,-63.477,0.000,0
1749426478.956,-56.152,-33.691,-26.855,-66.406,0.000,0
1749426478.959,-64.453,-37.109,-32.227,-73.730,0.000,0
1749426478.963,-65.430,-37.598,-34.180,-68.848,0.000,0
1749426478.967,-60.059,-32.715,-30.273,-63.477,0.000,0
1749426478.971,-46.387,-30.762,-30.273,-71.289,0.000,0
1749426478.975,-47.363,-32.227,-34.668,-70.801,0.000,0
1749426478.979,-54.688,-34.180,-35.156,-67.871,0.000,0
1749426478.983,-54.688,-36.133,-33.691,-74.707,0.000,0
1749426478.987,-52.734,-36.133,-33.203,-82.520,0.000,0
1749426478.991,-48.828,-35.156,-31.738,-86.426,0.000,0
1749426478.995,-51.758,-35.156,-31.738,-83.984,0.000,0
1749426478.999,-62.500,-32.715,-34.668,-77.637,0.000,0
1749426479.002,-65.918,-30.762,-32.227,-66.406,0.000,0
1749426479.006,-58.105,-34.180,-31.738,-76.172,0.000,0
1749426479.010,-52.246,-32.715,-32.715,-74.219,0.000,0
1749426479.014,-46.875,-31.250,-33.691,-61.523,0.000,0
1749426479.018,-50.293,-29.785,-32.227,-63.965,0.000,0
1749426479.022,-54.688,-31.250,-32.227,-59.570,0.000,0
1749426479.026,-42.969,-35.645,-32.227,-54.199,0.000,0
1749426479.030,-40.527,-37.598,-30.273,-49.805,0.000,0
1749426479.034,-40.039,-33.203,-32.715,-52.734,0.000,0
1749426479.038,-43.945,-27.344,-31.738,-53.711,0.000,0
1749426479.042,-50.781,-31.738,-36.133,-60.059,0.000,0
1749426479.045,-45.410,-36.133,-42.480,-71.289,0.000,0
1749426479.049,-37.109,-37.598,-35.156,-60.059,0.000,0
1749426479.053,-39.551,-38.574,-32.227,-56.641,0.000,0
1749426479.057,-41.992,-39.062,-41.016,-64.941,0.000,0
1749426479.061,-38.574,-38.086,-40.039,-62.988,0.000,0
1749426479.065,-38.086,-32.715,-40.039,-63.965,0.000,0
1749426479.069,-39.551,-34.180,-42.969,-57.617,0.000,0
1749426479.073,-38.086,-39.551,-41.992,-56.152,0.000,0
1749426479.077,-30.762,-36.133,-41.016,-65.430,0.000,0
1749426479.081,-42.969,-33.203,-36.133,-62.012,0.000,0
1749426479.084,-57.617,-34.180,-32.715,-53.711,0.000,0
1749426479.088,-67.383,-35.156,-30.273,-55.664,0.000,0
1749426479.092,-80.566,-41.016,-35.645,-62.988,0.000,0
1749426479.096,-70.801,-41.504,-45.410,-63.965,0.000,0
1749426479.100,-56.641,-34.668,-40.527,-51.758,0.000,0
1749426479.104,-45.410,-30.762,-33.691,-57.617,0.000,0
1749426479.108,-49.316,-29.785,-34.668,-64.453,0.000,0
1749426479.112,-62.012,-31.738,-41.504,-55.176,0.000,0
1749426479.116,-53.711,-29.297,-41.992,-59.082,0.000,0
1749426479.120,-44.922,-23.926,-40.039,-46.875,0.000,0
1749426479.124,-43.945,-20.996,-41.504,-38.574,0.000,0
1749426479.127,-45.410,-22.461,-38.086,-51.758,0.000,0
1749426479.131,-42.480,-25.879,-36.133,-49.805,0.000,0
1749426479.135,-44.922,-25.391,-36.133,-35.156,0.000,0
1749426479.139,-41.504,-25.391,-33.203,-42.969,0.000,0
1749426479.143,-34.668,-28.809,-34.668,-57.617,0.000,0
1749426479.147,-46.387,-33.203,-32.715,-42.969,0.000,0
1749426479.151,-51.270,-29.785,-31.250,-37.598,0.000,0
1749426479.155,-50.293,-29.297,-35.156,-44.434,0.000,0
1749426479.159,-49.805,-35.156,-37.109,-46.387,0.000,0
1749426479.163,-34.668,-33.203,-33.203,-45.898,0.000,0
1749426479.166,-23.438,-25.879,-28.809,-41.992,0.000,0
1749426479.170,-21.484,-21.484,-26.367,-40.039,0.000,0
1749426479.174,-19.531,-26.367,-25.391,-49.316,0.000,0
1749426479.178,-20.020,-26.855,-27.344,-53.711,0.000,0
1749426479.182,-18.555,-19.531,-29.297,-53.223,0.000,0
1749426479.186,-22.949,-22.461,-31.250,-50.781,0.000,0
1749426479.190,-25.879,-23.926,-26.855,-47.363,0.000,0
1749426479.194,-23.438,-20.996,-29.297,-46.875,0.000,0
1749426479.198,-41.504,-24.902,-31.738,-44.434,0.000,0
1749426479.202,-55.176,-28.320,-27.344,-44.434,0.000,0
1749426479.206,-50.293,-27.832,-28.320,-47.852,0.000,0
1749426479.209,-47.852,-27.832,-29.785,-49.805,0.000,0
1749426479.213,-52.246,-32.715,-28.809,-50.781,0.000,0
1749426479.217,-41.992,-26.367,-30.273,-46.387,0.000,0
1749426479.221,-35.156,-23.926,-32.715,-41.016,0.000,0
1749426479.225,-33.203,-30.273,-30.273,-49.805,0.000,0
1749426479.229,-34.180,-31.738,-33.203,-48.828,0.000,0
1749426479.233,-38.086,-30.273,-37.598,-47.363,0.000,0
1749426479.237,-36.621,-28.320,-33.203,-49.805,0.000,0
1749426479.241,-36.621,-30.273,-34.668,-43.945,0.000,0
1749426479.245,-32.227,-31.738,-33.203,-35.645,0.000,0
1749426479.249,-30.273,-34.668,-30.762,-34.180,0.000,0
1749426479.252,-40.039,-39.062,-33.691,-51.270,0.000,0
1749426479.256,-43.945,-40.039,-32.227,-55.664,0.000,0
1749426479.260,-31.250,-33.691,-30.762,-44.922,0.000,0
1749426479.264,-30.273,-31.738,-31.738,-36.621,0.000,0
1749426479.268,-34.180,-35.156,-31.250,-30.273,0.000,0
1749426479.272,-37.598,-37.109,-32.227,-35.645,0.000,0
1749426479.276,-49.316,-40.039,-34.668,-46.875,0.000,0
1749426479.280,-42.969,-43.457,-34.180,-43.457,0.000,0
1749426479.284,-18.555,-40.039,-32.715,-34.180,0.000,0
1749426479.288,-20.020,-41.016,-34.668,-34.668,0.000,0
1749426479.291,-51.270,-38.574,-33.203,-29.785,0.000,0
1749426479.295,-45.410,-32.227,-31.250,-20.996,0.000,0
1749426479.299,-40.039,-36.133,-31.738,-23.438,0.000,0
1749426479.303,-45.410,-42.480,-36.133,-29.297,0.000,0
1749426479.307,-41.504,-41.504,-37.598,-30.762,0.000,0
1749426479.311,-49.805,-31.738,-35.156,-28.320,0.000,0
1749426479.315,-32.715,-28.320,-30.762,-23.926,0.000,0
1749426479.319,-19.531,-35.645,-28.809,-30.762,0.000,0
1749426479.323,-46.387,-40.039,-30.273,-32.715,0.000,0
1749426479.327,-62.988,-39.062,-31.250,-31.250,0.000,0
1749426479.331,-63.477,-37.598,-30.273,-30.762,0.000,0
1749426479.334,-58.105,-32.715,-28.320,-39.551,0.000,0
1749426479.338,-59.570,-33.203,-31.250,-52.734,0.000,0
1749426479.342,-56.641,-37.598,-31.738,-40.527,0.000,0
1749426479.346,-56.641,-34.668,-29.785,-28.809,0.000,0
1749426479.350,-56.152,-28.809,-33.203,-33.691,0.000,0
1749426479.354,-41.992,-28.320,-42.969,-45.410,0.000,0
1749426479.358,-41.504,-32.227,-42.480,-49.316,0.000,0
1749426479.362,-46.875,-35.645,-35.156,-37.109,0.000,0
1749426479.366,-40.039,-34.668,-28.320,-31.738,0.000,0
1749426479.370,-26.367,-23.438,-22.949,-41.992,0.000,0
1749426479.373,-28.320,-25.879,-27.832,-45.898,0.000,0
1749426479.377,-48.828,-28.320,-34.668,-40.039,0.000,0
1749426479.381,-45.410,-25.879,-35.645,-36.133,0.000,0
1749426479.385,-35.645,-29.785,-32.227,-40.039,0.000,0
1749426479.389,-30.273,-24.902,-31.738,-43.945,0.000,0
1749426479.393,-32.715,-26.367,-30.273,-42.480,0.000,0
1749426479.397,-41.504,-31.738,-32.227,-35.645,0.000,0
1749426479.401,-40.527,-27.344,-34.668,-32.715,0.000,0
1749426479.405,-48.828,-25.879,-38.086,-34.668,0.000,0
1749426479.409,-53.711,-28.320,-39.551,-39.062,0.000,0
1749426479.413,-51.270,-29.785,-32.227,-32.227,0.000,0
1749426479.416,-43.457,-26.855,-31.738,-25.391,0.000,0
1749426479.420,-24.902,-25.879,-34.668,-33.203,0.000,0
1749426479.424,-30.762,-30.273,-32.227,-34.668,0.000,0
1749426479.428,-40.039,-31.738,-32.227,-27.832,0.000,0
1749426479.432,-38.574,-30.273,-33.203,-31.738,0.000,0
1749426479.436,-43.945,-30.273,-32.715,-39.551,0.000,0
1749426479.440,-51.270,-32.227,-28.320,-34.668,0.000,0
1749426479.444,-53.711,-31.738,-29.785,-37.598,0.000,0
1749426479.448,-54.199,-33.203,-31.250,-37.598,0.000,0
1749426479.452,-51.270,-36.133,-28.320,-33.203,0.000,0
1749426479.455,-45.410,-34.180,-29.785,-37.109,0.000,0
1749426479.459,-41.504,-34.668,-35.645,-36.133,0.000,0
1749426479.463,-34.180,-36.133,-38.574,-31.250,0.000,0
1749426479.467,-28.809,-33.691,-38.574,-33.691,0.000,0
1749426479.471,-33.203,-36.133,-40.527,-40.039,0.000,0
1749426479.475,-31.250,-35.645,-38.086,-41.504,0.000,0
1749426479.479,-27.344,-32.227,-35.645,-35.645,0.000,0
1749426479.483,-26.367,-32.715,-34.668,-39.062,0.000,0
1749426479.487,-24.902,-32.715,-33.691,-39.551,0.000,0
1749426479.491,-31.250,-40.039,-38.574,-34.180,0.000,0
1749426479.495,-40.039,-44.922,-38.574,-36.133,0.000,0
1749426479.498,-43.457,-39.551,-34.180,-38.086,0.000,0
1749426479.502,-38.574,-31.250,-34.180,-37.598,0.000,0
1749426479.506,-32.227,-24.902,-37.598,-33.691,0.000,0
1749426479.510,-26.367,-26.855,-41.992,-33.691,0.000,0
1749426479.514,-22.949,-27.344,-40.039,-30.273,0.000,0
1749426479.518,-23.438,-25.879,-40.527,-34.180,0.000,0
1749426479.522,-20.508,-23.926,-41.504,-41.504,0.000,0
1749426479.526,-21.484,-27.832,-41.016,-38.086,0.000,0
1749426479.530,-25.879,-33.691,-43.457,-34.668,0.000,0
1749426479.534,-27.832,-32.715,-46.387,-33.691,0.000,0
1749426479.538,-35.645,-30.273,-47.852,-37.109,0.000,0
1749426479.541,-36.621,-29.785,-47.363,-39.551,0.000,0
1749426479.545,-32.715,-33.203,-45.898,-36.621,0.000,0
1749426479.549,-32.227,-34.180,-46.875,-38.574,0.000,0
1749426479.553,-36.621,-41.016,-46.387,-40.527,0.000,0
1749426479.557,-36.133,-40.527,-49.805,-38.574,0.000,0
1749426479.561,-28.809,-34.668,-51.758,-35.645,0.000,0
1749426479.565,-27.832,-34.180,-44.922,-38.086,0.000,0
1749426479.569,-31.738,-29.785,-44.922,-40.527,0.000,0
1749426479.573,-29.785,-24.902,-41.992,-39.551,0.000,0
1749426479.577,-23.926,-30.273,-36.621,-38.574,0.000,0
1749426479.581,-23.438,-31.250,-34.668,-35.156,0.000,0
1749426479.584,-22.949,-27.832,-32.227,-35.156,0.000,0
1749426479.588,-26.855,-27.832,-35.156,-41.016,0.000,0
1749426479.592,-22.461,-28.320,-36.133,-34.668,0.000,0
1749426479.596,-21.484,-28.320,-42.480,-38.574,0.000,0
1749426479.600,-30.762,-31.738,-45.898,-41.504,0.000,0
1749426479.604,-30.273,-32.227,-36.621,-29.785,0.000,0
1749426479.608,-39.551,-31.738,-36.621,-33.203,0.000,0
1749426479.612,-45.410,-33.203,-39.062,-41.992,0.000,0
1749426479.616,-43.945,-30.273,-37.598,-34.180,0.000,0
1749426479.620,-34.668,-27.344,-37.109,-36.133,0.000,0
1749426479.623,-31.738,-30.762,-41.016,-40.527,0.000,0
1749426479.627,-34.180,-31.738,-41.992,-32.227,0.000,0
1749426479.631,-29.785,-30.273,-41.992,-38.086,0.000,0
1749426479.635,-40.039,-33.691,-43.457,-41.992,0.000,0
1749426479.639,-48.340,-37.598,-37.598,-39.062,0.000,0
1749426479.643,-38.086,-34.668,-36.621,-37.598,0.000,0
1749426479.647,-25.879,-29.297,-37.598,-34.180,0.000,0
1749426479.651,-40.527,-34.180,-36.621,-33.691,0.000,0
1749426479.655,-53.223,-36.621,-38.574,-42.969,0.000,0
1749426479.659,-47.363,-37.598,-42.969,-49.316,0.000,0
1749426479.663,-44.434,-36.621,-41.504,-43.457,0.000,0
1749426479.666,-41.016,-32.227,-37.598,-34.668,0.000,0
1749426479.670,-48.828,-33.203,-36.133,-29.297,0.000,0
1749426479.674,-45.898,-37.109,-33.691,-26.855,0.000,0
1749426479.678,-30.762,-39.062,-32.227,-28.809,0.000,0
1749426479.682,-32.715,-36.133,-29.297,-30.273,0.000,0
1749426479.686,-37.598,-30.273,-28.320,-28.320,0.000,0
1749426479.690,-39.062,-34.668,-32.715,-32.227,0.000,0
1749426479.694,-37.109,-39.551,-34.180,-43.945,0.000,0
1749426479.698,-35.645,-34.668,-35.156,-48.340,0.000,0
1749426479.702,-28.320,-29.297,-34.668,-40.527,0.000,0
1749426479.705,-28.809,-25.879,-30.273,-30.762,0.000,0
1749426479.709,-38.086,-25.391,-33.203,-34.180,0.000,0
1749426479.713,-35.156,-26.367,-29.785,-29.785,0.000,0
1749426479.717,-29.785,-22.949,-26.367,-24.902,0.000,0
1749426479.721,-30.762,-24.902,-27.344,-26.367,0.000,0
1749426479.725,-23.926,-28.809,-28.320,-26.367,0.000,0
1749426479.729,-23.926,-26.855,-30.273,-24.414,0.000,0
1749426479.733,-23.926,-24.902,-34.180,-23.926,0.000,0
1749426479.737,-20.020,-25.391,-37.109,-29.297,0.000,0
1749426479.741,-20.020,-24.414,-34.180,-35.156,0.000,0
1749426479.745,-17.578,-23.438,-33.203,-30.273,0.000,0
1749426479.748,-18.066,-22.949,-33.203,-31.738,0.000,0
1749426479.752,-17.578,-23.926,-36.621,-34.668,0.000,0
1749426479.756,-13.672,-24.414,-42.969,-27.344,0.000,0
1749426479.760,-4.395,-19.531,-42.969,-24.902,0.000,0
1749426479.764,-0.977,-18.066,-37.109,-25.391,0.000,0
1749426479.768,-1.465,-20.020,-34.180,-30.762,0.000,0
1749426479.772,0.488,-22.949,-36.621,-31.738,0.000,0
1749426479.776,-5.859,-24.902,-39.062,-30.273,0.000,0
1749426479.780,-13.672,-22.949,-36.133,-34.668,0.000,0
1749426479.784,-19.043,-24.902,-38.086,-37.109,0.000,0
1749426479.788,-22.461,-24.902,-39.062,-37.109,0.000,0
1749426479.791,-20.508,-22.461,-45.410,-41.504,0.000,0
1749426479.795,-17.578,-26.855,-47.852,-41.016,0.000,0
1749426479.799,-29.785,-26.855,-41.016,-38.574,0.000,0
1749426479.803,-37.598,-24.414,-48.340,-43.457,0.000,0
1749426479.807,-33.203,-25.879,-48.828,-44.922,0.000,0
1749426479.811,-29.297,-31.250,-46.387,-45.898,0.000,0
1749426479.815,-30.762,-32.715,-47.852,-41.504,0.000,0
1749426479.819,-32.715,-34.180,-45.898,-41.992,0.000,0
1749426479.823,-33.203,-32.715,-49.805,-46.875,0.000,0
1749426479.827,-26.855,-29.785,-51.270,-41.016,0.000,0
1749426479.830,-28.809,-30.273,-46.387,-37.598,0.000,0
1749426479.834,-36.621,-28.809,-43.945,-41.016,0.000,0
1749426479.838,-43.945,-25.391,-47.363,-46.875,0.000,0
1749426479.842,-47.852,-24.902,-47.363,-42.969,0.000,0
1749426479.846,-37.598,-27.344,-46.875,-40.527,0.000,0
1749426479.850,-32.227,-25.879,-39.062,-37.109,0.000,0
1749426479.854,-36.133,-25.879,-33.203,-42.969,0.000,0
1749426479.858,-43.457,-21.973,-38.574,-51.758,0.000,0
1749426479.862,-42.480,-22.949,-42.969,-44.434,0.000,0
1749426479.866,-40.527,-26.855,-42.480,-40.527,0.000,0
1749426479.870,-34.668,-26.855,-42.480,-45.410,0.000,0
1749426479.873,-35.645,-26.855,-42.969,-54.199,0.000,0
1749426479.877,-41.016,-22.949,-38.574,-49.316,0.000,0
1749426479.881,-33.203,-18.555,-34.180,-38.086,0.000,0
1749426479.885,-23.438,-16.602,-31.738,-35.645,0.000,0
1749426479.889,-19.531,-20.508,-35.156,-41.992,0.000,0
1749426479.893,-22.461,-22.949,-41.016,-51.270,0.000,0
1749426479.897,-15.625,-22.949,-38.574,-49.805,0.000,0
1749426479.901,-9.766,-22.461,-36.133,-38.086,0.000,0
1749426479.905,-22.949,-24.414,-37.598,-41.504,0.000,0
1749426479.909,-30.762,-23.438,-38.086,-44.434,0.000,0
1749426479.912,-33.691,-20.508,-37.598,-33.203,0.000,0
1749426479.916,-35.645,-18.066,-36.621,-31.250,0.000,0
1749426479.920,-29.297,-18.066,-31.738,-44.434,0.000,0
1749426479.924,-25.879,-23.926,-29.785,-41.504,0.000,0
1749426479.928,-28.320,-27.344,-34.180,-35.645,0.000,0
1749426479.932,-28.809,-26.367,-35.156,-36.133,0.000,0
1749426479.936,-25.391,-27.832,-36.621,-44.922,0.000,0
1749426479.940,-33.203,-25.391,-39.062,-52.246,0.000,0
1749426479.944,-32.715,-22.949,-35.645,-56.641,0.000,0
1749426479.948,-26.855,-23.926,-38.086,-57.129,0.000,0
1749426479.952,-25.879,-26.855,-35.156,-41.504,0.000,0
1749426479.955,-23.926,-29.297,-33.203,-25.391,0.000,0
1749426479.959,-20.508,-31.738,-31.250,-16.113,0.000,0
1749426479.963,-24.902,-36.133,-26.367,-17.578,0.000,0
1749426479.967,-25.391,-31.738,-32.227,-51.758,0.000,0
1749426479.971,-20.020,-23.926,-42.480,-56.152,0.000,0
1749426479.975,-22.461,-28.320,-38.574,0.488,0.000,0
1749426479.979,-21.973,-28.320,-35.645,-17.578,0.000,0
1749426479.983,-22.461,-25.879,-35.645,-28.320,0.000,0
1749426479.987,-19.531,-27.832,-32.715,-12.207,0.000,0
1749426479.991,-18.066,-28.809,-34.180,-14.160,0.000,0
1749426479.995,-19.531,-26.367,-32.715,-31.738,0.000,0
1749426479.998,-27.344,-28.320,-34.668,-35.156,0.000,0
1749426480.002,-24.414,-31.250,-48.340,-46.875,0.000,0
1749426480.006,-29.785,-34.668,-42.480,-25.391,0.000,0
1749426480.010,-38.086,-32.715,-37.109,8.789,0.000,0
1749426480.014,-30.762,-25.879,-34.668,-5.859,0.000,0
1749426480.018,-26.855,-22.461,-37.109,-7.812,0.000,0
1749426480.022,-23.926,-21.484,-39.551,-6.348,0.000,0
1749426480.026,-20.996,-22.949,-34.180,6.836,0.000,0
1749426480.030,-21.973,-22.949,-30.762,20.020,0.000,0
1749426480.034,-20.996,-21.484,-27.344,24.414,0.000,0
1749426480.037,-23.438,-23.438,-30.762,32.227,0.000,0
1749426480.041,-23.926,-25.879,-34.668,28.809,0.000,0
1749426480.045,-14.160,-23.438,-33.203,35.645,0.000,0
1749426480.049,-7.324,-20.996,-30.762,43.457,0.000,0
1749426480.053,-6.836,-20.996,-30.273,37.598,0.000,0
1749426480.057,-10.254,-24.902,-37.109,40.039,0.000,0
1749426480.061,-18.066,-28.320,-43.945,42.480,0.000,0
1749426480.065,-16.602,-25.879,-43.457,36.133,0.000,0
1749426480.069,-9.766,-28.809,-41.992,44.434,0.000,0
1749426480.073,-4.883,-29.297,-40.527,42.480,0.000,0
1749426480.077,-12.207,-24.414,-37.598,35.645,0.000,0
1749426480.080,-22.461,-26.367,-39.062,39.062,0.000,0
1749426480.084,-23.926,-32.227,-37.598,42.969,0.000,0
1749426480.088,-29.297,-31.250,-41.504,32.227,0.000,0
1749426480.092,-28.320,-31.738,-49.316,22.949,0.000,0
1749426480.096,-26.367,-34.180,-53.223,32.715,0.000,0
1749426480.100,-28.809,-32.715,-51.270,30.273,0.000,0
1749426480.104,-23.926,-28.320,-44.922,15.137,0.000,0
1749426480.108,-15.137,-30.273,-46.387,15.137,0.000,0
1749426480.112,-10.742,-29.297,-43.945,19.043,0.000,0
1749426480.116,-6.836,-25.879,-44.434,10.254,0.000,0
1749426480.120,-1.465,-26.367,-43.945,14.648,0.000,0
1749426480.123,-4.883,-26.855,-48.828,7.324,0.000,0
1749426480.127,-11.719,-28.320,-54.199,-0.488,0.000,0
1749426480.131,-12.207,-28.809,-51.270,1.465,0.000,0
1749426480.135,-10.742,-27.832,-50.293,1.465,0.000,0
1749426480.139,-16.602,-29.297,-49.805,-2.441,0.000,0
1749426480.143,-18.066,-31.738,-52.246,-4.883,0.000,0
1749426480.147,-18.555,-33.691,-52.246,-8.301,0.000,0
1749426480.151,-23.438,-33.203,-48.828,-16.113,0.000,0
1749426480.155,-20.996,-30.273,-53.223,-21.484,0.000,0
1749426480.159,-28.809,-31.250,-58.594,-33.203,0.000,0
1749426480.162,-35.156,-29.785,-63.477,-54.199,0.000,0
1749426480.166,-31.250,-29.785,-63.477,-39.551,0.000,0
1749426480.170,-28.809,-31.738,-61.035,-34.180,0.000,0
1749426480.174,-24.902,-32.227,-65.430,-46.875,0.000,0
1749426480.178,-20.020,-35.156,-65.430,-48.340,0.000,0
1749426480.182,-10.742,-34.668,-64.941,-50.781,0.000,0
1749426480.186,-11.230,-31.250,-66.895,-48.828,0.000,0
1749426480.190,-15.625,-34.668,-72.266,-57.617,0.000,0
1749426480.194,-17.090,-39.551,-75.684,-65.918,0.000,0
1749426480.198,-14.648,-37.598,-73.242,-67.871,0.000,0
1749426480.202,-12.207,-41.504,-69.824,-64.453,0.000,201
1749426480.205,-21.973,-49.316,-74.707,-69.824,0.000,0
1749426480.209,-28.809,-49.316,-77.148,-76.172,0.000,0
1749426480.213,-25.391,-44.922,-73.242,-58.594,0.000,0
1749426480.217,-24.902,-44.434,-71.289,-52.246,0.000,0
1749426480.221,-22.461,-46.875,-73.730,-66.406,0.000,0
1749426480.225,-31.250,-52.246,-74.707,-73.730,0.000,0
1749426480.229,-34.668,-55.176,-78.613,-90.332,0.000,0
1749426480.233,-25.391,-50.293,-80.566,-93.750,0.000,0
1749426480.237,-27.344,-51.270,-69.336,-68.848,0.000,0
1749426480.241,-26.855,-54.199,-68.848,-60.547,0.000,0
1749426480.244,-23.438,-57.129,-76.660,-68.359,0.000,0
1749426480.248,-22.461,-57.617,-75.195,-71.777,0.000,0
1749426480.252,-24.902,-59.570,-81.543,-84.961,0.000,0
1749426480.256,-28.809,-60.547,-86.914,-83.008,0.000,0
1749426480.260,-22.949,-58.105,-83.984,-78.125,0.000,0
1749426480.264,-22.949,-58.594,-88.867,-83.496,0.000,0
1749426480.268,-25.879,-58.594,-95.215,-82.520,0.000,0
1749426480.272,-29.785,-61.035,-93.750,-96.680,0.000,0
1749426480.276,-31.738,-63.965,-98.633,-102.539,0.000,0
1749426480.280,-30.273,-59.570,-104.004,-88.379,0.000,0
1749426480.284,-40.039,-53.711,-99.609,-86.914,0.000,0
1749426480.287,-49.805,-58.594,-96.191,-91.309,0.000,0
1749426480.291,-45.410,-56.641,-98.633,-93.750,0.000,0
1749426480.295,-40.039,-53.223,-99.609,-105.469,0.000,0
1749426480.299,-44.922,-61.035,-102.051,-110.840,0.000,0
1749426480.303,-47.363,-58.105,-103.027,-107.422,0.000,0
1749426480.307,-51.270,-48.828,-104.980,-109.863,0.000,0
1749426480.311,-58.105,-53.223,-104.004,-109.375,0.000,0
1749426480.315,-58.105,-56.641,-104.980,-118.652,0.000,0
1749426480.319,-55.176,-59.082,-104.492,-116.699,0.000,0
1749426480.323,-54.199,-62.500,-102.051,-118.164,0.000,0
1749426480.327,-59.082,-64.941,-108.398,-131.836,0.000,0
1749426480.330,-61.523,-65.918,-112.793,-129.883,0.000,0
1749426480.334,-57.129,-63.477,-107.910,-119.629,0.000,0
1749426480.338,-59.570,-62.012,-104.492,-114.258,0.000,0
1749426480.342,-69.336,-63.965,-111.816,-126.953,0.000,0
1749426480.346,-69.336,-63.965,-116.699,-128.906,0.000,0
