timestamps,X,Y,Z,Marker0
1749426395.562,-0.064,-0.014,0.976,0
1749426395.562,-0.063,-0.016,0.977,0
1749426395.562,-0.062,-0.018,0.976,0
1749426395.608,-0.060,-0.020,0.979,0
1749426395.608,-0.063,-0.021,0.986,0
1749426395.608,-0.061,-0.018,0.989,0
1749426395.667,-0.064,-0.011,0.987,0
1749426395.667,-0.064,-0.006,0.984,0
1749426395.667,-0.065,-0.005,0.982,0
1749426395.728,-0.063,-0.004,0.979,0
1749426395.728,-0.065,-0.004,0.977,0
1749426395.728,-0.059,-0.011,0.979,0
1749426395.791,-0.059,-0.017,0.982,0
1749426395.791,-0.061,-0.016,0.985,0
1749426395.791,-0.061,-0.012,0.984,0
1749426395.832,-0.058,-0.011,0.988,0
1749426395.832,-0.062,-0.009,0.988,0
1749426395.832,-0.064,-0.010,0.983,0
1749426395.892,-0.064,-0.010,0.979,0
1749426395.892,-0.066,-0.013,0.980,0
1749426395.892,-0.067,-0.016,0.979,0
1749426395.951,-0.067,-0.023,0.978,0
1749426395.951,-0.066,-0.014,0.982,0
1749426395.951,-0.064,-0.011,0.985,0
1749426396.011,-0.065,-0.012,0.985,0
1749426396.011,-0.065,-0.013,0.981,0
1749426396.011,-0.061,-0.014,0.980,0
1749426396.061,-0.066,-0.012,0.975,0
1749426396.061,-0.067,-0.012,0.980,0
1749426396.061,-0.067,-0.008,0.980,0
1749426396.117,-0.067,-0.017,0.984,0
1749426396.117,-0.066,-0.017,0.984,0
1749426396.117,-0.070,-0.015,0.985,0
1749426396.177,-0.067,-0.013,0.979,0
1749426396.177,-0.069,-0.016,0.980,0
1749426396.177,-0.067,-0.009,0.980,0
1749426396.237,-0.065,-0.004,0.982,0
1749426396.237,-0.068,-0.005,0.986,0
1749426396.237,-0.068,-0.006,0.982,0
1749426396.282,-0.068,-0.005,0.979,0
1749426396.282,-0.066,-0.009,0.975,0
1749426396.282,-0.065,-0.014,0.977,0
1749426396.346,-0.067,-0.016,0.983,0
1749426396.346,-0.064,-0.015,0.988,0
1749426396.346,-0.064,-0.016,0.988,0
1749426396.401,-0.064,-0.013,0.985,0
1749426396.401,-0.063,-0.011,0.984,0
1749426396.401,-0.070,-0.008,0.976,0
1749426396.461,-0.065,-0.010,0.976,0
1749426396.461,-0.066,-0.007,0.980,0
1749426396.461,-0.067,-0.010,0.980,0
1749426396.506,-0.066,-0.012,0.984,0
1749426396.506,-0.065,-0.009,0.982,0
1749426396.506,-0.066,-0.010,0.982,0
1749426396.566,-0.065,-0.014,0.980,0
1749426396.566,-0.066,-0.013,0.981,0
1749426396.566,-0.066,-0.013,0.985,0
1749426396.626,-0.065,-0.010,0.983,0
1749426396.626,-0.065,-0.012,0.985,0
1749426396.626,-0.068,-0.008,0.981,0
1749426396.686,-0.068,-0.009,0.982,0
1749426396.686,-0.071,-0.011,0.978,0
1749426396.686,-0.070,-0.013,0.980,0
1749426396.732,-0.068,-0.018,0.985,0
1749426396.732,-0.069,-0.012,0.986,0
1749426396.732,-0.065,-0.011,0.980,0
1749426396.791,-0.069,-0.011,0.979,0
1749426396.791,-0.064,-0.010,0.980,0
1749426396.791,-0.063,-0.011,0.981,0
1749426396.852,-0.063,-0.015,0.979,0
1749426396.852,-0.061,-0.013,0.982,0
1749426396.852,-0.059,-0.014,0.985,0
1749426396.901,-0.057,-0.017,0.984,0
1749426396.901,-0.057,-0.021,0.989,0
1749426396.901,-0.067,-0.018,0.990,0
1749426396.956,-0.064,-0.013,0.992,0
1749426396.956,-0.067,-0.010,0.986,0
1749426396.956,-0.075,-0.012,0.990,0
1749426397.017,-0.079,-0.005,0.979,0
1749426397.017,-0.084,0.001,0.976,0
1749426397.017,-0.083,0.004,0.977,0
1749426397.078,-0.083,0.007,0.976,0
1749426397.078,-0.082,0.006,0.970,0
1749426397.078,-0.078,0.001,0.963,0
1749426397.139,-0.070,-0.007,0.960,0
1749426397.139,-0.069,-0.016,0.970,0
1749426397.139,-0.065,-0.021,0.980,0
1749426397.192,-0.067,-0.017,0.993,0
1749426397.192,-0.064,-0.014,0.994,0
1749426397.192,-0.061,-0.011,0.986,0
1749426397.241,-0.061,-0.001,0.983,0
1749426397.241,-0.057,-0.003,0.982,0
1749426397.241,-0.059,-0.000,0.982,0
1749426397.301,-0.055,-0.002,0.980,0
1749426397.301,-0.055,-0.010,0.983,0
1749426397.301,-0.054,-0.012,0.987,0
1749426397.361,-0.057,-0.012,0.987,0
1749426397.361,-0.055,-0.011,0.987,0
1749426397.361,-0.064,-0.007,0.993,0
1749426397.406,-0.068,0.002,0.989,0
1749426397.406,-0.065,0.006,0.987,0
1749426397.406,-0.068,0.004,0.986,0
1749426397.471,-0.069,-0.004,0.981,0
1749426397.471,-0.071,-0.007,0.977,0
1749426397.471,-0.073,-0.017,0.972,0
1749426397.528,-0.073,-0.021,0.970,0
1749426397.528,-0.069,-0.029,0.965,0
1749426397.528,-0.068,-0.033,0.971,0
1749426397.586,-0.065,-0.032,0.978,0
1749426397.586,-0.057,-0.026,0.983,0
1749426397.586,-0.053,-0.021,0.993,0
1749426397.631,-0.052,-0.017,0.990,0
1749426397.631,-0.053,-0.014,0.984,0
1749426397.631,-0.054,-0.010,0.980,0
1749426397.692,-0.056,-0.011,0.985,0
1749426397.692,-0.054,-0.010,0.986,0
1749426397.692,-0.059,-0.014,0.993,0
1749426397.751,-0.062,-0.010,0.990,0
1749426397.751,-0.064,-0.006,0.985,0
1749426397.751,-0.063,-0.001,0.976,0
1749426397.811,-0.063,-0.012,0.976,0
1749426397.811,-0.063,-0.012,0.979,0
1749426397.811,-0.063,-0.010,0.983,0
1749426397.857,-0.067,-0.009,0.985,0
1749426397.857,-0.063,-0.011,0.984,0
1749426397.857,-0.063,-0.011,0.979,0
1749426397.917,-0.065,-0.017,0.980,0
1749426397.917,-0.062,-0.020,0.979,0
1749426397.917,-0.068,-0.019,0.978,0
1749426397.976,-0.062,-0.016,0.977,0
1749426397.976,-0.067,-0.020,0.976,0
1749426397.976,-0.064,-0.018,0.983,0
1749426398.026,-0.066,-0.018,0.983,0
1749426398.026,-0.064,-0.017,0.982,0
1749426398.026,-0.066,-0.014,0.979,0
1749426398.081,-0.063,-0.013,0.982,0
1749426398.081,-0.058,-0.016,0.980,0
1749426398.081,-0.064,-0.015,0.983,0
1749426398.141,-0.060,-0.011,0.983,0
1749426398.141,-0.058,-0.010,0.983,0
1749426398.141,-0.058,-0.009,0.984,0
1749426398.201,-0.060,-0.011,0.987,0
1749426398.201,-0.056,-0.013,0.987,0
1749426398.201,-0.060,-0.018,0.986,0
1749426398.246,-0.065,-0.014,0.981,0
1749426398.246,-0.065,-0.017,0.982,0
1749426398.246,-0.069,-0.016,0.980,0
1749426398.311,-0.063,-0.018,0.982,0
1749426398.311,-0.064,-0.017,0.985,0
1749426398.311,-0.063,-0.009,0.979,0
1749426398.366,-0.065,-0.007,0.978,0
1749426398.366,-0.064,-0.008,0.981,0
1749426398.366,-0.066,-0.009,0.980,0
1749426398.427,-0.065,-0.011,0.976,0
1749426398.427,-0.067,-0.011,0.978,0
1749426398.427,-0.064,-0.015,0.975,0
1749426398.471,-0.061,-0.019,0.977,0
1749426398.471,-0.055,-0.024,0.979,0
1749426398.471,-0.056,-0.028,0.989,0
1749426398.532,-0.058,-0.023,0.988,0
1749426398.532,-0.061,-0.017,0.989,0
1749426398.532,-0.066,-0.017,0.992,0
1749426398.595,-0.073,-0.004,0.989,0
1749426398.595,-0.076,0.008,0.985,0
1749426398.595,-0.080,0.013,0.982,0
1749426398.639,-0.085,0.016,0.979,0
1749426398.639,-0.082,0.020,0.975,0
1749426398.639,-0.081,0.018,0.962,0
1749426398.697,-0.075,0.007,0.955,0
1749426398.697,-0.069,-0.005,0.961,0
1749426398.697,-0.064,-0.017,0.975,0
1749426398.756,-0.063,-0.021,0.988,0
1749426398.756,-0.062,-0.019,0.992,0
1749426398.756,-0.064,-0.015,0.990,0
1749426398.816,-0.061,-0.014,0.988,0
1749426398.816,-0.061,-0.011,0.983,0
1749426398.816,-0.058,-0.006,0.979,0
1749426398.876,-0.058,-0.006,0.980,0
1749426398.876,-0.057,-0.009,0.983,0
1749426398.876,-0.057,-0.014,0.982,0
1749426398.922,-0.053,-0.020,0.983,0
1749426398.922,-0.051,-0.020,0.986,0
1749426398.922,-0.056,-0.021,0.989,0
1749426398.982,-0.055,-0.023,0.988,0
1749426398.982,-0.051,-0.018,0.990,0
1749426398.982,-0.057,-0.018,0.994,0
1749426399.042,-0.059,-0.016,0.992,0
1749426399.042,-0.062,-0.016,0.984,0
1749426399.042,-0.065,-0.015,0.979,0
1749426399.101,-0.067,-0.019,0.977,0
1749426399.101,-0.066,-0.026,0.979,0
1749426399.101,-0.068,-0.026,0.981,0
1749426399.151,-0.065,-0.016,0.980,0
1749426399.151,-0.065,-0.011,0.982,0
1749426399.151,-0.066,-0.011,0.980,0
1749426399.207,-0.065,-0.008,0.981,0
1749426399.207,-0.064,-0.009,0.984,0
1749426399.207,-0.066,-0.009,0.987,0
1749426399.266,-0.070,-0.009,0.984,0
1749426399.266,-0.067,-0.012,0.979,0
1749426399.266,-0.071,-0.012,0.974,0
1749426399.326,-0.066,-0.018,0.977,0
1749426399.371,-0.070,-0.002,0.987,0
1749426399.371,-0.071,0.002,0.983,0
1749426399.371,-0.070,0.008,0.978,0
1749426399.435,-0.066,0.007,0.977,0
1749426399.435,-0.066,0.001,0.974,0
1749426399.435,-0.064,-0.002,0.980,0
1749426399.491,-0.065,-0.005,0.989,0
1749426399.491,-0.068,-0.005,0.990,0
1749426399.491,-0.067,-0.005,0.987,0
1749426399.551,-0.066,-0.008,0.980,0
1749426399.551,-0.066,-0.008,0.978,0
1749426399.551,-0.070,-0.008,0.980,0
1749426399.597,-0.066,-0.012,0.982,0
1749426399.597,-0.067,-0.014,0.984,0
1749426399.597,-0.065,-0.012,0.975,0
1749426399.656,-0.069,-0.011,0.979,0
1749426399.656,-0.064,-0.014,0.977,0
1749426399.656,-0.065,-0.012,0.977,0
1749426399.734,-0.065,-0.014,0.982,0
1749426399.734,-0.060,-0.017,0.987,0
1749426399.734,-0.063,-0.015,0.986,0
1749426399.764,-0.059,-0.016,0.986,0
1749426399.764,-0.060,-0.017,0.978,0
1749426399.764,-0.060,-0.016,0.981,0
1749426399.822,-0.060,-0.017,0.990,0
1749426399.822,-0.061,-0.020,0.993,0
1749426399.822,-0.063,-0.018,0.986,0
1749426399.882,-0.063,-0.015,0.986,0
1749426399.882,-0.066,-0.023,0.976,0
1749426399.882,-0.067,-0.027,0.974,0
1749426399.941,-0.066,-0.034,0.969,0
1749426399.941,-0.067,-0.040,0.977,0
1749426399.941,-0.066,-0.033,0.983,0
1749426400.001,-0.064,-0.025,0.988,0
1749426400.001,-0.063,-0.020,0.984,0
1749426400.001,-0.068,-0.015,0.979,0
1749426400.047,-0.064,-0.012,0.975,0
1749426400.047,-0.064,-0.010,0.976,0
1749426400.047,-0.063,-0.010,0.975,0
1749426400.107,-0.063,-0.010,0.984,0
1749426400.107,-0.060,-0.012,0.985,0
1749426400.107,-0.062,-0.015,0.988,0
1749426400.167,-0.064,-0.015,0.988,0
1749426400.167,-0.063,-0.009,0.989,0
1749426400.167,-0.063,-0.011,0.987,0
1749426400.226,-0.067,-0.010,0.984,0
1749426400.226,-0.064,-0.006,0.982,0
1749426400.226,-0.067,-0.005,0.979,0
1749426400.276,-0.071,-0.004,0.977,0
1749426400.276,-0.069,-0.005,0.981,0
1749426400.276,-0.071,-0.002,0.982,0
1749426400.331,-0.072,0.002,0.986,0
1749426400.331,-0.077,-0.000,0.981,0
1749426400.331,-0.079,0.003,0.980,0
1749426400.391,-0.078,-0.002,0.975,0
1749426400.391,-0.074,-0.001,0.982,0
1749426400.391,-0.067,-0.005,0.980,0
1749426400.451,-0.066,-0.010,0.981,0
1749426400.451,-0.066,-0.013,0.982,0
1749426400.451,-0.066,-0.018,0.984,0
1749426400.497,-0.064,-0.014,0.986,0
1749426400.497,-0.056,-0.006,0.995,0
1749426400.497,-0.057,-0.008,1.007,0
1749426400.561,-0.069,0.007,1.018,0
1749426400.561,-0.091,0.002,1.026,0
1749426400.561,-0.100,-0.009,0.972,0
1749426400.617,-0.083,0.006,0.935,0
1749426400.617,-0.072,0.014,0.940,0
1749426400.617,-0.072,0.000,0.962,0
1749426400.676,-0.070,-0.013,0.965,0
1749426400.676,-0.057,-0.009,0.970,0
1749426400.676,-0.044,-0.012,0.977,0
1749426400.722,-0.034,-0.015,0.994,0
1749426400.722,-0.028,-0.023,1.005,0
1749426400.722,-0.024,-0.034,1.002,0
1749426400.782,-0.027,-0.033,1.017,0
1749426400.782,-0.044,-0.025,1.029,0
1749426400.782,-0.062,-0.019,1.018,0
1749426400.846,-0.084,-0.022,1.000,0
1749426400.846,-0.095,-0.026,0.971,0
1749426400.846,-0.106,-0.022,0.963,0
1749426400.889,-0.118,-0.025,0.964,0
1749426400.889,-0.128,-0.022,0.971,0
1749426400.889,-0.132,-0.035,0.968,0
1749426400.946,-0.129,-0.036,0.958,0
1749426400.946,-0.134,-0.029,0.959,0
1749426400.946,-0.130,-0.027,0.968,0
1749426401.007,-0.141,-0.031,0.968,0
1749426401.007,-0.136,-0.020,0.970,0
1749426401.007,-0.142,-0.016,0.971,0
1749426401.066,-0.144,-0.018,0.970,0
1749426401.066,-0.145,-0.034,0.964,0
1749426401.066,-0.142,-0.048,0.954,0
1749426401.126,-0.148,-0.063,0.953,0
1749426401.126,-0.144,-0.063,0.958,0
1749426401.126,-0.149,-0.056,0.957,0
1749426401.171,-0.151,-0.042,0.956,0
1749426401.171,-0.145,-0.009,0.960,0
1749426401.171,-0.141,0.013,0.954,0
1749426401.231,-0.137,0.041,0.958,0
1749426401.231,-0.137,0.049,0.966,0
1749426401.231,-0.136,0.055,0.973,0
1749426401.292,-0.130,0.057,0.976,0
1749426401.292,-0.129,0.052,0.976,0
1749426401.292,-0.124,0.059,0.980,0
1749426401.351,-0.127,0.066,0.979,0
1749426401.351,-0.121,0.067,0.975,0
1749426401.351,-0.117,0.062,0.975,0
1749426401.401,-0.118,0.056,0.983,0
1749426401.401,-0.110,0.046,0.982,0
1749426401.401,-0.115,0.046,0.993,0
1749426401.456,-0.118,0.042,0.986,0
1749426401.456,-0.117,0.047,0.973,0
1749426401.456,-0.116,0.059,0.971,0
1749426401.516,-0.118,0.052,0.977,0
1749426401.516,-0.116,0.048,0.981,0
1749426401.516,-0.117,0.036,0.982,0
1749426401.576,-0.116,0.035,0.980,0
1749426401.576,-0.112,0.044,0.978,0
1749426401.576,-0.110,0.060,0.982,0
1749426401.622,-0.103,0.061,0.983,0
1749426401.622,-0.102,0.083,0.985,0
1749426401.622,-0.099,0.081,0.995,0
1749426401.697,-0.093,0.041,0.992,0
1749426401.697,-0.094,0.001,0.995,0
1749426401.697,-0.095,-0.036,0.984,0
1749426401.741,-0.096,-0.056,0.970,0
1749426401.741,-0.100,-0.081,0.953,0
1749426401.741,-0.100,-0.088,0.947,0
1749426401.787,-0.106,-0.096,0.956,0
1749426401.787,-0.109,-0.110,0.972,0
1749426401.787,-0.107,-0.120,0.976,0
1749426401.846,-0.104,-0.121,0.973,0
1749426401.846,-0.107,-0.120,0.976,0
1749426401.846,-0.106,-0.123,0.978,0
1749426401.906,-0.109,-0.129,0.980,0
1749426401.906,-0.111,-0.131,0.980,0
1749426401.906,-0.110,-0.145,0.980,0
1749426401.970,-0.109,-0.139,0.976,0
1749426401.970,-0.114,-0.122,0.980,0
1749426401.970,-0.118,-0.085,0.985,0
1749426402.013,-0.126,-0.052,0.978,0
1749426402.013,-0.124,-0.032,0.963,0
1749426402.013,-0.127,-0.006,0.959,0
1749426402.072,-0.130,0.010,0.957,0
1749426402.072,-0.133,0.014,0.957,0
1749426402.072,-0.130,0.014,0.956,0
1749426402.131,-0.126,0.010,0.957,0
1749426402.131,-0.121,0.009,0.962,0
1749426402.131,-0.120,0.002,0.971,0
1749426402.191,-0.112,-0.000,0.976,101
1749426402.191,-0.110,-0.003,0.979,0
1749426402.191,-0.106,-0.003,0.981,0
1749426402.255,-0.108,0.001,0.986,0
1749426402.255,-0.105,0.002,0.988,0
1749426402.255,-0.101,-0.000,0.992,0
1749426402.297,-0.108,0.002,0.994,0
1749426402.297,-0.110,-0.005,0.989,0
1749426402.297,-0.115,-0.008,0.987,0
1749426402.357,-0.115,-0.010,0.986,0
1749426402.357,-0.118,-0.005,0.975,0
1749426402.357,-0.120,-0.005,0.975,0
1749426402.416,-0.122,-0.011,0.968,0
1749426402.416,-0.120,-0.010,0.962,0
1749426402.416,-0.121,-0.012,0.965,0
1749426402.461,-0.124,-0.012,0.964,0
1749426402.461,-0.120,-0.010,0.969,0
1749426402.461,-0.117,-0.009,0.970,0
1749426402.540,-0.115,-0.005,0.977,0
1749426402.540,-0.112,-0.010,0.978,0
1749426402.540,-0.110,0.001,0.986,0
1749426402.582,-0.105,0.003,0.982,0
1749426402.582,-0.108,0.005,0.987,0
1749426402.582,-0.105,0.011,0.980,0
1749426402.642,-0.100,0.007,0.978,0
1749426402.642,-0.099,0.002,0.978,0
1749426402.642,-0.090,-0.010,0.983,0
1749426402.687,-0.099,-0.018,0.986,0
1749426402.687,-0.097,-0.028,0.987,0
1749426402.687,-0.096,-0.037,0.984,0
1749426402.747,-0.099,-0.038,0.979,0
1749426402.747,-0.104,-0.036,0.978,0
1749426402.747,-0.103,-0.034,0.976,0
1749426402.810,-0.102,-0.036,0.980,0
1749426402.810,-0.104,-0.036,0.978,0
1749426402.810,-0.103,-0.035,0.980,0
1749426402.854,-0.104,-0.035,0.981,0
1749426402.854,-0.104,-0.031,0.979,0
1749426402.854,-0.102,-0.030,0.977,0
1749426402.911,-0.104,-0.032,0.977,0
1749426402.911,-0.104,-0.033,0.979,0
1749426402.911,-0.104,-0.032,0.981,0
1749426402.972,-0.108,-0.033,0.978,0
1749426402.972,-0.107,-0.030,0.979,0
1749426402.972,-0.109,-0.025,0.971,0
1749426403.032,-0.110,-0.025,0.976,0
1749426403.032,-0.116,-0.020,0.973,0
1749426403.032,-0.113,-0.019,0.972,0
1749426403.094,-0.115,-0.013,0.974,0
1749426403.094,-0.114,-0.004,0.973,0
1749426403.094,-0.110,-0.005,0.977,0
1749426403.139,-0.108,-0.005,0.981,0
1749426403.139,-0.108,-0.001,0.987,0
1749426403.139,-0.107,-0.005,0.983,0
1749426403.200,-0.113,-0.005,0.977,0
1749426403.200,-0.115,-0.006,0.975,0
1749426403.200,-0.117,-0.003,0.980,0
1749426403.257,-0.119,-0.001,0.992,0
1749426403.257,-0.122,0.004,0.988,0
1749426403.257,-0.117,0.006,0.965,0
1749426403.316,-0.110,-0.003,0.952,0
1749426403.316,-0.111,-0.008,0.960,0
1749426403.316,-0.110,-0.007,0.966,0
1749426403.375,-0.114,-0.009,0.978,0
1749426403.375,-0.111,-0.012,0.985,0
1749426403.375,-0.110,-0.011,0.984,0
1749426403.421,-0.105,0.001,0.977,0
1749426403.421,-0.107,0.007,0.984,0
1749426403.421,-0.102,0.005,0.985,0
1749426403.482,-0.107,0.001,0.988,0
1749426403.482,-0.110,-0.005,0.986,0
1749426403.482,-0.111,-0.007,0.985,0
1749426403.541,-0.111,-0.010,0.974,0
1749426403.541,-0.115,-0.021,0.964,0
1749426403.541,-0.115,-0.020,0.972,0
1749426403.589,-0.114,-0.019,0.993,0
1749426403.589,-0.118,-0.022,0.993,0
1749426403.589,-0.121,-0.024,0.987,0
1749426403.651,-0.127,-0.021,0.973,0
1749426403.651,-0.123,-0.030,0.959,0
1749426403.651,-0.119,-0.028,0.962,0
1749426403.706,-0.122,-0.024,0.970,0
1749426403.706,-0.118,-0.020,0.978,0
1749426403.706,-0.120,-0.013,0.979,0
1749426403.767,-0.126,-0.003,0.979,0
1749426403.767,-0.121,0.005,0.973,0
1749426403.767,-0.123,0.002,0.966,0
1749426403.811,-0.117,-0.004,0.962,0
1749426403.811,-0.120,-0.016,0.968,0
1749426403.811,-0.117,-0.022,0.979,0
1749426403.871,-0.113,-0.021,0.978,0
1749426403.871,-0.111,-0.019,0.981,0
1749426403.871,-0.114,-0.013,0.975,0
1749426403.934,-0.109,-0.010,0.974,0
1749426403.934,-0.108,-0.003,0.975,0
1749426403.934,-0.108,-0.005,0.981,0
1749426403.979,-0.109,-0.007,0.989,0
1749426403.979,-0.107,-0.013,0.989,0
1749426403.979,-0.109,-0.018,0.982,0
1749426404.036,-0.112,-0.020,0.976,0
1749426404.036,-0.114,-0.012,0.978,0
1749426404.036,-0.114,-0.013,0.980,0
1749426404.096,-0.116,-0.010,0.982,0
1749426404.096,-0.116,0.000,0.977,0
1749426404.096,-0.116,0.002,0.969,0
1749426404.156,-0.112,-0.001,0.968,0
1749426404.156,-0.115,-0.006,0.974,0
1749426404.156,-0.113,-0.011,0.977,0
1749426404.219,-0.115,-0.011,0.980,0
1749426404.219,-0.111,-0.017,0.975,0
1749426404.219,-0.104,-0.013,0.974,0
1749426404.264,-0.113,-0.015,0.984,0
1749426404.264,-0.112,-0.013,0.987,0
1749426404.264,-0.111,-0.010,0.983,0
1749426404.322,-0.110,-0.014,0.975,0
1749426404.322,-0.111,-0.012,0.974,0
1749426404.322,-0.110,-0.015,0.978,0
1749426404.382,-0.111,-0.009,0.981,0
1749426404.441,-0.109,-0.014,0.969,0
1749426404.441,-0.111,-0.016,0.972,0
1749426404.441,-0.109,-0.013,0.982,0
1749426404.489,-0.112,-0.002,0.992,0
1749426404.489,-0.111,-0.003,0.982,0
1749426404.489,-0.108,-0.012,0.960,0
1749426404.546,-0.108,-0.020,0.966,0
1749426404.546,-0.110,-0.029,0.967,0
1749426404.546,-0.109,-0.037,0.980,0
1749426404.607,-0.109,-0.034,0.985,0
1749426404.607,-0.108,-0.023,0.994,0
1749426404.607,-0.103,-0.007,0.987,0
1749426404.666,-0.104,0.011,0.979,0
1749426404.666,-0.103,0.019,0.977,0
1749426404.666,-0.107,0.023,0.976,0
1749426404.711,-0.110,0.012,0.978,0
1749426404.711,-0.107,-0.003,0.972,0
1749426404.711,-0.108,-0.026,0.983,0
1749426404.774,-0.112,-0.042,0.990,0
1749426404.774,-0.120,-0.037,0.997,0
1749426404.774,-0.117,-0.027,0.979,0
1749426404.831,-0.116,-0.028,0.965,0
1749426404.831,-0.112,-0.026,0.948,0
1749426404.831,-0.113,-0.022,0.961,0
1749426404.892,-0.117,-0.021,0.980,0
1749426404.892,-0.112,-0.019,0.991,0
1749426404.892,-0.117,-0.010,0.989,0
1749426404.936,-0.119,-0.004,0.980,0
1749426404.936,-0.119,-0.003,0.971,0
1749426404.936,-0.119,-0.001,0.964,0
1749426404.997,-0.121,-0.009,0.962,0
1749426404.997,-0.117,-0.018,0.971,0
1749426404.997,-0.113,-0.024,0.978,0
1749426405.059,-0.117,-0.020,0.980,0
1749426405.059,-0.122,-0.018,0.978,0
1749426405.059,-0.120,-0.014,0.973,0
1749426405.104,-0.118,-0.006,0.969,0
1749426405.104,-0.118,-0.006,0.966,0
1749426405.104,-0.114,-0.006,0.976,0
1749426405.161,-0.112,-0.003,0.980,0
1749426405.161,-0.117,-0.006,0.987,0
1749426405.161,-0.117,-0.007,0.982,0
1749426405.221,-0.115,-0.007,0.976,0
1749426405.221,-0.118,-0.008,0.967,0
1749426405.221,-0.115,-0.007,0.978,0
1749426405.282,-0.121,-0.015,0.977,0
1749426405.282,-0.125,-0.016,0.982,0
1749426405.282,-0.122,0.003,0.975,0
1749426405.343,-0.116,0.009,0.959,0
1749426405.343,-0.112,0.000,0.963,0
1749426405.343,-0.111,-0.020,0.973,0
1749426405.389,-0.106,-0.033,0.964,0
1749426405.389,-0.102,-0.033,0.969,0
1749426405.389,-0.093,-0.027,0.983,0
1749426405.447,-0.093,-0.016,0.997,0
1749426405.447,-0.094,0.003,1.007,0
1749426405.447,-0.100,0.017,1.010,0
1749426405.507,-0.109,0.022,1.005,0
1749426405.507,-0.108,0.006,0.990,0
1749426405.507,-0.114,-0.021,0.974,0
1749426405.566,-0.125,-0.034,0.972,0
1749426405.566,-0.125,-0.030,0.963,0
1749426405.566,-0.118,-0.026,0.950,0
1749426405.614,-0.115,-0.023,0.950,0
1749426405.614,-0.115,-0.018,0.965,0
1749426405.614,-0.120,-0.023,0.986,0
1749426405.672,-0.122,-0.018,0.994,0
1749426405.672,-0.121,-0.005,0.981,0
1749426405.672,-0.120,-0.002,0.969,0
1749426405.720,-0.119,-0.013,0.959,0
1749426405.720,-0.118,-0.021,0.967,0
1749426405.720,-0.121,-0.027,0.977,0
1749426405.791,-0.124,-0.029,0.979,0
1749426405.791,-0.120,-0.024,0.977,0
1749426405.791,-0.116,-0.019,0.973,0
1749426405.836,-0.117,-0.011,0.974,0
1749426405.836,-0.115,-0.009,0.973,0
