timestamps,X,Y,Z,Marker0
1749426396.506,-3.095,1.122,-3.694,0
1749426396.506,-2.849,1.234,-3.424,0
1749426396.566,-3.252,1.293,-3.252,0
1749426396.566,-3.193,1.593,-3.469,0
1749426396.566,-3.312,1.548,-3.544,0
1749426396.626,-3.080,1.361,-3.686,0
1749426396.626,-2.938,1.211,-3.619,0
1749426396.626,-2.609,1.099,-3.761,0
1749426396.671,-2.527,1.226,-3.746,0
1749426396.671,-2.602,1.122,-3.357,0
1749426396.671,-2.916,1.099,-3.282,0
1749426396.731,-3.596,1.458,-3.252,0
1749426396.731,-4.254,1.249,-3.514,0
1749426396.731,-4.165,1.406,-3.469,0
1749426396.791,-3.679,1.376,-3.477,0
1749426396.791,-2.841,1.697,-3.551,0
1749426396.791,-2.714,1.675,-3.469,0
1749426396.851,-2.998,1.480,-3.432,0
1749426396.851,-3.245,1.578,-3.537,0
1749426396.851,-3.529,1.675,-3.679,0
1749426396.900,-3.028,1.473,-3.611,0
1749426396.900,-3.013,1.301,-3.843,0
1749426396.900,-3.178,0.740,-4.583,0
1749426396.956,-3.327,0.374,-4.763,0
1749426396.956,-3.372,0.142,-4.396,0
1749426396.956,-3.866,-0.344,-4.180,0
1749426397.016,-5.024,-0.441,-4.389,0
1749426397.016,-4.972,0.194,-4.202,0
1749426397.016,-4.359,0.217,-3.649,0
1749426397.077,-3.851,0.389,-3.499,0
1749426397.077,-3.282,1.032,-3.095,0
1749426397.077,-2.460,1.443,-2.490,0
1749426397.122,-1.914,2.131,-2.557,0
1749426397.122,-1.974,3.208,-2.408,0
1749426397.122,-2.295,3.873,-3.110,0
1749426397.192,-2.647,3.888,-4.067,0
1749426397.192,-2.714,3.619,-4.725,0
1749426397.192,-2.774,2.639,-4.718,0
1749426397.241,-3.208,2.355,-4.351,0
1749426397.241,-3.753,2.363,-3.776,0
1749426397.241,-3.948,2.475,-3.073,0
1749426397.301,-4.008,2.684,-2.662,0
1749426397.301,-3.903,2.101,-2.677,0
1749426397.301,-3.357,2.094,-2.796,0
1749426397.346,-2.729,1.854,-3.185,0
1749426397.346,-2.617,1.450,-3.895,0
1749426397.346,-2.340,1.421,-4.314,0
1749426397.406,-2.393,0.822,-4.307,0
1749426397.406,-2.198,0.531,-3.858,0
1749426397.406,-1.839,0.493,-2.609,0
1749426397.470,-2.026,0.538,-1.555,0
1749426397.470,-2.265,0.568,-1.039,0
1749426397.470,-2.153,0.905,-0.658,0
1749426397.527,-2.041,1.032,-0.523,0
1749426397.527,-1.869,1.533,-0.942,0
1749426397.527,-1.839,2.445,-1.914,0
1749426397.571,-2.512,3.095,-3.051,0
1749426397.571,-2.983,3.335,-4.105,0
1749426397.571,-2.602,3.215,-4.755,0
1749426397.631,-2.505,2.198,-5.219,0
1749426397.631,-3.080,1.944,-4.740,0
1749426397.631,-3.634,1.675,-4.299,0
1749426397.691,-4.037,1.652,-3.873,0
1749426397.691,-4.621,1.331,-3.559,0
1749426397.691,-4.464,1.084,-3.753,0
1749426397.751,-4.060,0.583,-3.895,0
1749426397.751,-3.537,0.322,-3.880,0
1749426397.751,-2.714,0.396,-3.297,0
1749426397.796,-2.303,0.957,-3.409,0
1749426397.796,-2.617,1.391,-3.514,0
1749426397.796,-2.737,1.241,-3.551,0
1749426397.856,-2.669,1.151,-3.372,0
1749426397.856,-2.183,0.815,-3.297,0
1749426397.856,-2.101,0.845,-2.826,0
1749426397.916,-2.325,0.987,-2.460,0
1749426397.916,-2.714,0.994,-2.550,0
1749426397.916,-3.297,0.837,-3.118,0
1749426397.976,-3.312,0.927,-3.223,0
1749426397.976,-3.327,1.353,-3.604,0
1749426397.976,-2.991,1.630,-3.858,0
1749426398.025,-3.110,1.630,-4.307,0
1749426398.025,-2.781,1.622,-4.718,0
1749426398.025,-2.609,1.525,-4.643,0
1749426398.081,-3.178,1.480,-4.733,0
1749426398.081,-3.208,1.465,-4.494,0
1749426398.081,-3.417,1.772,-4.359,0
1749426398.141,-3.791,1.757,-4.082,0
1749426398.141,-3.985,1.518,-4.082,0
1749426398.141,-3.641,1.608,-3.596,0
1749426398.201,-3.447,1.630,-3.320,0
1749426398.201,-3.282,1.308,-3.462,0
1749426398.201,-3.058,1.181,-3.925,0
1749426398.246,-3.365,0.680,-3.559,0
1749426398.246,-3.013,0.688,-3.783,0
1749426398.246,-2.669,0.763,-3.851,0
1749426398.311,-2.796,0.628,-4.000,0
1749426398.311,-3.507,0.710,-4.389,0
1749426398.311,-3.477,0.897,-4.688,0
1749426398.366,-3.447,1.189,-4.299,0
1749426398.366,-3.402,1.323,-3.918,0
1749426398.366,-3.402,1.264,-3.798,0
1749426398.426,-3.798,1.219,-3.746,0
1749426398.426,-3.910,1.047,-3.193,0
1749426398.426,-3.499,1.151,-3.432,0
1749426398.470,-3.185,1.742,-3.394,0
1749426398.470,-2.841,1.712,-4.120,0
1749426398.470,-2.729,1.570,-4.381,0
1749426398.531,-3.193,1.443,-4.980,0
1749426398.531,-3.768,0.733,-5.466,0
1749426398.531,-5.122,0.538,-5.922,0
1749426398.594,-6.161,0.209,-6.041,0
1749426398.594,-6.198,-0.157,-5.705,0
1749426398.594,-5.809,-0.456,-5.495,0
1749426398.638,-5.226,-0.344,-4.927,0
1749426398.638,-4.172,-0.112,-4.082,0
1749426398.638,-2.901,0.359,-2.781,0
1749426398.696,-1.772,1.316,-1.720,0
1749426398.696,-0.837,2.662,-0.942,0
1749426398.696,-0.822,3.596,-1.271,0
1749426398.756,-0.755,3.851,-1.944,0
1749426398.756,-1.129,3.514,-2.879,0
1749426398.756,-1.525,2.916,-3.252,0
1749426398.816,-2.318,2.236,-3.522,0
1749426398.816,-3.320,2.108,-3.200,0
1749426398.816,-3.514,2.071,-2.849,0
1749426398.866,-3.611,2.452,-2.445,0
1749426398.866,-3.357,2.243,-1.996,0
1749426398.866,-2.826,2.340,-1.802,0
1749426398.921,-2.445,2.034,-2.049,0
1749426398.921,-2.236,1.750,-2.811,0
1749426398.921,-2.094,1.660,-3.252,0
1749426398.982,-2.116,1.615,-3.484,0
1749426398.982,-1.936,1.234,-4.030,0
1749426398.982,-2.168,0.740,-4.060,0
1749426399.042,-2.527,0.075,-4.090,0
1749426399.042,-2.707,-0.052,-3.738,0
1749426399.042,-3.290,-0.351,-3.327,0
1749426399.101,-3.581,-0.172,-2.834,0
1749426399.101,-3.873,0.262,-3.260,0
1749426399.101,-4.404,0.643,-3.671,0
1749426399.150,-4.426,0.950,-4.307,0
1749426399.150,-3.783,1.069,-4.628,0
1749426399.150,-3.140,1.054,-4.875,0
1749426399.206,-2.953,1.219,-4.740,0
1749426399.206,-2.908,1.151,-4.591,0
1749426399.206,-3.417,0.927,-4.284,0
1749426399.266,-3.806,0.239,-4.269,0
1749426399.266,-3.686,0.135,-4.045,0
1749426399.266,-3.723,0.598,-3.596,0
1749426399.326,-3.656,0.994,-4.090,0
1749426399.326,-3.589,1.398,-5.032,0
1749426399.326,-3.641,1.017,-4.995,0
1749426399.371,-3.664,0.942,-5.152,0
1749426399.371,-4.172,1.032,-4.867,0
1749426399.371,-4.023,1.413,-4.307,0
1749426399.435,-3.223,1.510,-3.656,0
1749426399.435,-3.118,1.907,-2.804,0
1749426399.435,-3.036,1.959,-2.467,0
1749426399.491,-2.789,1.929,-3.051,0
1749426399.491,-2.452,1.368,-3.208,0
1749426399.491,-2.378,1.024,-2.968,0
1749426399.551,-2.340,0.755,-2.452,0
1749426399.551,-2.288,1.279,-2.161,0
1749426399.551,-2.183,1.682,-2.572,0
1749426399.596,-2.213,1.548,-2.624,0
1749426399.596,-2.318,1.226,-2.714,0
1749426399.596,-2.572,1.271,-3.103,0
1749426399.656,-2.542,1.421,-2.849,0
1749426399.656,-2.609,1.450,-2.647,0
1749426399.656,-2.826,1.884,-2.520,0
1749426399.733,-2.430,1.787,-2.497,0
1749426399.733,-2.475,2.101,-2.191,0
1749426399.733,-2.512,1.929,-2.415,0
1749426399.764,-2.550,1.555,-2.310,0
1749426399.764,-2.221,1.488,-2.228,0
1749426399.764,-2.041,1.809,-2.318,0
1749426399.821,-2.490,1.622,-2.617,0
1749426399.821,-3.118,1.286,-2.699,0
1749426399.821,-3.133,0.628,-2.722,0
1749426399.881,-2.557,0.277,-2.587,0
1749426399.940,-2.916,0.606,-2.609,0
1749426399.940,-3.529,1.413,-3.335,0
1749426399.940,-3.963,1.750,-4.366,0
1749426399.991,-4.075,1.540,-5.301,0
1749426399.991,-3.566,1.092,-5.809,0
1749426399.991,-3.656,1.069,-5.667,0
1749426400.046,-3.821,1.264,-5.189,0
1749426400.046,-4.389,1.480,-4.538,0
1749426400.046,-4.860,1.353,-4.180,0
1749426400.106,-4.852,1.279,-3.925,0
1749426400.106,-4.636,1.144,-3.798,0
1749426400.106,-4.479,1.226,-3.955,0
1749426400.166,-4.217,0.972,-4.269,0
1749426400.166,-4.232,0.965,-4.307,0
1749426400.166,-3.776,0.396,-4.725,0
1749426400.226,-3.888,0.531,-4.733,0
1749426400.226,-3.671,0.411,-4.882,0
1749426400.226,-3.634,0.426,-4.703,0
1749426400.276,-3.656,0.157,-4.793,0
1749426400.276,-3.955,-0.015,-4.920,0
1749426400.276,-4.060,0.284,-4.860,0
1749426400.330,-3.529,-0.015,-4.666,0
1749426400.330,-3.806,0.112,-4.262,0
1749426400.330,-3.634,0.060,-3.738,0
1749426400.391,-3.155,0.621,-3.484,0
1749426400.391,-2.804,1.495,-3.230,0
1749426400.391,-2.542,1.376,-2.894,0
1749426400.436,-1.989,1.510,-2.265,0
1749426400.436,-1.765,1.458,-2.400,0
1749426400.436,-2.168,0.733,-2.415,0
1749426400.497,-3.058,0.486,-2.594,0
1749426400.497,-3.791,0.972,-2.176,0
1749426400.497,-4.075,0.755,-1.824,0
1749426400.560,-3.836,-1.458,-0.643,0
1749426400.560,-2.811,-5.727,0.322,0
1749426400.560,-2.864,-7.619,0.299,0
1749426400.616,-3.537,-5.196,0.314,0
1749426400.616,-3.327,-1.652,1.398,0
1749426400.616,-2.161,0.224,2.138,0
1749426400.661,-2.325,1.346,2.161,0
1749426400.661,-2.856,2.632,1.817,0
1749426400.661,-3.566,3.738,0.957,0
1749426400.721,-3.058,3.589,0.366,0
1749426400.721,-2.766,2.834,0.299,0
1749426400.721,-3.342,1.922,-1.122,0
1749426400.781,-3.522,0.082,-2.826,0
1749426400.781,-2.841,-2.811,-4.561,0
1749426400.781,-2.026,-6.161,-5.615,0
1749426400.845,-1.421,-8.725,-6.138,0
1749426400.845,-1.421,-9.780,-6.699,0
1749426400.845,-1.645,-8.957,-7.095,0
1749426400.888,-1.750,-7.439,-7.492,0
1749426400.888,-1.024,-6.998,-7.350,0
1749426400.888,-0.404,-6.991,-7.417,0
1749426400.946,-0.322,-6.056,-8.135,0
1749426400.946,-0.449,-5.226,-8.509,0
1749426400.946,-1.009,-4.434,-8.426,0
1749426401.006,-2.280,-4.329,-8.509,0
1749426401.006,-3.148,-4.329,-7.985,0
1749426401.006,-3.409,-4.636,-6.879,0
1749426401.066,-3.708,-4.935,-5.144,0
1749426401.066,-4.718,-4.920,-3.963,0
1749426401.066,-5.959,-4.269,-3.940,0
1749426401.126,-7.387,-2.953,-5.473,0
1749426401.126,-8.598,-2.079,-8.254,0
1749426401.126,-9.339,-1.436,-11.948,0
1749426401.171,-9.331,-0.897,-15.866,0
1749426401.171,-9.496,-0.007,-18.483,0
1749426401.171,-9.638,1.712,-19.283,0
1749426401.230,-9.832,3.394,-18.318,0
1749426401.230,-10.168,4.217,-16.105,0
1749426401.230,-10.325,4.486,-13.563,0
1749426401.291,-10.355,4.606,-11.043,0
1749426401.291,-10.490,4.823,-8.935,0
1749426401.291,-10.153,4.591,-7.843,0
1749426401.336,-8.434,4.150,-6.647,0
1749426401.336,-6.490,4.150,-4.950,0
1749426401.336,-4.725,4.852,-3.424,0
1749426401.401,-3.918,5.294,-2.482,0
1749426401.401,-3.320,4.748,-2.094,0
1749426401.401,-2.781,3.529,-2.228,0
1749426401.456,-2.034,2.520,-2.684,0
1749426401.456,-0.815,2.034,-2.497,0
1749426401.456,0.516,2.288,-1.705,0
1749426401.516,2.116,2.617,-0.464,0
1749426401.516,2.557,2.460,0.643,0
1749426401.516,2.751,2.482,1.488,0
1749426401.561,2.161,2.714,2.213,0
1749426401.561,2.393,2.617,3.185,0
1749426401.561,3.686,2.998,4.553,0
1749426401.621,5.705,3.006,6.557,0
1749426401.621,8.568,2.759,8.105,0
1749426401.621,11.679,2.422,10.296,0
1749426401.696,14.333,1.241,12.464,0
1749426401.696,15.963,-0.718,13.436,0
1749426401.696,14.954,-1.495,13.533,0
1749426401.741,13.144,-1.480,12.942,0
1749426401.741,10.363,-0.979,11.746,0
1749426401.741,7.170,0.464,10.011,0
1749426401.785,4.194,2.101,8.434,0
1749426401.785,2.325,2.938,6.385,0
1749426401.785,0.411,2.624,4.688,0
1749426401.846,-0.419,2.056,2.587,0
1749426401.846,-1.077,1.473,0.688,0
1749426401.846,-1.622,0.860,-1.308,0
1749426401.906,-2.467,0.464,-3.447,0
1749426401.906,-4.553,0.172,-5.593,0
1749426401.906,-7.125,-0.082,-8.681,0
1749426401.970,-9.967,-0.202,-12.090,0
1749426401.970,-12.419,-0.374,-15.066,0
1749426401.970,-13.054,-0.965,-17.496,0
1749426402.013,-12.628,-1.189,-18.871,0
1749426402.013,-11.716,-1.308,-18.550,0
1749426402.013,-9.869,-0.748,-17.660,0
1749426402.071,-9.383,-0.269,-15.552,0
1749426402.071,-7.716,0.688,-12.875,0
1749426402.071,-7.021,1.323,-10.266,0
1749426402.131,-6.692,2.408,-7.716,0
1749426402.131,-6.983,3.686,-5.765,0
1749426402.131,-6.654,3.940,-4.845,0
1749426402.191,-6.198,4.269,-3.925,101
1749426402.191,-5.623,4.808,-3.544,0
1749426402.191,-5.024,4.785,-3.664,0
1749426402.254,-4.613,4.142,-3.230,0
1749426402.254,-3.880,3.746,-3.125,0
1749426402.254,-3.454,3.080,-2.991,0
1749426402.297,-2.961,1.779,-2.819,0
1749426402.297,-3.163,1.107,-2.482,0
1749426402.297,-3.836,1.032,-2.460,0
1749426402.356,-4.523,0.770,-2.856,0
1749426402.356,-4.404,0.464,-3.080,0
1749426402.356,-3.910,0.621,-2.654,0
1749426402.415,-3.484,0.905,-2.550,0
1749426402.415,-3.836,1.421,-2.475,0
1749426402.415,-4.389,1.832,-2.976,0
1749426402.461,-4.351,2.123,-3.469,0
1749426402.461,-4.090,2.265,-3.387,0
1749426402.461,-3.559,2.931,-3.664,0
1749426402.540,-3.716,3.043,-3.918,0
1749426402.540,-4.045,3.469,-4.441,0
1749426402.540,-3.925,3.544,-4.808,0
1749426402.581,-3.365,3.036,-4.187,0
1749426402.581,-2.841,2.841,-3.858,0
1749426402.581,-2.729,2.692,-3.409,0
1749426402.641,-2.445,2.796,-2.138,0
1749426402.641,-2.116,2.938,-0.852,0
1749426402.641,-2.198,2.804,-0.194,0
1749426402.686,-2.490,2.303,0.217,0
1749426402.686,-2.587,1.690,0.561,0
1749426402.686,-2.265,1.211,-0.164,0
1749426402.746,-1.944,1.189,-1.166,0
1749426402.746,-1.637,0.912,-1.869,0
1749426402.746,-1.084,1.099,-2.400,0
1749426402.810,-0.688,1.099,-2.759,0
1749426402.810,-1.032,1.488,-3.297,0
1749426402.810,-1.361,1.346,-3.656,0
1749426402.854,-1.765,0.875,-3.619,0
1749426402.854,-2.729,0.523,-3.529,0
1749426402.854,-2.759,0.501,-3.507,0
1749426402.911,-3.387,0.374,-3.252,0
1749426402.911,-3.559,0.553,-2.938,0
1749426402.911,-3.125,0.621,-3.387,0
1749426402.972,-3.350,0.389,-4.239,0
1749426402.972,-3.447,0.247,-4.778,0
1749426402.972,-3.866,0.366,-4.965,0
1749426403.031,-4.224,0.150,-5.436,0
1749426403.031,-4.471,0.157,-6.064,0
1749426403.031,-4.935,0.770,-6.535,0
1749426403.094,-4.912,0.965,-6.834,0
1749426403.094,-4.680,1.136,-6.767,0
1749426403.094,-4.351,1.690,-6.460,0
1749426403.138,-4.658,1.907,-6.026,0
1749426403.138,-4.927,1.293,-5.742,0
1749426403.138,-4.920,0.725,-5.533,0
1749426403.199,-5.039,0.426,-5.608,0
1749426403.199,-5.144,0.456,-5.742,0
1749426403.199,-4.613,0.830,-6.123,0
1749426403.256,-3.768,0.292,-6.580,0
1749426403.256,-2.834,-0.658,-6.221,0
1749426403.256,-1.877,-1.077,-5.466,0
1749426403.316,-2.086,-0.157,-4.621,0
1749426403.316,-2.722,0.957,-3.970,0
1749426403.316,-3.073,1.779,-4.008,0
1749426403.365,-3.529,2.318,-4.426,0
1749426403.365,-3.380,2.707,-4.845,0
1749426403.365,-3.499,2.325,-4.920,0
1749426403.420,-3.133,2.206,-4.927,0
1749426403.420,-2.998,1.757,-4.673,0
1749426403.420,-2.617,1.608,-3.821,0
1749426403.481,-2.819,1.069,-2.662,0
1749426403.481,-3.267,0.523,-1.600,0
1749426403.481,-3.237,-0.322,-1.032,0
1749426403.541,-2.871,-0.202,-1.002,0
1749426403.541,-2.714,0.120,-1.533,0
1749426403.541,-2.415,1.151,-1.899,0
1749426403.589,-2.056,1.473,-2.602,0
1749426403.589,-1.794,0.658,-3.088,0
1749426403.589,-1.376,-0.770,-3.738,0
1749426403.650,-1.204,-1.189,-3.753,0
1749426403.650,-1.802,-0.329,-3.836,0
1749426403.650,-2.908,0.890,-4.411,0
1749426403.705,-3.469,1.450,-4.748,0
1749426403.705,-3.806,1.518,-5.211,0
1749426403.705,-4.494,1.062,-5.510,0
1749426403.766,-4.097,1.002,-5.406,0
1749426403.766,-3.611,0.890,-5.047,0
1749426403.766,-3.275,1.017,-3.641,0
1749426403.811,-2.796,1.727,-2.796,0
1749426403.811,-2.871,2.714,-2.004,0
1749426403.811,-3.507,3.275,-2.505,0
1749426403.871,-3.432,3.312,-3.320,0
1749426403.871,-2.729,2.707,-4.082,0
1749426403.871,-2.677,2.445,-4.254,0
1749426403.933,-2.908,2.400,-4.232,0
1749426403.933,-3.148,2.602,-3.626,0
1749426403.933,-3.679,2.572,-2.923,0
1749426403.978,-4.120,1.989,-2.714,0
1749426403.978,-3.918,1.615,-2.348,0
1749426403.978,-3.634,1.548,-2.819,0
1749426404.036,-3.761,1.219,-3.619,0
1749426404.036,-3.544,1.226,-4.359,0
1749426404.036,-2.594,1.122,-5.017,0
1749426404.096,-3.051,0.591,-5.331,0
1749426404.096,-2.991,0.538,-5.279,0
1749426404.096,-3.036,0.852,-4.381,0
1749426404.156,-2.998,1.667,-3.514,0
1749426404.156,-3.058,2.295,-2.737,0
1749426404.156,-2.991,2.146,-2.437,0
1749426404.218,-3.133,2.056,-2.497,0
1749426404.218,-3.357,2.280,-2.340,0
1749426404.218,-3.312,2.183,-2.871,0
1749426404.263,-3.566,2.064,-3.237,0
1749426404.263,-2.983,1.503,-3.596,0
1749426404.263,-2.826,1.271,-3.484,0
1749426404.321,-2.744,1.092,-3.454,0
1749426404.321,-2.811,1.406,-3.783,0
1749426404.321,-2.804,1.495,-3.993,0
1749426404.381,-3.178,1.406,-3.798,0
1749426404.381,-2.804,1.084,-3.432,0
1749426404.381,-2.879,1.286,-3.110,0
1749426404.426,-2.916,1.600,-3.372,0
1749426404.426,-3.245,2.019,-3.821,0
1749426404.426,-3.551,2.146,-3.783,0
1749426404.488,-2.938,1.323,-3.387,0
1749426404.488,-1.981,0.606,-2.370,0
1749426404.488,-2.258,0.860,-1.697,0
1749426404.545,-2.856,1.122,-0.950,0
1749426404.545,-3.320,1.652,-1.271,0
1749426404.545,-4.105,2.505,-2.677,0
1749426404.606,-4.142,2.587,-4.546,0
1749426404.606,-3.993,1.824,-6.497,0
1749426404.606,-3.402,0.890,-7.559,0
1749426404.651,-3.290,0.636,-7.170,0
1749426404.651,-3.649,0.733,-5.877,0
1749426404.651,-3.320,0.531,-3.686,0
1749426404.711,-2.572,0.284,-0.695,0
1749426404.711,-1.817,0.284,1.196,0
1749426404.711,-2.385,0.583,1.570,0
1749426404.773,-2.894,0.643,0.322,0
1749426404.773,-3.305,0.075,-1.892,0
1749426404.773,-2.288,-1.249,-3.529,0
1749426404.831,-1.600,-1.391,-4.172,0
1749426404.831,-2.393,-0.583,-4.808,0
1749426404.831,-3.058,1.226,-5.675,0
1749426404.891,-3.312,1.817,-5.697,0
1749426404.936,-3.484,-0.247,-5.473,0
1749426404.936,-3.372,-0.314,-4.673,0
1749426404.936,-2.879,0.127,-3.447,0
1749426404.996,-3.006,0.942,-2.490,0
1749426404.996,-3.051,1.316,-2.505,0
1749426404.996,-3.462,1.832,-2.714,0
1749426405.058,-3.708,1.548,-3.260,0
1749426405.058,-3.918,1.009,-4.112,0
1749426405.058,-3.910,1.204,-4.546,0
1749426405.103,-3.372,1.600,-4.583,0
1749426405.103,-3.140,2.198,-4.830,0
1749426405.103,-3.447,2.759,-4.680,0
1749426405.161,-3.133,2.527,-4.426,0
1749426405.161,-3.208,1.907,-3.978,0
1749426405.161,-3.275,1.398,-3.439,0
1749426405.221,-3.514,1.196,-3.447,0
1749426405.221,-3.484,1.548,-3.522,0
1749426405.221,-3.604,1.480,-3.208,0
1749426405.282,-3.776,1.697,-3.507,0
1749426405.282,-4.441,1.518,-4.299,0
1749426405.282,-3.350,1.196,-4.740,0
1749426405.342,-1.779,1.645,-3.537,0
1749426405.342,-1.286,2.594,-1.907,0
1749426405.342,-1.593,2.632,-1.151,0
1749426405.388,-3.237,2.938,-1.712,0
1749426405.388,-4.449,3.933,-2.953,0
1749426405.388,-4.262,4.516,-5.211,0
1749426405.446,-3.843,4.060,-6.841,0
1749426405.446,-2.796,3.312,-7.694,0
1749426405.446,-1.847,1.361,-6.475,0
1749426405.506,-1.039,-0.755,-3.888,0
1749426405.506,-1.428,-1.884,-0.613,0
1749426405.506,-1.907,-2.490,0.994,0
1749426405.551,-3.394,-2.348,0.546,0
1749426405.551,-4.658,-1.929,-0.793,0
1749426405.551,-4.374,-1.092,-2.348,0
1749426405.613,-3.155,0.531,-3.551,0
1749426405.613,-1.877,1.488,-4.314,0
1749426405.613,-1.226,2.071,-4.905,0
1749426405.671,-1.660,1.555,-5.480,0
1749426405.671,-2.153,1.002,-5.413,0
1749426405.671,-2.168,0.157,-4.142,0
1749426405.719,-2.153,0.493,-3.170,0
1749426405.719,-2.759,1.368,-2.198,0
1749426405.719,-3.148,2.116,-2.348,0
1749426405.776,-3.320,2.064,-3.021,0
1749426405.776,-3.477,1.884,-3.843,0
1749426405.776,-3.963,1.899,-4.651,0
1749426405.836,-4.008,2.445,-4.695,0
1749426405.836,-4.194,2.819,-4.658,0
1749426405.836,-4.008,2.520,-4.411,0
1749426405.899,-3.409,2.116,-3.985,0
1749426405.899,-3.036,2.011,-3.851,0
1749426405.899,-3.290,2.056,-4.837,0
1749426405.956,-3.110,1.615,-4.830,0
1749426405.956,-1.959,0.725,-3.851,0
1749426405.956,-2.183,1.077,-2.064,0
1749426406.001,-3.387,2.744,-1.069,0
1749426406.001,-4.815,3.335,-1.376,0
1749426406.001,-5.054,2.572,-2.310,0
1749426406.061,-4.105,0.000,-3.492,0
1749426406.061,-2.938,1.944,-4.823,0
1749426406.061,-2.071,2.587,-5.772,0
1749426406.120,-1.593,2.236,-6.198,0
1749426406.120,-1.772,1.585,-5.555,0
1749426406.120,-1.862,0.172,-4.030,0
1749426406.197,-2.206,-1.234,-2.243,0
1749426406.197,-3.080,-1.682,-0.822,0
1749426406.197,-3.955,-1.391,-0.568,0
1749426406.228,-3.671,-0.112,-0.628,201
1749426406.228,-3.021,0.329,-0.815,0
1749426406.228,-2.774,0.045,-2.505,0
