timestamps,PPG1,PPG2,PPG3,Marker0
1749428694.457,462438.000,289485.000,2485.000,0
1749428694.473,462527.000,289493.000,2576.000,0
1749428694.489,462591.000,289463.000,2569.000,0
1749428694.504,462544.000,289420.000,2563.000,0
1749428694.520,462532.000,289347.000,2551.000,0
1749428694.536,462540.000,289286.000,2629.000,0
1749428694.551,462431.000,289187.000,2584.000,0
1749428694.567,462324.000,289089.000,2575.000,0
1749428694.582,462230.000,289042.000,2563.000,0
1749428694.598,462274.000,289031.000,2572.000,0
1749428694.614,462209.000,289020.000,2626.000,0
1749428694.629,462130.000,289064.000,2572.000,0
1749428694.645,462138.000,289083.000,2576.000,0
1749428694.661,462122.000,289102.000,2517.000,0
1749428694.676,462149.000,289112.000,2572.000,0
1749428694.692,462175.000,289153.000,2559.000,0
1749428694.707,462254.000,289177.000,2554.000,0
1749428694.723,462250.000,289202.000,2581.000,0
1749428694.739,462276.000,289230.000,2535.000,0
1749428694.754,462366.000,289201.000,2575.000,0
1749428694.770,462355.000,289244.000,2590.000,0
1749428694.786,462284.000,289212.000,2593.000,0
1749428694.801,462317.000,289211.000,2557.000,0
1749428694.817,462286.000,289167.000,2644.000,0
1749428694.832,462214.000,289172.000,2558.000,0
1749428694.848,462201.000,289197.000,2570.000,0
1749428694.864,462275.000,289192.000,2601.000,0
1749428694.879,462101.000,289223.000,2573.000,0
1749428694.895,462235.000,289234.000,2538.000,0
1749428694.911,462263.000,289244.000,2562.000,0
1749428694.926,462316.000,289308.000,2574.000,0
1749428694.942,462268.000,289339.000,2477.000,0
1749428694.957,462396.000,289328.000,2573.000,0
1749428694.973,462392.000,289369.000,2588.000,0
1749428694.989,462400.000,289376.000,2528.000,0
1749428695.004,462351.000,289360.000,2571.000,0
1749428695.020,462429.000,289409.000,2603.000,0
1749428695.036,462412.000,289419.000,2572.000,0
1749428695.051,462343.000,289459.000,2571.000,0
1749428695.067,462477.000,289445.000,2642.000,0
1749428695.082,462504.000,289449.000,2573.000,0
1749428695.098,462454.000,289529.000,2568.000,0
1749428695.114,462454.000,289580.000,2596.000,0
1749428695.129,462479.000,289637.000,2573.000,0
1749428695.145,462544.000,289596.000,2562.000,0
1749428695.161,462514.000,289606.000,2574.000,0
1749428695.176,462560.000,289617.000,2572.000,0
1749428695.192,462575.000,289612.000,2575.000,0
1749428695.207,462629.000,289639.000,2575.000,0
1749428695.223,462587.000,289609.000,2562.000,0
1749428695.239,462632.000,289497.000,2570.000,0
1749428695.254,462532.000,289365.000,2539.000,0
1749428695.270,462432.000,289318.000,2660.000,0
1749428695.286,462415.000,289224.000,2581.000,0
1749428695.301,462347.000,289158.000,2571.000,0
1749428695.317,462230.000,289154.000,2572.000,0
1749428695.332,462203.000,289092.000,2576.000,0
1749428695.348,462124.000,289114.000,2619.000,0
1749428695.364,462022.000,289130.000,2573.000,0
1749428695.379,462081.000,289131.000,2539.000,0
1749428695.395,462092.000,289167.000,2512.000,0
1749428695.411,462010.000,289173.000,2558.000,0
1749428695.426,462065.000,289141.000,2518.000,0
1749428695.442,462125.000,289167.000,2577.000,0
1749428695.457,462046.000,289215.000,2571.000,0
1749428695.473,462076.000,289186.000,2573.000,0
1749428695.489,462143.000,289198.000,2569.000,0
1749428695.504,462084.000,289184.000,2551.000,0
1749428695.520,461947.000,289110.000,2573.000,0
1749428695.536,462034.000,289122.000,2559.000,0
1749428695.551,461979.000,289108.000,2654.000,0
1749428695.567,461969.000,289103.000,2551.000,0
1749428695.582,461934.000,289103.000,2570.000,0
1749428695.598,461929.000,289098.000,2600.000,0
1749428695.614,461920.000,289148.000,2552.000,0
1749428695.629,461855.000,289107.000,2505.000,0
1749428695.645,461884.000,289136.000,2578.000,0
1749428695.661,461900.000,289108.000,2564.000,0
1749428695.676,461877.000,289168.000,2478.000,0
1749428695.692,461941.000,289147.000,2550.000,0
1749428695.707,461930.000,289188.000,2572.000,0
1749428695.723,461954.000,289210.000,2530.000,0
1749428695.739,461948.000,289212.000,2570.000,0
1749428695.754,461982.000,289206.000,2622.000,0
1749428695.770,462063.000,289237.000,2567.000,0
1749428695.786,461968.000,289264.000,2544.000,0
1749428695.801,461953.000,289234.000,2586.000,0
1749428695.817,461957.000,289265.000,2569.000,0
1749428695.832,462004.000,289291.000,2609.000,0
1749428695.848,461910.000,289289.000,2570.000,0
1749428695.864,461945.000,289291.000,2571.000,0
1749428695.879,462031.000,289346.000,2482.000,0
1749428695.895,462079.000,289364.000,2582.000,0
1749428695.911,462053.000,289362.000,2566.000,0
1749428695.926,462100.000,289405.000,2512.000,0
1749428695.942,462094.000,289388.000,2575.000,0
1749428695.957,462055.000,289335.000,2525.000,0
1749428695.973,462127.000,289198.000,2551.000,0
1749428695.989,462008.000,289084.000,2570.000,0
1749428696.004,461850.000,288959.000,2655.000,0
1749428696.020,461832.000,288896.000,2570.000,0
1749428696.036,461652.000,288771.000,2599.000,0
1749428696.051,461447.000,288803.000,2584.000,0
1749428696.067,461467.000,288755.000,2595.000,0
1749428696.082,461493.000,288737.000,2628.000,0
1749428696.098,461262.000,288836.000,2569.000,0
1749428696.114,461402.000,288726.000,2559.000,0
1749428696.129,461397.000,288699.000,2569.000,0
1749428696.145,461371.000,288755.000,2547.000,0
1749428696.161,461314.000,288739.000,2473.000,0
1749428696.176,461340.000,288745.000,2567.000,0
1749428696.192,461362.000,288776.000,2568.000,0
1749428696.207,461330.000,288747.000,2565.000,0
1749428696.223,461344.000,288700.000,2595.000,0
1749428696.239,461294.000,288694.000,2622.000,0
1749428696.254,461223.000,288628.000,2589.000,0
1749428696.270,461222.000,288593.000,2579.000,0
1749428696.286,461124.000,288584.000,2616.000,0
1749428696.301,461142.000,288599.000,2567.000,0
1749428696.317,461052.000,288561.000,2565.000,0
1749428696.332,461078.000,288617.000,2604.000,0
1749428696.348,461007.000,288617.000,2543.000,0
1749428696.364,461112.000,288554.000,2500.000,0
1749428696.379,461053.000,288661.000,2565.000,0
1749428696.395,461074.000,288616.000,2567.000,0
1749428696.411,461063.000,288624.000,2591.000,0
1749428696.426,461114.000,288627.000,2595.000,0
1749428696.442,461122.000,288684.000,2558.000,0
1749428696.457,461236.000,288712.000,2565.000,0
1749428696.473,461115.000,288634.000,2567.000,0
1749428696.489,461092.000,288692.000,2625.000,0
1749428696.504,461154.000,288686.000,2568.000,0
1749428696.520,461129.000,288702.000,2549.000,0
1749428696.536,461112.000,288698.000,2612.000,0
1749428696.551,461116.000,288656.000,2562.000,0
1749428696.567,461121.000,288715.000,2620.000,0
1749428696.582,461045.000,288738.000,2566.000,0
1749428696.598,461122.000,288731.000,2599.000,0
1749428696.614,461216.000,288744.000,2475.000,0
1749428696.629,461145.000,288762.000,2542.000,0
1749428696.645,461187.000,288801.000,2552.000,0
1749428696.661,461228.000,288787.000,2574.000,0
1749428696.676,461215.000,288767.000,2567.000,0
1749428696.692,461188.000,288621.000,2531.000,0
1749428696.707,461193.000,288515.000,2538.000,0
1749428696.723,460956.000,288390.000,2580.000,0
1749428696.739,460920.000,288316.000,2588.000,0
1749428696.754,460810.000,288241.000,2567.000,0
1749428696.770,460637.000,288147.000,2637.000,0
1749428696.786,460563.000,288149.000,2569.000,0
1749428696.801,460504.000,288143.000,2547.000,0
1749428696.817,460524.000,288137.000,2623.000,0
1749428696.832,460447.000,288147.000,2564.000,0
1749428696.848,460457.000,288144.000,2535.000,0
1749428696.864,460501.000,288083.000,2559.000,0
1749428696.879,460461.000,288110.000,2600.000,0
1749428696.895,460474.000,288150.000,2509.000,0
1749428696.911,460527.000,288160.000,2565.000,0
1749428696.926,460441.000,288171.000,2568.000,0
1749428696.942,460380.000,288094.000,2530.000,0
1749428696.957,460396.000,288069.000,2564.000,0
1749428696.973,460314.000,288022.000,2613.000,0
1749428696.989,460388.000,288006.000,2541.000,0
1749428697.004,460300.000,287981.000,2566.000,0
1749428697.020,460283.000,287956.000,2611.000,0
1749428697.036,460214.000,287956.000,2567.000,0
1749428697.051,460236.000,287953.000,2595.000,0
1749428697.067,460207.000,287958.000,2569.000,0
1749428697.082,460176.000,288021.000,2543.000,0
1749428697.098,460240.000,287976.000,2501.000,0
1749428697.114,460172.000,288012.000,2565.000,0
1749428697.129,460274.000,288028.000,2566.000,0
1749428697.145,460255.000,288021.000,2475.000,0
1749428697.161,460250.000,288014.000,2536.000,0
1749428697.176,460274.000,288052.000,2501.000,0
1749428697.192,460367.000,288060.000,2567.000,0
1749428697.207,460251.000,288037.000,2568.000,0
1749428697.223,460296.000,288096.000,2630.000,0
1749428697.239,460314.000,288038.000,2567.000,0
1749428697.254,460345.000,288095.000,2609.000,0
1749428697.270,460259.000,288111.000,2597.000,0
1749428697.286,460267.000,288190.000,2569.000,0
1749428697.301,460373.000,288140.000,2625.000,0
1749428697.317,460276.000,288133.000,2568.000,0
1749428697.332,460379.000,288194.000,2569.000,0
1749428697.348,460380.000,288128.000,2542.000,0
1749428697.364,460242.000,288050.000,2578.000,0
1749428697.379,460343.000,288000.000,2553.000,0
1749428697.395,460228.000,287856.000,2568.000,0
1749428697.411,460125.000,287734.000,2569.000,0
1749428697.426,460011.000,287679.000,2525.000,0
1749428697.442,460018.000,287616.000,2592.000,0
1749428697.457,459857.000,287579.000,2563.000,0
1749428697.473,459842.000,287608.000,2601.000,0
1749428697.489,459833.000,287561.000,2555.000,0
1749428697.504,459758.000,287590.000,2653.000,0
1749428697.520,459716.000,287575.000,2568.000,0
1749428697.536,459752.000,287554.000,2576.000,0
1749428697.551,459752.000,287573.000,2625.000,0
1749428697.567,459650.000,287594.000,2565.000,0
1749428697.582,459768.000,287611.000,2486.000,0
1749428697.598,459716.000,287616.000,2574.000,0
1749428697.614,459770.000,287577.000,2569.000,0
1749428697.629,459749.000,287562.000,2559.000,0
1749428697.645,459852.000,287531.000,2587.000,0
1749428697.661,459703.000,287528.000,2567.000,0
1749428697.676,459749.000,287518.000,2561.000,0
1749428697.692,459640.000,287496.000,2571.000,0
1749428697.707,459670.000,287517.000,2655.000,0
1749428697.723,459662.000,287480.000,2569.000,0
1749428697.739,459700.000,287505.000,2547.000,0
1749428697.754,459680.000,287508.000,2650.000,0
1749428697.770,459718.000,287508.000,2565.000,0
1749428697.786,459727.000,287558.000,2609.000,0
1749428697.801,459690.000,287576.000,2583.000,0
1749428697.817,459700.000,287591.000,2571.000,0
1749428697.832,459718.000,287598.000,2519.000,0
1749428697.848,459778.000,287653.000,2570.000,0
1749428697.864,459812.000,287651.000,2571.000,0
1749428697.879,459906.000,287657.000,2497.000,0
1749428697.895,459837.000,287671.000,2608.000,0
1749428697.911,459845.000,287735.000,2546.000,0
1749428697.926,459948.000,287729.000,2570.000,0
1749428697.942,459896.000,287721.000,2568.000,0
1749428697.957,459926.000,287747.000,2607.000,0
1749428697.973,459946.000,287721.000,2568.000,0
1749428697.989,459916.000,287796.000,2628.000,0
1749428698.004,460039.000,287796.000,2549.000,0
1749428698.020,460009.000,287848.000,2571.000,0
1749428698.036,460010.000,287823.000,2617.000,0
1749428698.051,459946.000,287860.000,2571.000,0
1749428698.067,460050.000,287841.000,2567.000,0
1749428698.082,460124.000,287889.000,2531.000,0
1749428698.098,460077.000,287935.000,2550.000,0
1749428698.114,460105.000,287851.000,2551.000,0
1749428698.129,460084.000,287755.000,2571.000,0
1749428698.145,459994.000,287614.000,2573.000,0
1749428698.161,459959.000,287565.000,2528.000,0
1749428698.176,459906.000,287461.000,2572.000,0
1749428698.192,459715.000,287334.000,2629.000,0
1749428698.207,459695.000,287321.000,2592.000,0
1749428698.223,459683.000,287323.000,2570.000,0
1749428698.239,459654.000,287273.000,2656.000,0
1749428698.254,459593.000,287292.000,2567.000,0
1749428698.270,459555.000,287246.000,2575.000,0
1749428698.286,459539.000,287292.000,2571.000,0
1749428698.301,459591.000,287300.000,2571.000,0
1749428698.317,459573.000,287279.000,2535.000,0
1749428698.332,459499.000,287293.000,2572.000,0
1749428698.348,459541.000,287320.000,2570.000,0
1749428698.364,459530.000,287333.000,2480.000,0
1749428698.379,459549.000,287248.000,2587.000,0
1749428698.395,459480.000,287311.000,2563.000,0
1749428698.411,459543.000,287263.000,2568.000,0
1749428698.426,459516.000,287228.000,2558.000,0
1749428698.442,459545.000,287280.000,2656.000,0
1749428698.457,459544.000,287214.000,2573.000,0
1749428698.473,459508.000,287203.000,2557.000,0
1749428698.489,459491.000,287284.000,2616.000,0
1749428698.504,459483.000,287243.000,2572.000,0
1749428698.520,459544.000,287280.000,2623.000,0
1749428698.536,459453.000,287315.000,2573.000,0
1749428698.551,459529.000,287300.000,2572.000,0
1749428698.567,459570.000,287318.000,2576.000,0
1749428698.582,459518.000,287349.000,2572.000,0
1749428698.598,459594.000,287368.000,2566.000,0
1749428698.614,459634.000,287399.000,2567.000,0
1749428698.629,459655.000,287393.000,2570.000,0
1749428698.645,459689.000,287447.000,2527.000,0
1749428698.661,459754.000,287459.000,2573.000,0
1749428698.676,459691.000,287442.000,2591.000,0
1749428698.692,459777.000,287497.000,2632.000,0
1749428698.707,459792.000,287486.000,2576.000,0
1749428698.723,459811.000,287529.000,2643.000,0
1749428698.739,459728.000,287538.000,2574.000,0
1749428698.754,459796.000,287502.000,2563.000,0
1749428698.770,459873.000,287549.000,2630.000,0
1749428698.786,459787.000,287657.000,2575.000,0
1749428698.801,459941.000,287626.000,2540.000,0
1749428698.817,459945.000,287664.000,2568.000,0
1749428698.832,460002.000,287667.000,2513.000,0
1749428698.848,460088.000,287665.000,2578.000,0
1749428698.864,460073.000,287770.000,2574.000,0
1749428698.879,460034.000,287797.000,2575.000,0
1749428698.895,460035.000,287721.000,2568.000,0
1749428698.911,460122.000,287754.000,2576.000,0
1749428698.926,460103.000,287659.000,2637.000,0
1749428698.942,460072.000,287534.000,2576.000,0
1749428698.957,459956.000,287469.000,2576.000,0
1749428698.973,459936.000,287344.000,2662.000,0
1749428698.989,459775.000,287291.000,2592.000,0
1749428699.004,459816.000,287241.000,2606.000,0
1749428699.020,459723.000,287210.000,2574.000,0
1749428699.036,459727.000,287237.000,2583.000,0
1749428699.051,459674.000,287223.000,2536.000,0
1749428699.067,459619.000,287202.000,2592.000,0
1749428699.082,459633.000,287220.000,2575.000,0
1749428699.098,459580.000,287229.000,2483.000,0
1749428699.114,459684.000,287245.000,2576.000,0
1749428699.129,459596.000,287258.000,2527.000,0
1749428699.145,459726.000,287265.000,2575.000,0
1749428699.161,459627.000,287253.000,2576.000,0
1749428699.176,459658.000,287288.000,2635.000,0
1749428699.192,459709.000,287299.000,2574.000,0
1749428699.207,459677.000,287245.000,2601.000,0
1749428699.223,459576.000,287218.000,2573.000,0
1749428699.239,459588.000,287281.000,2577.000,0
1749428699.254,459611.000,287224.000,2640.000,0
1749428699.270,459498.000,287235.000,2574.000,0
1749428699.286,459586.000,287246.000,2575.000,0
1749428699.301,459640.000,287223.000,2566.000,0
1749428699.317,459625.000,287295.000,2557.000,0
1749428699.332,459661.000,287352.000,2503.000,0
1749428699.348,459728.000,287300.000,2601.000,0
1749428699.364,459726.000,287353.000,2575.000,0
1749428699.379,459753.000,287430.000,2533.000,0
1749428699.395,459835.000,287330.000,2576.000,0
1749428699.411,459755.000,287441.000,2611.000,0
1749428699.426,459830.000,287458.000,2606.000,0
1749428699.442,459813.000,287474.000,2573.000,0
1749428699.457,459904.000,287510.000,2643.000,0
1749428699.473,459872.000,287543.000,2577.000,0
1749428699.489,459978.000,287579.000,2569.000,0
1749428699.504,459931.000,287559.000,2620.000,0
1749428699.520,459889.000,287593.000,2576.000,0
1749428699.536,459989.000,287602.000,2515.000,0
1749428699.551,459952.000,287658.000,2576.000,0
1749428699.567,460015.000,287649.000,2576.000,0
1749428699.582,460050.000,287692.000,2483.000,0
1749428699.598,460070.000,287700.000,2575.000,0
1749428699.614,460096.000,287742.000,2581.000,0
1749428699.629,460145.000,287714.000,2539.000,0
1749428699.645,460141.000,287767.000,2583.000,0
1749428699.661,460189.000,287805.000,2661.000,0
1749428699.676,460238.000,287888.000,2576.000,0
1749428699.692,460270.000,287862.000,2599.000,0
1749428699.707,460313.000,287932.000,2641.000,0
1749428699.723,460290.000,287912.000,2576.000,0
1749428699.739,460322.000,287879.000,2589.000,0
1749428699.754,460279.000,287805.000,2590.000,0
1749428699.770,460306.000,287691.000,2593.000,0
1749428699.786,460184.000,287557.000,2570.000,0
1749428699.801,460137.000,287518.000,2576.000,0
1749428699.817,460143.000,287495.000,2575.000,0
1749428699.832,459978.000,287414.000,2581.000,0
1749428699.848,460046.000,287426.000,2578.000,0
1749428699.864,460014.000,287420.000,2536.000,0
1749428699.879,459917.000,287411.000,2576.000,0
1749428699.895,459970.000,287442.000,2574.000,0
1749428699.911,460005.000,287443.000,2662.000,0
1749428699.926,459993.000,287421.000,2552.000,0
1749428699.942,459988.000,287432.000,2633.000,0
1749428699.957,459926.000,287449.000,2603.000,0
1749428699.973,459968.000,287476.000,2595.000,0
1749428699.989,459977.000,287530.000,2620.000,0
1749428700.004,459899.000,287537.000,2575.000,0
1749428700.020,459960.000,287480.000,2554.000,0
1749428700.036,459939.000,287507.000,2539.000,0
1749428700.051,459978.000,287510.000,2551.000,0
1749428700.067,459911.000,287465.000,2482.000,0
1749428700.082,460030.000,287477.000,2576.000,0
1749428700.098,459978.000,287561.000,2579.000,0
1749428700.114,459990.000,287488.000,2511.000,0
1749428700.129,460054.000,287537.000,2577.000,0
1749428700.145,460012.000,287569.000,2631.000,0
1749428700.161,460057.000,287544.000,2552.000,0
1749428700.176,460112.000,287582.000,2578.000,0
1749428700.192,460043.000,287621.000,2646.000,0
1749428700.207,460101.000,287686.000,2563.000,0
1749428700.223,460108.000,287705.000,2574.000,0
1749428700.239,460206.000,287720.000,2601.000,0
1749428700.254,460070.000,287706.000,2548.000,0
1749428700.270,460148.000,287789.000,2515.000,0
1749428700.286,460153.000,287755.000,2571.000,0
1749428700.301,460215.000,287751.000,2563.000,0
1749428700.317,460302.000,287814.000,2485.000,0
1749428700.332,460331.000,287800.000,2575.000,0
1749428700.348,460325.000,287829.000,2557.000,0
1749428700.364,460438.000,287872.000,2574.000,0
1749428700.379,460415.000,287859.000,2577.000,0
1749428700.395,460265.000,287878.000,2611.000,0
1749428700.411,460427.000,287970.000,2578.000,0
1749428700.426,460416.000,287981.000,2581.000,0
1749428700.442,460448.000,287977.000,2577.000,0
1749428700.457,460450.000,288035.000,2576.000,0
1749428700.473,460424.000,288037.000,2607.000,0
1749428700.489,460442.000,288077.000,2604.000,0
1749428700.504,460594.000,288122.000,2577.000,0
1749428700.520,460616.000,288144.000,2520.000,0
1749428700.536,460631.000,288130.000,2571.000,0
1749428700.551,460626.000,288119.000,2553.000,0
1749428700.567,460621.000,288008.000,2560.000,0
1749428700.582,460649.000,287919.000,2569.000,0
1749428700.598,460566.000,287859.000,2538.000,0
1749428700.614,460535.000,287794.000,2576.000,0
1749428700.629,460512.000,287709.000,2624.000,0
1749428700.645,460358.000,287690.000,2640.000,0
1749428700.661,460370.000,287698.000,2577.000,0
1749428700.676,460333.000,287659.000,2633.000,0
1749428700.692,460233.000,287693.000,2576.000,0
1749428700.707,460245.000,287692.000,2576.000,0
1749428700.723,460309.000,287685.000,2590.000,0
1749428700.739,460235.000,287686.000,2549.000,0
1749428700.754,460248.000,287713.000,2564.000,0
1749428700.770,460239.000,287681.000,2575.000,0
1749428700.786,460343.000,287739.000,2576.000,0
1749428700.801,460289.000,287802.000,2486.000,0
1749428700.817,460350.000,287726.000,2573.000,0
1749428700.832,460374.000,287752.000,2575.000,0
1749428700.848,460352.000,287704.000,2533.000,0
1749428700.864,460312.000,287694.000,2562.000,0
1749428700.879,460357.000,287729.000,2648.000,0
1749428700.895,460341.000,287727.000,2578.000,0
1749428700.911,460266.000,287754.000,2577.000,0
1749428700.926,460357.000,287742.000,2630.000,0
1749428700.942,460338.000,287743.000,2579.000,0
1749428700.957,460260.000,287772.000,2531.000,0
1749428700.973,460315.000,287845.000,2600.000,0
1749428700.989,460393.000,287879.000,2576.000,0
1749428701.004,460412.000,287879.000,2542.000,0
1749428701.020,460405.000,287900.000,2603.000,0
1749428701.036,460444.000,287911.000,2562.000,0
1749428701.051,460497.000,287929.000,2556.000,0
1749428701.067,460563.000,287988.000,2579.000,0
