timestamps,X,Y,Z,Marker0
1749428440.906,-3.223,1.637,-5.144,0
1749428440.952,-3.394,2.198,-5.144,0
1749428440.952,-3.813,1.757,-5.309,0
1749428440.952,-4.419,1.219,-5.682,0
1749428441.012,-4.561,0.606,-5.959,0
1749428441.012,-4.329,0.718,-5.705,0
1749428441.012,-3.537,0.351,-5.204,0
1749428441.075,-2.572,-0.105,-4.606,0
1749428441.075,-1.353,-0.456,-3.806,0
1749428441.075,-0.860,-0.351,-2.714,0
1749428441.119,-0.052,-1.017,-2.094,0
1749428441.119,-0.224,-2.968,-1.600,0
1749428441.119,-0.763,-3.866,-2.056,0
1749428441.177,-1.234,-3.454,-2.482,0
1749428441.177,-1.996,-2.527,-2.647,0
1749428441.177,-2.819,-2.849,-3.701,0
1749428441.236,-2.714,-4.366,-5.039,0
1749428441.236,-3.103,-5.413,-5.533,0
1749428441.236,-2.550,-3.843,-5.697,0
1749428441.296,-1.563,-1.585,-5.675,0
1749428441.345,0.262,-0.613,-5.406,0
1749428441.345,0.740,-1.884,-5.189,0
1749428441.345,1.211,-2.153,-4.890,0
1749428441.401,1.353,-3.133,-4.120,0
1749428441.401,1.338,-5.077,-3.918,0
1749428441.401,2.333,-7.432,-3.910,0
1749428441.461,3.903,-9.159,-3.365,0
1749428441.461,5.563,-10.557,-2.348,0
1749428441.461,6.617,-12.060,-1.151,0
1749428441.522,8.980,-13.301,0.935,0
1749428441.522,10.729,-14.408,2.579,0
1749428441.522,12.935,-14.714,3.507,0
1749428441.567,14.901,-15.395,3.686,0
1749428441.567,17.526,-16.000,4.523,0
1749428441.567,19.529,-16.516,4.598,0
1749428441.630,20.673,-16.636,3.821,0
1749428441.630,21.286,-16.120,3.559,0
1749428441.630,22.318,-17.212,3.611,0
1749428441.686,22.849,-18.056,3.260,0
1749428441.686,22.049,-17.256,2.639,0
1749428441.686,19.507,-14.707,2.475,0
1749428441.747,15.911,-10.968,2.079,0
1749428441.747,11.626,-6.909,1.563,0
1749428441.747,7.507,-4.008,1.443,0
1749428441.791,3.925,-1.907,1.847,0
1749428441.791,-0.037,0.434,1.892,0
1749428441.791,-3.708,4.172,1.817,0
1749428441.851,-5.914,8.583,1.503,0
1749428441.851,-6.938,10.894,1.226,0
1749428441.851,-4.785,9.211,1.510,0
1749428441.916,-0.344,6.677,2.288,0
1749428441.916,3.843,4.890,2.722,0
1749428441.916,7.223,4.882,2.849,0
1749428441.971,10.939,5.600,3.185,0
1749428441.971,12.509,8.195,4.239,0
1749428441.971,11.739,9.675,6.243,0
1749428442.016,9.742,10.901,7.036,0
1749428442.016,6.752,14.161,5.129,0
1749428442.016,2.901,19.215,1.779,0
1749428442.079,-0.920,21.002,-2.908,0
1749428442.079,-4.127,19.470,-7.724,0
1749428442.079,-7.492,16.576,-12.127,0
1749428442.137,-9.929,13.346,-15.694,0
1749428442.137,-11.372,11.260,-17.757,0
1749428442.137,-11.746,10.595,-18.954,0
1749428442.198,-12.314,9.189,-18.468,0
1749428442.198,-12.105,5.809,-17.047,0
1749428442.198,-10.796,1.465,-13.436,0
1749428442.243,-9.084,-1.241,-9.817,0
1749428442.243,-8.748,-1.966,-6.819,0
1749428442.243,-9.458,-1.936,-4.389,0
1749428442.301,-10.086,0.209,-2.176,0
1749428442.301,-10.109,2.034,-0.232,0
1749428442.301,-8.464,2.737,2.303,0
1749428442.362,-7.499,3.133,4.187,0
1749428442.362,-6.961,3.260,4.486,0
1749428442.362,-6.266,2.579,3.963,0
1749428442.421,-6.266,1.189,2.265,0
1749428442.421,-7.619,0.254,-0.112,0
1749428442.421,-7.252,-1.062,-1.645,0
1749428442.471,-6.774,-2.931,-1.323,0
1749428442.471,-6.191,-3.843,-0.284,0
1749428442.471,-5.024,-4.247,2.228,0
1749428442.527,-3.230,-4.120,6.004,0
1749428442.527,-0.755,-2.273,8.606,0
1749428442.527,-0.322,-0.142,9.638,0
1749428442.587,-0.396,2.422,8.957,0
1749428442.587,-1.361,5.002,7.200,0
1749428442.587,-3.252,7.866,4.733,0
1749428442.646,-5.862,12.060,1.234,0
1749428442.646,-8.800,15.911,-2.692,0
1749428442.646,-12.068,16.569,-6.647,0
1749428442.691,-15.223,13.623,-9.406,0
1749428442.691,-17.159,10.385,-10.654,0
1749428442.691,-17.047,9.458,-9.780,0
1749428442.755,-14.991,11.193,-8.725,0
1749428442.755,-13.077,11.985,-8.045,0
1749428442.755,-12.755,7.918,-7.738,0
1749428442.812,-13.092,0.710,-5.720,0
1749428442.812,-11.013,-2.512,0.464,0
1749428442.812,-5.413,1.024,7.574,0
1749428442.872,-0.920,10.124,9.929,0
1749428442.872,-0.576,19.649,5.129,0
1749428442.872,-3.133,24.531,-3.880,0
1749428442.917,-5.129,23.358,-12.299,0
1749428442.917,-4.710,18.961,-17.354,0
1749428442.917,-4.269,14.640,-18.169,0
1749428442.977,-3.454,11.694,-15.985,0
1749428442.977,-2.475,9.211,-11.783,0
1749428442.977,-1.765,6.924,-7.888,0
1749428443.040,-1.660,4.082,-4.905,0
1749428443.040,-1.181,1.533,-3.103,0
1749428443.040,-0.665,0.807,-2.662,0
1749428443.096,-0.965,1.615,-2.916,0
1749428443.096,-1.166,2.886,-2.983,0
1749428443.096,-1.660,2.886,-3.537,0
1749428443.141,-1.077,1.032,-4.247,0
1749428443.141,0.157,-0.164,-4.673,0
1749428443.141,0.576,1.249,-6.467,0
1749428443.201,0.075,2.707,-9.122,0
1749428443.201,-0.882,2.198,-11.948,0
1749428443.201,-2.041,-0.553,-13.301,0
1749428443.261,-2.826,-2.796,-13.204,0
1749428443.261,-3.342,-3.963,-12.023,0
1749428443.261,-3.649,-3.282,-10.849,0
1749428443.323,-4.950,-1.473,-10.109,0
1749428443.323,-7.006,0.082,-10.886,0
1749428443.323,-8.733,0.194,-12.195,0
1749428443.368,-9.982,-1.488,-12.554,0
1749428443.368,-9.787,-5.166,-11.163,0
1749428443.368,-9.264,-6.467,-8.800,0
1749428443.426,-8.112,-5.211,-6.333,0
1749428443.426,-7.656,-3.095,-5.181,0
1749428443.426,-7.327,-1.615,-5.017,0
1749428443.486,-5.832,-0.628,-5.017,0
1749428443.486,-3.708,0.942,-4.927,0
1749428443.486,-1.742,2.019,-4.942,0
1749428443.546,-0.538,2.908,-5.451,0
1749428443.546,0.202,2.789,-5.600,0
1749428443.546,0.082,2.699,-4.800,0
1749428443.596,0.150,4.628,-4.292,0
1749428443.596,-0.022,8.269,-4.307,0
1749428443.596,-1.211,11.970,-6.258,0
1749428443.651,-3.193,13.780,-9.787,0
1749428443.651,-4.494,13.226,-12.516,0
1749428443.651,-4.105,10.961,-11.911,0
1749428443.712,-2.864,8.763,-9.241,0
1749428443.712,-1.204,6.557,-6.056,0
1749428443.712,-0.164,4.703,-3.589,0
1749428443.771,-0.239,3.260,-2.011,0
1749428443.771,-0.426,2.894,-0.479,0
1749428443.771,-1.241,3.514,-0.351,0
1749428443.816,-2.228,4.516,-1.308,0
1749428443.816,-3.701,5.735,-3.619,0
1749428443.816,-4.561,6.198,-4.950,0
1749428443.881,-3.051,6.176,-4.112,0
1749428443.881,0.748,6.034,-1.368,0
1749428443.881,3.312,7.238,0.299,0
1749428443.936,2.766,9.017,-2.183,0
1749428443.936,-0.621,9.024,-6.303,0
1749428443.936,-3.918,7.447,-8.867,0
1749428443.997,-4.075,6.281,-7.679,0
1749428443.997,-3.858,6.535,-5.099,0
1749428443.997,-5.249,8.367,-4.187,0
1749428444.041,-9.024,11.395,-3.694,0
1749428444.041,-10.236,14.116,-1.772,0
1749428444.041,-9.084,15.955,1.989,0
1749428444.102,-5.585,16.898,5.570,0
1749428444.102,-1.951,18.528,7.589,0
1749428444.102,0.680,20.262,7.686,0
1749428444.165,2.452,22.139,6.228,0
1749428444.165,3.469,23.395,4.568,0
1749428444.165,4.576,22.647,4.658,0
1749428444.222,5.294,19.806,5.473,0
1749428444.222,5.211,17.047,5.114,0
1749428444.222,3.013,15.522,3.275,0
1749428444.282,-0.224,14.281,0.568,0
1749428444.282,-2.931,12.240,-2.288,0
1749428444.282,-5.114,9.204,-4.621,0
1749428444.326,-6.034,5.002,-6.161,0
1749428444.326,-5.757,2.288,-6.325,0
1749428444.326,-5.159,1.406,-5.264,0
1749428444.387,-5.189,1.189,-4.396,0
1749428444.387,-4.808,1.682,-3.694,0
1749428444.387,-4.920,1.563,-2.759,0
1749428444.463,-4.628,1.503,-2.303,0
1749428444.463,-5.144,1.353,-3.110,0
1749428444.463,-7.125,1.316,-4.823,0
1749428444.493,-9.062,2.206,-6.423,0
1749428444.493,-9.540,2.849,-7.514,0
1749428444.493,-9.122,2.393,-6.864,0
1749428444.551,-6.393,1.241,-4.232,0
1749428444.551,-3.843,0.075,-2.378,0
1749428444.551,-3.357,-0.568,-3.088,0
1749428444.611,-5.451,0.389,-6.094,0
1749428444.611,-7.716,2.258,-8.882,0
1749428444.611,-8.568,4.673,-9.339,0
1749428444.671,-8.733,6.654,-7.148,0
1749428444.671,-8.681,7.716,-4.247,0
1749428444.671,-8.703,7.738,-1.899,0
1749428444.721,-7.985,5.451,-0.434,0
1749428444.721,-7.955,2.363,-0.688,0
1749428444.721,-8.127,1.062,-3.581,0
1749428444.776,-9.391,1.578,-7.559,0
1749428444.776,-9.054,2.894,-10.303,0
1749428444.776,-7.380,4.374,-11.806,0
1749428444.836,-6.019,5.959,-12.501,0
1749428444.836,-5.368,6.086,-13.219,0
1749428444.836,-4.882,5.466,-12.935,0
1749428444.897,-4.755,5.204,-11.387,0
1749428444.897,-4.778,5.406,-9.712,0
1749428444.897,-5.630,6.632,-8.972,0
1749428444.941,-6.011,8.187,-8.142,0
1749428444.941,-6.176,9.144,-6.953,0
1749428444.941,-7.230,9.668,-7.836,0
1749428445.020,-8.905,9.196,-9.750,0
1749428445.020,-9.832,9.383,-11.611,0
1749428445.020,-9.279,9.226,-11.380,0
1749428445.062,-6.998,7.746,-10.684,0
1749428445.062,-5.952,6.355,-9.727,0
1749428445.062,-4.509,5.540,-9.211,0
1749428445.122,-4.299,5.750,-8.800,0
1749428445.122,-3.611,6.198,-7.148,0
1749428445.122,-1.750,5.817,-5.488,0
1749428445.166,-0.815,5.181,-4.299,0
1749428445.166,-0.897,5.054,-4.755,0
1749428445.166,-2.460,5.503,-6.438,0
1749428445.227,-3.903,5.548,-8.165,0
1749428445.227,-4.067,5.309,-8.217,0
1749428445.227,-2.946,5.540,-7.327,0
1749428445.291,-1.473,6.131,-6.094,0
1749428445.291,-1.824,7.245,-6.849,0
1749428445.291,-3.155,8.434,-8.023,0
1749428445.333,-4.112,8.307,-8.187,0
1749428445.333,-4.202,7.634,-7.746,0
1749428445.333,-4.441,7.925,-8.434,0
1749428445.391,-5.092,9.301,-9.084,0
1749428445.391,-5.914,9.967,-9.353,0
1749428445.391,-5.271,9.899,-8.636,0
1749428445.451,-4.299,7.806,-6.781,0
1749428445.451,-3.260,7.021,-5.129,0
1749428445.451,-2.946,8.299,-4.748,0
1749428445.512,-4.636,10.408,-5.353,0
1749428445.512,-6.056,12.307,-7.223,0
1749428445.512,-8.045,12.479,-9.346,0
1749428445.573,-8.591,11.454,-10.542,0
1749428445.573,-7.073,10.206,-8.725,0
1749428445.573,-4.209,8.494,-4.942,0
1749428445.619,-2.557,7.477,-3.821,0
1749428445.619,-3.028,6.699,-5.570,0
1749428445.619,-2.811,5.406,-7.013,0
1749428445.676,-1.436,4.381,-7.477,0
1749428445.676,-0.329,3.537,-7.933,0
1749428445.676,-0.763,2.370,-9.339,0
1749428445.737,-2.490,1.241,-10.767,0
1749428445.737,-4.830,-0.493,-11.537,0
1749428445.737,-6.176,-1.802,-11.200,0
1749428445.796,-6.400,-1.735,-9.488,0
1749428445.796,-6.153,-1.249,-7.125,0
1749428445.796,-4.852,-1.787,-4.793,0
1749428445.846,-3.626,-2.931,-2.183,0
1749428445.846,-1.765,-3.484,0.912,0
1749428445.846,-0.531,-2.886,2.400,0
1749428445.901,-0.052,-2.243,2.482,0
1749428445.901,-0.277,-2.213,1.398,0
1749428445.901,-1.211,-2.684,-0.912,0
1749428445.962,-2.908,-2.460,-2.998,0
1749428445.962,-3.910,-1.376,-4.703,0
1749428445.962,-4.464,0.770,-6.094,0
1749428446.007,-4.374,2.415,-7.238,0
1749428446.007,-2.894,2.946,-7.275,0
1749428446.007,-0.920,2.916,-5.533,0
1749428446.066,0.837,3.260,-3.454,0
1749428446.066,2.527,3.080,-1.862,0
1749428446.066,2.355,2.737,-1.099,0
1749428446.131,1.660,2.437,-0.942,0
1749428446.131,0.516,2.243,-0.807,0
1749428446.131,-0.135,2.183,-0.546,0
1749428446.187,-0.366,2.221,-0.359,0
1749428446.187,-0.381,1.436,0.665,0
1749428446.187,0.516,0.157,2.991,0
1749428446.247,0.927,-0.277,4.890,0
1749428446.247,0.695,1.548,4.449,0
1749428446.247,-0.501,3.776,1.383,0
1749428446.292,-2.572,4.763,-4.000,0
1749428446.292,-4.576,3.566,-9.077,0
1749428446.292,-5.166,1.540,-12.942,0
1749428446.351,-4.135,-0.546,-14.610,0
1749428446.416,1.368,-8.673,-6.789,0
1749428446.416,2.654,-9.712,-2.864,0
1749428446.416,4.165,-9.428,0.912,0
1749428446.459,5.286,-8.097,4.180,0
1749428446.459,5.720,-6.138,6.318,0
1749428446.459,5.309,-4.127,6.983,0
1749428446.516,4.000,-2.131,6.086,0
1749428446.516,2.370,-1.017,4.531,0
1749428446.516,1.174,-1.219,2.602,0
1749428446.577,-0.120,-2.460,1.256,0
1749428446.577,-1.009,-3.873,0.411,0
1749428446.577,-1.032,-3.813,0.606,0
1749428446.637,-1.353,-1.690,1.391,0
1749428446.637,-1.443,0.179,1.436,0
1749428446.637,-3.394,1.443,1.032,0
1749428446.711,-5.099,1.465,0.007,0
1749428446.711,-6.123,1.279,-1.593,0
1749428446.711,-6.864,0.927,-3.237,0
1749428446.743,-6.953,0.030,-4.194,0
1749428446.743,-5.540,-1.084,-3.492,0
1749428446.743,-3.432,-2.520,-1.682,0
1749428446.802,-1.017,-2.976,-0.187,0
1749428446.802,0.860,-2.826,0.127,0
1749428446.802,1.443,-2.841,-1.002,0
1749428446.861,1.054,-3.118,-3.125,0
1749428446.861,-0.860,-3.297,-5.817,0
1749428446.861,-2.871,-2.774,-8.187,0
1749428446.907,-3.357,-2.355,-8.666,0
1749428446.907,-3.394,-1.398,-7.544,0
1749428446.907,-3.626,-0.449,-6.520,0
1749428446.969,-4.052,0.748,-5.421,0
1749428446.969,-5.099,1.488,-4.591,0
1749428446.969,-6.116,3.230,-3.327,0
1749428447.027,-5.503,5.436,-1.166,0
1749428447.027,-4.942,6.475,0.479,0
1749428447.027,-5.630,6.497,0.351,0
1749428447.087,-6.490,5.869,-0.822,0
1749428447.087,-6.804,5.428,-1.585,0
1749428447.087,-6.811,5.361,-2.639,0
1749428447.132,-6.729,6.333,-3.551,0
1749428447.132,-5.966,7.484,-4.494,0
1749428447.132,-5.630,8.479,-5.757,0
1749428447.191,-7.036,8.023,-8.389,0
1749428447.191,-8.703,6.236,-11.320,0
1749428447.191,-9.540,4.628,-12.456,0
1749428447.254,-9.279,3.118,-12.606,0
1749428447.254,-9.466,2.565,-12.299,0
1749428447.254,-9.032,3.058,-12.539,0
1749428447.311,-7.746,3.125,-10.946,0
1749428447.311,-4.434,3.185,-8.307,0
1749428447.311,-0.007,3.813,-5.690,0
1749428447.356,2.729,5.712,-4.688,0
1749428447.356,3.118,7.335,-5.914,0
1749428447.356,1.787,7.103,-8.307,0
1749428447.417,-0.486,5.017,-9.944,0
1749428447.417,-2.535,1.413,-9.548,0
1749428447.417,-4.120,-1.922,-7.447,0
1749428447.476,-4.688,-2.916,-4.950,0
1749428447.476,-5.152,-3.208,-2.123,0
1749428447.476,-5.608,-3.522,-0.531,0
1749428447.539,-5.697,-4.808,0.194,0
1749428447.539,-5.391,-4.905,0.658,0
1749428447.539,-4.509,-4.277,0.344,0
1749428447.583,-3.694,-4.082,-0.471,0
1749428447.583,-3.230,-4.037,-2.026,0
1749428447.583,-4.329,-4.494,-3.910,0
1749428447.641,-4.995,-4.553,-5.152,0
1749428447.641,-4.830,-4.232,-5.585,0
1749428447.641,-3.566,-3.514,-5.451,0
1749428447.702,-3.178,-3.148,-5.533,0
1749428447.702,-3.051,-3.940,-6.789,0
1749428447.702,-4.351,-6.026,-7.709,0
1749428447.762,-5.488,-8.284,-7.701,0
