timestamps,X,Y,Z,Marker0
1749428438.825,0.131,0.002,0.982,0
1749428438.825,0.130,0.020,0.990,0
1749428438.882,0.127,0.030,0.983,0
1749428438.882,0.124,0.028,0.991,0
1749428438.882,0.120,0.028,0.997,0
1749428438.942,0.118,0.028,0.995,0
1749428438.942,0.116,0.030,0.985,0
1749428438.942,0.112,0.035,0.986,0
1749428438.988,0.108,0.043,0.991,0
1749428438.988,0.102,0.053,0.986,0
1749428438.988,0.099,0.064,0.997,0
1749428439.046,0.099,0.060,1.005,0
1749428439.046,0.090,0.054,1.007,0
1749428439.046,0.082,0.054,0.994,0
1749428439.107,0.077,0.055,0.988,0
1749428439.107,0.068,0.042,0.991,0
1749428439.107,0.062,0.034,0.981,0
1749428439.154,0.061,0.036,0.984,0
1749428439.154,0.057,0.033,0.973,0
1749428439.154,0.056,0.033,0.980,0
1749428439.212,0.044,0.023,0.990,0
1749428439.212,0.037,0.023,0.999,0
1749428439.212,0.038,0.021,0.985,0
1749428439.272,0.035,0.012,0.993,0
1749428439.272,0.025,-0.000,0.995,0
1749428439.272,0.025,-0.000,0.988,0
1749428439.346,0.019,-0.008,0.982,0
1749428439.346,0.014,-0.003,0.990,0
1749428439.346,0.008,0.005,0.989,0
1749428439.381,-0.004,-0.008,0.982,0
1749428439.381,-0.006,-0.016,0.975,0
1749428439.381,-0.014,-0.024,0.985,0
1749428439.437,-0.022,-0.033,0.974,0
1749428439.437,-0.032,-0.034,0.971,0
1749428439.437,-0.041,-0.026,0.979,0
1749428439.497,-0.039,-0.023,0.989,0
1749428439.497,-0.045,-0.027,0.975,0
1749428439.497,-0.050,-0.028,0.976,0
1749428439.557,-0.045,-0.028,0.980,0
1749428439.557,-0.055,-0.027,0.988,0
1749428439.557,-0.064,-0.034,0.985,0
1749428439.602,-0.068,-0.034,0.974,0
1749428439.602,-0.076,-0.032,0.989,0
1749428439.602,-0.085,-0.030,0.989,0
1749428439.666,-0.099,-0.032,0.976,0
1749428439.666,-0.109,-0.028,0.972,0
1749428439.666,-0.118,-0.020,0.969,0
1749428439.723,-0.122,-0.018,0.971,0
1749428439.723,-0.133,-0.007,0.953,0
1749428439.723,-0.141,-0.011,0.950,0
1749428439.782,-0.143,-0.021,0.936,0
1749428439.782,-0.148,-0.029,0.945,0
1749428439.782,-0.154,-0.039,0.963,0
1749428439.827,-0.160,-0.030,0.954,0
1749428439.827,-0.164,-0.019,0.941,0
1749428439.827,-0.167,-0.030,0.938,0
1749428439.887,-0.166,-0.044,0.961,0
1749428439.887,-0.171,-0.057,0.953,0
1749428439.887,-0.160,-0.058,0.942,0
1749428439.950,-0.168,-0.056,0.947,0
1749428439.950,-0.176,-0.054,0.963,0
1749428439.950,-0.181,-0.071,0.963,0
1749428439.995,-0.191,-0.067,0.946,0
1749428439.995,-0.184,-0.054,0.940,0
1749428439.995,-0.187,-0.053,0.941,0
1749428440.051,-0.196,-0.049,0.954,0
1749428440.051,-0.196,-0.041,0.981,0
1749428440.051,-0.195,-0.035,0.961,0
1749428440.112,-0.198,-0.017,0.950,0
1749428440.112,-0.196,-0.030,0.951,0
1749428440.112,-0.208,-0.055,0.949,0
1749428440.173,-0.197,-0.047,0.940,0
1749428440.173,-0.191,-0.019,0.932,0
1749428440.173,-0.183,-0.031,0.947,0
1749428440.231,-0.178,-0.044,0.962,0
1749428440.231,-0.160,-0.066,0.913,0
1749428440.231,-0.149,-0.052,0.891,0
1749428440.291,-0.161,-0.020,0.945,0
1749428440.291,-0.152,-0.034,0.949,0
1749428440.291,-0.131,-0.038,0.976,0
1749428440.338,-0.134,-0.023,0.945,0
1749428440.338,-0.105,-0.013,0.980,0
1749428440.338,-0.112,-0.010,0.996,0
1749428440.397,-0.099,-0.020,1.009,0
1749428440.397,-0.094,-0.029,0.969,0
1749428440.397,-0.080,-0.034,0.943,0
1749428440.457,-0.071,-0.025,0.957,0
1749428440.457,-0.065,0.010,0.943,0
1749428440.457,-0.052,0.030,1.013,0
1749428440.506,-0.057,0.028,1.018,0
1749428440.506,-0.057,-0.001,0.924,0
1749428440.506,-0.060,-0.033,0.943,0
1749428440.562,-0.055,-0.048,0.958,0
1749428440.562,-0.036,-0.059,0.972,0
1749428440.562,-0.024,-0.052,0.983,0
1749428440.622,-0.019,-0.056,1.002,0
1749428440.622,-0.027,-0.061,1.004,0
1749428440.622,-0.027,-0.070,0.990,0
1749428440.696,-0.036,-0.068,0.981,0
1749428440.696,-0.030,-0.064,0.989,0
1749428440.696,-0.031,-0.048,0.993,0
1749428440.727,-0.026,-0.035,0.981,0
1749428440.727,-0.029,-0.032,0.974,0
1749428440.727,-0.034,-0.034,0.990,0
1749428440.791,-0.030,-0.046,1.008,0
1749428440.791,-0.023,-0.052,1.026,0
1749428440.791,-0.025,-0.062,1.008,0
1749428440.846,-0.024,-0.064,0.990,0
1749428440.846,-0.023,-0.056,0.983,0
1749428440.846,-0.024,-0.054,0.990,0
1749428440.907,-0.027,-0.055,0.992,0
1749428440.952,-0.027,-0.033,0.991,0
1749428440.952,-0.026,-0.034,0.996,0
1749428440.952,-0.033,-0.037,1.004,0
1749428441.012,-0.026,-0.025,0.994,0
1749428441.012,-0.024,-0.022,0.993,0
1749428441.012,-0.015,-0.023,1.000,0
1749428441.075,-0.017,-0.022,1.002,0
1749428441.075,-0.024,-0.024,0.991,0
1749428441.075,-0.022,-0.033,0.993,0
1749428441.120,-0.018,-0.039,1.010,0
1749428441.120,-0.025,-0.052,1.003,0
1749428441.120,-0.035,-0.055,0.988,0
1749428441.177,-0.036,-0.054,0.978,0
1749428441.177,-0.039,-0.056,0.981,0
1749428441.177,-0.041,-0.063,1.013,0
1749428441.237,-0.044,-0.056,0.994,0
1749428441.237,-0.040,-0.042,0.975,0
1749428441.237,-0.045,-0.038,0.940,0
1749428441.297,-0.044,-0.037,0.966,0
1749428441.297,-0.030,-0.037,0.975,0
1749428441.297,-0.026,-0.032,0.988,0
1749428441.356,-0.031,-0.030,1.059,0
1749428441.356,-0.033,-0.026,0.974,0
1749428441.356,-0.047,-0.027,1.004,0
1749428441.401,-0.048,-0.026,1.024,0
1749428441.401,-0.047,-0.026,1.028,0
1749428441.401,-0.049,-0.021,1.012,0
1749428441.462,-0.051,-0.018,0.999,0
1749428441.462,-0.064,-0.011,0.998,0
1749428441.462,-0.070,-0.003,1.008,0
1749428441.522,-0.078,-0.010,0.992,0
1749428441.522,-0.085,-0.021,0.995,0
1749428441.522,-0.088,-0.039,0.987,0
1749428441.581,-0.094,-0.048,0.981,0
1749428441.581,-0.096,-0.059,0.969,0
1749428441.581,-0.100,-0.081,0.950,0
1749428441.631,-0.113,-0.097,0.946,0
1749428441.631,-0.124,-0.095,0.953,0
1749428441.631,-0.148,-0.106,0.963,0
1749428441.686,-0.151,-0.137,0.931,0
1749428441.686,-0.164,-0.153,0.901,0
1749428441.686,-0.195,-0.164,0.896,0
1749428441.747,-0.215,-0.174,0.894,0
1749428441.747,-0.222,-0.182,0.902,0
1749428441.747,-0.234,-0.185,0.920,0
1749428441.807,-0.241,-0.183,0.938,0
1749428441.807,-0.245,-0.174,0.924,0
1749428441.807,-0.227,-0.169,0.890,0
1749428441.852,-0.198,-0.155,0.879,0
1749428441.852,-0.178,-0.149,0.919,0
1749428441.852,-0.158,-0.143,0.931,0
1749428441.916,-0.140,-0.161,0.909,0
1749428441.916,-0.140,-0.178,0.893,0
1749428441.916,-0.146,-0.190,0.883,0
1749428441.971,-0.141,-0.222,0.859,0
1749428441.971,-0.134,-0.218,0.908,0
1749428441.971,-0.136,-0.250,0.934,0
1749428442.031,-0.123,-0.303,0.930,0
1749428442.031,-0.101,-0.348,0.927,0
1749428442.031,-0.075,-0.366,0.932,0
1749428442.079,-0.072,-0.368,0.999,0
1749428442.079,-0.059,-0.350,1.013,0
1749428442.079,-0.050,-0.319,1.017,0
1749428442.137,-0.054,-0.274,1.008,0
1749428442.137,-0.044,-0.236,0.965,0
1749428442.137,-0.042,-0.208,0.935,0
1749428442.199,-0.053,-0.180,0.967,0
1749428442.199,-0.063,-0.151,0.989,0
1749428442.199,-0.061,-0.140,0.948,0
1749428442.244,-0.070,-0.150,0.930,0
1749428442.244,-0.098,-0.159,0.941,0
1749428442.244,-0.111,-0.155,0.944,0
1749428442.302,-0.104,-0.159,0.934,0
1749428442.302,-0.100,-0.161,0.957,0
1749428442.302,-0.096,-0.167,0.982,0
1749428442.362,-0.089,-0.179,0.976,0
1749428442.362,-0.084,-0.192,0.977,0
1749428442.362,-0.079,-0.203,0.999,0
1749428442.422,-0.078,-0.208,0.998,0
1749428442.422,-0.078,-0.201,0.981,0
1749428442.422,-0.083,-0.173,0.983,0
1749428442.471,-0.088,-0.150,0.948,0
1749428442.471,-0.090,-0.139,0.911,0
1749428442.471,-0.099,-0.130,0.897,0
1749428442.527,-0.098,-0.143,0.883,0
1749428442.527,-0.094,-0.185,0.877,0
1749428442.527,-0.089,-0.225,0.886,0
1749428442.587,-0.094,-0.243,0.901,0
1749428442.587,-0.107,-0.258,0.923,0
1749428442.587,-0.108,-0.269,0.938,0
1749428442.647,-0.095,-0.267,0.961,0
1749428442.647,-0.067,-0.260,0.986,0
1749428442.647,-0.051,-0.233,1.014,0
1749428442.706,-0.049,-0.198,1.025,0
1749428442.706,-0.058,-0.147,1.020,0
1749428442.706,-0.061,-0.120,0.985,0
1749428442.757,-0.042,-0.111,0.968,0
1749428442.757,-0.049,-0.102,0.985,0
1749428442.757,-0.076,-0.072,1.023,0
1749428442.812,-0.103,-0.030,0.993,0
1749428442.812,-0.086,-0.029,0.909,0
1749428442.812,-0.040,-0.098,0.824,0
1749428442.872,-0.009,-0.200,0.839,0
1749428442.872,-0.001,-0.259,0.908,0
1749428442.872,0.009,-0.260,0.986,0
1749428442.932,0.016,-0.211,1.041,0
1749428442.932,0.027,-0.152,1.042,0
1749428442.932,0.035,-0.115,1.010,0
1749428442.977,0.018,-0.081,1.027,0
1749428442.977,0.016,-0.074,1.022,0
1749428442.977,0.022,-0.093,1.021,0
1749428443.041,0.021,-0.111,1.019,0
1749428443.041,0.015,-0.127,1.011,0
1749428443.041,0.010,-0.145,0.972,0
1749428443.096,0.003,-0.153,0.966,0
1749428443.096,0.007,-0.150,0.961,0
1749428443.096,0.017,-0.163,0.950,0
1749428443.156,0.001,-0.171,0.982,0
1749428443.156,-0.004,-0.186,0.971,0
1749428443.156,-0.005,-0.200,0.961,0
1749428443.201,-0.013,-0.193,0.988,0
1749428443.201,-0.016,-0.177,1.008,0
1749428443.201,0.001,-0.166,0.996,0
1749428443.262,-0.002,-0.155,0.972,0
1749428443.262,-0.022,-0.144,0.985,0
1749428443.262,-0.018,-0.148,0.954,0
1749428443.324,-0.026,-0.157,0.975,0
1749428443.324,-0.019,-0.163,0.979,0
1749428443.324,-0.004,-0.152,0.963,0
1749428443.369,-0.020,-0.118,0.995,0
1749428443.369,-0.044,-0.098,0.988,0
1749428443.369,-0.059,-0.091,0.978,0
1749428443.427,-0.062,-0.091,0.946,0
1749428443.427,-0.067,-0.103,0.951,0
1749428443.427,-0.064,-0.105,0.964,0
1749428443.487,-0.063,-0.102,0.958,0
1749428443.487,-0.061,-0.110,0.947,0
1749428443.487,-0.051,-0.122,0.920,0
1749428443.547,-0.059,-0.126,0.947,0
1749428443.547,-0.074,-0.127,0.953,0
1749428443.547,-0.079,-0.123,0.939,0
1749428443.606,-0.075,-0.133,0.929,0
1749428443.606,-0.065,-0.152,0.942,0
1749428443.606,-0.036,-0.175,0.959,0
1749428443.651,-0.018,-0.165,0.990,0
1749428443.651,-0.012,-0.119,1.000,0
1749428443.651,-0.004,-0.087,0.974,0
1749428443.712,-0.008,-0.085,0.977,0
1749428443.712,0.008,-0.096,0.952,0
1749428443.712,0.002,-0.118,0.978,0
1749428443.772,-0.014,-0.129,0.999,0
1749428443.772,-0.016,-0.148,0.985,0
1749428443.772,-0.021,-0.164,0.990,0
1749428443.817,-0.023,-0.177,0.987,0
1749428443.817,-0.018,-0.162,0.986,0
1749428443.817,-0.008,-0.127,0.967,0
1749428443.891,-0.007,-0.113,0.958,0
1749428443.891,-0.001,-0.130,0.959,0
1749428443.891,0.018,-0.179,0.937,0
1749428443.937,0.016,-0.203,0.957,0
1749428443.937,-0.003,-0.182,0.986,0
1749428443.937,-0.005,-0.140,0.978,0
1749428443.997,-0.006,-0.121,0.939,0
1749428443.997,-0.014,-0.135,0.938,0
1749428443.997,-0.021,-0.126,0.938,0
1749428444.042,-0.018,-0.094,0.936,0
1749428444.042,-0.007,-0.074,0.933,0
1749428444.042,0.009,-0.075,0.942,0
1749428444.103,0.028,-0.098,0.931,0
1749428444.103,0.052,-0.133,0.940,0
1749428444.103,0.073,-0.161,0.937,0
1749428444.166,0.100,-0.178,0.933,0
1749428444.166,0.121,-0.176,0.969,0
1749428444.166,0.135,-0.172,0.991,0
1749428444.222,0.145,-0.185,0.998,0
1749428444.222,0.152,-0.212,0.999,0
1749428444.222,0.151,-0.215,0.996,0
1749428444.282,0.147,-0.208,1.011,0
1749428444.282,0.136,-0.202,1.026,0
1749428444.282,0.129,-0.189,1.042,0
1749428444.327,0.129,-0.164,1.023,0
1749428444.327,0.123,-0.152,0.991,0
1749428444.327,0.115,-0.141,0.973,0
1749428444.388,0.114,-0.145,0.960,0
1749428444.388,0.111,-0.148,0.960,0
1749428444.388,0.115,-0.156,0.959,0
1749428444.463,0.111,-0.167,0.961,0
1749428444.463,0.108,-0.172,0.956,0
1749428444.463,0.100,-0.171,0.961,0
1749428444.493,0.104,-0.144,0.955,0
1749428444.493,0.103,-0.122,0.964,0
1749428444.493,0.106,-0.106,0.968,0
1749428444.551,0.103,-0.115,0.969,0
1749428444.551,0.093,-0.155,0.975,0
1749428444.551,0.083,-0.186,0.952,0
1749428444.611,0.078,-0.180,0.942,0
1749428444.611,0.083,-0.141,0.930,0
1749428444.611,0.098,-0.111,0.940,0
1749428444.672,0.104,-0.096,0.959,0
1749428444.672,0.115,-0.095,0.974,0
1749428444.672,0.127,-0.108,0.981,0
1749428444.722,0.130,-0.127,1.009,0
1749428444.722,0.130,-0.158,0.988,0
1749428444.722,0.117,-0.161,0.968,0
1749428444.776,0.105,-0.140,0.952,0
1749428444.776,0.098,-0.121,0.945,0
1749428444.776,0.107,-0.119,0.948,0
1749428444.837,0.117,-0.118,0.941,0
1749428444.837,0.107,-0.107,0.970,0
1749428444.837,0.104,-0.093,0.964,0
1749428444.897,0.100,-0.087,0.957,0
1749428444.897,0.116,-0.104,0.951,0
1749428444.897,0.118,-0.105,0.956,0
1749428444.941,0.120,-0.100,0.959,0
1749428444.941,0.132,-0.113,0.965,0
1749428444.941,0.136,-0.124,0.974,0
1749428445.021,0.146,-0.123,0.967,0
1749428445.021,0.150,-0.106,0.976,0
1749428445.021,0.146,-0.086,0.987,0
1749428445.062,0.144,-0.083,0.985,0
1749428445.062,0.130,-0.085,0.974,0
1749428445.062,0.132,-0.077,0.957,0
1749428445.122,0.146,-0.085,0.959,0
1749428445.122,0.157,-0.084,0.962,0
1749428445.122,0.156,-0.100,0.981,0
1749428445.167,0.152,-0.124,0.974,0
1749428445.167,0.155,-0.137,0.962,0
1749428445.167,0.160,-0.131,0.964,0
1749428445.227,0.164,-0.119,0.976,0
1749428445.227,0.164,-0.104,0.973,0
1749428445.227,0.160,-0.105,0.963,0
1749428445.292,0.152,-0.123,0.952,0
1749428445.292,0.162,-0.137,0.938,0
1749428445.292,0.165,-0.130,0.956,0
1749428445.334,0.164,-0.121,0.949,0
1749428445.334,0.167,-0.126,0.948,0
1749428445.334,0.174,-0.133,0.937,0
1749428445.392,0.178,-0.123,0.956,0
1749428445.392,0.182,-0.109,0.969,0
1749428445.392,0.175,-0.099,0.988,0
1749428445.451,0.180,-0.106,0.984,0
1749428445.451,0.192,-0.126,0.948,0
1749428445.451,0.201,-0.139,0.951,0
1749428445.512,0.214,-0.143,0.965,0
1749428445.512,0.219,-0.135,0.984,0
1749428445.512,0.225,-0.113,0.980,0
1749428445.574,0.241,-0.075,0.969,0
1749428445.574,0.262,-0.057,0.949,0
1749428445.574,0.265,-0.080,0.936,0
1749428445.619,0.240,-0.115,0.925,0
1749428445.619,0.228,-0.115,0.937,0
1749428445.619,0.236,-0.108,0.956,0
1749428445.677,0.243,-0.111,0.980,0
1749428445.677,0.242,-0.121,1.000,0
1749428445.677,0.226,-0.122,1.016,0
1749428445.737,0.213,-0.104,1.011,0
1749428445.737,0.209,-0.083,0.992,0
1749428445.737,0.206,-0.055,0.963,0
1749428445.797,0.208,-0.043,0.954,0
1749428445.797,0.207,-0.039,0.957,0
1749428445.797,0.201,-0.048,0.973,0
1749428445.847,0.195,-0.049,0.961,0
1749428445.847,0.194,-0.070,0.948,0
1749428445.847,0.194,-0.097,0.935,0
1749428445.902,0.201,-0.120,0.944,0
1749428445.902,0.193,-0.140,0.960,0
1749428445.902,0.181,-0.138,0.966,0
1749428445.977,0.176,-0.128,0.943,0
1749428446.022,0.171,-0.090,0.965,0
1749428446.022,0.182,-0.066,0.965,0
1749428446.022,0.189,-0.058,0.957,0
1749428446.067,0.197,-0.071,0.939,0
1749428446.067,0.201,-0.087,0.935,0
1749428446.067,0.196,-0.103,0.947,0
1749428446.131,0.196,-0.103,0.950,0
1749428446.131,0.201,-0.102,0.957,0
1749428446.131,0.209,-0.102,0.965,0
1749428446.187,0.214,-0.102,0.963,0
1749428446.187,0.215,-0.089,0.975,0
1749428446.187,0.215,-0.099,0.955,0
1749428446.247,0.214,-0.136,0.938,0
1749428446.247,0.223,-0.181,0.927,0
1749428446.247,0.246,-0.208,0.946,0
1749428446.292,0.243,-0.203,0.993,0
1749428446.292,0.241,-0.168,1.012,0
1749428446.292,0.230,-0.123,1.010,0
1749428446.352,0.230,-0.093,0.999,0
1749428446.352,0.223,-0.067,0.992,0
1749428446.352,0.202,-0.051,0.981,0
1749428446.417,0.176,-0.050,0.961,0
1749428446.417,0.154,-0.056,0.940,0
1749428446.417,0.143,-0.072,0.935,0
1749428446.460,0.152,-0.105,0.924,0
1749428446.460,0.157,-0.136,0.936,0
1749428446.460,0.163,-0.167,0.932,0
1749428446.517,0.170,-0.178,0.936,0
1749428446.517,0.171,-0.190,0.946,0
1749428446.517,0.173,-0.183,0.957,0
1749428446.577,0.167,-0.174,0.965,0
1749428446.577,0.165,-0.153,0.943,0
1749428446.577,0.167,-0.157,0.929,0
1749428446.637,0.170,-0.160,0.926,0
1749428446.637,0.170,-0.173,0.943,0
1749428446.637,0.173,-0.176,0.957,0
1749428446.712,0.183,-0.176,0.961,0
1749428446.712,0.189,-0.174,0.968,0
1749428446.712,0.186,-0.162,0.988,0
1749428446.743,0.176,-0.133,0.992,0
1749428446.743,0.174,-0.109,0.984,0
1749428446.743,0.167,-0.113,0.962,0
1749428446.802,0.172,-0.128,0.956,0
1749428446.802,0.171,-0.158,0.946,0
1749428446.802,0.159,-0.177,0.953,0
1749428446.862,0.155,-0.176,0.959,0
1749428446.862,0.153,-0.173,0.939,0
1749428446.862,0.149,-0.154,0.939,0
1749428446.921,0.148,-0.138,0.939,0
1749428446.921,0.140,-0.128,0.944,0
1749428446.921,0.129,-0.127,0.946,0
1749428446.970,0.121,-0.127,0.957,0
1749428446.970,0.125,-0.131,0.938,0
1749428446.970,0.132,-0.122,0.908,0
1749428447.027,0.138,-0.123,0.937,0
1749428447.027,0.138,-0.150,0.964,0
1749428447.027,0.145,-0.160,0.962,0
1749428447.087,0.153,-0.165,0.971,0
1749428447.087,0.147,-0.160,0.975,0
1749428447.087,0.157,-0.163,0.959,0
1749428447.146,0.173,-0.166,0.939,0
1749428447.146,0.196,-0.180,0.945,0
1749428447.146,0.211,-0.197,0.959,0
1749428447.192,0.202,-0.182,0.996,0
1749428447.192,0.200,-0.153,0.989,0
1749428447.192,0.198,-0.120,0.982,0
1749428447.255,0.204,-0.094,0.956,0
1749428447.255,0.203,-0.081,0.931,0
1749428447.255,0.200,-0.061,0.931,0
1749428447.311,0.197,-0.050,0.925,0
1749428447.311,0.194,-0.058,0.929,0
1749428447.311,0.201,-0.091,0.930,0
1749428447.372,0.217,-0.128,0.942,0
1749428447.372,0.224,-0.154,0.967,0
1749428447.372,0.225,-0.153,1.004,0
1749428447.417,0.225,-0.134,1.025,0
1749428447.417,0.214,-0.109,1.014,0
1749428447.417,0.200,-0.097,0.994,0
1749428447.477,0.194,-0.092,0.979,0
1749428447.477,0.192,-0.105,0.970,0
1749428447.477,0.184,-0.111,0.979,0
1749428447.539,0.177,-0.119,0.964,0
1749428447.539,0.178,-0.124,0.941,0
1749428447.539,0.179,-0.133,0.944,0
1749428447.584,0.181,-0.152,0.951,0
1749428447.584,0.183,-0.158,0.954,0
1749428447.584,0.174,-0.148,0.962,0
1749428447.642,0.174,-0.136,0.964,0
1749428447.642,0.177,-0.127,0.964,0
1749428447.642,0.189,-0.134,0.964,0
1749428447.702,0.179,-0.149,0.980,0
1749428447.702,0.178,-0.143,0.991,0
1749428447.702,0.168,-0.123,1.012,0
1749428447.762,0.163,-0.105,1.000,0
1749428447.762,0.158,-0.102,0.982,0
1749428447.762,0.158,-0.112,0.967,0
1749428447.822,0.140,-0.119,0.975,0
1749428447.822,0.118,-0.125,0.988,0
