timestamps,X,Y,Z,Marker0
1749427101.844,0.133,-0.062,0.968,0
1749427101.844,0.138,-0.066,0.970,0
1749427101.844,0.144,-0.063,0.971,0
1749427101.890,0.135,-0.068,0.959,0
1749427101.890,0.138,-0.070,0.964,0
1749427101.890,0.149,-0.073,0.995,0
1749427101.954,0.149,-0.085,0.975,0
1749427101.954,0.155,-0.072,0.964,0
1749427101.954,0.154,-0.075,0.965,0
1749427102.010,0.157,-0.078,0.955,0
1749427102.010,0.148,-0.075,0.955,0
1749427102.010,0.150,-0.068,0.965,0
1749427102.070,0.155,-0.068,0.974,0
1749427102.070,0.146,-0.069,0.975,0
1749427102.070,0.142,-0.068,0.967,0
1749427102.114,0.149,-0.074,0.969,0
1749427102.114,0.145,-0.070,0.973,0
1749427102.114,0.148,-0.064,0.991,0
1749427102.174,0.152,-0.063,1.002,0
1749427102.174,0.151,-0.065,0.984,0
1749427102.174,0.131,-0.065,0.961,0
1749427102.236,0.136,-0.053,0.950,0
1749427102.236,0.142,-0.047,0.962,0
1749427102.236,0.147,-0.051,0.957,0
1749427102.281,0.157,-0.058,0.962,0
1749427102.281,0.164,-0.068,0.975,0
1749427102.281,0.170,-0.067,0.982,0
1749427102.339,0.174,-0.064,0.988,0
1749427102.339,0.174,-0.064,0.969,0
1749427102.339,0.176,-0.073,0.947,0
1749427102.400,0.172,-0.081,0.960,0
1749427102.400,0.168,-0.090,0.973,0
1749427102.400,0.172,-0.089,0.988,0
1749427102.459,0.171,-0.095,0.990,0
1749427102.459,0.166,-0.090,0.978,0
1749427102.459,0.160,-0.077,0.968,0
1749427102.509,0.158,-0.071,0.956,0
1749427102.509,0.158,-0.077,0.959,0
1749427102.509,0.158,-0.078,0.980,0
1749427102.564,0.158,-0.068,0.983,0
1749427102.564,0.159,-0.056,0.969,0
1749427102.564,0.163,-0.050,0.965,0
1749427102.625,0.162,-0.056,0.966,0
1749427102.625,0.166,-0.057,0.965,0
1749427102.625,0.166,-0.063,0.966,0
1749427102.685,0.173,-0.053,0.975,0
1749427102.685,0.176,-0.041,0.977,0
1749427102.685,0.176,-0.044,0.958,0
1749427102.743,0.174,-0.055,0.966,0
1749427102.743,0.172,-0.052,0.966,0
1749427102.743,0.172,-0.061,0.966,0
1749427102.793,0.176,-0.070,0.973,0
1749427102.793,0.179,-0.078,0.981,0
1749427102.793,0.180,-0.077,0.974,0
1749427102.849,0.174,-0.079,0.965,0
1749427102.849,0.174,-0.080,0.961,0
1749427102.849,0.171,-0.085,0.961,0
1749427102.909,0.167,-0.089,0.965,0
1749427102.909,0.166,-0.087,0.973,0
1749427102.909,0.162,-0.080,0.957,0
1749427102.969,0.161,-0.073,0.951,0
1749427102.969,0.158,-0.065,0.951,0
1749427102.969,0.162,-0.071,0.949,0
1749427103.016,0.168,-0.077,0.947,0
1749427103.016,0.168,-0.085,0.964,0
1749427103.016,0.170,-0.085,0.970,0
1749427103.079,0.171,-0.079,0.975,0
1749427103.079,0.174,-0.073,0.969,0
1749427103.079,0.171,-0.081,0.966,0
1749427103.135,0.164,-0.081,0.964,0
1749427103.135,0.171,-0.082,0.964,0
1749427103.135,0.173,-0.081,0.956,0
1749427103.194,0.170,-0.078,0.956,0
1749427103.194,0.174,-0.081,0.956,0
1749427103.194,0.171,-0.073,0.970,0
1749427103.254,0.184,-0.081,0.935,0
1749427103.254,0.180,-0.084,0.960,0
1749427103.254,0.188,-0.090,0.958,0
1749427103.300,0.188,-0.094,0.969,0
1749427103.300,0.193,-0.103,0.972,0
1749427103.300,0.198,-0.111,0.974,0
1749427103.362,0.203,-0.106,0.976,0
1749427103.362,0.208,-0.106,0.981,0
1749427103.362,0.210,-0.109,0.987,0
1749427103.406,0.207,-0.107,0.982,0
1749427103.406,0.198,-0.102,0.970,0
1749427103.406,0.193,-0.095,0.955,0
1749427103.465,0.182,-0.076,0.947,0
1749427103.465,0.176,-0.063,0.946,0
1749427103.465,0.174,-0.056,0.958,0
1749427103.525,0.177,-0.062,0.957,0
1749427103.525,0.183,-0.070,0.960,0
1749427103.525,0.183,-0.081,0.964,0
1749427103.585,0.191,-0.084,0.967,0
1749427103.585,0.195,-0.079,0.967,0
1749427103.585,0.191,-0.073,0.971,0
1749427103.644,0.190,-0.079,0.961,0
1749427103.644,0.187,-0.082,0.954,0
1749427103.644,0.181,-0.086,0.954,0
1749427103.690,0.184,-0.095,0.953,0
1749427103.690,0.190,-0.111,0.956,0
1749427103.690,0.196,-0.123,0.963,0
1749427103.750,0.211,-0.113,0.955,0
1749427103.750,0.195,-0.100,0.983,0
1749427103.750,0.188,-0.079,0.981,0
1749427103.810,0.187,-0.054,0.977,0
1749427103.810,0.180,-0.044,0.967,0
1749427103.810,0.174,-0.036,0.963,0
1749427103.869,0.172,-0.035,0.955,0
1749427103.869,0.177,-0.042,0.953,0
1749427103.869,0.178,-0.049,0.952,0
1749427103.919,0.180,-0.054,0.960,0
1749427103.919,0.184,-0.062,0.962,0
1749427103.919,0.188,-0.071,0.966,0
1749427103.975,0.190,-0.078,0.968,0
1749427103.975,0.192,-0.073,0.969,0
1749427103.975,0.186,-0.072,0.961,0
1749427104.034,0.184,-0.074,0.971,0
1749427104.034,0.179,-0.071,0.967,0
1749427104.034,0.180,-0.072,0.972,0
1749427104.094,0.184,-0.068,0.967,0
1749427104.094,0.186,-0.066,0.961,0
1749427104.094,0.188,-0.068,0.971,0
1749427104.139,0.193,-0.074,0.970,0
1749427104.139,0.192,-0.077,0.965,0
1749427104.139,0.188,-0.078,0.961,0
1749427104.204,0.189,-0.089,0.969,0
1749427104.204,0.189,-0.110,0.970,0
1749427104.204,0.188,-0.114,0.959,0
1749427104.259,0.184,-0.125,0.960,0
1749427104.259,0.183,-0.132,0.950,0
1749427104.259,0.188,-0.121,0.951,0
1749427104.304,0.189,-0.113,0.955,0
1749427104.304,0.185,-0.095,0.965,0
1749427104.304,0.189,-0.098,0.978,0
1749427104.365,0.192,-0.109,0.975,0
1749427104.365,0.187,-0.102,0.958,0
1749427104.365,0.183,-0.101,0.955,0
1749427104.424,0.184,-0.097,0.961,0
1749427104.424,0.185,-0.107,0.972,0
1749427104.424,0.185,-0.106,0.973,0
1749427104.487,0.178,-0.098,0.962,0
1749427104.487,0.178,-0.087,0.956,0
1749427104.487,0.178,-0.087,0.958,0
1749427104.531,0.176,-0.107,0.976,0
1749427104.531,0.176,-0.100,0.962,0
1749427104.531,0.174,-0.095,0.956,0
1749427104.589,0.174,-0.091,0.948,0
1749427104.589,0.170,-0.090,0.955,0
1749427104.589,0.171,-0.104,0.958,0
1749427104.649,0.173,-0.112,0.961,0
1749427104.649,0.175,-0.112,0.962,0
1749427104.649,0.176,-0.107,0.964,0
1749427104.710,0.172,-0.105,0.967,0
1749427104.710,0.171,-0.110,0.969,0
1749427104.710,0.170,-0.113,0.958,0
1749427104.759,0.170,-0.120,0.964,0
1749427104.759,0.167,-0.122,0.963,0
1749427104.759,0.166,-0.125,0.947,0
1749427104.814,0.167,-0.114,0.956,0
1749427104.814,0.172,-0.104,0.962,0
1749427104.814,0.173,-0.101,0.966,0
1749427104.874,0.174,-0.101,0.966,0
1749427104.874,0.172,-0.099,0.966,0
1749427104.874,0.173,-0.093,0.967,0
1749427104.935,0.175,-0.098,0.967,0
1749427104.935,0.173,-0.103,0.967,0
1749427104.935,0.174,-0.115,0.968,0
1749427104.994,0.172,-0.121,0.967,0
1749427104.994,0.172,-0.113,0.965,0
1749427104.994,0.170,-0.111,0.960,0
1749427105.043,0.166,-0.111,0.957,0
1749427105.043,0.167,-0.111,0.962,0
1749427105.043,0.164,-0.116,0.959,0
1749427105.099,0.164,-0.118,0.963,0
1749427105.099,0.164,-0.120,0.950,0
1749427105.099,0.169,-0.118,0.953,0
1749427105.148,0.167,-0.118,0.959,0
1749427105.148,0.161,-0.117,0.955,0
1749427105.148,0.165,-0.117,0.956,0
1749427105.204,0.168,-0.112,0.960,0
1749427105.204,0.173,-0.117,0.967,0
1749427105.204,0.172,-0.118,0.973,0
1749427105.265,0.170,-0.125,0.967,0
1749427105.265,0.169,-0.119,0.963,0
1749427105.265,0.167,-0.117,0.971,0
1749427105.329,0.167,-0.115,0.969,0
1749427105.329,0.166,-0.115,0.960,0
1749427105.329,0.162,-0.122,0.960,0
1749427105.384,0.168,-0.125,0.950,0
1749427105.384,0.166,-0.126,0.953,0
1749427105.384,0.168,-0.123,0.950,0
1749427105.430,0.163,-0.128,0.942,0
1749427105.430,0.163,-0.135,0.946,0
1749427105.430,0.170,-0.137,0.948,0
1749427105.490,0.170,-0.137,0.949,0
1749427105.490,0.167,-0.129,0.962,0
1749427105.490,0.168,-0.135,1.007,0
1749427105.549,0.178,-0.132,1.002,0
1749427105.549,0.185,-0.148,0.908,0
1749427105.549,0.181,-0.139,0.969,0
1749427105.614,0.180,-0.146,0.963,0
1749427105.614,0.179,-0.139,0.973,0
1749427105.614,0.176,-0.140,0.966,0
1749427105.657,0.168,-0.143,0.954,0
1749427105.657,0.168,-0.142,0.951,0
1749427105.657,0.167,-0.129,0.970,0
1749427105.714,0.164,-0.149,0.969,0
1749427105.714,0.161,-0.152,0.967,0
1749427105.714,0.165,-0.138,0.944,0
1749427105.774,0.147,-0.126,0.955,0
1749427105.774,0.153,-0.116,0.950,0
1749427105.774,0.155,-0.108,0.974,0
1749427105.835,0.159,-0.115,0.941,0
1749427105.835,0.152,-0.125,0.936,0
1749427105.835,0.147,-0.135,0.970,0
1749427105.884,0.164,-0.139,0.980,0
1749427105.884,0.150,-0.140,0.953,0
1749427105.884,0.146,-0.141,0.963,0
1749427105.939,0.152,-0.141,0.945,0
1749427105.939,0.161,-0.126,0.946,0
1749427105.939,0.165,-0.123,0.946,0
1749427106.000,0.168,-0.117,0.990,0
1749427106.000,0.156,-0.136,0.984,0
1749427106.000,0.158,-0.145,0.959,0
1749427106.059,0.157,-0.145,0.976,0
1749427106.059,0.159,-0.128,0.969,0
1749427106.059,0.166,-0.127,0.992,0
1749427106.106,0.172,-0.140,0.972,0
1749427106.106,0.168,-0.134,0.964,0
1749427106.106,0.160,-0.124,0.963,0
1749427106.169,0.160,-0.120,0.958,0
1749427106.169,0.162,-0.123,0.963,0
1749427106.169,0.158,-0.119,0.967,0
1749427106.224,0.151,-0.117,0.965,0
1749427106.224,0.143,-0.120,0.971,0
1749427106.224,0.141,-0.119,0.955,0
1749427106.284,0.137,-0.121,0.956,0
1749427106.284,0.137,-0.111,0.941,0
1749427106.284,0.139,-0.107,0.933,0
1749427106.329,0.138,-0.116,0.938,0
1749427106.329,0.133,-0.125,0.950,0
1749427106.329,0.138,-0.140,0.960,0
1749427106.389,0.143,-0.147,0.978,0
1749427106.389,0.145,-0.145,0.948,0
1749427106.389,0.148,-0.129,0.962,0
1749427106.454,0.145,-0.125,0.973,0
1749427106.454,0.150,-0.126,0.989,0
1749427106.454,0.153,-0.139,0.986,0
1749427106.497,0.142,-0.142,0.973,0
1749427106.497,0.139,-0.148,0.967,0
1749427106.497,0.135,-0.139,0.967,0
1749427106.554,0.131,-0.136,0.968,0
1749427106.554,0.133,-0.138,0.952,0
1749427106.554,0.128,-0.140,0.940,0
1749427106.614,0.123,-0.136,0.938,0
1749427106.614,0.126,-0.126,0.941,0
1749427106.614,0.124,-0.123,0.953,0
1749427106.675,0.132,-0.118,0.958,0
1749427106.675,0.138,-0.118,0.961,0
1749427106.675,0.136,-0.113,0.954,0
1749427106.737,0.134,-0.109,0.946,0
1749427106.737,0.135,-0.091,0.957,0
1749427106.737,0.144,-0.079,0.966,0
1749427106.782,0.145,-0.093,0.985,0
1749427106.782,0.151,-0.110,0.988,0
1749427106.782,0.152,-0.116,0.981,0
1749427106.839,0.163,-0.103,0.975,0
1749427106.839,0.170,-0.088,0.982,0
1749427106.839,0.176,-0.100,0.987,0
1749427106.899,0.177,-0.115,0.992,0
1749427106.899,0.177,-0.115,0.992,0
1749427106.899,0.164,-0.135,0.975,0
1749427106.899,0.161,-0.138,0.969,0
1749427106.959,0.160,-0.142,0.953,0
1749427106.959,0.156,-0.152,0.969,0
1749427106.959,0.154,-0.168,0.965,0
1749427107.009,0.144,-0.180,0.966,0
1749427107.009,0.145,-0.166,0.957,0
1749427107.009,0.148,-0.150,0.958,0
1749427107.064,0.155,-0.152,0.965,0
1749427107.064,0.153,-0.167,0.971,0
1749427107.064,0.145,-0.171,0.969,0
1749427107.125,0.145,-0.161,0.960,0
1749427107.125,0.149,-0.161,0.954,0
1749427107.125,0.153,-0.176,0.961,0
1749427107.184,0.145,-0.184,0.971,0
1749427107.184,0.143,-0.183,0.953,0
1749427107.184,0.141,-0.176,0.952,0
1749427107.229,0.144,-0.179,0.950,0
1749427107.229,0.139,-0.186,0.945,0
1749427107.229,0.132,-0.180,0.943,0
1749427107.294,0.133,-0.182,0.937,0
1749427107.294,0.137,-0.178,0.926,0
1749427107.294,0.135,-0.158,0.921,0
1749427107.349,0.135,-0.149,0.928,0
1749427107.349,0.133,-0.151,0.935,0
1749427107.349,0.131,-0.152,0.939,0
1749427107.411,0.131,-0.154,0.940,0
1749427107.411,0.137,-0.162,0.943,0
1749427107.411,0.140,-0.169,0.947,0
1749427107.454,0.148,-0.171,0.957,0
1749427107.454,0.156,-0.177,0.960,0
1749427107.454,0.159,-0.185,0.969,0
1749427107.515,0.162,-0.196,0.969,0
1749427107.515,0.155,-0.193,0.963,0
1749427107.515,0.162,-0.184,0.950,0
1749427107.579,0.158,-0.185,0.954,0
1749427107.579,0.161,-0.182,0.954,0
1749427107.579,0.164,-0.177,0.957,0
1749427107.622,0.168,-0.172,0.970,0
1749427107.622,0.164,-0.167,0.961,0
1749427107.622,0.162,-0.155,0.943,0
1749427107.680,0.163,-0.143,0.934,0
1749427107.680,0.165,-0.129,0.941,0
1749427107.680,0.172,-0.129,0.952,0
1749427107.739,0.174,-0.137,0.957,0
1749427107.739,0.167,-0.155,0.970,0
1749427107.739,0.163,-0.161,0.955,0
1749427107.799,0.161,-0.161,0.944,0
1749427107.799,0.164,-0.161,0.952,0
1749427107.799,0.168,-0.166,0.956,0
1749427107.860,0.175,-0.171,0.943,0
1749427107.860,0.175,-0.175,0.945,0
1749427107.860,0.179,-0.186,0.957,0
1749427107.906,0.184,-0.182,0.948,0
1749427107.906,0.184,-0.165,0.934,0
1749427107.906,0.196,-0.146,0.943,0
1749427107.979,0.198,-0.158,1.024,0
1749427107.979,0.211,-0.177,1.029,0
1749427107.979,0.212,-0.182,0.997,0
1749427108.024,0.191,-0.188,0.953,0
1749427108.024,0.186,-0.189,0.946,0
1749427108.024,0.187,-0.180,0.959,0
1749427108.084,0.187,-0.177,0.938,0
1749427108.084,0.184,-0.183,0.925,0
1749427108.084,0.186,-0.190,0.942,0
1749427108.132,0.181,-0.192,0.960,0
1749427108.132,0.190,-0.192,0.961,0
1749427108.132,0.193,-0.189,0.962,0
1749427108.204,0.190,-0.192,0.937,0
1749427108.204,0.196,-0.195,0.963,0
1749427108.204,0.159,-0.185,0.960,0
1749427108.249,0.172,-0.190,0.940,0
1749427108.249,0.164,-0.175,0.949,0
1749427108.249,0.197,-0.175,0.928,0
1749427108.308,0.170,-0.182,0.937,0
1749427108.308,0.176,-0.183,0.936,0
1749427108.308,0.193,-0.168,0.936,0
1749427108.355,0.177,-0.155,0.943,0
1749427108.355,0.178,-0.143,0.949,0
1749427108.355,0.189,-0.152,0.921,0
1749427108.416,0.181,-0.158,0.947,0
1749427108.416,0.177,-0.157,0.953,0
1749427108.416,0.178,-0.155,0.955,0
1749427108.474,0.184,-0.159,0.978,0
1749427108.474,0.188,-0.165,0.973,0
1749427108.474,0.180,-0.170,0.958,0
1749427108.536,0.173,-0.175,0.935,0
1749427108.536,0.164,-0.173,0.960,0
1749427108.536,0.166,-0.181,0.958,0
1749427108.580,0.170,-0.185,0.956,0
1749427108.580,0.177,-0.188,0.940,0
1749427108.580,0.170,-0.191,0.925,0
1749427108.639,0.166,-0.186,0.919,0
