timestamps,PPG1,PPG2,PPG3,Marker0
1749428436.239,464946.000,290005.000,2592.000,0
1749428436.254,464869.000,290002.000,2471.000,0
1749428436.270,464875.000,289999.000,2577.000,0
1749428436.286,464844.000,289996.000,2573.000,0
1749428436.301,464873.000,289977.000,2524.000,0
1749428436.317,464875.000,290027.000,2576.000,0
1749428436.332,464867.000,290005.000,2600.000,0
1749428436.348,464994.000,290090.000,2573.000,0
1749428436.364,464877.000,290073.000,2576.000,0
1749428436.379,464916.000,290140.000,2616.000,0
1749428436.395,464970.000,290157.000,2577.000,0
1749428436.411,464935.000,290161.000,2629.000,0
1749428436.426,464979.000,290248.000,2574.000,0
1749428436.442,465064.000,290250.000,2574.000,0
1749428436.457,465086.000,290294.000,2536.000,0
1749428436.473,465003.000,290314.000,2575.000,0
1749428436.489,465134.000,290353.000,2568.000,0
1749428436.504,465137.000,290344.000,2503.000,0
1749428436.520,465177.000,290403.000,2580.000,0
1749428436.536,465191.000,290420.000,2542.000,0
1749428436.551,465228.000,290435.000,2574.000,0
1749428436.567,465231.000,290460.000,2547.000,0
1749428436.582,465201.000,290469.000,2571.000,0
1749428436.598,465308.000,290539.000,2578.000,0
1749428436.614,465212.000,290591.000,2601.000,0
1749428436.629,465205.000,290559.000,2597.000,0
1749428436.645,465260.000,290643.000,2576.000,0
1749428436.661,465399.000,290633.000,2618.000,0
1749428436.676,465337.000,290631.000,2573.000,0
1749428436.692,465360.000,290572.000,2581.000,0
1749428436.707,465255.000,290475.000,2576.000,0
1749428436.723,465113.000,290357.000,2577.000,0
1749428436.739,465099.000,290267.000,2475.000,0
1749428436.754,464965.000,290227.000,2563.000,0
1749428436.770,464861.000,290233.000,2574.000,0
1749428436.786,464827.000,290202.000,2575.000,0
1749428436.801,464723.000,290194.000,2568.000,0
1749428436.817,464729.000,290217.000,2562.000,0
1749428436.832,464713.000,290273.000,2595.000,0
1749428436.848,464687.000,290309.000,2574.000,0
1749428436.864,464620.000,290303.000,2643.000,0
1749428436.879,464683.000,290360.000,2572.000,0
1749428436.895,464587.000,290429.000,2560.000,0
1749428436.911,464563.000,290375.000,2615.000,0
1749428436.926,464553.000,290428.000,2571.000,0
1749428436.942,464523.000,290422.000,2534.000,0
1749428436.957,464427.000,290391.000,2567.000,0
1749428436.973,464459.000,290398.000,2580.000,0
1749428436.989,464468.000,290413.000,2569.000,0
1749428437.004,464388.000,290416.000,2570.000,0
1749428437.020,464388.000,290405.000,2557.000,0
1749428437.036,464438.000,290376.000,2569.000,0
1749428437.051,464328.000,290429.000,2568.000,0
1749428437.067,464312.000,290426.000,2575.000,0
1749428437.082,464359.000,290440.000,2563.000,0
1749428437.098,464408.000,290479.000,2585.000,0
1749428437.114,464405.000,290467.000,2620.000,0
1749428437.129,464413.000,290540.000,2567.000,0
1749428437.145,464418.000,290517.000,2626.000,0
1749428437.161,464355.000,290500.000,2568.000,0
1749428437.176,464403.000,290552.000,2558.000,0
1749428437.192,464436.000,290552.000,2528.000,0
1749428437.207,464351.000,290603.000,2568.000,0
1749428437.223,464411.000,290583.000,2546.000,0
1749428437.239,464427.000,290598.000,2583.000,0
1749428437.254,464379.000,290647.000,2581.000,0
1749428437.270,464416.000,290663.000,2514.000,0
1749428437.286,464401.000,290655.000,2578.000,0
1749428437.301,464321.000,290674.000,2569.000,0
1749428437.317,464210.000,290645.000,2606.000,0
1749428437.332,464146.000,290644.000,2581.000,0
1749428437.348,464062.000,290589.000,2635.000,0
1749428437.364,464045.000,290492.000,2560.000,0
1749428437.379,463977.000,290348.000,2567.000,0
1749428437.395,463921.000,290226.000,2633.000,0
1749428437.411,463788.000,290169.000,2611.000,0
1749428437.426,463772.000,290075.000,2547.000,0
1749428437.442,463720.000,290064.000,2575.000,0
1749428437.457,463658.000,290041.000,2554.000,0
1749428437.473,463653.000,290051.000,2496.000,0
1749428437.489,463575.000,290042.000,2562.000,0
1749428437.504,463568.000,290033.000,2562.000,0
1749428437.520,463614.000,290078.000,2562.000,0
1749428437.536,463639.000,290077.000,2542.000,0
1749428437.551,463630.000,290157.000,2541.000,0
1749428437.567,463684.000,290145.000,2542.000,0
1749428437.582,463782.000,290172.000,2563.000,0
1749428437.598,463815.000,290147.000,2619.000,0
1749428437.614,463926.000,290192.000,2584.000,0
1749428437.629,464029.000,290166.000,2597.000,0
1749428437.645,464048.000,290175.000,2566.000,0
1749428437.661,464076.000,290164.000,2565.000,0
1749428437.676,464088.000,290170.000,2525.000,0
1749428437.692,464085.000,290176.000,2586.000,0
1749428437.707,464154.000,290161.000,2591.000,0
1749428437.723,464158.000,290185.000,2470.000,0
1749428437.739,464202.000,290197.000,2565.000,0
1749428437.754,464251.000,290235.000,2535.000,0
1749428437.770,464299.000,290271.000,2572.000,0
1749428437.786,464259.000,290299.000,2565.000,0
1749428437.801,464289.000,290304.000,2580.000,0
1749428437.817,464347.000,290294.000,2569.000,0
1749428437.832,464239.000,290325.000,2587.000,0
1749428437.848,464267.000,290301.000,2595.000,0
1749428437.864,464260.000,290331.000,2568.000,0
1749428437.879,464274.000,290333.000,2637.000,0
1749428437.895,464171.000,290327.000,2586.000,0
1749428437.911,464295.000,290291.000,2558.000,0
1749428437.926,464232.000,290327.000,2566.000,0
1749428437.942,464168.000,290243.000,2565.000,0
1749428437.957,464242.000,290321.000,2532.000,0
1749428437.973,464117.000,290314.000,2566.000,0
1749428437.989,464185.000,290223.000,2560.000,0
1749428438.004,464130.000,290167.000,2500.000,0
1749428438.020,464077.000,290079.000,2562.000,0
1749428438.036,464028.000,289892.000,2575.000,0
1749428438.051,463959.000,289790.000,2559.000,0
1749428438.067,463825.000,289673.000,2556.000,0
1749428438.082,463703.000,289667.000,2652.000,0
1749428438.098,463595.000,289572.000,2538.000,0
1749428438.114,463482.000,289588.000,2562.000,0
1749428438.129,463533.000,289556.000,2632.000,0
1749428438.145,463305.000,289549.000,2558.000,0
1749428438.161,463295.000,289587.000,2490.000,0
1749428438.176,463154.000,289573.000,2562.000,0
1749428438.192,463129.000,289543.000,2562.000,0
1749428438.207,463107.000,289540.000,2520.000,0
1749428438.223,462977.000,289579.000,2557.000,0
1749428438.239,462907.000,289561.000,2557.000,0
1749428438.254,462925.000,289566.000,2556.000,0
1749428438.270,462820.000,289518.000,2537.000,0
1749428438.286,462726.000,289499.000,2556.000,0
1749428438.301,462783.000,289478.000,2519.000,0
1749428438.317,462681.000,289518.000,2556.000,0
1749428438.332,462717.000,289485.000,2629.000,0
1749428438.348,462669.000,289505.000,2537.000,0
1749428438.364,462720.000,289526.000,2614.000,0
1749428438.379,462691.000,289528.000,2570.000,0
1749428438.395,462670.000,289528.000,2555.000,0
1749428438.411,462705.000,289574.000,2502.000,0
1749428438.426,462606.000,289604.000,2571.000,0
1749428438.442,462744.000,289594.000,2547.000,0
1749428438.457,462705.000,289634.000,2478.000,0
1749428438.473,462790.000,289669.000,2556.000,0
1749428438.489,462855.000,289720.000,2513.000,0
1749428438.504,462981.000,289676.000,2549.000,0
1749428438.520,462904.000,289717.000,2567.000,0
1749428438.536,462932.000,289735.000,2551.000,0
1749428438.551,463130.000,289738.000,2557.000,0
1749428438.567,463126.000,289812.000,2603.000,0
1749428438.582,463170.000,289819.000,2558.000,0
1749428438.598,463277.000,289902.000,2556.000,0
1749428438.614,463302.000,289837.000,2636.000,0
1749428438.629,463323.000,289811.000,2558.000,0
1749428438.645,463356.000,289681.000,2566.000,0
1749428438.661,463381.000,289619.000,2539.000,0
1749428438.676,463396.000,289520.000,2547.000,0
1749428438.692,463366.000,289425.000,2543.000,0
1749428438.707,463302.000,289410.000,2571.000,0
1749428438.723,463343.000,289382.000,2558.000,0
1749428438.739,463299.000,289405.000,2497.000,0
1749428438.754,463416.000,289399.000,2561.000,0
1749428438.770,463308.000,289475.000,2553.000,0
1749428438.786,463433.000,289451.000,2583.000,0
1749428438.801,463384.000,289502.000,2571.000,0
1749428438.817,463330.000,289505.000,2607.000,0
1749428438.832,463392.000,289570.000,2560.000,0
1749428438.848,463471.000,289561.000,2560.000,0
1749428438.864,463542.000,289617.000,2562.000,0
1749428438.879,463561.000,289616.000,2561.000,0
1749428438.895,463624.000,289639.000,2520.000,0
1749428438.911,463643.000,289654.000,2561.000,0
1749428438.926,463737.000,289683.000,2576.000,0
1749428438.942,463800.000,289704.000,2485.000,0
1749428438.957,463777.000,289682.000,2594.000,0
1749428438.973,463812.000,289688.000,2561.000,0
1749428438.989,463849.000,289748.000,2545.000,0
1749428439.004,463765.000,289738.000,2528.000,0
1749428439.020,463725.000,289834.000,2563.000,0
1749428439.036,463827.000,289840.000,2576.000,0
1749428439.051,463831.000,289842.000,2578.000,0
1749428439.067,463771.000,289859.000,2612.000,0
1749428439.082,463787.000,289918.000,2573.000,0
1749428439.098,463790.000,289898.000,2621.000,0
1749428439.114,463728.000,289936.000,2560.000,0
1749428439.129,463808.000,289945.000,2560.000,0
1749428439.145,463769.000,289948.000,2555.000,0
1749428439.161,463666.000,289982.000,2563.000,0
1749428439.176,463847.000,290031.000,2564.000,0
1749428439.192,463835.000,290096.000,2562.000,0
1749428439.207,463904.000,290047.000,2561.000,0
1749428439.223,463953.000,290078.000,2496.000,0
1749428439.239,464041.000,290062.000,2560.000,0
1749428439.254,463986.000,289974.000,2566.000,0
1749428439.270,464012.000,289880.000,2560.000,0
1749428439.286,464038.000,289805.000,2563.000,0
1749428439.301,463964.000,289731.000,2625.000,0
1749428439.317,463892.000,289722.000,2562.000,0
1749428439.332,463977.000,289704.000,2574.000,0
1749428439.348,464053.000,289719.000,2615.000,0
1749428439.364,463966.000,289755.000,2581.000,0
1749428439.379,464079.000,289815.000,2528.000,0
1749428439.395,464016.000,289823.000,2571.000,0
1749428439.411,464048.000,289830.000,2564.000,0
1749428439.426,464073.000,289863.000,2568.000,0
1749428439.442,464074.000,289854.000,2563.000,0
1749428439.457,464091.000,289924.000,2573.000,0
1749428439.473,464071.000,289934.000,2564.000,0
1749428439.489,464222.000,289961.000,2557.000,0
1749428439.504,464141.000,289957.000,2542.000,0
1749428439.520,464150.000,289991.000,2563.000,0
1749428439.536,464194.000,289979.000,2572.000,0
1749428439.551,464226.000,289952.000,2637.000,0
1749428439.567,464210.000,289990.000,2569.000,0
1749428439.582,464256.000,290017.000,2596.000,0
1749428439.598,464332.000,290035.000,2577.000,0
1749428439.614,464341.000,290067.000,2569.000,0
1749428439.629,464446.000,290118.000,2563.000,0
1749428439.645,464413.000,290140.000,2557.000,0
1749428439.661,464547.000,290204.000,2578.000,0
1749428439.676,464546.000,290226.000,2467.000,0
1749428439.692,464554.000,290284.000,2558.000,0
1749428439.707,464626.000,290270.000,2530.000,0
1749428439.723,464758.000,290375.000,2580.000,0
1749428439.739,464729.000,290380.000,2576.000,0
1749428439.754,464686.000,290426.000,2558.000,0
1749428439.770,464764.000,290418.000,2563.000,0
1749428439.786,464668.000,290462.000,2584.000,0
1749428439.801,464646.000,290513.000,2566.000,0
1749428439.817,464729.000,290540.000,2574.000,0
1749428439.832,464672.000,290552.000,2631.000,0
1749428439.848,464502.000,290483.000,2562.000,0
1749428439.864,464582.000,290423.000,2562.000,0
1749428439.879,464523.000,290322.000,2551.000,0
1749428439.895,464466.000,290219.000,2547.000,0
1749428439.911,464425.000,290199.000,2498.000,0
1749428439.926,464417.000,290170.000,2569.000,0
1749428439.942,464332.000,290211.000,2559.000,0
1749428439.957,464406.000,290262.000,2495.000,0
1749428439.973,464512.000,290264.000,2565.000,0
1749428439.989,464463.000,290281.000,2571.000,0
1749428440.004,464481.000,290281.000,2566.000,0
1749428440.020,464551.000,290281.000,2565.000,0
1749428440.036,464630.000,290345.000,2617.000,0
1749428440.051,464676.000,290342.000,2564.000,0
1749428440.067,464836.000,290351.000,2563.000,0
1749428440.082,464941.000,290391.000,2565.000,0
1749428440.098,464914.000,290341.000,2586.000,0
1749428440.114,465047.000,290407.000,2508.000,0
1749428440.129,465182.000,290318.000,2567.000,0
1749428440.145,465295.000,290282.000,2569.000,0
1749428440.161,465323.000,290272.000,2494.000,0
1749428440.176,465355.000,290239.000,2518.000,0
1749428440.192,465511.000,290293.000,2578.000,0
1749428440.207,465641.000,290263.000,2520.000,0
1749428440.223,465893.000,290230.000,2574.000,0
1749428440.239,466105.000,290277.000,2572.000,0
1749428440.254,466351.000,290268.000,2574.000,0
1749428440.270,466605.000,290400.000,2579.000,0
1749428440.286,467104.000,290449.000,2662.000,0
1749428440.301,467339.000,290488.000,2584.000,0
1749428440.317,467563.000,290483.000,2602.000,0
1749428440.332,467688.000,290450.000,2586.000,0
1749428440.348,467848.000,290465.000,2587.000,0
1749428440.364,468154.000,290495.000,2598.000,0
1749428440.379,468334.000,290490.000,2621.000,0
1749428440.395,468492.000,290448.000,2587.000,0
1749428440.411,468468.000,290415.000,2573.000,0
1749428440.426,468395.000,290378.000,2589.000,0
1749428440.442,468233.000,290285.000,2524.000,0
1749428440.457,468472.000,290247.000,2592.000,0
1749428440.473,468393.000,290159.000,2581.000,0
1749428440.489,468288.000,290071.000,2588.000,0
1749428440.504,468297.000,290079.000,2587.000,0
1749428440.520,468105.000,290026.000,2635.000,0
1749428440.536,467869.000,290041.000,2607.000,0
1749428440.551,467911.000,290032.000,2610.000,0
1749428440.567,467918.000,290113.000,2653.000,0
1749428440.582,467895.000,290098.000,2585.000,0
1749428440.598,467961.000,290117.000,2587.000,0
1749428440.614,467983.000,290104.000,2594.000,0
1749428440.629,467841.000,290176.000,2611.000,0
1749428440.645,467893.000,290111.000,2513.000,0
1749428440.661,467808.000,290109.000,2583.000,0
1749428440.676,467764.000,290096.000,2586.000,0
1749428440.692,467675.000,290087.000,2529.000,0
1749428440.707,467799.000,290081.000,2585.000,0
1749428440.723,467603.000,290066.000,2564.000,0
1749428440.739,467666.000,290066.000,2584.000,0
1749428440.754,467611.000,290056.000,2595.000,0
1749428440.770,467619.000,290040.000,2657.000,0
1749428440.786,467579.000,290020.000,2584.000,0
1749428440.801,467476.000,290003.000,2583.000,0
1749428440.817,467435.000,290008.000,2625.000,0
1749428440.832,467371.000,289962.000,2559.000,0
1749428440.848,467309.000,289980.000,2530.000,0
1749428440.864,467240.000,289925.000,2580.000,0
1749428440.879,467289.000,289969.000,2562.000,0
1749428440.895,467243.000,289952.000,2506.000,0
1749428440.911,467245.000,289934.000,2614.000,0
1749428440.926,467135.000,289941.000,2566.000,0
1749428440.942,467292.000,289951.000,2560.000,0
1749428440.957,467283.000,289956.000,2580.000,0
1749428440.973,467319.000,289980.000,2580.000,0
1749428440.989,467344.000,289882.000,2579.000,0
1749428441.004,467210.000,289859.000,2604.000,0
1749428441.020,467078.000,289752.000,2580.000,0
1749428441.036,466973.000,289669.000,2603.000,0
1749428441.051,466922.000,289532.000,2616.000,0
1749428441.067,466753.000,289480.000,2583.000,0
1749428441.082,466764.000,289473.000,2578.000,0
1749428441.098,466676.000,289458.000,2543.000,0
1749428441.114,466639.000,289415.000,2576.000,0
1749428441.129,466631.000,289427.000,2555.000,0
1749428441.145,466539.000,289379.000,2553.000,0
1749428441.161,466509.000,289439.000,2580.000,0
1749428441.176,466476.000,289425.000,2512.000,0
1749428441.192,466496.000,289412.000,2576.000,0
1749428441.207,466306.000,289440.000,2578.000,0
1749428441.223,466357.000,289459.000,2572.000,0
1749428441.239,466431.000,289448.000,2576.000,0
1749428441.254,466339.000,289446.000,2638.000,0
1749428441.270,466229.000,289467.000,2574.000,0
1749428441.286,466173.000,289451.000,2576.000,0
1749428441.301,466229.000,289374.000,2590.000,0
1749428441.317,466057.000,289400.000,2565.000,0
1749428441.332,466155.000,289374.000,2573.000,0
1749428441.348,466211.000,289405.000,2561.000,0
1749428441.364,466204.000,289407.000,2575.000,0
1749428441.379,466260.000,289429.000,2480.000,0
1749428441.395,466274.000,289443.000,2575.000,0
1749428441.411,466315.000,289438.000,2573.000,0
1749428441.426,466370.000,289436.000,2511.000,0
1749428441.442,466287.000,289492.000,2570.000,0
1749428441.457,466350.000,289517.000,2558.000,0
1749428441.473,466516.000,289516.000,2557.000,0
1749428441.489,466497.000,289613.000,2562.000,0
1749428441.504,466460.000,289641.000,2631.000,0
1749428441.520,466419.000,289653.000,2577.000,0
1749428441.536,466496.000,289666.000,2571.000,0
1749428441.551,466362.000,289666.000,2601.000,0
1749428441.567,466380.000,289688.000,2573.000,0
1749428441.582,466371.000,289626.000,2582.000,0
1749428441.598,466273.000,289531.000,2574.000,0
1749428441.614,466141.000,289446.000,2573.000,0
1749428441.629,466048.000,289387.000,2554.000,0
1749428441.645,465998.000,289287.000,2571.000,0
1749428441.661,465997.000,289294.000,2525.000,0
1749428441.676,465997.000,289225.000,2603.000,0
1749428441.692,465833.000,289244.000,2572.000,0
1749428441.707,465695.000,289263.000,2572.000,0
1749428441.723,465682.000,289292.000,2588.000,0
1749428441.739,465524.000,289306.000,2604.000,0
1749428441.754,465388.000,289286.000,2583.000,0
1749428441.770,465391.000,289322.000,2588.000,0
1749428441.786,465247.000,289326.000,2605.000,0
1749428441.801,465220.000,289324.000,2538.000,0
1749428441.817,465008.000,289386.000,2597.000,0
1749428441.832,464799.000,289346.000,2522.000,0
1749428441.848,464468.000,289365.000,2577.000,0
1749428441.864,464367.000,289291.000,2471.000,0
1749428441.879,464366.000,289268.000,2569.000,0
1749428441.895,464524.000,289320.000,2562.000,0
1749428441.911,464423.000,289252.000,2497.000,0
1749428441.926,464387.000,289212.000,2558.000,0
1749428441.942,464127.000,289231.000,2588.000,0
1749428441.957,464123.000,289218.000,2558.000,0
1749428441.973,463971.000,289286.000,2556.000,0
1749428441.989,464027.000,289262.000,2617.000,0
1749428442.004,464076.000,289332.000,2541.000,0
1749428442.020,464207.000,289281.000,2559.000,0
1749428442.036,464064.000,289293.000,2617.000,0
1749428442.051,463885.000,289287.000,2540.000,0
1749428442.067,463870.000,289335.000,2521.000,0
1749428442.082,463974.000,289282.000,2579.000,0
1749428442.098,464039.000,289288.000,2556.000,0
1749428442.114,464050.000,289275.000,2459.000,0
1749428442.129,464095.000,289315.000,2571.000,0
1749428442.145,464113.000,289331.000,2559.000,0
1749428442.161,464094.000,289361.000,2507.000,0
1749428442.176,464145.000,289398.000,2554.000,0
1749428442.192,464148.000,289402.000,2555.000,0
1749428442.207,464322.000,289358.000,2560.000,0
1749428442.223,464293.000,289336.000,2539.000,0
1749428442.239,464227.000,289231.000,2538.000,0
1749428442.254,464072.000,289161.000,2558.000,0
1749428442.270,463979.000,289095.000,2580.000,0
1749428442.286,463769.000,289014.000,2584.000,0
1749428442.301,463653.000,289002.000,2556.000,0
1749428442.317,463568.000,289011.000,2533.000,0
1749428442.332,463474.000,288921.000,2556.000,0
1749428442.348,463500.000,288938.000,2553.000,0
1749428442.364,463358.000,288909.000,2476.000,0
1749428442.379,463364.000,288886.000,2582.000,0
1749428442.395,463256.000,288903.000,2486.000,0
1749428442.411,463237.000,288874.000,2571.000,0
1749428442.426,463096.000,288909.000,2556.000,0
1749428442.442,463151.000,288910.000,2528.000,0
1749428442.457,463314.000,288958.000,2554.000,0
1749428442.473,463271.000,288966.000,2599.000,0
1749428442.489,463234.000,288972.000,2574.000,0
1749428442.504,463396.000,289023.000,2580.000,0
1749428442.520,463444.000,289072.000,2552.000,0
1749428442.536,463354.000,289058.000,2555.000,0
1749428442.551,463312.000,289042.000,2549.000,0
1749428442.567,463198.000,289074.000,2565.000,0
1749428442.582,463181.000,289032.000,2555.000,0
1749428442.598,463237.000,289068.000,2468.000,0
1749428442.614,463232.000,289166.000,2554.000,0
1749428442.629,463116.000,289129.000,2551.000,0
1749428442.645,463066.000,289224.000,2489.000,0
1749428442.661,463049.000,289182.000,2554.000,0
1749428442.676,463072.000,289205.000,2543.000,0
1749428442.692,463190.000,289187.000,2554.000,0
1749428442.707,463215.000,289183.000,2555.000,0
1749428442.723,463299.000,289235.000,2607.000,0
1749428442.739,463268.000,289240.000,2560.000,0
1749428442.754,463212.000,289269.000,2555.000,0
1749428442.770,463259.000,289272.000,2594.000,0
1749428442.786,463266.000,289222.000,2559.000,0
1749428442.801,463562.000,289250.000,2558.000,0
1749428442.817,463540.000,289296.000,2554.000,0
1749428442.832,463653.000,289394.000,2559.000,0
1749428442.848,463407.000,289419.000,2477.000,0
1749428442.864,463141.000,289394.000,2554.000,0
1749428442.879,462874.000,289258.000,2555.000,0
1749428442.895,462609.000,289094.000,2549.000,0
1749428442.911,462627.000,288982.000,2549.000,0
1749428442.926,462768.000,288880.000,2549.000,0
1749428442.942,462926.000,288835.000,2551.000,0
1749428442.957,462887.000,288776.000,2567.000,0
1749428442.973,462914.000,288742.000,2575.000,0
1749428442.989,462972.000,288795.000,2550.000,0
1749428443.004,462942.000,288737.000,2613.000,0
1749428443.020,462798.000,288793.000,2540.000,0
1749428443.036,462801.000,288665.000,2566.000,0
1749428443.051,462781.000,288731.000,2511.000,0
1749428443.067,462527.000,288737.000,2552.000,0
1749428443.082,462537.000,288768.000,2523.000,0
1749428443.098,462503.000,288741.000,2530.000,0
1749428443.114,462431.000,288762.000,2552.000,0
1749428443.129,462390.000,288760.000,2492.000,0
1749428443.145,462563.000,288767.000,2550.000,0
1749428443.161,462531.000,288742.000,2571.000,0
1749428443.176,462463.000,288771.000,2549.000,0
1749428443.192,462465.000,288752.000,2550.000,0
1749428443.207,462450.000,288730.000,2610.000,0
1749428443.223,462574.000,288772.000,2562.000,0
1749428443.239,462574.000,288769.000,2554.000,0
1749428443.254,462608.000,288796.000,2596.000,0
1749428443.270,462589.000,288807.000,2559.000,0
1749428443.286,462637.000,288884.000,2517.000,0
1749428443.301,462639.000,288960.000,2560.000,0
1749428443.317,462574.000,288941.000,2557.000,0
1749428443.332,462491.000,288922.000,2452.000,0
1749428443.348,462554.000,288948.000,2552.000,0
1749428443.364,462601.000,288897.000,2549.000,0
1749428443.379,462787.000,288978.000,2484.000,0
1749428443.395,462902.000,289053.000,2548.000,0
1749428443.411,462860.000,289109.000,2561.000,0
1749428443.426,462878.000,289119.000,2556.000,0
1749428443.442,462755.000,289137.000,2525.000,0
1749428443.457,462776.000,289165.000,2543.000,0
1749428443.473,462747.000,289170.000,2524.000,0
1749428443.489,462793.000,289160.000,2585.000,0
1749428443.504,462679.000,289149.000,2561.000,0
1749428443.520,462625.000,289062.000,2550.000,0
1749428443.536,462624.000,288987.000,2508.000,0
1749428443.551,462523.000,288922.000,2549.000,0
1749428443.567,462717.000,288877.000,2551.000,0
1749428443.582,462667.000,288869.000,2459.000,0
1749428443.598,462623.000,288794.000,2562.000,0
1749428443.614,462563.000,288860.000,2501.000,0
1749428443.629,462445.000,288802.000,2550.000,0
1749428443.645,462256.000,288783.000,2569.000,0
1749428443.661,462238.000,288717.000,2552.000,0
1749428443.676,462471.000,288769.000,2552.000,0
1749428443.692,462544.000,288787.000,2558.000,0
1749428443.707,462531.000,288824.000,2584.000,0
1749428443.723,462591.000,288781.000,2544.000,0
1749428443.739,462510.000,288841.000,2592.000,0
1749428443.754,462539.000,288781.000,2557.000,0
1749428443.770,462569.000,288818.000,2553.000,0
1749428443.786,462453.000,288822.000,2561.000,0
1749428443.801,462340.000,288808.000,2550.000,0
1749428443.817,462498.000,288788.000,2476.000,0
1749428443.832,462248.000,288801.000,2551.000,0
1749428443.848,462309.000,288844.000,2551.000,0
1749428443.864,462425.000,288852.000,2503.000,0
1749428443.879,462619.000,288902.000,2561.000,0
1749428443.895,462635.000,288928.000,2566.000,0
1749428443.911,462538.000,288934.000,2547.000,0
1749428443.926,462434.000,288919.000,2540.000,0
1749428443.942,462301.000,288955.000,2626.000,0
1749428443.957,462361.000,288919.000,2552.000,0
1749428443.973,462572.000,288942.000,2561.000,0
1749428443.989,462550.000,289043.000,2621.000,0
1749428444.004,462520.000,289074.000,2552.000,0
1749428444.020,462557.000,289072.000,2491.000,0
1749428444.036,462403.000,289102.000,2562.000,0
1749428444.051,462497.000,289158.000,2550.000,0
1749428444.067,462667.000,289135.000,2418.000,0
1749428444.082,462720.000,289198.000,2550.000,0
1749428444.098,462739.000,289230.000,2546.000,0
1749428444.114,462675.000,289199.000,2551.000,0
1749428444.129,462610.000,289153.000,2550.000,0
1749428444.145,462413.000,289006.000,2585.000,0
1749428444.161,462311.000,288923.000,2534.000,0
1749428444.176,462154.000,288840.000,2549.000,0
