timestamps,PPG1,PPG2,PPG3,Marker0
1749426395.151,449937.000,286884.000,2479.000,0
1749426395.167,450014.000,286893.000,2483.000,0
1749426395.182,449983.000,286891.000,2469.000,0
1749426395.198,450049.000,286927.000,2494.000,0
1749426395.213,449944.000,286889.000,2467.000,0
1749426395.229,450094.000,286912.000,2469.000,0
1749426395.245,449993.000,286814.000,2414.000,0
1749426395.260,449855.000,286633.000,2469.000,0
1749426395.276,449724.000,286473.000,2468.000,0
1749426395.292,449574.000,286404.000,2388.000,0
1749426395.307,449386.000,286258.000,2476.000,0
1749426395.323,449343.000,286197.000,2404.000,0
1749426395.338,449262.000,286143.000,2472.000,0
1749426395.354,449218.000,286109.000,2478.000,0
1749426395.370,449121.000,286082.000,2517.000,0
1749426395.385,449092.000,286101.000,2466.000,0
1749426395.401,449092.000,286057.000,2504.000,0
1749426395.417,449016.000,286055.000,2484.000,0
1749426395.432,448987.000,286017.000,2489.000,0
1749426395.448,449021.000,286048.000,2522.000,0
1749426395.463,448888.000,286014.000,2467.000,0
1749426395.479,448992.000,286025.000,2469.000,0
1749426395.495,449027.000,286036.000,2477.000,0
1749426395.510,448876.000,286018.000,2463.000,0
1749426395.526,448920.000,285961.000,2420.000,0
1749426395.542,448866.000,285955.000,2451.000,0
1749426395.557,448811.000,285883.000,2468.000,0
1749426395.573,448765.000,285882.000,2397.000,0
1749426395.588,448839.000,285809.000,2479.000,0
1749426395.604,448696.000,285824.000,2508.000,0
1749426395.620,448706.000,285825.000,2500.000,0
1749426395.635,448620.000,285837.000,2466.000,0
1749426395.651,448681.000,285860.000,2525.000,0
1749426395.667,448617.000,285859.000,2467.000,0
1749426395.682,448708.000,285868.000,2467.000,0
1749426395.698,448744.000,285915.000,2497.000,0
1749426395.713,448728.000,285967.000,2485.000,0
1749426395.729,448808.000,285963.000,2392.000,0
1749426395.745,448768.000,285949.000,2493.000,0
1749426395.760,448800.000,285996.000,2470.000,0
1749426395.776,448891.000,285973.000,2424.000,0
1749426395.792,448881.000,286005.000,2484.000,0
1749426395.807,448862.000,286010.000,2479.000,0
1749426395.823,448991.000,286048.000,2471.000,0
1749426395.838,448951.000,286036.000,2469.000,0
1749426395.854,448968.000,286080.000,2528.000,0
1749426395.870,449043.000,286107.000,2469.000,0
1749426395.885,449033.000,286130.000,2459.000,0
1749426395.901,449041.000,286134.000,2558.000,0
1749426395.917,448986.000,286184.000,2464.000,0
1749426395.932,449064.000,286220.000,2472.000,0
1749426395.948,449088.000,286192.000,2483.000,0
1749426395.963,449092.000,286245.000,2472.000,0
1749426395.979,448986.000,286166.000,2422.000,0
1749426395.995,448906.000,286030.000,2470.000,0
1749426396.010,448761.000,285915.000,2462.000,0
1749426396.026,448627.000,285801.000,2409.000,0
1749426396.042,448526.000,285670.000,2469.000,0
1749426396.057,448381.000,285625.000,2375.000,0
1749426396.073,448401.000,285474.000,2488.000,0
1749426396.088,448210.000,285452.000,2470.000,0
1749426396.104,448150.000,285462.000,2472.000,0
1749426396.120,448157.000,285428.000,2469.000,0
1749426396.135,448123.000,285433.000,2528.000,0
1749426396.151,448050.000,285428.000,2468.000,0
1749426396.167,448057.000,285443.000,2493.000,0
1749426396.182,448131.000,285456.000,2509.000,0
1749426396.198,448062.000,285462.000,2415.000,0
1749426396.213,448122.000,285498.000,2465.000,0
1749426396.229,448108.000,285499.000,2426.000,0
1749426396.245,448130.000,285463.000,2464.000,0
1749426396.260,448071.000,285451.000,2403.000,0
1749426396.276,448151.000,285431.000,2472.000,0
1749426396.292,448092.000,285445.000,2474.000,0
1749426396.307,448012.000,285389.000,2399.000,0
1749426396.323,448080.000,285342.000,2472.000,0
1749426396.338,447947.000,285367.000,2450.000,0
1749426396.354,447986.000,285400.000,2494.000,0
1749426396.370,448032.000,285387.000,2474.000,0
1749426396.385,447985.000,285403.000,2472.000,0
1749426396.401,447912.000,285424.000,2480.000,0
1749426396.417,447983.000,285450.000,2481.000,0
1749426396.432,448076.000,285480.000,2515.000,0
1749426396.448,448093.000,285515.000,2440.000,0
1749426396.463,448146.000,285595.000,2399.000,0
1749426396.479,448071.000,285629.000,2488.000,0
1749426396.495,448170.000,285636.000,2474.000,0
1749426396.510,448184.000,285662.000,2394.000,0
1749426396.526,448246.000,285703.000,2434.000,0
1749426396.542,448205.000,285708.000,2467.000,0
1749426396.557,448279.000,285740.000,2453.000,0
1749426396.573,448319.000,285748.000,2460.000,0
1749426396.588,448266.000,285790.000,2538.000,0
1749426396.604,448387.000,285824.000,2478.000,0
1749426396.620,448349.000,285811.000,2480.000,0
1749426396.635,448408.000,285874.000,2528.000,0
1749426396.651,448446.000,285891.000,2475.000,0
1749426396.667,448500.000,285928.000,2487.000,0
1749426396.682,448372.000,285935.000,2462.000,0
1749426396.698,448523.000,285946.000,2490.000,0
1749426396.713,448545.000,285975.000,2429.000,0
1749426396.729,448568.000,286008.000,2476.000,0
1749426396.745,448611.000,286011.000,2456.000,0
1749426396.760,448664.000,286004.000,2479.000,0
1749426396.776,448597.000,285960.000,2477.000,0
1749426396.792,448528.000,285825.000,2415.000,0
1749426396.807,448466.000,285645.000,2476.000,0
1749426396.823,448165.000,285529.000,2506.000,0
1749426396.838,448031.000,285430.000,2500.000,0
1749426396.854,447870.000,285321.000,2444.000,0
1749426396.870,447737.000,285242.000,2550.000,0
1749426396.885,447677.000,285148.000,2519.000,0
1749426396.901,447615.000,285162.000,2476.000,0
1749426396.917,447592.000,285108.000,2516.000,0
1749426396.932,447477.000,285131.000,2476.000,0
1749426396.948,447470.000,285126.000,2434.000,0
1749426396.963,447563.000,285138.000,2474.000,0
1749426396.979,447571.000,285096.000,2487.000,0
1749426396.995,447557.000,285121.000,2399.000,0
1749426397.010,447596.000,285134.000,2480.000,0
1749426397.026,447595.000,285123.000,2477.000,0
1749426397.042,447610.000,285124.000,2449.000,0
1749426397.057,447705.000,285137.000,2477.000,0
1749426397.073,447599.000,285067.000,2523.000,0
1749426397.088,447612.000,285077.000,2478.000,0
1749426397.104,447497.000,285072.000,2459.000,0
1749426397.120,447468.000,285071.000,2510.000,0
1749426397.135,447436.000,285048.000,2471.000,0
1749426397.151,447445.000,285000.000,2500.000,0
1749426397.167,447413.000,285003.000,2503.000,0
1749426397.182,447459.000,285032.000,2477.000,0
1749426397.198,447487.000,285059.000,2412.000,0
1749426397.213,447427.000,285083.000,2481.000,0
1749426397.229,447627.000,285128.000,2480.000,0
1749426397.245,447550.000,285169.000,2401.000,0
1749426397.260,447659.000,285145.000,2493.000,0
1749426397.276,447636.000,285181.000,2418.000,0
1749426397.292,447750.000,285240.000,2482.000,0
1749426397.307,447696.000,285208.000,2478.000,0
1749426397.323,447677.000,285259.000,2502.000,0
1749426397.338,447727.000,285250.000,2481.000,0
1749426397.354,447766.000,285319.000,2495.000,0
1749426397.370,447780.000,285327.000,2480.000,0
1749426397.385,447800.000,285375.000,2481.000,0
1749426397.401,447818.000,285354.000,2495.000,0
1749426397.417,447889.000,285402.000,2479.000,0
1749426397.432,447933.000,285416.000,2483.000,0
1749426397.448,447955.000,285482.000,2417.000,0
1749426397.463,447979.000,285497.000,2481.000,0
1749426397.479,448012.000,285506.000,2422.000,0
1749426397.495,448114.000,285531.000,2490.000,0
1749426397.510,448086.000,285588.000,2481.000,0
1749426397.526,448189.000,285620.000,2433.000,0
1749426397.542,448271.000,285644.000,2494.000,0
1749426397.557,448158.000,285673.000,2507.000,0
1749426397.573,448217.000,285700.000,2484.000,0
1749426397.588,448196.000,285619.000,2494.000,0
1749426397.604,448049.000,285512.000,2515.000,0
1749426397.620,447978.000,285386.000,2484.000,0
1749426397.635,447825.000,285199.000,2494.000,0
1749426397.651,447651.000,285116.000,2509.000,0
1749426397.667,447378.000,285019.000,2481.000,0
1749426397.682,447419.000,284931.000,2403.000,0
1749426397.698,447243.000,284917.000,2482.000,0
1749426397.713,447334.000,284893.000,2494.000,0
1749426397.729,447267.000,284859.000,2404.000,0
1749426397.745,447284.000,284853.000,2482.000,0
1749426397.760,447283.000,284879.000,2481.000,0
1749426397.776,447322.000,284856.000,2445.000,0
1749426397.792,447271.000,284852.000,2513.000,0
1749426397.807,447253.000,284924.000,2541.000,0
1749426397.823,447315.000,284950.000,2482.000,0
1749426397.838,447273.000,284879.000,2485.000,0
1749426397.854,447295.000,284928.000,2535.000,0
1749426397.870,447234.000,284881.000,2485.000,0
1749426397.885,447286.000,284845.000,2498.000,0
1749426397.901,447191.000,284870.000,2528.000,0
1749426397.917,447263.000,284840.000,2493.000,0
1749426397.932,447312.000,284833.000,2417.000,0
1749426397.948,447173.000,284860.000,2485.000,0
1749426397.963,447241.000,284863.000,2478.000,0
1749426397.979,447297.000,284854.000,2485.000,0
1749426397.995,447275.000,284861.000,2494.000,0
1749426398.010,447306.000,284907.000,2431.000,0
1749426398.026,447428.000,284925.000,2495.000,0
1749426398.042,447322.000,284933.000,2487.000,0
1749426398.057,447364.000,285006.000,2531.000,0
1749426398.073,447477.000,284993.000,2501.000,0
1749426398.088,447487.000,285040.000,2556.000,0
1749426398.104,447435.000,285040.000,2504.000,0
1749426398.120,447506.000,285070.000,2489.000,0
1749426398.135,447517.000,285107.000,2527.000,0
1749426398.151,447461.000,285152.000,2486.000,0
1749426398.167,447630.000,285203.000,2467.000,0
1749426398.182,447616.000,285165.000,2452.000,0
1749426398.198,447608.000,285208.000,2489.000,0
1749426398.213,447750.000,285210.000,2379.000,0
1749426398.229,447835.000,285223.000,2485.000,0
1749426398.245,447791.000,285257.000,2488.000,0
1749426398.260,447759.000,285308.000,2499.000,0
1749426398.276,447921.000,285296.000,2452.000,0
1749426398.292,447801.000,285346.000,2504.000,0
1749426398.307,447975.000,285356.000,2487.000,0
1749426398.323,447917.000,285425.000,2489.000,0
1749426398.338,447981.000,285417.000,2579.000,0
1749426398.354,447905.000,285380.000,2491.000,0
1749426398.370,447878.000,285308.000,2505.000,0
1749426398.385,447749.000,285188.000,2504.000,0
1749426398.401,447651.000,284995.000,2467.000,0
1749426398.417,447535.000,284893.000,2416.000,0
1749426398.432,447376.000,284836.000,2489.000,0
1749426398.448,447264.000,284789.000,2485.000,0
1749426398.463,447306.000,284759.000,2414.000,0
1749426398.479,447263.000,284774.000,2488.000,0
1749426398.495,447216.000,284721.000,2475.000,0
1749426398.510,447248.000,284754.000,2467.000,0
1749426398.526,447305.000,284743.000,2488.000,0
1749426398.542,447256.000,284772.000,2518.000,0
1749426398.557,447390.000,284797.000,2487.000,0
1749426398.573,447295.000,284824.000,2489.000,0
1749426398.588,447353.000,284876.000,2505.000,0
1749426398.604,447350.000,284849.000,2488.000,0
1749426398.620,447370.000,284839.000,2516.000,0
1749426398.635,447396.000,284863.000,2464.000,0
1749426398.651,447395.000,284834.000,2499.000,0
1749426398.667,447407.000,284821.000,2427.000,0
1749426398.682,447352.000,284795.000,2488.000,0
1749426398.698,447379.000,284854.000,2466.000,0
1749426398.713,447331.000,284842.000,2475.000,0
1749426398.729,447315.000,284819.000,2513.000,0
1749426398.745,447296.000,284846.000,2478.000,0
1749426398.760,447456.000,284825.000,2489.000,0
1749426398.776,447434.000,284886.000,2489.000,0
1749426398.792,447440.000,284881.000,2530.000,0
1749426398.807,447550.000,284991.000,2459.000,0
1749426398.823,447545.000,284970.000,2562.000,0
1749426398.838,447523.000,284991.000,2490.000,0
1749426398.854,447572.000,285057.000,2490.000,0
1749426398.870,447622.000,285079.000,2505.000,0
1749426398.885,447637.000,285047.000,2502.000,0
1749426398.901,447699.000,285107.000,2450.000,0
1749426398.917,447772.000,285175.000,2491.000,0
1749426398.932,447795.000,285159.000,2500.000,0
1749426398.948,447696.000,285185.000,2431.000,0
1749426398.963,447884.000,285249.000,2490.000,0
1749426398.979,447848.000,285244.000,2486.000,0
1749426398.995,447888.000,285208.000,2418.000,0
1749426399.010,447984.000,285313.000,2501.000,0
1749426399.026,448027.000,285330.000,2509.000,0
1749426399.042,448106.000,285337.000,2492.000,0
1749426399.057,448066.000,285379.000,2492.000,0
1749426399.073,448123.000,285428.000,2578.000,0
1749426399.088,448157.000,285464.000,2493.000,0
1749426399.104,448188.000,285528.000,2513.000,0
1749426399.120,448237.000,285523.000,2518.000,0
1749426399.135,448236.000,285566.000,2493.000,0
1749426399.151,448248.000,285523.000,2425.000,0
1749426399.167,448180.000,285425.000,2491.000,0
1749426399.182,448095.000,285314.000,2491.000,0
1749426399.198,447922.000,285167.000,2491.000,0
1749426399.213,447887.000,285043.000,2489.000,0
1749426399.229,447777.000,284971.000,2441.000,0
1749426399.245,447753.000,284915.000,2493.000,0
1749426399.260,447612.000,284902.000,2491.000,0
1749426399.276,447534.000,284878.000,2546.000,0
1749426399.292,447580.000,284905.000,2480.000,0
1749426399.307,447562.000,284871.000,2527.000,0
1749426399.323,447536.000,284840.000,2520.000,0
1749426399.338,447536.000,284852.000,2493.000,0
1749426399.354,447525.000,284852.000,2532.000,0
1749426399.370,447447.000,284847.000,2490.000,0
1749426399.385,447605.000,284882.000,2504.000,0
1749426399.401,447609.000,284885.000,2427.000,0
1749426399.417,447600.000,284926.000,2491.000,0
1749426399.432,447579.000,284928.000,2430.000,0
1749426399.448,447630.000,284883.000,2496.000,0
1749426399.463,447600.000,284881.000,2490.000,0
1749426399.479,447594.000,284850.000,2491.000,0
1749426399.495,447634.000,284839.000,2488.000,0
1749426399.510,447643.000,284851.000,2517.000,0
1749426399.526,447633.000,284815.000,2455.000,0
1749426399.542,447664.000,284915.000,2490.000,0
1749426399.557,447679.000,284945.000,2577.000,0
1749426399.573,447708.000,284976.000,2500.000,0
1749426399.588,447769.000,284973.000,2473.000,0
1749426399.604,447795.000,284973.000,2531.000,0
1749426399.620,447804.000,285037.000,2492.000,0
1749426399.635,447786.000,285069.000,2415.000,0
1749426399.651,447801.000,285101.000,2491.000,0
1749426399.667,447938.000,285131.000,2519.000,0
1749426399.682,447996.000,285163.000,2412.000,0
1749426399.698,448103.000,285161.000,2493.000,0
1749426399.713,448035.000,285206.000,2490.000,0
1749426399.729,448132.000,285248.000,2434.000,0
1749426399.745,448103.000,285216.000,2493.000,0
1749426399.760,448124.000,285265.000,2512.000,0
1749426399.776,448179.000,285355.000,2491.000,0
1749426399.792,448194.000,285342.000,2492.000,0
1749426399.807,448257.000,285395.000,2557.000,0
1749426399.823,448224.000,285416.000,2491.000,0
1749426399.838,448347.000,285435.000,2523.000,0
1749426399.854,448304.000,285476.000,2492.000,0
1749426399.870,448453.000,285505.000,2483.000,0
1749426399.885,448448.000,285559.000,2418.000,0
1749426399.901,448440.000,285601.000,2522.000,0
1749426399.917,448564.000,285613.000,2488.000,0
1749426399.932,448596.000,285685.000,2515.000,0
1749426399.948,448641.000,285704.000,2523.000,0
1749426399.963,448584.000,285715.000,2419.000,0
1749426399.979,448748.000,285718.000,2486.000,0
1749426399.995,448673.000,285607.000,2483.000,0
1749426400.010,448517.000,285523.000,2554.000,0
1749426400.026,448536.000,285427.000,2510.000,0
1749426400.042,448387.000,285290.000,2509.000,0
1749426400.057,448190.000,285173.000,2512.000,0
1749426400.073,448208.000,285160.000,2493.000,0
1749426400.088,448115.000,285113.000,2527.000,0
1749426400.104,448002.000,285109.000,2493.000,0
1749426400.120,448094.000,285083.000,2502.000,0
1749426400.135,448076.000,285087.000,2490.000,0
1749426400.151,448028.000,285133.000,2463.000,0
1749426400.167,448100.000,285093.000,2453.000,0
1749426400.182,448152.000,285126.000,2490.000,0
1749426400.198,448096.000,285132.000,2494.000,0
1749426400.213,448073.000,285131.000,2448.000,0
1749426400.229,448065.000,285148.000,2492.000,0
1749426400.245,448171.000,285152.000,2517.000,0
1749426400.260,448179.000,285173.000,2513.000,0
1749426400.276,448228.000,285173.000,2484.000,0
1749426400.292,448138.000,285137.000,2577.000,0
1749426400.307,448094.000,285142.000,2508.000,0
1749426400.323,448174.000,285165.000,2499.000,0
1749426400.338,448131.000,285206.000,2505.000,0
1749426400.354,448100.000,285202.000,2492.000,0
1749426400.370,448211.000,285173.000,2417.000,0
1749426400.385,448152.000,285177.000,2490.000,0
1749426400.401,448254.000,285240.000,2510.000,0
1749426400.417,448220.000,285260.000,2512.000,0
1749426400.432,448388.000,285264.000,2488.000,0
1749426400.448,448375.000,285283.000,2469.000,0
1749426400.463,448388.000,285378.000,2491.000,0
1749426400.479,448428.000,285392.000,2496.000,0
1749426400.495,448427.000,285378.000,2562.000,0
1749426400.510,448436.000,285444.000,2494.000,0
1749426400.526,448398.000,285461.000,2493.000,0
1749426400.542,448499.000,285443.000,2543.000,0
1749426400.557,448662.000,285480.000,2480.000,0
1749426400.573,448785.000,285566.000,2522.000,0
1749426400.588,448573.000,285534.000,2497.000,0
1749426400.604,448520.000,285556.000,2527.000,0
1749426400.620,448511.000,285618.000,2437.000,0
1749426400.635,448557.000,285592.000,2489.000,0
1749426400.651,448739.000,285649.000,2493.000,0
1749426400.667,448673.000,285626.000,2477.000,0
1749426400.682,448676.000,285662.000,2432.000,0
1749426400.698,448694.000,285671.000,2434.000,0
1749426400.713,448791.000,285719.000,2491.000,0
1749426400.729,448739.000,285702.000,2499.000,0
1749426400.745,448723.000,285749.000,2489.000,0
1749426400.760,448807.000,285707.000,2491.000,0
1749426400.776,448697.000,285642.000,2581.000,0
1749426400.792,448680.000,285598.000,2491.000,0
1749426400.807,448694.000,285482.000,2492.000,0
1749426400.823,448563.000,285399.000,2533.000,0
1749426400.838,448427.000,285317.000,2490.000,0
1749426400.854,448363.000,285284.000,2446.000,0
1749426400.870,448342.000,285268.000,2485.000,0
1749426400.885,448345.000,285271.000,2490.000,0
1749426400.901,448354.000,285274.000,2433.000,0
1749426400.917,448459.000,285328.000,2507.000,0
1749426400.932,448432.000,285350.000,2503.000,0
1749426400.948,448390.000,285347.000,2420.000,0
1749426400.963,448465.000,285343.000,2492.000,0
1749426400.979,448476.000,285420.000,2488.000,0
1749426400.995,448525.000,285415.000,2493.000,0
1749426401.010,448533.000,285476.000,2490.000,0
1749426401.026,448576.000,285522.000,2552.000,0
1749426401.042,448641.000,285538.000,2490.000,0
1749426401.057,448671.000,285494.000,2533.000,0
1749426401.073,448664.000,285499.000,2492.000,0
1749426401.088,448706.000,285506.000,2491.000,0
1749426401.104,448546.000,285445.000,2430.000,0
1749426401.120,448421.000,285469.000,2490.000,0
1749426401.135,448496.000,285458.000,2492.000,0
1749426401.151,448497.000,285491.000,2416.000,0
1749426401.167,448583.000,285502.000,2491.000,0
1749426401.182,448597.000,285552.000,2429.000,0
1749426401.198,448668.000,285586.000,2475.000,0
1749426401.213,448670.000,285590.000,2504.000,0
1749426401.229,448750.000,285687.000,2546.000,0
1749426401.245,448962.000,285783.000,2493.000,0
1749426401.260,448942.000,285697.000,2520.000,0
1749426401.276,448956.000,285788.000,2520.000,0
1749426401.292,448998.000,285784.000,2492.000,0
1749426401.307,449008.000,285783.000,2549.000,0
1749426401.323,448857.000,285823.000,2493.000,0
1749426401.338,449058.000,285832.000,2515.000,0
1749426401.354,449027.000,285871.000,2490.000,0
1749426401.370,449010.000,285878.000,2492.000,0
1749426401.385,449063.000,285936.000,2476.000,0
1749426401.401,449187.000,285939.000,2492.000,0
1749426401.417,449171.000,285947.000,2492.000,0
1749426401.432,449188.000,285923.000,2421.000,0
1749426401.448,449245.000,285966.000,2521.000,0
1749426401.463,449264.000,286007.000,2519.000,0
1749426401.479,449294.000,286053.000,2526.000,0
1749426401.495,449359.000,286112.000,2537.000,0
1749426401.510,449376.000,286110.000,2580.000,0
1749426401.526,449433.000,286195.000,2492.000,0
1749426401.542,449475.000,286210.000,2514.000,0
1749426401.557,449533.000,286266.000,2524.000,0
1749426401.573,449497.000,286282.000,2492.000,0
1749426401.588,449561.000,286259.000,2464.000,0
1749426401.604,449503.000,286156.000,2506.000,0
1749426401.620,449478.000,286044.000,2492.000,0
1749426401.635,449396.000,285913.000,2477.000,0
1749426401.651,449299.000,285811.000,2487.000,0
1749426401.667,449213.000,285767.000,2491.000,0
1749426401.682,449179.000,285637.000,2493.000,0
1749426401.698,449043.000,285623.000,2489.000,0
1749426401.713,448902.000,285578.000,2547.000,0
1749426401.729,448941.000,285606.000,2489.000,0
1749426401.745,448879.000,285631.000,2489.000,0
1749426401.760,448848.000,285636.000,2575.000,0
1749426401.776,448868.000,285669.000,2521.000,0
1749426401.792,448898.000,285642.000,2505.000,0
1749426401.807,448900.000,285689.000,2489.000,0
1749426401.823,448978.000,285740.000,2511.000,0
1749426401.838,448979.000,285735.000,2468.000,0
1749426401.854,448967.000,285736.000,2492.000,0
1749426401.870,448929.000,285739.000,2496.000,0
1749426401.885,449013.000,285742.000,2432.000,0
1749426401.901,448967.000,285715.000,2490.000,0
1749426401.917,449016.000,285751.000,2416.000,0
1749426401.932,449065.000,285704.000,2492.000,0
1749426401.948,448944.000,285725.000,2491.000,0
1749426401.963,448919.000,285742.000,2525.000,0
1749426401.979,448998.000,285808.000,2489.000,0
1749426401.995,449002.000,285798.000,2547.000,0
1749426402.010,449067.000,285845.000,2486.000,0
1749426402.026,449123.000,285878.000,2488.000,0
1749426402.042,449217.000,285911.000,2528.000,0
1749426402.057,449174.000,285944.000,2507.000,0
1749426402.073,449323.000,286052.000,2485.000,0
1749426402.088,449346.000,286048.000,2448.000,0
1749426402.104,449421.000,286116.000,2491.000,0
1749426402.120,449431.000,286120.000,2428.000,0
1749426402.135,449536.000,286137.000,2503.000,0
1749426402.151,449480.000,286151.000,2504.000,0
1749426402.167,449490.000,286183.000,2422.000,0
1749426402.182,449530.000,286176.000,2491.000,0
1749426402.198,449500.000,286237.000,2523.000,101
1749426402.213,449637.000,286242.000,2512.000,0
1749426402.229,449576.000,286256.000,2500.000,0
1749426402.245,449577.000,286274.000,2577.000,0
1749426402.260,449557.000,286304.000,2492.000,0
1749426402.276,449698.000,286304.000,2497.000,0
1749426402.292,449704.000,286367.000,2493.000,0
1749426402.307,449691.000,286374.000,2492.000,0
1749426402.323,449772.000,286407.000,2450.000,0
1749426402.338,449741.000,286441.000,2522.000,0
1749426402.354,449858.000,286471.000,2493.000,0
1749426402.370,449847.000,286496.000,2414.000,0
1749426402.385,449836.000,286461.000,2513.000,0
1749426402.401,449770.000,286311.000,2467.000,0
1749426402.417,449712.000,286201.000,2482.000,0
1749426402.432,449564.000,286084.000,2494.000,0
1749426402.448,449421.000,286041.000,2547.000,0
1749426402.463,449450.000,285944.000,2478.000,0
1749426402.479,449336.000,285971.000,2519.000,0
1749426402.495,449333.000,285965.000,2540.000,0
1749426402.510,449273.000,285944.000,2510.000,0
1749426402.526,449257.000,285942.000,2513.000,0
1749426402.542,449161.000,285959.000,2487.000,0
1749426402.557,449270.000,285965.000,2490.000,0
1749426402.573,449256.000,285946.000,2489.000,0
1749426402.588,449244.000,285981.000,2487.000,0
1749426402.604,449318.000,286072.000,2478.000,0
1749426402.620,449354.000,286053.000,2489.000,0
1749426402.635,449377.000,286056.000,2491.000,0
1749426402.651,449369.000,286059.000,2418.000,0
1749426402.667,449357.000,286052.000,2488.000,0
1749426402.682,449361.000,286033.000,2496.000,0
1749426402.698,449392.000,286029.000,2541.000,0
1749426402.713,449324.000,286056.000,2478.000,0
1749426402.729,449329.000,286043.000,2558.000,0
1749426402.745,449317.000,286052.000,2486.000,0
1749426402.760,449353.000,286054.000,2553.000,0
1749426402.776,449382.000,286098.000,2539.000,0
1749426402.792,449301.000,286155.000,2480.000,0
1749426402.807,449443.000,286108.000,2444.000,0
1749426402.823,449505.000,286200.000,2484.000,0
