timestamps,PPG1,PPG2,PPG3,Marker0
1749427140.478,453474.000,289039.000,2499.000,0
1749427140.494,453564.000,289052.000,2484.000,0
1749427140.510,453550.000,289036.000,2460.000,0
1749427140.525,453576.000,289052.000,2546.000,0
1749427140.541,453609.000,289029.000,2479.000,0
1749427140.556,453632.000,289050.000,2482.000,0
1749427140.572,453630.000,289057.000,2524.000,0
1749427140.588,453450.000,288994.000,2484.000,0
1749427140.603,453578.000,289054.000,2437.000,0
1749427140.619,453508.000,289046.000,2464.000,0
1749427140.635,453599.000,289060.000,2495.000,0
1749427140.650,453582.000,289125.000,2401.000,0
1749427140.666,453567.000,289113.000,2474.000,0
1749427140.681,453659.000,289121.000,2481.000,0
1749427140.697,453754.000,289155.000,2388.000,0
1749427140.713,453740.000,289153.000,2459.000,0
1749427140.728,453775.000,289178.000,2510.000,0
1749427140.744,453816.000,289248.000,2483.000,0
1749427140.760,453789.000,289238.000,2482.000,0
1749427140.775,453801.000,289246.000,2573.000,0
1749427140.791,453761.000,289288.000,2461.000,0
1749427140.806,453837.000,289308.000,2535.000,0
1749427140.822,453847.000,289326.000,2504.000,0
1749427140.838,453963.000,289291.000,2473.000,0
1749427140.853,453905.000,289347.000,2461.000,202
1749427140.869,453917.000,289368.000,2483.000,0
1749427140.885,454015.000,289379.000,2461.000,0
1749427140.900,454029.000,289359.000,2458.000,0
1749427140.916,454110.000,289459.000,2440.000,0
1749427140.931,454125.000,289466.000,2404.000,0
1749427140.947,454221.000,289341.000,2485.000,0
1749427140.963,454189.000,289485.000,2484.000,0
1749427140.978,454189.000,289481.000,2485.000,0
1749427140.994,454180.000,289431.000,2463.000,0
1749427141.010,454255.000,289450.000,2503.000,0
1749427141.025,454143.000,289353.000,2501.000,0
1749427141.041,454086.000,289268.000,2486.000,0
1749427141.056,453958.000,289182.000,2545.000,0
1749427141.072,453797.000,289062.000,2497.000,0
1749427141.088,453826.000,289068.000,2469.000,0
1749427141.103,453841.000,289084.000,2461.000,0
1749427141.119,453771.000,289046.000,2464.000,0
1749427141.135,453786.000,289091.000,2398.000,0
1749427141.150,453856.000,289038.000,2484.000,0
1749427141.166,453821.000,289078.000,2460.000,0
1749427141.181,453750.000,289047.000,2495.000,0
1749427141.197,453837.000,289004.000,2482.000,0
1749427141.213,453747.000,289099.000,2499.000,0
1749427141.228,453798.000,289066.000,2498.000,0
1749427141.244,453858.000,289118.000,2481.000,0
1749427141.260,453804.000,289121.000,2544.000,0
1749427141.275,453856.000,289126.000,2501.000,0
1749427141.291,453859.000,289144.000,2469.000,0
1749427141.306,453870.000,289100.000,2514.000,0
1749427141.322,453800.000,289130.000,2481.000,0
1749427141.338,453778.000,289103.000,2476.000,0
1749427141.353,453790.000,289112.000,2519.000,0
1749427141.369,453893.000,289066.000,2452.000,0
1749427141.385,453872.000,289175.000,2403.000,0
1749427141.400,453891.000,289172.000,2466.000,0
1749427141.416,453908.000,289168.000,2465.000,0
1749427141.431,453914.000,289213.000,2460.000,0
1749427141.447,453993.000,289200.000,2472.000,0
1749427141.463,453986.000,289225.000,2520.000,0
1749427141.478,454037.000,289313.000,2482.000,0
1749427141.494,454014.000,289282.000,2484.000,0
1749427141.510,454125.000,289294.000,2501.000,0
1749427141.525,454080.000,289296.000,2482.000,0
1749427141.541,454180.000,289328.000,2545.000,0
1749427141.556,454043.000,289329.000,2483.000,0
1749427141.572,454131.000,289355.000,2483.000,0
1749427141.588,454158.000,289370.000,2458.000,0
1749427141.603,454107.000,289397.000,2516.000,0
1749427141.619,454250.000,289453.000,2428.000,0
1749427141.635,454236.000,289429.000,2468.000,0
1749427141.650,454330.000,289472.000,2502.000,0
1749427141.666,454302.000,289510.000,2409.000,0
1749427141.681,454420.000,289508.000,2484.000,0
1749427141.697,454340.000,289507.000,2453.000,0
1749427141.713,454375.000,289548.000,2475.000,0
1749427141.728,454351.000,289539.000,2473.000,0
1749427141.744,454359.000,289484.000,2520.000,0
1749427141.760,454267.000,289433.000,2483.000,0
1749427141.775,454246.000,289340.000,2486.000,0
1749427141.791,454154.000,289249.000,2502.000,0
1749427141.806,454055.000,289224.000,2484.000,0
1749427141.822,454030.000,289179.000,2452.000,0
1749427141.838,453941.000,289144.000,2482.000,0
1749427141.853,454062.000,289188.000,2483.000,0
1749427141.869,454004.000,289162.000,2402.000,0
1749427141.885,454060.000,289172.000,2466.000,0
1749427141.900,453966.000,289152.000,2459.000,0
1749427141.916,453981.000,289150.000,2403.000,0
1749427141.931,453965.000,289121.000,2516.000,0
1749427141.947,454020.000,289212.000,2496.000,0
1749427141.963,454012.000,289198.000,2484.000,0
1749427141.978,454048.000,289209.000,2483.000,0
1749427141.994,454040.000,289218.000,2535.000,0
1749427142.010,453979.000,289181.000,2469.000,0
1749427142.025,454041.000,289213.000,2513.000,0
1749427142.041,453990.000,289200.000,2509.000,0
1749427142.056,453975.000,289152.000,2483.000,0
1749427142.072,454044.000,289147.000,2452.000,0
1749427142.088,453949.000,289194.000,2483.000,0
1749427142.103,454054.000,289235.000,2483.000,0
1749427142.119,454063.000,289207.000,2485.000,0
1749427142.135,454085.000,289252.000,2461.000,0
1749427142.150,454100.000,289268.000,2418.000,0
1749427142.166,454139.000,289252.000,2483.000,0
1749427142.181,454116.000,289319.000,2470.000,0
1749427142.197,454156.000,289359.000,2512.000,0
1749427142.213,454146.000,289295.000,2499.000,0
1749427142.228,454206.000,289381.000,2521.000,0
1749427142.244,454222.000,289391.000,2496.000,0
1749427142.260,454333.000,289397.000,2492.000,0
1749427142.275,454276.000,289373.000,2515.000,0
1749427142.291,454201.000,289451.000,2483.000,0
1749427142.306,454304.000,289451.000,2483.000,0
1749427142.322,454312.000,289439.000,2436.000,0
1749427142.338,454244.000,289550.000,2473.000,0
1749427142.353,454369.000,289456.000,2421.000,0
1749427142.369,454418.000,289555.000,2467.000,0
1749427142.385,454478.000,289574.000,2485.000,0
1749427142.400,454445.000,289548.000,2483.000,0
1749427142.416,454560.000,289587.000,2485.000,0
1749427142.431,454562.000,289629.000,2504.000,0
1749427142.447,454600.000,289607.000,2485.000,0
1749427142.463,454554.000,289654.000,2471.000,0
1749427142.478,454569.000,289667.000,2574.000,0
1749427142.494,454563.000,289679.000,2485.000,0
1749427142.510,454591.000,289710.000,2482.000,0
1749427142.525,454544.000,289580.000,2527.000,0
1749427142.541,454492.000,289425.000,2483.000,0
1749427142.556,454400.000,289384.000,2397.000,0
1749427142.572,454247.000,289394.000,2493.000,0
1749427142.588,454212.000,289305.000,2482.000,0
1749427142.603,454164.000,289292.000,2403.000,0
1749427142.619,454277.000,289291.000,2481.000,0
1749427142.635,454104.000,289273.000,2482.000,0
1749427142.650,454152.000,289227.000,2416.000,0
1749427142.666,454104.000,289271.000,2482.000,0
1749427142.681,454089.000,289288.000,2503.000,0
1749427142.697,454128.000,289231.000,2480.000,0
1749427142.713,454094.000,289264.000,2482.000,0
1749427142.728,454046.000,289257.000,2492.000,0
1749427142.744,454127.000,289312.000,2459.000,0
1749427142.760,454108.000,289315.000,2530.000,0
1749427142.775,454058.000,289264.000,2486.000,0
1749427142.791,454144.000,289277.000,2480.000,0
1749427142.806,454118.000,289201.000,2457.000,0
1749427142.822,453950.000,289192.000,2457.000,0
1749427142.838,454037.000,289173.000,2453.000,0
1749427142.853,454021.000,289192.000,2418.000,0
1749427142.869,454017.000,289229.000,2480.000,0
1749427142.885,454041.000,289248.000,2401.000,0
1749427142.900,454033.000,289204.000,2481.000,0
1749427142.916,454016.000,289191.000,2468.000,0
1749427142.931,454106.000,289277.000,2510.000,0
1749427142.947,454119.000,289280.000,2483.000,0
1749427142.963,454152.000,289286.000,2510.000,0
1749427142.978,454043.000,289307.000,2480.000,0
1749427142.994,454136.000,289321.000,2480.000,0
1749427143.010,454145.000,289311.000,2517.000,0
1749427143.025,454155.000,289335.000,2501.000,0
1749427143.041,454145.000,289414.000,2476.000,0
1749427143.056,454138.000,289378.000,2495.000,0
1749427143.072,454206.000,289397.000,2484.000,0
1749427143.088,454190.000,289393.000,2393.000,0
1749427143.103,454353.000,289358.000,2483.000,0
1749427143.119,454230.000,289433.000,2485.000,0
1749427143.135,454273.000,289453.000,2400.000,0
1749427143.150,454346.000,289468.000,2507.000,0
1749427143.166,454284.000,289503.000,2498.000,0
1749427143.181,454363.000,289513.000,2507.000,0
1749427143.197,454339.000,289507.000,2484.000,0
1749427143.213,454306.000,289423.000,2573.000,0
1749427143.228,454140.000,289356.000,2482.000,0
1749427143.244,454122.000,289277.000,2446.000,0
1749427143.260,454082.000,289174.000,2508.000,0
1749427143.275,454012.000,289127.000,2481.000,0
1749427143.291,453941.000,289068.000,2404.000,0
1749427143.306,453883.000,289087.000,2481.000,0
1749427143.322,453829.000,289076.000,2480.000,0
1749427143.338,453932.000,289066.000,2507.000,0
1749427143.353,453904.000,289095.000,2464.000,0
1749427143.369,453801.000,289067.000,2463.000,0
1749427143.385,453840.000,289047.000,2478.000,0
1749427143.400,453839.000,289056.000,2481.000,0
1749427143.416,453801.000,289041.000,2490.000,0
1749427143.431,453814.000,289103.000,2483.000,0
1749427143.447,453882.000,289082.000,2484.000,0
1749427143.463,453866.000,289075.000,2541.000,0
1749427143.478,453827.000,289057.000,2484.000,0
1749427143.494,453838.000,289052.000,2547.000,0
1749427143.510,453672.000,289033.000,2480.000,0
1749427143.525,453776.000,289001.000,2482.000,0
1749427143.541,453744.000,288997.000,2432.000,0
1749427143.556,453643.000,289046.000,2480.000,0
1749427143.572,453814.000,288994.000,2383.000,0
1749427143.588,453803.000,289055.000,2461.000,0
1749427143.603,453814.000,289108.000,2481.000,0
1749427143.619,453774.000,289079.000,2451.000,0
1749427143.635,453922.000,289108.000,2481.000,0
1749427143.650,453788.000,289129.000,2449.000,0
1749427143.666,453866.000,289149.000,2457.000,0
1749427143.681,453912.000,289163.000,2481.000,0
1749427143.697,453958.000,289204.000,2521.000,0
1749427143.713,453905.000,289165.000,2508.000,0
1749427143.728,454005.000,289227.000,2482.000,0
1749427143.744,453968.000,289233.000,2554.000,0
1749427143.760,454001.000,289209.000,2483.000,0
1749427143.775,454013.000,289225.000,2452.000,0
1749427143.791,453986.000,289273.000,2483.000,0
1749427143.806,454034.000,289268.000,2479.000,0
1749427143.822,454031.000,289300.000,2401.000,0
1749427143.838,454131.000,289327.000,2465.000,0
1749427143.853,454068.000,289300.000,2484.000,0
1749427143.869,454200.000,289307.000,2404.000,0
1749427143.885,454138.000,289353.000,2484.000,0
1749427143.900,454161.000,289356.000,2492.000,0
1749427143.916,454217.000,289429.000,2480.000,0
1749427143.931,454225.000,289476.000,2452.000,0
1749427143.947,454290.000,289446.000,2481.000,0
1749427143.963,454200.000,289423.000,2482.000,0
1749427143.978,454231.000,289392.000,2482.000,0
1749427143.994,454145.000,289366.000,2461.000,0
1749427144.010,454092.000,289275.000,2482.000,0
1749427144.025,454028.000,289190.000,2423.000,0
1749427144.041,453874.000,289084.000,2496.000,0
1749427144.056,453858.000,288990.000,2479.000,0
1749427144.072,453815.000,288994.000,2401.000,0
1749427144.088,453763.000,288977.000,2502.000,0
1749427144.103,453718.000,288967.000,2416.000,0
1749427144.119,453775.000,288954.000,2466.000,0
1749427144.135,453690.000,288968.000,2480.000,0
1749427144.150,453677.000,288940.000,2525.000,0
1749427144.166,453703.000,288902.000,2480.000,0
1749427144.181,453628.000,288896.000,2518.000,0
1749427144.197,453652.000,288882.000,2510.000,0
1749427144.213,453610.000,288888.000,2544.000,0
1749427144.228,453665.000,288891.000,2551.000,0
1749427144.244,453600.000,288902.000,2480.000,0
1749427144.260,453676.000,288918.000,2481.000,0
1749427144.275,453628.000,288861.000,2482.000,0
1749427144.291,453516.000,288915.000,2481.000,0
1749427144.306,453606.000,288866.000,2417.000,0
1749427144.322,453628.000,288837.000,2454.000,0
1749427144.338,453606.000,288885.000,2480.000,0
1749427144.353,453623.000,288878.000,2406.000,0
1749427144.369,453620.000,288897.000,2493.000,0
1749427144.385,453634.000,288912.000,2489.000,0
1749427144.400,453672.000,288942.000,2491.000,0
1749427144.416,453633.000,288901.000,2480.000,0
1749427144.431,453717.000,288923.000,2511.000,0
1749427144.447,453687.000,288960.000,2445.000,0
1749427144.463,453722.000,288939.000,2474.000,0
1749427144.478,453743.000,288975.000,2555.000,0
1749427144.494,453765.000,288959.000,2481.000,0
1749427144.510,453782.000,289007.000,2421.000,0
1749427144.525,453740.000,289042.000,2492.000,0
1749427144.541,453882.000,289050.000,2479.000,0
1749427144.556,453833.000,289067.000,2464.000,0
1749427144.572,453887.000,289094.000,2480.000,0
1749427144.588,453889.000,289154.000,2479.000,0
1749427144.603,453930.000,289111.000,2480.000,0
1749427144.619,453925.000,289135.000,2479.000,0
1749427144.635,454004.000,289156.000,2511.000,0
1749427144.650,454020.000,289159.000,2483.000,0
1749427144.666,453964.000,289198.000,2483.000,0
1749427144.681,454031.000,289208.000,2519.000,0
1749427144.697,454084.000,289226.000,2465.000,0
1749427144.713,454081.000,289290.000,2531.000,0
1749427144.728,454069.000,289288.000,2498.000,0
1749427144.744,454207.000,289337.000,2516.000,0
1749427144.760,454221.000,289346.000,2438.000,0
1749427144.775,454176.000,289393.000,2483.000,0
1749427144.791,454300.000,289406.000,2478.000,0
1749427144.806,454339.000,289429.000,2419.000,0
1749427144.822,454281.000,289445.000,2467.000,0
1749427144.838,454242.000,289395.000,2395.000,0
1749427144.853,454255.000,289325.000,2481.000,0
1749427144.869,454194.000,289269.000,2457.000,102
1749427144.885,454063.000,289102.000,2480.000,0
1749427144.900,454026.000,289082.000,2492.000,0
1749427144.916,453931.000,289037.000,2545.000,0
1749427144.931,453855.000,288984.000,2465.000,0
1749427144.947,453896.000,288997.000,2478.000,0
1749427144.963,453813.000,288942.000,2544.000,0
1749427144.978,453739.000,288963.000,2480.000,0
1749427144.994,453808.000,288962.000,2475.000,0
1749427145.010,453757.000,288954.000,2460.000,0
1749427145.025,453793.000,288938.000,2464.000,0
1749427145.041,453845.000,288966.000,2392.000,0
1749427145.056,453830.000,288983.000,2487.000,0
1749427145.072,453776.000,288984.000,2481.000,0
1749427145.088,453842.000,288993.000,2428.000,0
1749427145.103,453883.000,288986.000,2481.000,0
1749427145.119,453837.000,288985.000,2463.000,0
1749427145.135,453880.000,288954.000,2507.000,0
1749427145.150,453846.000,288962.000,2513.000,0
1749427145.166,453658.000,288953.000,2512.000,0
1749427145.181,453772.000,288913.000,2460.000,0
1749427145.197,453758.000,288977.000,2484.000,0
1749427145.213,453774.000,288907.000,2462.000,0
1749427145.228,453670.000,288941.000,2480.000,0
1749427145.244,453623.000,288981.000,2429.000,0
1749427145.260,453614.000,289018.000,2478.000,0
1749427145.275,453724.000,289019.000,2478.000,0
1749427145.291,453812.000,289010.000,2396.000,0
1749427145.306,453864.000,289022.000,2437.000,0
1749427145.322,453910.000,289109.000,2463.000,0
1749427145.338,454052.000,289082.000,2482.000,0
1749427145.353,454003.000,289137.000,2486.000,0
1749427145.369,454012.000,289141.000,2494.000,0
1749427145.385,454122.000,289156.000,2481.000,0
1749427145.400,454024.000,289149.000,2462.000,0
1749427145.416,454009.000,289184.000,2532.000,0
1749427145.431,453921.000,289180.000,2539.000,0
1749427145.447,454042.000,289209.000,2570.000,0
1749427145.463,454067.000,289215.000,2482.000,0
1749427145.478,454111.000,289256.000,2483.000,0
1749427145.494,454193.000,289267.000,2443.000,0
1749427145.510,454023.000,289260.000,2482.000,0
1749427145.525,454172.000,289285.000,2448.000,0
1749427145.541,454236.000,289349.000,2480.000,0
1749427145.556,454315.000,289300.000,2483.000,0
1749427145.572,454295.000,289334.000,2403.000,0
1749427145.588,454343.000,289341.000,2467.000,0
1749427145.603,454310.000,289348.000,2486.000,0
1749427145.619,454269.000,289262.000,2507.000,0
1749427145.635,454214.000,289168.000,2481.000,0
1749427145.650,454050.000,289151.000,2562.000,0
1749427145.666,454067.000,289107.000,2477.000,0
1749427145.681,454019.000,289068.000,2481.000,0
1749427145.697,453996.000,289048.000,2556.000,0
1749427145.713,453896.000,289020.000,2479.000,0
1749427145.728,453941.000,289050.000,2451.000,0
1749427145.744,453959.000,289033.000,2485.000,0
1749427145.760,453910.000,289032.000,2481.000,0
1749427145.775,453856.000,289019.000,2391.000,0
1749427145.791,453925.000,289056.000,2466.000,0
1749427145.806,453912.000,289031.000,2483.000,0
1749427145.822,453937.000,289031.000,2458.000,0
1749427145.838,453931.000,289039.000,2481.000,0
1749427145.853,453929.000,289074.000,2485.000,0
1749427145.869,454072.000,289062.000,2446.000,0
1749427145.885,453972.000,289058.000,2482.000,0
1749427145.900,453915.000,289091.000,2535.000,0
1749427145.916,453939.000,289026.000,2472.000,0
1749427145.931,453899.000,289050.000,2512.000,0
1749427145.947,453900.000,289037.000,2503.000,0
1749427145.963,453965.000,289071.000,2467.000,0
1749427145.978,453980.000,289107.000,2437.000,0
1749427145.994,453960.000,289088.000,2481.000,0
1749427146.010,454020.000,289101.000,2467.000,0
1749427146.025,454003.000,289124.000,2401.000,0
1749427146.041,454168.000,289171.000,2483.000,0
1749427146.056,454133.000,289146.000,2509.000,0
1749427146.072,454213.000,289189.000,2486.000,0
1749427146.088,454178.000,289201.000,2483.000,0
1749427146.103,454154.000,289248.000,2488.000,0
1749427146.119,454234.000,289244.000,2467.000,0
1749427146.135,454228.000,289280.000,2520.000,0
1749427146.150,454185.000,289299.000,2482.000,0
1749427146.166,454206.000,289303.000,2482.000,0
1749427146.181,454320.000,289307.000,2555.000,0
1749427146.197,454180.000,289299.000,2481.000,0
1749427146.213,454274.000,289319.000,2483.000,0
1749427146.228,454328.000,289327.000,2406.000,0
1749427146.244,454362.000,289329.000,2481.000,0
1749427146.260,454399.000,289362.000,2420.000,0
1749427146.275,454520.000,289404.000,2469.000,0
1749427146.291,454459.000,289396.000,2504.000,0
1749427146.306,454540.000,289491.000,2406.000,0
1749427146.322,454514.000,289500.000,2483.000,0
1749427146.338,454558.000,289517.000,2494.000,0
1749427146.353,454604.000,289537.000,2487.000,0
1749427146.369,454554.000,289507.000,2480.000,0
1749427146.385,454564.000,289448.000,2562.000,0
1749427146.400,454494.000,289419.000,2483.000,0
1749427146.416,454419.000,289311.000,2461.000,0
1749427146.431,454336.000,289279.000,2483.000,0
1749427146.447,454186.000,289196.000,2482.000,0
1749427146.463,454166.000,289178.000,2419.000,0
1749427146.478,454131.000,289117.000,2480.000,0
1749427146.494,454141.000,289151.000,2482.000,0
1749427146.510,454143.000,289128.000,2399.000,0
1749427146.525,454144.000,289078.000,2479.000,0
1749427146.541,454073.000,289137.000,2485.000,0
1749427146.556,454111.000,289174.000,2414.000,0
1749427146.572,454087.000,289124.000,2486.000,0
1749427146.588,454051.000,289133.000,2511.000,0
1749427146.603,454133.000,289141.000,2453.000,0
1749427146.619,454150.000,289144.000,2477.000,0
1749427146.635,454130.000,289183.000,2572.000,0
1749427146.650,454080.000,289202.000,2481.000,0
1749427146.666,454100.000,289130.000,2533.000,0
1749427146.681,454017.000,289171.000,2494.000,0
1749427146.697,454073.000,289103.000,2456.000,0
1749427146.713,454038.000,289114.000,2448.000,0
1749427146.728,454010.000,289204.000,2483.000,0
1749427146.744,454141.000,289102.000,2477.000,0
1749427146.760,454054.000,289146.000,2482.000,0
1749427146.775,454121.000,289227.000,2465.000,0
1749427146.791,454091.000,289202.000,2438.000,0
1749427146.806,454129.000,289221.000,2443.000,0
1749427146.822,454136.000,289272.000,2482.000,0
1749427146.838,454174.000,289304.000,2513.000,0
1749427146.853,454284.000,289286.000,2464.000,0
1749427146.869,454191.000,289332.000,2545.000,0
1749427146.885,454219.000,289339.000,2501.000,0
1749427146.900,454308.000,289365.000,2476.000,0
1749427146.916,454263.000,289365.000,2558.000,0
1749427146.931,454265.000,289353.000,2482.000,0
1749427146.947,454317.000,289401.000,2474.000,0
1749427146.963,454360.000,289428.000,2422.000,0
1749427146.978,454284.000,289459.000,2462.000,0
1749427146.994,454364.000,289481.000,2367.000,0
1749427147.010,454509.000,289455.000,2484.000,0
1749427147.025,454465.000,289489.000,2483.000,0
1749427147.041,454475.000,289506.000,2414.000,0
1749427147.056,454576.000,289530.000,2482.000,0
1749427147.072,454597.000,289510.000,2469.000,0
1749427147.088,454610.000,289569.000,2481.000,0
1749427147.103,454607.000,289586.000,2481.000,0
1749427147.119,454666.000,289602.000,2574.000,0
1749427147.135,454599.000,289556.000,2483.000,0
1749427147.150,454513.000,289504.000,2482.000,0
1749427147.166,454457.000,289443.000,2528.000,0
1749427147.181,454383.000,289328.000,2505.000,0
1749427147.197,454330.000,289255.000,2426.000,0
1749427147.213,454207.000,289257.000,2482.000,0
1749427147.228,454350.000,289249.000,2501.000,0
1749427147.244,454224.000,289213.000,2468.000,0
1749427147.260,454303.000,289241.000,2460.000,0
1749427147.275,454271.000,289245.000,2458.000,0
1749427147.291,454283.000,289268.000,2456.000,0
1749427147.306,454242.000,289230.000,2482.000,0
1749427147.322,454223.000,289238.000,2512.000,0
1749427147.338,454258.000,289275.000,2453.000,0
1749427147.353,454254.000,289267.000,2460.000,0
1749427147.369,454216.000,289255.000,2505.000,0
1749427147.385,454215.000,289288.000,2481.000,0
1749427147.400,454288.000,289297.000,2546.000,0
1749427147.416,454189.000,289310.000,2479.000,0
1749427147.431,454281.000,289279.000,2458.000,0
1749427147.447,454297.000,289270.000,2433.000,0
1749427147.463,454327.000,289248.000,2459.000,0
1749427147.478,454226.000,289295.000,2463.000,0
1749427147.494,454327.000,289304.000,2464.000,0
1749427147.510,454289.000,289296.000,2482.000,0
1749427147.525,454294.000,289320.000,2392.000,0
1749427147.541,454385.000,289352.000,2479.000,0
1749427147.556,454318.000,289302.000,2485.000,0
1749427147.572,454349.000,289342.000,2500.000,0
1749427147.588,454418.000,289385.000,2482.000,0
1749427147.603,454434.000,289425.000,2561.000,0
1749427147.619,454350.000,289417.000,2454.000,0
1749427147.635,454408.000,289447.000,2511.000,0
1749427147.650,454428.000,289458.000,2495.000,0
1749427147.666,454393.000,289491.000,2480.000,0
1749427147.681,454449.000,289470.000,2451.000,0
1749427147.697,454495.000,289504.000,2480.000,0
1749427147.713,454470.000,289557.000,2497.000,0
1749427147.728,454556.000,289561.000,2400.000,0
1749427147.744,454531.000,289550.000,2445.000,0
1749427147.760,454607.000,289629.000,2481.000,0
1749427147.775,454558.000,289618.000,2404.000,0
1749427147.791,454586.000,289586.000,2478.000,0
1749427147.806,454654.000,289611.000,2473.000,0
1749427147.822,454676.000,289525.000,2479.000,0
1749427147.838,454638.000,289487.000,2447.000,0
1749427147.853,454499.000,289404.000,2572.000,0
1749427147.869,454373.000,289344.000,2481.000,0
1749427147.885,454400.000,289290.000,2513.000,0
1749427147.900,454331.000,289304.000,2479.000,0
1749427147.916,454330.000,289243.000,2480.000,0
1749427147.931,454377.000,289244.000,2465.000,0
1749427147.947,454248.000,289246.000,2481.000,0
1749427147.963,454382.000,289276.000,2478.000,0
1749427147.978,454322.000,289254.000,2481.000,0
1749427147.994,454347.000,289318.000,2495.000,0
1749427148.010,454373.000,289307.000,2416.000,0
1749427148.025,454384.000,289315.000,2483.000,0
1749427148.041,454305.000,289358.000,2480.000,0
1749427148.056,454368.000,289325.000,2512.000,0
1749427148.072,454339.000,289323.000,2456.000,0
1749427148.088,454430.000,289350.000,2505.000,0
1749427148.103,454315.000,289385.000,2510.000,0
1749427148.119,454402.000,289317.000,2484.000,0
1749427148.135,454410.000,289309.000,2559.000,0
1749427148.150,454260.000,289338.000,2483.000,0
1749427148.166,454309.000,289322.000,2480.000,0
1749427148.181,454402.000,289327.000,2422.000,0
1749427148.197,454287.000,289395.000,2484.000,0
1749427148.213,454380.000,289348.000,2437.000,0
1749427148.228,454458.000,289428.000,2491.000,0
1749427148.244,454417.000,289419.000,2481.000,0
1749427148.260,454540.000,289447.000,2448.000,0
1749427148.275,454599.000,289506.000,2481.000,0
1749427148.291,454582.000,289510.000,2500.000,0
1749427148.306,454547.000,289505.000,2481.000,0
1749427148.322,454625.000,289524.000,2482.000,0
1749427148.338,454599.000,289571.000,2572.000,0
1749427148.353,454585.000,289537.000,2481.000,0
1749427148.369,454684.000,289576.000,2470.000,0
1749427148.385,454689.000,289603.000,2557.000,0
1749427148.400,454744.000,289645.000,2459.000,0
1749427148.416,454738.000,289635.000,2432.000,0
1749427148.431,454716.000,289632.000,2515.000,0
1749427148.447,454786.000,289658.000,2479.000,0
1749427148.463,454817.000,289708.000,2399.000,0
1749427148.478,454868.000,289726.000,2481.000,0
1749427148.494,454853.000,289742.000,2520.000,0
1749427148.510,454861.000,289745.000,2417.000,0
1749427148.525,454802.000,289669.000,2483.000,0
1749427148.541,454820.000,289613.000,2534.000,0
1749427148.556,454769.000,289569.000,2480.000,0
1749427148.572,454707.000,289487.000,2481.000,0
1749427148.588,454575.000,289395.000,2488.000,0
1749427148.603,454542.000,289404.000,2480.000,0
1749427148.619,454511.000,289376.000,2530.000,0
1749427148.635,454426.000,289339.000,2483.000,0
1749427148.650,454539.000,289359.000,2467.000,0
1749427148.666,454426.000,289371.000,2460.000,0
1749427148.681,454443.000,289346.000,2490.000,0
1749427148.697,454485.000,289364.000,2481.000,0
1749427148.713,454444.000,289318.000,2461.000,0
1749427148.728,454413.000,289334.000,2439.000,0
1749427148.744,454461.000,289341.000,2399.000,0
1749427148.760,454434.000,289359.000,2486.000,0
1749427148.775,454441.000,289382.000,2479.000,0
1749427148.791,454493.000,289388.000,2510.000,0
1749427148.806,454551.000,289406.000,2478.000,0
1749427148.822,454466.000,289374.000,2532.000,0
1749427148.838,454414.000,289379.000,2497.000,0
1749427148.853,454480.000,289358.000,2472.000,0
1749427148.869,454492.000,289344.000,2480.000,0
1749427148.885,454421.000,289351.000,2480.000,202
1749427148.900,454521.000,289353.000,2475.000,0
1749427148.916,454507.000,289403.000,2477.000,0
1749427148.931,454480.000,289416.000,2476.000,0
1749427148.947,454552.000,289437.000,2396.000,0
1749427148.963,454612.000,289453.000,2471.000,0
1749427148.978,454638.000,289481.000,2479.000,0
1749427148.994,454631.000,289489.000,2406.000,0
1749427149.010,454680.000,289537.000,2481.000,0
1749427149.025,454693.000,289555.000,2497.000,0
1749427149.041,454694.000,289565.000,2504.000,0
1749427149.056,454755.000,289552.000,2456.000,0
1749427149.072,454775.000,289563.000,2571.000,0
1749427149.088,454775.000,289588.000,2480.000,0
1749427149.103,454829.000,289593.000,2487.000,0
1749427149.119,454799.000,289599.000,2527.000,0
1749427149.135,454826.000,289640.000,2481.000,0
1749427149.150,454872.000,289698.000,2459.000,0
1749427149.166,454824.000,289700.000,2480.000,0
1749427149.181,454920.000,289696.000,2480.000,0
1749427149.197,455000.000,289764.000,2415.000,0
1749427149.213,454999.000,289801.000,2451.000,0
1749427149.228,454952.000,289807.000,2459.000,0
1749427149.244,455005.000,289750.000,2465.000,0
1749427149.260,454929.000,289674.000,2481.000,0
1749427149.275,454888.000,289575.000,2509.000,0
1749427149.291,454871.000,289546.000,2452.000,0
1749427149.306,454724.000,289505.000,2481.000,0
1749427149.322,454685.000,289423.000,2534.000,0
1749427149.338,454656.000,289405.000,2479.000,0
1749427149.353,454633.000,289392.000,2532.000,0
1749427149.369,454536.000,289379.000,2479.000,0
1749427149.385,454597.000,289392.000,2481.000,0
1749427149.400,454596.000,289435.000,2432.000,0
1749427149.416,454516.000,289419.000,2480.000,0
1749427149.431,454635.000,289402.000,2485.000,0
1749427149.447,454571.000,289418.000,2461.000,0
1749427149.463,454647.000,289476.000,2477.000,0
1749427149.478,454659.000,289426.000,2400.000,0
1749427149.494,454642.000,289444.000,2479.000,0
1749427149.510,454662.000,289413.000,2484.000,0
1749427149.525,454635.000,289424.000,2474.000,0
1749427149.541,454677.000,289451.000,2482.000,0
1749427149.556,454570.000,289458.000,2559.000,0
