timestamps,X,Y,Z,Marker0
1749428696.494,0.125,-0.015,0.979,0
1749428696.558,0.124,-0.016,0.981,0
1749428696.558,0.128,-0.017,0.981,0
1749428696.558,0.127,-0.014,0.980,0
1749428696.613,0.126,-0.018,0.975,0
1749428696.613,0.125,-0.022,0.980,0
1749428696.613,0.122,-0.024,0.980,0
1749428696.674,0.126,-0.021,0.985,0
1749428696.674,0.124,-0.013,0.983,0
1749428696.674,0.125,-0.008,0.983,0
1749428696.720,0.125,-0.012,0.979,0
1749428696.720,0.129,-0.015,0.976,0
1749428696.720,0.119,-0.015,0.971,0
1749428696.779,0.122,-0.016,0.972,0
1749428696.779,0.120,-0.016,0.975,0
1749428696.779,0.122,-0.021,0.977,0
1749428696.842,0.122,-0.018,0.978,0
1749428696.842,0.125,-0.016,0.980,0
1749428696.842,0.125,-0.019,0.978,0
1749428696.885,0.122,-0.021,0.978,0
1749428696.885,0.120,-0.012,0.975,0
1749428696.885,0.118,-0.010,0.977,0
1749428696.943,0.121,-0.010,0.975,0
1749428696.943,0.120,-0.016,0.977,0
1749428696.943,0.118,-0.016,0.978,0
1749428697.004,0.120,-0.020,0.977,0
1749428697.004,0.119,-0.015,0.977,0
1749428697.004,0.127,-0.011,0.978,0
1749428697.063,0.122,-0.016,0.976,0
1749428697.063,0.120,-0.013,0.979,0
1749428697.063,0.121,-0.010,0.980,0
1749428697.123,0.119,-0.008,0.979,0
1749428697.123,0.119,-0.005,0.975,0
1749428697.123,0.120,-0.007,0.975,0
1749428697.169,0.123,-0.008,0.971,0
1749428697.169,0.123,-0.005,0.971,0
1749428697.169,0.124,-0.004,0.973,0
1749428697.228,0.124,-0.008,0.977,0
1749428697.228,0.124,-0.008,0.979,0
1749428697.228,0.126,-0.008,0.982,0
1749428697.289,0.125,-0.011,0.978,0
1749428697.289,0.125,-0.014,0.983,0
1749428697.289,0.130,-0.017,0.982,0
1749428697.348,0.124,-0.018,0.983,0
1749428697.348,0.126,-0.013,0.980,0
1749428697.348,0.129,-0.005,0.978,0
1749428697.398,0.128,-0.005,0.981,0
1749428697.398,0.131,-0.007,0.979,0
1749428697.398,0.130,-0.010,0.974,0
1749428697.454,0.124,-0.011,0.973,0
1749428697.454,0.130,-0.013,0.972,0
1749428697.454,0.125,-0.016,0.977,0
1749428697.513,0.124,-0.020,0.981,0
1749428697.513,0.127,-0.016,0.982,0
1749428697.513,0.125,-0.018,0.977,0
1749428697.573,0.123,-0.017,0.978,0
1749428697.573,0.123,-0.015,0.975,0
1749428697.573,0.125,-0.011,0.976,0
1749428697.618,0.122,-0.011,0.980,0
1749428697.618,0.122,-0.015,0.977,0
1749428697.618,0.125,-0.015,0.978,0
1749428697.682,0.122,-0.015,0.977,0
1749428697.739,0.123,-0.011,0.975,0
1749428697.739,0.122,-0.011,0.980,0
1749428697.739,0.125,-0.013,0.977,0
1749428697.799,0.122,-0.011,0.979,0
1749428697.799,0.121,-0.010,0.978,0
1749428697.799,0.122,-0.010,0.974,0
1749428697.844,0.123,-0.010,0.978,0
1749428697.844,0.123,-0.010,0.972,0
1749428697.844,0.122,-0.011,0.973,0
1749428697.904,0.126,-0.015,0.973,0
1749428697.904,0.128,-0.017,0.975,0
1749428697.904,0.129,-0.017,0.979,0
1749428697.981,0.128,-0.013,0.982,0
1749428697.981,0.129,-0.008,0.980,0
1749428697.981,0.131,-0.012,0.982,0
1749428698.011,0.129,-0.005,0.981,0
1749428698.011,0.130,-0.002,0.979,0
1749428698.011,0.128,-0.012,0.979,0
1749428698.079,0.124,-0.010,0.978,0
1749428698.079,0.124,-0.017,0.978,0
1749428698.079,0.122,-0.006,0.975,0
1749428698.128,0.120,0.001,0.971,0
1749428698.128,0.124,-0.004,0.968,0
1749428698.128,0.127,-0.010,0.975,0
1749428698.189,0.131,-0.009,0.980,0
1749428698.189,0.131,-0.008,0.976,0
1749428698.189,0.130,-0.004,0.979,0
1749428698.238,0.130,-0.003,0.980,0
1749428698.238,0.128,-0.007,0.984,0
1749428698.238,0.124,-0.010,0.986,0
1749428698.294,0.123,-0.006,0.984,0
1749428698.294,0.123,-0.005,0.979,0
1749428698.294,0.123,-0.013,0.974,0
1749428698.354,0.119,-0.012,0.972,0
1749428698.354,0.122,-0.007,0.971,0
1749428698.354,0.126,-0.014,0.968,0
1749428698.414,0.127,-0.014,0.967,0
1749428698.414,0.129,-0.017,0.975,0
1749428698.414,0.129,-0.012,0.977,0
1749428698.473,0.132,-0.009,0.978,0
1749428698.473,0.135,-0.009,0.976,0
1749428698.473,0.136,-0.014,0.976,0
1749428698.523,0.138,-0.011,0.981,0
1749428698.523,0.140,-0.011,0.982,0
1749428698.523,0.141,-0.012,0.975,0
1749428698.578,0.140,-0.006,0.973,0
1749428698.578,0.140,-0.012,0.974,0
1749428698.578,0.145,-0.012,0.978,0
1749428698.639,0.143,-0.010,0.982,0
1749428698.639,0.138,-0.010,0.982,0
1749428698.639,0.139,-0.009,0.981,0
1749428698.697,0.142,-0.008,0.982,0
1749428698.697,0.145,-0.014,0.979,0
1749428698.697,0.139,-0.015,0.979,0
1749428698.743,0.140,-0.011,0.979,0
1749428698.743,0.143,-0.014,0.978,0
1749428698.743,0.138,-0.014,0.980,0
1749428698.807,0.140,-0.012,0.979,0
1749428698.807,0.137,-0.005,0.977,0
1749428698.807,0.132,-0.007,0.973,0
1749428698.863,0.135,-0.008,0.976,0
1749428698.863,0.131,-0.008,0.976,0
1749428698.863,0.135,-0.009,0.979,0
1749428698.922,0.133,-0.004,0.977,0
1749428698.922,0.139,-0.001,0.977,0
1749428698.922,0.134,0.001,0.974,0
1749428698.968,0.140,0.000,0.975,0
1749428698.968,0.139,-0.003,0.975,0
1749428698.968,0.143,-0.003,0.973,0
1749428699.029,0.140,-0.000,0.977,0
1749428699.029,0.135,-0.002,0.979,0
1749428699.029,0.139,-0.005,0.977,0
1749428699.090,0.138,-0.007,0.982,0
1749428699.090,0.139,-0.001,0.977,0
1749428699.090,0.140,-0.002,0.978,0
1749428699.135,0.137,-0.008,0.982,0
1749428699.135,0.138,-0.004,0.978,0
1749428699.135,0.136,0.006,0.976,0
1749428699.193,0.138,-0.004,0.972,0
1749428699.193,0.140,-0.009,0.972,0
1749428699.193,0.136,-0.010,0.977,0
1749428699.254,0.140,-0.010,0.978,0
1749428699.254,0.138,-0.010,0.979,0
1749428699.254,0.141,-0.004,0.977,0
1749428699.313,0.140,-0.005,0.978,0
1749428699.313,0.139,-0.006,0.976,0
1749428699.313,0.139,-0.004,0.976,0
1749428699.363,0.140,-0.001,0.975,0
1749428699.363,0.137,-0.005,0.974,0
1749428699.363,0.135,-0.006,0.974,0
1749428699.418,0.136,-0.005,0.975,0
1749428699.418,0.141,-0.010,0.972,0
1749428699.418,0.138,-0.009,0.973,0
1749428699.479,0.142,-0.008,0.973,0
1749428699.479,0.139,-0.012,0.979,0
1749428699.479,0.141,-0.009,0.979,0
1749428699.538,0.139,-0.012,0.980,0
1749428699.538,0.140,-0.014,0.978,0
1749428699.538,0.143,-0.012,0.978,0
1749428699.598,0.141,-0.008,0.978,0
1749428699.598,0.147,-0.009,0.978,0
1749428699.598,0.140,-0.016,0.981,0
1749428699.648,0.140,-0.010,0.974,0
1749428699.648,0.135,-0.006,0.973,0
1749428699.648,0.131,-0.006,0.978,0
1749428699.703,0.126,-0.005,0.974,0
1749428699.703,0.124,-0.008,0.976,0
1749428699.703,0.126,0.002,0.976,0
1749428699.763,0.132,0.006,0.971,0
1749428699.763,0.136,0.002,0.972,0
1749428699.763,0.138,0.002,0.969,0
1749428699.824,0.140,-0.006,0.971,0
1749428699.824,0.144,-0.009,0.969,0
1749428699.824,0.142,-0.011,0.976,0
1749428699.868,0.143,-0.005,0.980,0
1749428699.868,0.146,-0.007,0.983,0
1749428699.868,0.143,-0.006,0.981,0
1749428699.933,0.146,-0.003,0.980,0
1749428699.933,0.147,-0.007,0.978,0
1749428699.933,0.144,-0.014,0.980,0
1749428699.990,0.139,-0.015,0.976,0
1749428699.990,0.143,-0.013,0.972,0
1749428699.990,0.143,-0.018,0.970,0
1749428700.034,0.139,-0.018,0.974,0
1749428700.034,0.146,-0.016,0.978,0
1749428700.034,0.142,-0.013,0.979,0
1749428700.094,0.141,-0.011,0.978,0
1749428700.094,0.142,-0.013,0.975,0
1749428700.094,0.141,-0.013,0.976,0
1749428700.167,0.139,-0.012,0.979,0
1749428700.167,0.138,-0.011,0.978,0
1749428700.167,0.133,-0.007,0.974,0
1749428700.217,0.133,-0.004,0.971,0
1749428700.217,0.133,-0.011,0.968,0
1749428700.217,0.138,-0.015,0.966,0
1749428700.261,0.139,-0.018,0.971,0
1749428700.261,0.137,-0.013,0.975,0
1749428700.261,0.141,-0.010,0.979,0
1749428700.319,0.141,-0.008,0.975,0
1749428700.319,0.144,-0.009,0.972,0
1749428700.319,0.139,-0.008,0.973,0
1749428700.378,0.146,-0.011,0.976,0
1749428700.378,0.144,-0.005,0.978,0
1749428700.378,0.143,-0.008,0.981,0
1749428700.451,0.143,-0.006,0.979,0
1749428700.451,0.146,-0.005,0.975,0
1749428700.451,0.144,0.001,0.977,0
1749428700.498,0.142,-0.001,0.972,0
1749428700.498,0.140,0.000,0.975,0
1749428700.498,0.144,-0.006,0.976,0
1749428700.543,0.144,-0.007,0.978,0
1749428700.543,0.150,-0.002,0.978,0
1749428700.543,0.151,-0.004,0.981,0
1749428700.603,0.151,-0.003,0.980,0
1749428700.603,0.154,-0.001,0.978,0
1749428700.603,0.148,0.000,0.975,0
1749428700.663,0.145,-0.002,0.974,0
1749428700.663,0.146,-0.008,0.974,0
1749428700.663,0.145,-0.009,0.976,0
1749428700.723,0.149,-0.014,0.981,0
1749428700.723,0.148,-0.015,0.979,0
1749428700.723,0.145,-0.008,0.978,0
1749428700.772,0.145,-0.011,0.973,0
1749428700.772,0.144,-0.013,0.974,0
1749428700.772,0.142,-0.009,0.972,0
1749428700.828,0.146,-0.009,0.976,0
1749428700.828,0.144,-0.012,0.977,0
1749428700.828,0.142,-0.015,0.977,0
1749428700.889,0.144,-0.017,0.976,0
1749428700.889,0.146,-0.017,0.975,0
1749428700.889,0.145,-0.013,0.979,0
1749428700.934,0.146,-0.011,0.979,0
1749428700.934,0.143,-0.009,0.977,0
1749428700.934,0.143,-0.013,0.977,0
1749428700.993,0.138,-0.009,0.975,0
1749428700.993,0.136,-0.007,0.976,0
1749428700.993,0.135,-0.003,0.974,0
1749428701.058,0.133,0.001,0.975,0
1749428701.058,0.128,0.001,0.971,0
1749428701.058,0.132,-0.002,0.972,0
1749428701.115,0.131,-0.002,0.970,0
1749428701.115,0.135,-0.004,0.971,0
1749428701.115,0.134,-0.008,0.967,0
1749428701.159,0.136,-0.011,0.966,0
1749428701.159,0.140,-0.012,0.974,0
1749428701.159,0.140,-0.011,0.977,0
1749428701.218,0.144,-0.005,0.978,0
1749428701.218,0.146,-0.004,0.981,0
1749428701.218,0.145,0.001,0.978,0
1749428701.278,0.147,-0.003,0.981,0
1749428701.278,0.151,-0.004,0.974,0
1749428701.278,0.150,-0.001,0.979,0
1749428701.341,0.153,-0.008,0.973,0
1749428701.341,0.150,-0.008,0.979,0
1749428701.341,0.147,-0.010,0.976,0
1749428701.385,0.150,-0.007,0.984,0
1749428701.385,0.148,-0.003,0.984,0
1749428701.385,0.151,0.001,0.981,0
1749428701.443,0.150,-0.001,0.978,0
1749428701.443,0.149,0.000,0.974,0
1749428701.443,0.150,-0.005,0.973,0
1749428701.503,0.147,-0.006,0.972,0
1749428701.503,0.143,-0.013,0.975,0
1749428701.503,0.141,-0.013,0.978,0
1749428701.564,0.140,-0.016,0.980,0
1749428701.564,0.138,-0.010,0.984,0
1749428701.564,0.135,-0.002,0.980,0
1749428701.624,0.135,-0.001,0.974,0
1749428701.624,0.131,-0.009,0.968,0
1749428701.624,0.133,-0.011,0.968,0
1749428701.668,0.134,-0.008,0.973,0
1749428701.668,0.134,-0.011,0.974,0
1749428701.668,0.134,-0.008,0.972,0
1749428701.728,0.135,-0.007,0.973,0
1749428701.728,0.140,-0.007,0.975,0
1749428701.728,0.141,-0.002,0.976,0
1749428701.788,0.138,-0.003,0.975,0
1749428701.788,0.137,-0.004,0.976,0
1749428701.788,0.140,-0.004,0.976,0
1749428701.833,0.139,0.001,0.978,0
1749428701.833,0.139,-0.001,0.975,0
1749428701.833,0.140,-0.001,0.974,0
1749428701.898,0.139,-0.002,0.973,0
1749428701.898,0.143,-0.006,0.971,0
1749428701.898,0.141,-0.002,0.975,0
1749428701.953,0.145,-0.005,0.973,0
1749428701.953,0.145,-0.005,0.974,0
1749428701.953,0.145,-0.007,0.976,0
1749428702.013,0.147,-0.008,0.979,0
1749428702.013,0.146,-0.010,0.982,0
1749428702.013,0.144,-0.007,0.988,0
1749428702.058,0.147,-0.009,0.983,0
1749428702.058,0.143,-0.012,0.980,0
1749428702.058,0.143,-0.013,0.977,0
1749428702.118,0.143,-0.015,0.977,0
1749428702.118,0.143,-0.014,0.977,0
1749428702.118,0.139,-0.010,0.979,0
1749428702.183,0.141,-0.012,0.977,0
1749428702.183,0.139,-0.009,0.974,0
1749428702.183,0.142,-0.014,0.967,0
1749428702.226,0.134,-0.013,0.973,0
1749428702.226,0.138,-0.016,0.974,0
1749428702.226,0.140,-0.015,0.979,0
1749428702.284,0.141,-0.010,0.979,0
1749428702.284,0.142,-0.008,0.981,0
1749428702.284,0.139,-0.011,0.980,0
1749428702.344,0.138,-0.012,0.980,0
1749428702.344,0.136,-0.011,0.974,0
1749428702.344,0.138,-0.009,0.972,0
1749428702.404,0.132,-0.011,0.976,0
1749428702.404,0.133,-0.011,0.974,0
1749428702.404,0.133,-0.017,0.976,0
1749428702.466,0.133,-0.019,0.974,0
1749428702.466,0.133,-0.015,0.983,0
1749428702.466,0.135,-0.021,0.982,0
1749428702.510,0.130,-0.027,0.982,0
1749428702.510,0.125,-0.020,0.975,0
1749428702.510,0.128,-0.018,0.973,0
1749428702.568,0.128,-0.018,0.973,0
1749428702.568,0.133,-0.021,0.974,0
1749428702.568,0.130,-0.018,0.976,0
1749428702.628,0.131,-0.018,0.977,0
1749428702.628,0.130,-0.011,0.973,0
1749428702.628,0.133,-0.009,0.976,0
1749428702.688,0.133,-0.005,0.981,0
1749428702.748,0.133,-0.007,0.980,0
1749428702.748,0.136,-0.008,0.983,0
1749428702.748,0.134,-0.010,0.981,0
1749428702.793,0.131,-0.008,0.983,0
1749428702.793,0.131,-0.009,0.981,0
1749428702.793,0.129,-0.008,0.981,0
1749428702.853,0.124,-0.010,0.981,0
1749428702.853,0.125,-0.016,0.977,0
1749428702.853,0.122,-0.009,0.978,0
1749428702.914,0.121,-0.007,0.979,0
1749428702.914,0.124,-0.010,0.982,0
1749428702.914,0.121,-0.007,0.984,0
1749428702.959,0.118,-0.008,0.986,0
1749428702.959,0.118,-0.007,0.982,0
1749428702.959,0.115,-0.014,0.979,0
1749428703.022,0.115,-0.012,0.976,0
1749428703.022,0.115,-0.016,0.979,0
1749428703.022,0.109,-0.018,0.984,0
1749428703.078,0.111,-0.018,0.979,0
1749428703.078,0.106,-0.018,0.980,0
1749428703.078,0.106,-0.011,0.978,0
1749428703.138,0.108,-0.012,0.982,0
1749428703.138,0.107,-0.014,0.982,0
1749428703.138,0.104,-0.014,0.982,0
1749428703.183,0.102,-0.013,0.976,0
1749428703.183,0.101,-0.009,0.974,0
1749428703.183,0.098,-0.008,0.976,0
1749428703.244,0.095,-0.009,0.977,0
1749428703.244,0.091,-0.014,0.980,0
1749428703.244,0.090,-0.015,0.979,0
1749428703.306,0.089,-0.007,0.981,0
1749428703.306,0.090,-0.010,0.978,0
1749428703.306,0.082,-0.008,0.981,0
1749428703.350,0.083,-0.005,0.980,0
1749428703.350,0.081,-0.006,0.979,0
1749428703.350,0.086,-0.005,0.980,0
1749428703.409,0.080,-0.008,0.976,0
1749428703.409,0.082,-0.011,0.974,0
1749428703.409,0.078,-0.008,0.978,0
1749428703.468,0.079,-0.008,0.983,0
1749428703.468,0.080,-0.009,0.983,0
1749428703.468,0.079,-0.011,0.980,0
1749428703.528,0.080,-0.009,0.980,0
1749428703.528,0.076,-0.009,0.978,0
1749428703.528,0.076,-0.005,0.977,0
1749428703.589,0.078,-0.006,0.982,0
1749428703.589,0.073,-0.005,0.979,0
1749428703.589,0.075,-0.004,0.978,0
1749428703.635,0.077,-0.006,0.976,0
1749428703.635,0.078,-0.008,0.978,0
1749428703.635,0.076,-0.009,0.980,0
1749428703.693,0.075,-0.006,0.985,0
1749428703.693,0.075,-0.010,0.980,0
1749428703.693,0.078,-0.008,0.983,0
1749428703.754,0.078,-0.011,0.984,0
1749428703.754,0.080,-0.010,0.982,0
1749428703.754,0.081,-0.011,0.982,0
1749428703.813,0.078,-0.010,0.983,0
1749428703.813,0.079,-0.011,0.981,0
1749428703.813,0.077,-0.008,0.980,0
1749428703.861,0.077,-0.008,0.982,0
1749428703.861,0.080,-0.009,0.982,0
1749428703.861,0.077,-0.008,0.984,0
1749428703.918,0.077,-0.010,0.977,0
1749428703.918,0.081,-0.016,0.980,0
1749428703.918,0.081,-0.018,0.980,0
1749428703.979,0.080,-0.021,0.984,0
1749428703.979,0.080,-0.011,0.986,0
1749428703.979,0.084,-0.007,0.984,0
1749428704.037,0.081,-0.005,0.979,0
1749428704.037,0.085,-0.003,0.983,0
1749428704.037,0.089,-0.006,0.984,0
1749428704.084,0.084,-0.005,0.983,0
1749428704.084,0.086,-0.004,0.982,0
1749428704.084,0.083,-0.008,0.985,0
1749428704.146,0.084,-0.011,0.984,0
1749428704.146,0.084,-0.017,0.987,0
1749428704.146,0.085,-0.015,0.982,0
1749428704.218,0.082,-0.008,0.989,0
1749428704.218,0.083,-0.011,0.981,0
1749428704.218,0.077,-0.008,0.979,0
1749428704.263,0.078,-0.002,0.981,0
1749428704.263,0.082,-0.004,0.978,0
1749428704.263,0.078,-0.006,0.978,0
1749428704.308,0.078,-0.011,0.982,0
1749428704.308,0.080,-0.014,0.979,0
1749428704.308,0.085,-0.013,0.978,0
1749428704.368,0.082,-0.013,0.984,0
1749428704.368,0.084,-0.007,0.988,0
1749428704.368,0.082,-0.008,0.991,0
1749428704.431,0.080,-0.007,0.984,0
1749428704.431,0.078,-0.004,0.981,0
1749428704.431,0.079,-0.003,0.981,0
1749428704.476,0.079,-0.007,0.978,0
1749428704.476,0.082,-0.007,0.982,0
1749428704.476,0.078,-0.007,0.983,0
1749428704.533,0.079,-0.004,0.982,0
1749428704.533,0.082,-0.003,0.981,0
1749428704.533,0.078,-0.007,0.982,0
1749428704.593,0.080,-0.008,0.984,0
1749428704.593,0.081,-0.007,0.986,0
