timestamps,X,Y,Z,Marker0
1749427099.309,-2.153,1.787,-2.991,0
1749427099.309,-2.826,2.333,-2.871,0
1749427099.369,-2.864,2.901,-2.834,0
1749427099.369,-2.953,3.051,-2.819,0
1749427099.369,-2.572,2.400,-2.841,0
1749427099.418,-2.565,1.293,-2.751,0
1749427099.418,-2.774,0.950,-2.946,0
1749427099.418,-3.185,1.323,-3.006,0
1749427099.474,-3.469,0.733,-3.065,0
1749427099.474,-3.903,0.404,-3.013,0
1749427099.474,-3.783,0.523,-3.589,0
1749427099.534,-3.948,1.159,-3.940,0
1749427099.534,-3.596,1.720,-3.895,0
1749427099.534,-3.305,2.251,-3.903,0
1749427099.594,-3.469,2.348,-3.664,0
1749427099.594,-3.454,1.974,-4.015,0
1749427099.594,-3.551,2.310,-4.314,0
1749427099.638,-3.798,2.213,-4.501,0
1749427099.638,-3.223,2.445,-4.576,0
1749427099.638,-3.148,2.363,-4.494,0
1749427099.703,-2.998,2.176,-4.501,0
1749427099.703,-3.267,2.123,-4.023,0
1749427099.703,-2.841,1.750,-3.828,0
1749427099.759,-2.834,1.450,-3.514,0
1749427099.759,-3.051,0.965,-3.350,0
1749427099.759,-3.163,1.054,-3.604,0
1749427099.819,-3.043,1.136,-3.275,0
1749427099.819,-2.983,1.084,-3.095,0
1749427099.819,-3.006,0.748,-3.731,0
1749427099.864,-3.581,0.366,-4.396,0
1749427099.864,-3.806,0.366,-4.254,0
1749427099.864,-2.901,0.755,-4.142,0
1749427099.924,-3.133,0.972,-4.239,0
1749427099.924,-2.856,0.875,-4.606,0
1749427099.924,-2.871,0.561,-4.307,0
1749427099.988,-3.065,0.493,-3.948,0
1749427099.988,-3.596,1.099,-3.574,0
1749427099.988,-3.813,1.794,-3.529,0
1749427100.044,-3.880,2.587,-3.492,0
1749427100.044,-4.172,2.131,-3.297,0
1749427100.044,-3.716,1.301,-3.537,0
1749427100.089,-3.694,1.047,-3.439,0
1749427100.089,-3.305,0.785,-3.223,0
1749427100.089,-3.551,0.785,-3.245,0
1749427100.149,-3.589,1.092,-3.566,0
1749427100.149,-3.604,1.017,-3.454,0
1749427100.149,-3.649,0.920,-3.477,0
1749427100.208,-3.215,0.950,-3.544,0
1749427100.208,-3.237,0.972,-3.065,0
1749427100.208,-3.193,1.062,-3.200,0
1749427100.269,-3.193,1.189,-3.559,0
1749427100.269,-3.140,1.122,-3.477,0
1749427100.269,-3.327,1.009,-3.267,0
1749427100.314,-3.155,1.308,-3.125,0
1749427100.314,-2.759,1.151,-3.058,0
1749427100.314,-2.804,1.054,-3.103,0
1749427100.374,-2.961,1.480,-3.327,0
1749427100.374,-3.402,1.204,-3.095,0
1749427100.374,-3.402,1.047,-3.006,0
1749427100.434,-3.290,1.144,-2.886,0
1749427100.434,-3.686,1.525,-2.983,0
1749427100.434,-3.903,2.079,-3.544,0
1749427100.493,-3.679,2.265,-3.940,0
1749427100.493,-3.551,2.273,-3.492,0
1749427100.493,-3.028,2.213,-2.811,0
1749427100.543,-2.864,1.757,-2.722,0
1749427100.543,-3.028,1.428,-2.445,0
1749427100.543,-3.439,1.241,-2.400,0
1749427100.599,-3.813,0.688,-2.452,0
1749427100.599,-3.566,0.411,-2.579,0
1749427100.599,-3.380,0.912,-2.677,0
1749427100.659,-3.327,1.376,-3.170,0
1749427100.659,-2.961,1.271,-3.193,0
1749427100.659,-2.617,1.465,-3.155,0
1749427100.719,-2.976,1.069,-3.462,0
1749427100.719,-3.140,0.785,-3.140,0
1749427100.719,-3.185,1.413,-2.722,0
1749427100.764,-2.931,1.839,-2.370,0
1749427100.764,-2.550,2.744,-1.555,0
1749427100.764,-2.819,3.342,-1.376,0
1749427100.828,-2.879,3.753,-1.189,0
1749427100.828,-2.647,3.424,-1.712,0
1749427100.828,-3.140,2.953,-2.108,0
1749427100.885,-3.118,2.243,-2.594,0
1749427100.885,-2.647,1.899,-2.684,0
1749427100.885,-2.931,1.503,-2.722,0
1749427100.931,-2.819,1.077,-2.804,0
1749427100.931,-2.722,1.353,-3.402,0
1749427100.931,-2.908,1.593,-3.544,0
1749427100.989,-2.789,1.136,-3.477,0
1749427100.989,-2.722,0.950,-3.925,0
1749427100.989,-2.639,1.174,-3.828,0
1749427101.049,-2.647,1.264,-3.731,0
1749427101.049,-3.021,1.465,-3.641,0
1749427101.049,-3.507,1.503,-3.365,0
1749427101.111,-3.873,1.652,-3.402,0
1749427101.111,-4.194,1.563,-3.566,0
1749427101.111,-3.963,1.391,-3.798,0
1749427101.156,-3.776,1.376,-3.836,0
1749427101.156,-3.880,1.047,-4.000,0
1749427101.156,-4.052,1.308,-4.172,0
1749427101.213,-4.105,1.645,-4.030,0
1749427101.213,-3.828,2.176,-4.112,0
1749427101.213,-4.000,2.146,-4.299,0
1749427101.274,-4.105,2.049,-4.209,0
1749427101.274,-3.866,2.161,-3.866,0
1749427101.274,-3.671,2.004,-3.671,0
1749427101.333,-3.888,1.914,-3.843,0
1749427101.333,-3.791,1.914,-3.723,0
1749427101.333,-3.656,1.794,-3.432,0
1749427101.383,-3.409,1.712,-3.566,0
1749427101.383,-3.768,1.555,-3.806,0
1749427101.383,-3.492,1.712,-3.925,0
1749427101.439,-3.073,1.742,-3.731,0
1749427101.439,-3.297,1.166,-3.544,0
1749427101.439,-3.641,1.204,-3.888,0
1749427101.502,-4.150,0.860,-4.284,0
1749427101.502,-4.120,0.464,-4.494,0
1749427101.502,-3.514,0.531,-4.254,0
1749427101.559,-2.811,0.404,-4.112,0
1749427101.559,-2.916,0.673,-4.314,0
1749427101.559,-2.647,1.069,-4.509,0
1749427101.619,-3.230,1.174,-4.337,0
1749427101.619,-3.013,1.069,-4.202,0
1749427101.619,-2.968,0.890,-4.314,0
1749427101.668,-3.065,1.107,-4.269,0
1749427101.668,-3.477,1.824,-4.157,0
1749427101.668,-3.484,1.787,-4.284,0
1749427101.724,-3.327,2.131,-4.426,0
1749427101.724,-2.804,1.966,-5.107,0
1749427101.724,-2.251,2.864,-6.064,0
1749427101.784,-1.458,5.009,-6.079,0
1749427101.784,-0.037,6.393,-6.191,0
1749427101.784,1.002,6.452,-6.221,0
1749427101.844,2.535,6.236,-6.520,0
1749427101.844,3.828,6.026,-6.609,0
1749427101.844,3.895,4.942,-6.752,0
1749427101.891,2.572,3.948,-5.735,0
1749427101.891,1.690,2.856,-5.099,0
1749427101.891,0.456,3.387,-4.935,0
1749427101.953,-0.613,3.178,-5.570,0
1749427101.953,-0.867,2.520,-6.198,0
1749427101.953,-1.159,2.692,-6.079,0
1749427102.010,-2.041,2.550,-5.690,0
1749427102.010,-3.021,3.380,-5.660,0
1749427102.010,-3.723,3.679,-5.510,0
1749427102.068,-4.000,3.746,-4.905,0
1749427102.068,-4.935,2.901,-4.329,0
1749427102.068,-4.837,2.557,-3.955,0
1749427102.114,-5.196,3.043,-4.075,0
1749427102.114,-4.845,3.716,-4.890,0
1749427102.114,-4.456,3.611,-5.413,0
1749427102.174,-3.559,2.774,-5.608,0
1749427102.174,-3.260,1.585,-5.981,0
1749427102.174,-3.708,1.712,-6.295,0
1749427102.236,-3.910,2.624,-6.639,0
1749427102.236,-3.910,3.178,-5.884,0
1749427102.236,-3.596,3.649,-4.905,0
1749427102.280,-3.290,4.322,-4.120,0
1749427102.280,-3.148,4.546,-4.180,0
1749427102.280,-3.058,4.120,-4.793,0
1749427102.339,-3.215,3.297,-5.391,0
1749427102.398,-1.608,4.867,-4.688,0
1749427102.398,-1.533,5.974,-5.264,0
1749427102.398,-1.802,5.697,-6.266,0
1749427102.458,-2.071,4.912,-7.327,0
1749427102.458,-2.938,4.568,-8.329,0
1749427102.458,-3.574,3.544,-8.673,0
1749427102.508,-3.469,3.223,-8.269,0
1749427102.508,-3.148,4.067,-7.724,0
1749427102.508,-3.634,4.322,-7.866,0
1749427102.564,-3.955,3.836,-8.561,0
1749427102.564,-3.776,2.916,-8.965,0
1749427102.564,-3.036,2.572,-8.127,0
1749427102.624,-1.525,2.714,-6.931,0
1749427102.624,-1.533,2.871,-6.527,0
1749427102.624,-1.862,3.275,-5.854,0
1749427102.685,-1.750,3.065,-5.899,0
1749427102.685,-2.378,3.125,-4.695,0
1749427102.685,-2.692,1.570,-3.110,0
1749427102.729,-2.871,1.712,-2.161,0
1749427102.729,-2.594,1.779,-1.495,0
1749427102.729,-1.951,2.288,-0.800,0
1749427102.793,-1.720,2.303,-0.217,0
1749427102.793,-1.077,1.480,-0.613,0
1749427102.793,-0.927,0.703,-1.279,0
1749427102.849,-0.538,0.269,-1.765,0
1749427102.849,-0.389,0.793,-1.817,0
1749427102.849,-0.905,1.174,-2.026,0
1749427102.909,-1.742,1.002,-2.325,0
1749427102.909,-2.385,0.763,-2.901,0
1749427102.909,-3.118,0.464,-3.581,0
1749427102.954,-3.065,0.336,-3.604,0
1749427102.954,-2.527,0.957,-2.953,0
1749427102.954,-2.714,1.869,-1.750,0
1749427103.016,-2.527,3.335,-1.136,0
1749427103.016,-2.422,4.351,-1.017,0
1749427103.016,-2.617,4.479,-1.697,0
1749427103.079,-2.624,4.023,-2.490,0
1749427103.079,-2.153,3.170,-2.931,0
1749427103.079,-1.376,2.617,-2.766,0
1749427103.135,-1.443,2.594,-2.699,0
1749427103.135,-1.959,2.161,-2.609,0
1749427103.135,-2.094,2.729,-2.378,0
1749427103.178,-2.834,3.245,-2.138,0
1749427103.178,-2.512,3.439,-1.757,0
1749427103.178,-2.579,3.006,-1.234,0
1749427103.239,-2.879,2.751,-0.748,0
1749427103.239,-2.490,3.858,-0.441,0
1749427103.239,-2.714,4.165,0.127,0
1749427103.298,-2.385,4.135,-0.022,0
1749427103.298,-2.146,3.978,-0.583,0
1749427103.298,-3.290,4.067,-1.675,0
1749427103.362,-3.529,4.142,-3.051,0
1749427103.362,-3.731,3.731,-3.507,0
1749427103.362,-3.297,2.856,-3.970,0
1749427103.405,-3.095,0.845,-4.673,0
1749427103.405,-3.716,-0.449,-5.488,0
1749427103.405,-4.606,-0.987,-6.281,0
1749427103.464,-5.765,-0.815,-6.811,0
1749427103.464,-5.697,0.105,-6.834,0
1749427103.464,-5.458,0.695,-5.630,0
1749427103.524,-4.494,0.860,-4.060,0
1749427103.524,-3.604,1.204,-3.148,0
1749427103.524,-3.566,2.004,-2.542,0
1749427103.584,-4.120,2.056,-3.342,0
1749427103.584,-3.828,0.000,-4.030,0
1749427103.584,-3.342,1.600,-4.157,0
1749427103.633,-2.624,0.867,-4.075,0
1749427103.633,-2.624,0.471,-3.806,0
1749427103.633,-2.983,0.546,-2.864,0
1749427103.690,-3.058,0.950,-1.839,0
1749427103.690,-3.589,1.981,-2.228,0
1749427103.690,-3.679,3.409,-4.381,0
1749427103.748,-4.823,3.836,-7.081,0
1749427103.748,-5.301,2.953,-9.884,0
1749427103.748,-5.488,1.869,-11.245,0
1749427103.810,-5.473,0.950,-11.312,0
1749427103.810,-5.204,0.194,-10.266,0
1749427103.810,-5.638,-0.336,-8.254,0
1749427103.854,-5.645,-0.359,-5.675,0
1749427103.854,-5.383,0.434,-3.985,0
1749427103.854,-5.742,1.495,-2.527,0
1749427103.918,-4.882,2.333,-2.400,0
1749427103.918,-3.873,3.028,-2.206,0
1749427103.918,-2.669,2.841,-2.662,0
1749427103.975,-1.563,2.527,-3.477,0
1749427103.975,-0.867,2.041,-4.232,0
1749427103.975,-1.144,1.832,-5.241,0
1749427104.034,-1.241,1.697,-5.204,0
1749427104.034,-1.630,1.480,-5.039,0
1749427104.034,-2.168,1.712,-4.905,0
1749427104.080,-2.348,1.578,-4.748,0
1749427104.080,-2.983,1.944,-4.150,0
1749427104.080,-2.961,2.333,-3.454,0
1749427104.139,-3.170,1.794,-2.527,0
1749427104.139,-3.110,1.428,-2.325,0
1749427104.139,-3.208,1.114,-1.974,0
1749427104.203,-3.327,0.419,-2.624,0
1749427104.203,-2.774,-0.336,-3.806,0
1749427104.203,-1.458,-0.194,-5.952,0
1749427104.259,-0.209,0.224,-8.935,0
1749427104.259,1.585,1.099,-12.897,0
1749427104.259,3.163,2.108,-16.569,0
1749427104.304,4.232,2.901,-19.156,0
1749427104.304,4.411,3.297,-20.666,0
1749427104.304,4.097,2.722,-20.404,0
1749427104.365,4.194,1.032,-20.329,0
1749427104.365,3.843,0.299,-20.367,0
1749427104.365,3.806,0.807,-19.552,0
1749427104.424,3.163,1.480,-18.101,0
1749427104.424,1.750,1.077,-16.598,0
1749427104.424,0.553,0.710,-15.185,0
1749427104.486,-0.935,0.770,-13.772,0
1749427104.486,-2.654,1.114,-11.873,0
1749427104.486,-4.023,1.563,-9.810,0
1749427104.530,-4.815,1.308,-8.337,0
1749427104.530,-5.054,0.322,-7.701,0
1749427104.530,-4.680,0.292,-7.260,0
1749427104.588,-3.866,1.047,-6.535,0
1749427104.588,-3.439,1.757,-5.323,0
1749427104.588,-3.589,1.705,-4.396,0
1749427104.648,-3.492,1.234,-4.763,0
1749427104.648,-3.133,1.062,-5.436,0
1749427104.648,-2.497,1.301,-5.869,0
1749427104.709,-1.772,1.009,-5.406,0
1749427104.709,-1.443,0.815,-5.077,0
1749427104.709,-2.191,0.733,-5.047,0
1749427104.758,-2.774,0.927,-4.965,0
1749427104.758,-3.731,0.060,-5.675,0
1749427104.758,-4.015,0.120,-6.961,0
1749427104.814,-4.008,1.346,-7.641,0
1749427104.814,-3.858,1.832,-8.479,0
1749427104.814,-3.462,1.959,-8.254,0
1749427104.874,-2.639,1.981,-7.746,0
1749427104.874,-2.879,1.779,-7.013,0
1749427104.874,-3.028,1.062,-6.333,0
1749427104.934,-3.297,0.636,-5.316,0
1749427104.934,-3.282,0.456,-3.970,0
1749427104.934,-3.439,0.292,-3.828,0
1749427104.979,-3.133,0.344,-4.090,0
1749427104.979,-2.579,0.344,-4.449,0
1749427104.979,-2.415,0.217,-4.449,0
1749427105.043,-2.452,0.194,-4.277,0
1749427105.043,-3.223,-0.150,-4.299,0
1749427105.043,-2.796,0.606,-4.337,0
1749427105.098,-2.587,0.217,-4.651,0
1749427105.098,-2.265,0.351,-4.658,0
1749427105.098,-2.393,0.897,-5.039,0
1749427105.148,-2.796,1.293,-5.069,0
1749427105.148,-2.692,1.765,-5.054,0
1749427105.148,-2.976,1.817,-5.338,0
1749427105.204,-2.707,2.393,-4.860,0
1749427105.204,-2.505,2.191,-4.479,0
1749427105.204,-2.079,1.151,-4.815,0
1749427105.264,-1.630,0.875,-4.972,0
1749427105.264,-1.413,0.748,-5.249,0
1749427105.264,-1.578,0.650,-5.017,0
1749427105.328,-1.548,0.523,-4.957,0
1749427105.328,-1.772,0.763,-4.247,0
1749427105.328,-2.370,0.277,-3.746,0
1749427105.371,-2.273,0.680,-3.103,0
1749427105.371,-2.101,0.598,-2.856,0
1749427105.371,-2.116,1.570,-2.535,0
1749427105.428,-2.303,2.363,-2.512,0
1749427105.428,-2.064,3.230,-2.879,0
1749427105.428,-1.570,3.821,-3.140,0
1749427105.489,-1.697,4.710,-3.888,0
1749427105.489,-2.841,5.451,-4.606,0
1749427105.489,-2.953,3.230,-4.815,0
1749427105.549,-2.288,1.062,-5.069,0
1749427105.549,-1.480,1.234,-5.271,0
1749427105.549,-0.150,0.695,-6.325,0
1749427105.613,0.045,0.007,-7.499,0
1749427105.613,0.217,-0.464,-8.367,0
1749427105.613,0.867,-1.099,-9.054,0
1749427105.655,1.017,-0.935,-9.398,0
1749427105.655,1.099,-0.636,-9.645,0
1749427105.655,0.314,-0.650,-9.137,0
1749427105.714,-0.807,-1.032,-8.404,0
1749427105.714,-2.064,-1.720,-8.935,0
1749427105.714,-3.776,-0.942,-9.510,0
1749427105.774,-4.606,-0.411,-9.525,0
1749427105.774,-5.234,-0.179,-8.262,0
1749427105.774,-5.824,0.022,-6.849,0
1749427105.834,-5.398,-0.015,-4.845,0
1749427105.834,-4.516,0.763,-3.761,0
1749427105.834,-3.925,1.017,-3.731,0
1749427105.883,-4.067,0.636,-4.135,0
1749427105.883,-3.880,0.336,-4.673,0
1749427105.883,-3.888,0.531,-4.965,0
1749427105.939,-4.254,1.338,-5.451,0
1749427105.939,-4.972,3.170,-5.525,0
1749427105.939,-4.725,4.209,-4.314,0
1749427105.999,-4.067,3.880,-3.155,0
1749427105.999,-3.215,2.983,-1.727,0
1749427105.999,-3.335,1.839,-1.540,0
1749427106.059,-4.337,1.129,-2.452,0
1749427106.059,-4.778,0.232,-2.916,0
1749427106.059,-4.867,-1.189,-3.028,0
1749427106.105,-4.800,-3.357,-3.394,0
1749427106.105,-4.546,-3.806,-4.322,0
1749427106.105,-4.127,-3.394,-5.286,0
1749427106.169,-3.537,-2.415,-5.750,0
1749427106.169,-4.157,-1.675,-5.899,0
1749427106.169,-3.679,-1.428,-5.787,0
1749427106.224,-3.821,-1.794,-5.570,0
1749427106.224,-3.866,-2.026,-4.965,0
1749427106.224,-3.574,-2.505,-4.568,0
1749427106.284,-3.163,-2.108,-4.830,0
1749427106.284,-2.617,-1.249,-4.194,0
1749427106.284,-1.839,-0.553,-3.245,0
1749427106.329,-1.107,1.144,-1.809,0
1749427106.329,-1.383,2.527,-1.002,0
1749427106.329,-1.578,2.946,0.097,0
1749427106.389,-2.796,2.422,0.075,0
1749427106.389,-3.873,1.697,-0.935,0
1749427106.389,-4.067,1.847,-1.974,0
1749427106.453,-3.417,2.310,-1.727,0
1749427106.453,-2.340,2.019,-1.219,0
1749427106.453,-1.682,0.568,-0.882,0
1749427106.496,-2.176,-0.695,-0.822,0
1749427106.496,-2.639,-1.323,-1.069,0
1749427106.496,-3.380,-1.413,-1.495,0
1749427106.553,-3.267,-1.279,-1.794,0
1749427106.553,-3.036,-1.533,-2.094,0
1749427106.553,-2.527,-1.136,-2.445,0
1749427106.614,-2.841,-0.135,-3.208,0
1749427106.614,-3.185,1.084,-3.664,0
1749427106.614,-4.015,2.101,-3.783,0
1749427106.673,-3.985,2.826,-3.888,0
1749427106.673,-3.514,3.290,-3.888,0
1749427106.673,-3.544,2.916,-3.544,0
1749427106.737,-4.852,2.781,-4.337,0
1749427106.737,-5.458,3.537,-4.404,0
1749427106.737,-4.209,4.957,-3.320,0
1749427106.782,-2.004,5.952,-1.608,0
1749427106.782,-0.329,5.884,-0.703,0
1749427106.782,-0.628,5.331,-1.204,0
1749427106.839,-0.994,4.785,-1.338,0
1749427106.839,0.531,4.613,-0.479,0
1749427106.839,2.811,3.581,1.256,0
1749427106.899,4.456,2.452,3.402,0
1749427106.899,3.843,0.568,4.501,0
1749427106.899,2.370,-0.748,4.695,0
1749427106.958,1.525,-0.748,4.606,0
1749427106.958,1.323,-0.157,5.353,0
1749427106.958,2.183,-0.471,5.159,0
1749427107.008,1.615,-1.241,3.387,0
1749427107.008,0.501,-1.316,1.122,0
1749427107.008,1.009,-0.613,0.157,0
1749427107.064,2.303,-0.441,0.598,0
1749427107.064,2.834,-0.553,1.331,0
1749427107.064,1.570,-1.181,0.979,0
1749427107.124,0.613,-1.480,0.434,0
1749427107.124,-0.090,-0.449,1.054,0
1749427107.124,0.269,0.142,1.645,0
1749427107.184,0.344,-0.740,1.301,0
1749427107.184,-0.598,-1.062,0.336,0
1749427107.184,-1.308,-0.501,0.471,0
1749427107.228,-1.159,-0.366,0.658,0
1749427107.228,-1.869,-1.077,0.277,0
1749427107.228,-1.817,-1.204,-0.486,0
1749427107.293,-2.011,-0.912,-1.353,0
1749427107.293,-2.198,-0.329,-2.198,0
1749427107.293,-2.325,0.314,-2.968,0
1749427107.349,-1.652,1.226,-3.275,0
1749427107.411,-0.994,2.841,-1.667,0
1749427107.411,-1.234,3.492,-1.009,0
1749427107.411,-1.705,4.396,-0.748,0
1749427107.454,-1.787,4.837,-0.763,0
1749427107.454,-2.505,5.204,-0.882,0
1749427107.454,-2.931,5.338,-1.293,0
1749427107.514,-3.080,4.673,-2.460,0
1749427107.514,-3.469,3.589,-4.157,0
1749427107.514,-3.365,4.008,-5.652,0
1749427107.578,-3.140,4.426,-6.624,0
1749427107.578,-3.492,4.456,-7.342,0
1749427107.578,-4.082,4.419,-7.925,0
1749427107.622,-5.009,3.880,-8.284,0
1749427107.622,-5.286,3.454,-8.875,0
1749427107.622,-5.316,2.692,-9.727,0
1749427107.679,-5.301,3.305,-9.967,0
1749427107.679,-4.995,4.531,-9.398,0
1749427107.679,-4.090,4.815,-8.120,0
1749427107.739,-2.991,4.628,-6.438,0
1749427107.739,-2.198,3.738,-5.458,0
1749427107.739,-1.951,3.350,-5.309,0
1749427107.799,-2.056,4.254,-5.391,0
1749427107.799,-2.064,5.189,-5.682,0
1749427107.799,-1.174,5.510,-5.144,0
1749427107.859,-0.965,5.959,-5.234,0
1749427107.859,-1.615,6.841,-5.869,0
1749427107.859,-2.467,8.060,-6.826,0
1749427107.905,-3.245,8.860,-8.479,0
1749427107.905,-3.275,10.647,-9.563,0
1749427107.905,-2.475,13.376,-9.054,0
1749427107.964,-1.398,13.017,-7.462,0
1749427107.964,-0.523,8.008,-6.423,0
1749427107.964,-0.135,3.036,-5.540,0
1749427108.024,0.254,0.785,-5.548,0
1749427108.024,-0.837,-0.830,-6.094,0
1749427108.024,-1.398,-1.779,-6.722,0
1749427108.069,-1.428,-2.550,-6.692,0
1749427108.069,-0.852,-2.056,-6.991,0
1749427108.069,-0.344,-1.645,-7.611,0
1749427108.131,-0.568,-1.480,-8.187,0
1749427108.131,-1.570,-1.301,-8.359,0
1749427108.131,-2.826,-1.383,-8.292,0
1749427108.189,-3.469,-1.144,-8.023,0
1749427108.189,-3.723,-0.561,-8.284,0
1749427108.189,-5.054,0.254,-8.112,0
1749427108.249,-7.013,-0.643,-8.299,0
1749427108.249,-7.604,-2.385,-7.843,0
1749427108.249,-6.325,-0.905,-7.395,0
1749427108.294,-4.695,0.763,-7.656,0
1749427108.294,-3.394,1.099,-8.344,0
1749427108.294,-3.021,1.907,-8.995,0
1749427108.354,-3.335,2.684,-8.867,0
1749427108.354,-4.045,3.611,-7.424,0
1749427108.354,-4.292,3.237,-6.378,0
1749427108.416,-4.441,4.381,-5.720,0
1749427108.416,-4.568,4.882,-4.576,0
1749427108.416,-4.568,3.948,-3.671,0
1749427108.474,-4.942,3.454,-2.482,0
1749427108.474,-4.396,1.518,-1.742,0
1749427108.474,-4.673,0.127,-1.196,0
1749427108.519,-5.069,0.546,-0.703,0
1749427108.519,-5.107,1.129,-0.284,0
1749427108.519,-4.897,0.815,-0.150,0
1749427108.579,-4.546,-0.075,-0.441,0
1749427108.579,-3.910,-0.389,-1.391,0
1749427108.579,-3.267,0.822,-2.587,0
1749427108.639,-2.946,2.340,-4.112,0
1749427108.639,-3.230,3.208,-5.092,0
1749427108.639,-3.656,4.023,-5.436,0
1749427108.703,-4.509,5.114,-4.598,0
1749427108.703,-4.673,5.338,-3.895,0
1749427108.703,-4.740,5.279,-2.781,0
